Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
6.121439e-13	9.88697912922e-06	0.1	6.121439e-13	3.16311e-09	0.1	6.121439e-13	9.420452e-08	0.1	6.121439e-13	3.963161e-11	0.1	6.121439e-13	3.830701e-09	0.1	6.121439e-13	1.1603368e-08	0.1	6.121439e-13	2.463729e-12	0.1
2.019882e-12	9.63211267791e-06	0.1	2.019882e-12	1.030241e-08	0.1	2.019882e-12	3.068289e-07	0.1	2.019882e-12	1.290822e-10	0.1	2.019882e-12	1.247679e-08	0.1	2.019882e-12	3.7792764000000004e-08	0.1	2.019882e-12	8.024492e-12	0.1
5.778405e-12	8.983369267054e-06	0.1	5.778405e-12	2.847489e-08	0.1	5.778405e-12	8.480461e-07	0.1	5.778405e-12	3.567714e-10	0.1	5.778405e-12	3.448467e-08	0.1	5.778405e-12	1.04455638e-07	0.1	5.778405e-12	2.217894e-11	0.1
1.193312e-11	8.014029057489001e-06	0.1	1.193312e-11	5.56279e-08	0.1	1.193312e-11	1.6567237000000002e-06	0.1	1.193312e-11	6.969819e-10	0.1	1.193312e-11	6.736848e-08	0.1	1.193312e-11	2.0406211000000002e-07	0.1	1.193312e-11	4.332829e-11	0.1
2.005963e-11	6.8924866959186e-06	0.1	2.005963e-11	8.704437e-08	0.1	2.005963e-11	2.592376e-06	0.1	2.005963e-11	1.090613e-09	0.1	2.005963e-11	1.054156e-07	0.1	2.005963e-11	3.193085e-07	0.1	2.005963e-11	6.779844e-11	0.1
2.946942e-11	5.78844037845e-06	0.1	2.946942e-11	1.179707e-07	0.1	2.946942e-11	3.513433e-06	0.1	2.946942e-11	1.478106e-09	0.1	2.946942e-11	1.428692e-07	0.1	2.946942e-11	4.3275699e-07	0.1	2.946942e-11	9.188687e-11	0.1
3.937538e-11	4.816700387475e-06	0.1	3.937538e-11	1.45191e-07	0.1	3.937538e-11	4.324113e-06	0.1	3.937538e-11	1.819166e-09	0.1	3.937538e-11	1.758345e-07	0.1	3.937538e-11	5.326101999999999e-07	0.1	3.937538e-11	1.130887e-10	0.1
5.126602e-11	3.863199822304e-06	0.1	5.126602e-11	1.719003e-07	0.1	5.126602e-11	5.119576e-06	0.1	5.126602e-11	2.153829e-09	0.1	5.126602e-11	2.081811e-07	0.1	5.126602e-11	6.3058916e-07	0.1	5.126602e-11	1.338925e-10	0.1
6.315667e-11	3.0984517757664002e-06	0.1	6.315667e-11	1.933224e-07	0.1	6.315667e-11	5.7575709999999996e-06	0.1	6.315667e-11	2.422248e-09	0.1	6.315667e-11	2.341244e-07	0.1	6.315667e-11	7.0917242e-07	0.1	6.315667e-11	1.505781e-10	0.1
7.504731e-11	2.4850909062715e-06	0.1	7.504731e-11	2.105038e-07	0.1	7.504731e-11	6.269271e-06	0.1	7.504731e-11	2.637536e-09	0.1	7.504731e-11	2.549322e-07	0.1	7.504731e-11	7.7219974e-07	0.1	7.504731e-11	1.639607e-10	0.1
8.693795e-11	1.9931500717045e-06	0.1	8.693795e-11	2.24284e-07	0.1	8.693795e-11	6.679677e-06	0.1	8.693795e-11	2.810211e-09	0.1	8.693795e-11	2.716209e-07	0.1	8.693795e-11	8.2275023e-07	0.1	8.693795e-11	1.746942e-10	0.1
1.00772e-10	1.5419818090209998e-06	0.1	1.00772e-10	2.369221e-07	0.1	1.00772e-10	7.0560659999999996e-06	0.1	1.00772e-10	2.96858e-09	0.1	1.00772e-10	2.869265e-07	0.1	1.00772e-10	8.6911099e-07	0.1	1.00772e-10	1.84538e-10	0.1
1.15092e-10	1.182235586396e-06	0.1	1.15092e-10	2.469993e-07	0.1	1.15092e-10	7.356187e-06	0.1	1.15092e-10	3.094865e-09	0.1	1.15092e-10	2.991307e-07	0.1	1.15092e-10	9.060775399999999e-07	0.1	1.15092e-10	1.923872e-10	0.1
1.294119e-10	9.0641899185684e-07	0.1	1.294119e-10	2.547254e-07	0.1	1.294119e-10	7.586289e-06	0.1	1.294119e-10	3.191694e-09	0.1	1.294119e-10	3.084877e-07	0.1	1.294119e-10	9.3441977e-07	0.1	1.294119e-10	1.984052e-10	0.1
1.437319e-10	6.949504334473201e-07	0.1	1.437319e-10	2.606491e-07	0.1	1.437319e-10	7.762708e-06	0.1	1.437319e-10	3.265939e-09	0.1	1.437319e-10	3.156618e-07	0.1	1.437319e-10	9.5614974e-07	0.1	1.437319e-10	2.030192e-10	0.1
1.592432e-10	5.2117017553758e-07	0.1	1.592432e-10	2.65517e-07	0.1	1.592432e-10	7.907685000000001e-06	0.1	1.592432e-10	3.32696e-09	0.1	1.592432e-10	3.215573e-07	0.1	1.592432e-10	9.740069399999999e-07	0.1	1.592432e-10	2.068109e-10	0.1
