Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
2.462207e-09	9.8685593265441e-06	0.1	2.462207e-09	4.444397e-08	0.1	2.462207e-09	7.869354e-11	0.1	2.462207e-09	3.755828e-08	0.1	2.462207e-09	4.3266539e-08	0.1	2.462207e-09	5.99144e-09	0.1	2.462207e-09	1.558967e-12	0.1
6.789252e-09	9.641910651508201e-06	0.1	6.789252e-09	1.2113942999999998e-07	0.1	6.789252e-09	2.144924e-10	0.1	6.789252e-09	1.023714e-07	0.1	6.789252e-09	1.1793015499999999e-07	0.1	6.789252e-09	1.633067e-08	0.1	6.789252e-09	4.249224e-12	0.1
1.391662e-08	9.279872560315e-06	0.1	1.391662e-08	2.4364853e-07	0.1	1.391662e-08	4.314099e-10	0.1	1.391662e-08	2.059002e-07	0.1	1.391662e-08	2.37193732e-07	0.1	1.391662e-08	3.284598e-08	0.1	1.391662e-08	8.546491e-12	0.1
2.579557e-08	8.7064330988448e-06	0.1	2.579557e-08	4.3769369999999997e-07	0.1	2.579557e-08	7.749909e-10	0.1	2.579557e-08	3.698821e-07	0.1	2.579557e-08	4.2609822000000004e-07	0.1	2.579557e-08	5.900498e-08	0.1	2.579557e-08	1.535304e-11	0.1
4.91029e-08	7.682235653274e-06	0.1	4.91029e-08	7.84271e-07	0.1	4.91029e-08	1.388649e-09	0.1	4.91029e-08	6.627643e-07	0.1	4.91029e-08	7.6349353e-07	0.1	4.91029e-08	1.057266e-07	0.1	4.91029e-08	2.750997e-11	0.1
7.958382e-08	6.5223827737051e-06	0.1	7.958382e-08	1.1767533e-06	0.1	7.958382e-08	2.083587e-09	0.1	7.958382e-08	9.944398e-07	0.1	7.958382e-08	1.14557733e-06	0.1	7.958382e-08	1.586366e-07	0.1	7.958382e-08	4.127712e-11	0.1
1.148471e-07	5.397249834839999e-06	0.1	1.148471e-07	1.5574874999999999e-06	0.1	1.148471e-07	2.757724e-09	0.1	1.148471e-07	1.316188e-06	0.1	1.148471e-07	1.51622252e-06	0.1	1.148471e-07	2.099626e-07	0.1	1.148471e-07	5.463217e-11	0.1
1.574176e-07	4.294360737004e-06	0.1	1.574176e-07	1.9306953000000003e-06	0.1	1.574176e-07	3.418533e-09	0.1	1.574176e-07	1.631575e-06	0.1	1.574176e-07	1.87953917e-06	0.1	1.574176e-07	2.602737e-07	0.1	1.574176e-07	6.77232e-11	0.1
2.109488e-07	3.221547286887e-06	0.1	2.109488e-07	2.2937277e-06	0.1	2.109488e-07	4.061326e-09	0.1	2.109488e-07	1.938365e-06	0.1	2.109488e-07	2.2329465399999997e-06	0.1	2.109488e-07	3.092126e-07	0.1	2.109488e-07	8.045729e-11	0.1
2.644801e-07	2.416744748285e-06	0.1	2.644801e-07	2.566069e-06	0.1	2.644801e-07	4.543538e-09	0.1	2.644801e-07	2.168515e-06	0.1	2.644801e-07	2.49806258e-06	0.1	2.644801e-07	3.459252e-07	0.1	2.644801e-07	9.001018e-11	0.1
3.180113e-07	1.8129970794150001e-06	0.1	3.180113e-07	2.770376e-06	0.1	3.180113e-07	4.905286e-09	0.1	3.180113e-07	2.341172e-06	0.1	3.180113e-07	2.69694493e-06	0.1	3.180113e-07	3.734659e-07	0.1	3.180113e-07	9.71766e-11	0.1
3.715425e-07	1.3600766464614001e-06	0.1	3.715425e-07	2.923645e-06	0.1	3.715425e-07	5.176664e-09	0.1	3.715425e-07	2.470698e-06	0.1	3.715425e-07	2.84613967e-06	0.1	3.715425e-07	3.941259e-07	0.1	3.715425e-07	1.025527e-10	0.1
4.250737e-07	1.0203047768961e-06	0.1	4.250737e-07	3.0386260000000003e-06	0.1	4.250737e-07	5.380248e-09	0.1	4.250737e-07	2.567868e-06	0.1	4.250737e-07	2.95805868e-06	0.1	4.250737e-07	4.096241e-07	0.1	4.250737e-07	1.065858e-10	0.1
4.78605e-07	7.6541397663657e-07	0.1	4.78605e-07	3.1248829999999997e-06	0.1	4.78605e-07	5.532975e-09	0.1	4.78605e-07	2.640766e-06	0.1	4.78605e-07	3.0420152099999997e-06	0.1	4.78605e-07	4.212501e-07	0.1	4.78605e-07	1.096114e-10	0.1
5.321362e-07	5.7419979781258e-07	0.1	5.321362e-07	3.189595e-06	0.1	5.321362e-07	5.647549e-09	0.1	5.321362e-07	2.695455e-06	0.1	5.321362e-07	3.10499498e-06	0.1	5.321362e-07	4.299713e-07	0.1	5.321362e-07	1.118811e-10	0.1
5.856674e-07	4.3075447858755e-07	0.1	5.856674e-07	3.238141e-06	0.1	5.856674e-07	5.733502e-09	0.1	5.856674e-07	2.736484e-06	0.1	5.856674e-07	3.1522368200000002e-06	0.1	5.856674e-07	4.365132e-07	0.1	5.856674e-07	1.135839e-10	0.1
6.458251e-07	3.1184858559932e-07	0.1	6.458251e-07	3.2783840000000002e-06	0.1	6.458251e-07	5.804753e-09	0.1	6.458251e-07	2.770497e-06	0.1	6.458251e-07	3.1913935e-06	0.1	6.458251e-07	4.419354e-07	0.1	6.458251e-07	1.149954e-10	0.1
7.104006e-07	2.204733621295e-07	0.1	7.104006e-07	3.309311e-06	0.1	7.104006e-07	5.859509e-09	0.1	7.104006e-07	2.796638e-06	0.1	7.104006e-07	3.22147885e-06	0.1	7.104006e-07	4.461015e-07	0.1	7.104006e-07	1.160801e-10	0.1
7.74976e-07	1.558722280658e-07	0.1	7.74976e-07	3.331179e-06	0.1	7.74976e-07	5.898223e-09	0.1	7.74976e-07	2.815123e-06	0.1	7.74976e-07	3.2427450199999997e-06	0.1	7.74976e-07	4.490462e-07	0.1	7.74976e-07	1.16847e-10	0.1
8.422545e-07	1.0861210787065001e-07	0.1	8.422545e-07	3.347179e-06	0.1	8.422545e-07	5.926548e-09	0.1	8.422545e-07	2.828649e-06	0.1	8.422545e-07	3.25829685e-06	0.1	8.422545e-07	4.511997e-07	0.1	8.422545e-07	1.17408e-10	0.1
