Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
0.02912645	0.9896348	0.1	0.02912645	6.539447e-11	0.1	0.02912645	1.7091315e-06	0.1	0.02912645	0.004146536	0.1	0.02912645	2.3999902488000002e-08	0.1	0.02912645	3.411367e-11	0.1	0.02912645	1.876741e-07	0.1
0.03180016	0.9885377	0.1	0.03180016	7.135984e-11	0.1	0.03180016	1.8665389000000001e-06	0.1	0.03180016	0.004681203	0.1	0.03180016	2.6364797632e-08	0.1	0.03180016	3.722551e-11	0.1	0.03180016	2.047334e-07	0.1
0.03447387	0.9874357	0.1	0.03447387	7.731493e-11	0.1	0.03447387	2.0237358e-06	0.1	0.03447387	0.005221736	0.1	0.03447387	2.8733482098e-08	0.1	0.03447387	4.033201e-11	0.1	0.03447387	2.217632e-07	0.1
0.03725798	0.9862847	0.1	0.03725798	8.350498e-11	0.1	0.03725798	2.1871851e-06	0.1	0.03725798	0.00578915	0.1	0.03725798	3.1202062133e-08	0.1	0.03725798	4.356111e-11	0.1	0.03725798	2.394648e-07	0.1
0.04048367	0.9849483	0.1	0.04048367	9.066297e-11	0.1	0.04048367	2.3762409e-06	0.1	0.04048367	0.006450651	0.1	0.04048367	3.4062876286999994e-08	0.1	0.04048367	4.729515e-11	0.1	0.04048367	2.599343e-07	0.1
0.04370936	0.9836105	0.1	0.04370936	9.780612e-11	0.1	0.04370936	2.5649435000000005e-06	0.1	0.04370936	0.007115062	0.1	0.04370936	3.692271946e-08	0.1	0.04370936	5.102146e-11	0.1	0.04370936	2.803612e-07	0.1
0.04693505	0.9822723	0.1	0.04693505	1.049345e-10	0.1	0.04693505	2.7532833000000004e-06	0.1	0.04693505	0.007781233	0.1	0.04693505	3.9780291657e-08	0.1	0.04693505	5.474008e-11	0.1	0.04693505	3.007458e-07	0.1
0.05056381	0.9807674	0.1	0.05056381	1.12936e-10	0.1	0.05056381	2.9647182e-06	0.1	0.05056381	0.008531714	0.1	0.05056381	4.2991021695000004e-08	0.1	0.05056381	5.89142e-11	0.1	0.05056381	3.236273e-07	0.1
0.05446129	0.9791527	0.1	0.05446129	1.215095e-10	0.1	0.05446129	3.1912848999999997e-06	0.1	0.05446129	0.009338099	0.1	0.05446129	4.6433869617999995e-08	0.1	0.05446129	6.338667e-11	0.1	0.05446129	3.481442e-07	0.1
0.05835876	0.9775404	0.1	0.05835876	1.300616e-10	0.1	0.05835876	3.4173034e-06	0.1	0.05835876	0.01014411	0.1	0.05835876	4.9870056133e-08	0.1	0.05835876	6.784805e-11	0.1	0.05835876	3.726002e-07	0.1
0.06274158	0.9757308	0.1	0.06274158	1.396535e-10	0.1	0.06274158	3.6708135000000003e-06	0.1	0.06274158	0.01104942	0.1	0.06274158	5.3725511521e-08	0.1	0.06274158	7.285181e-11	0.1	0.06274158	4.000294e-07	0.1
0.06744797	0.9737922	0.1	0.06744797	1.499238e-10	0.1	0.06744797	3.9422633e-06	0.1	0.06744797	0.01201979	0.1	0.06744797	5.7854871854e-08	0.1	0.06744797	7.820952e-11	0.1	0.06744797	4.293987e-07	0.1
0.07215435	0.9718586	0.1	0.07215435	1.601636e-10	0.1	0.07215435	4.2129121e-06	0.1	0.07215435	0.01298796	0.1	0.07215435	6.197273015999999e-08	0.1	0.07215435	8.35513e-11	0.1	0.07215435	4.586807e-07	0.1
0.07784742	0.9695268	0.1	0.07784742	1.725096e-10	0.1	0.07784742	4.5392339e-06	0.1	0.07784742	0.01415581	0.1	0.07784742	6.693821798999999e-08	0.1	0.07784742	8.999179e-11	0.1	0.07784742	4.939854e-07	0.1
0.0835405	0.967203	0.1	0.0835405	1.848113e-10	0.1	0.0835405	4.86439e-06	0.1	0.0835405	0.01531986	0.1	0.0835405	7.188634289e-08	0.1	0.0835405	9.640921e-11	0.1	0.0835405	5.291637e-07	0.1
0.09037508	0.9644239	0.1	0.09037508	1.995216e-10	0.1	0.09037508	5.25321e-06	0.1	0.09037508	0.01671207	0.1	0.09037508	7.780355733e-08	0.1	0.09037508	1.040831e-10	0.1	0.09037508	5.712294e-07	0.1
0.09720965	0.9616566	0.1	0.09720965	2.141688e-10	0.1	0.09720965	5.6403660000000006e-06	0.1	0.09720965	0.01809849	0.1	0.09720965	8.369562761e-08	0.1	0.09720965	1.117241e-10	0.1	0.09720965	6.131151e-07	0.1
0.1056659	0.9582489	0.1	0.1056659	2.322049e-10	0.1	0.1056659	6.117098000000001e-06	0.1	0.1056659	0.01980578	0.1	0.1056659	9.095102236e-08	0.1	0.1056659	1.21133e-10	0.1	0.1056659	6.646915e-07	0.1
0.1148044	0.9545864	0.1	0.1148044	2.515894e-10	0.1	0.1148044	6.62947e-06	0.1	0.1148044	0.02164077	0.1	0.1148044	9.874891643999999e-08	0.1	0.1148044	1.312452e-10	0.1	0.1148044	7.201238e-07	0.1
0.1249664	0.9505381	0.1	0.1249664	2.730156e-10	0.1	0.1249664	7.195808999999999e-06	0.1	0.1249664	0.02366907	0.1	0.1249664	1.0736818577e-07	0.1	0.1249664	1.424226e-10	0.1	0.1249664	7.813946e-07	0.1
0.1376724	0.9455121	0.1	0.1376724	2.99616e-10	0.1	0.1376724	7.898912000000001e-06	0.1	0.1376724	0.02618719	0.1	0.1376724	1.1806884784e-07	0.1	0.1376724	1.562992e-10	0.1	0.1376724	8.574615e-07	0.1
0.1525784	0.9396661	0.1	0.1525784	3.305565e-10	0.1	0.1525784	8.716737e-06	0.1	0.1525784	0.02911618	0.1	0.1525784	1.3051559742e-07	0.1	0.1525784	1.724399e-10	0.1	0.1525784	9.459398e-07	0.1
0.1702003	0.9328239	0.1	0.1702003	3.667695e-10	0.1	0.1702003	9.673923e-06	0.1	0.1702003	0.0325443	0.1	0.1702003	1.4508329627e-07	0.1	0.1702003	1.913311e-10	0.1	0.1702003	1.049495e-06	0.1
0.1928193	0.9241493	0.1	0.1928193	4.126811e-10	0.1	0.1928193	1.0887461e-05	0.1	0.1928193	0.03689052	0.1	0.1928193	1.6355243756e-07	0.1	0.1928193	2.152816e-10	0.1	0.1928193	1.180785e-06	0.1
0.2248028	0.9120855	0.1	0.2248028	4.765295e-10	0.1	0.2248028	1.257511e-05	0.1	0.2248028	0.04293476	0.1	0.2248028	1.8923726705000002e-07	0.1	0.2248028	2.485894e-10	0.1	0.2248028	1.363367e-06	0.1
0.2728575	0.8943927	0.1	0.2728575	5.701703e-10	0.1	0.2728575	1.5050233e-05	0.1	0.2728575	0.05179929	0.1	0.2728575	2.2690677004999998e-07	0.1	0.2728575	2.974388e-10	0.1	0.2728575	1.631144e-06	0.1
0.3552369	0.8652163	0.1	0.3552369	7.245897e-10	0.1	0.3552369	1.9131862e-05	0.1	0.3552369	0.06641744	0.1	0.3552369	2.8902629919000003e-07	0.1	0.3552369	3.779945e-10	0.1	0.3552369	2.072725e-06	0.1
0.4925359	0.8195947	0.1	0.4925359	9.660464e-10	0.1	0.4925359	2.5514073e-05	0.1	0.4925359	0.08927501	0.1	0.4925359	3.861588939e-07	0.1	0.4925359	5.039548e-10	0.1	0.4925359	2.7632e-06	0.1
0.7003882	0.7569001	0.1	0.7003882	1.297864e-09	0.1	0.7003882	3.42847e-05	0.1	0.7003882	0.1206866	0.1	0.7003882	5.1964147432e-07	0.1	0.7003882	6.770534e-10	0.1	0.7003882	3.712071e-06	0.1
1.045466	0.6670156	0.1	1.045466	1.773586e-09	0.1	1.045466	4.685904e-05	0.1	1.045466	0.165721	0.1	1.045466	7.110138874e-07	0.1	1.045466	9.252227e-10	0.1	1.045466	5.072457e-06	0.1
1.455224	0.5785609	0.1	1.455224	2.241741e-09	0.1	1.455224	5.9233370000000006e-05	0.1	1.455224	0.210039	0.1	1.455224	8.993422992e-07	0.1	1.455224	1.169444e-09	0.1	1.455224	6.411203e-06	0.1
1.986478	0.4861093	0.1	1.986478	2.73105e-09	0.1	1.986478	7.216684e-05	0.1	1.986478	0.2563596	0.1	1.986478	1.0961799123e-06	0.1	1.986478	1.424701e-09	0.1	1.986478	7.810441e-06	0.1
2.517733	0.4122944	0.1	2.517733	3.121723e-09	0.1	2.517733	8.249314000000001e-05	0.1	2.517733	0.2933427	0.1	2.517733	1.2533387914e-06	0.1	2.517733	1.628503e-09	0.1	2.517733	8.927616e-06	0.1
3.048987	0.3523492	0.1	3.048987	3.438989e-09	0.1	3.048987	9.087913999999999e-05	0.1	3.048987	0.3233768	0.1	3.048987	1.3809678079e-06	0.1	3.048987	1.79401e-09	0.1	3.048987	9.834876e-06	0.1
3.580241	0.3029921	0.1	3.580241	3.700216e-09	0.1	3.580241	9.778392999999999e-05	0.1	3.580241	0.3481059	0.1	3.580241	1.4860541123e-06	0.1	3.580241	1.930284e-09	0.1	3.580241	1.058189e-05	0.1
4.111495	0.2618898	0.1	4.111495	3.917754e-09	0.1	4.111495	0.00010353391	0.1	4.111495	0.3686992	0.1	4.111495	1.5735645225e-06	0.1	4.111495	2.043767e-09	0.1	4.111495	1.120396e-05	0.1
4.64275	0.2273375	0.1	4.64275	4.100625e-09	0.1	4.64275	0.00010836758999999999	0.1	4.64275	0.3860108	0.1	4.64275	1.6471296363999999e-06	0.1	4.64275	2.139165e-09	0.1	4.64275	1.172691e-05	0.1
5.174004	0.1980604	0.1	5.174004	4.255577e-09	0.1	5.174004	0.00011246329	0.1	5.174004	0.4006794	0.1	5.174004	1.7094629008e-06	0.1	5.174004	2.219999e-09	0.1	5.174004	1.217001e-05	0.1
5.705258	0.1730863	0.1	5.705258	4.387755e-09	0.1	5.705258	0.00011595702999999999	0.1	5.705258	0.413192	0.1	5.705258	1.7626356566e-06	0.1	5.705258	2.288952e-09	0.1	5.705258	1.254799e-05	0.1
6.236513	0.1516605	0.1	6.236513	4.501153e-09	0.1	6.236513	0.00011895437	0.1	6.236513	0.4239269	0.1	6.236513	1.8082531684e-06	0.1	6.236513	2.348108e-09	0.1	6.236513	1.287226e-05	0.1
6.874255	0.1297976	0.1	6.874255	4.616864e-09	0.1	6.874255	0.00012201287	0.1	6.874255	0.4348807	0.1	6.874255	1.8548008334e-06	0.1	6.874255	2.408471e-09	0.1	6.874255	1.320315e-05	0.1
7.511998	0.1113918	0.1	7.511998	4.714279e-09	0.1	7.511998	0.00012458774	0.1	7.511998	0.4441025	0.1	7.511998	1.8939882864e-06	0.1	7.511998	2.459289e-09	0.1	7.511998	1.348172e-05	0.1
8.149741	0.09581777	0.1	8.149741	4.796706e-09	0.1	8.149741	0.00012676647000000002	0.1	8.149741	0.4519055	0.1	8.149741	1.9271467466e-06	0.1	8.149741	2.502289e-09	0.1	8.149741	1.371743e-05	0.1
8.787484	0.08258325	0.1	8.787484	4.866751e-09	0.1	8.787484	0.00012861790000000001	0.1	8.787484	0.4585363	0.1	8.787484	1.9553243865e-06	0.1	8.787484	2.538829e-09	0.1	8.787484	1.391774e-05	0.1
9.425226	0.07129585	0.1	9.425226	4.926491e-09	0.1	9.425226	0.00013019694	0.1	9.425226	0.4641916	0.1	9.425226	1.9793563439e-06	0.1	9.425226	2.569993e-09	0.1	9.425226	1.408857e-05	0.1
10.06297	0.0616392	0.1	10.06297	4.9776e-09	0.1	10.06297	0.00013154786	0.1	10.06297	0.4690298	0.1	10.06297	1.9999167294e-06	0.1	10.06297	2.596655e-09	0.1	10.06297	1.423472e-05	0.1
10.70071	0.05335575	0.1	10.70071	5.021441e-09	0.1	10.70071	0.00013270666	0.1	10.70071	0.47318	0.1	10.70071	2.0175526336e-06	0.1	10.70071	2.619526e-09	0.1	10.70071	1.436009e-05	0.1
11.33845	0.04623405	0.1	11.33845	5.059133e-09	0.1	11.33845	0.00013370296	0.1	11.33845	0.4767482	0.1	11.33845	2.0327151304e-06	0.1	11.33845	2.639188e-09	0.1	11.33845	1.446787e-05	0.1
11.9762	0.04009918	0.1	11.9762	5.091602e-09	0.1	11.9762	0.00013456119	0.1	11.9762	0.4798219	0.1	11.9762	2.0457772813e-06	0.1	11.9762	2.656127e-09	0.1	11.9762	1.456072e-05	0.1
12.61394	0.03480548	0.1	12.61394	5.11962e-09	0.1	12.61394	0.00013530176	0.1	12.61394	0.4824742	0.1	12.61394	2.0570481372e-06	0.1	12.61394	2.670742e-09	0.1	12.61394	1.464084e-05	0.1
13.25168	0.03023098	0.1	13.25168	5.143831e-09	0.1	13.25168	0.0001359417	0.1	13.25168	0.4847661	0.1	13.25168	2.066787741e-06	0.1	13.25168	2.683373e-09	0.1	13.25168	1.471008e-05	0.1
13.88943	0.02627301	0.1	13.88943	5.164779e-09	0.1	13.88943	0.00013649540000000001	0.1	13.88943	0.4867492	0.1	13.88943	2.0752141286e-06	0.1	13.88943	2.6943e-09	0.1	13.88943	1.476998e-05	0.1
