Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
0.0	0.9999998999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.690784e-15	1.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1	1.690784e-15	0.0	0.1
1.275903e-14	1.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1	1.275903e-14	0.0	0.1
3.319499e-14	1.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1	3.319499e-14	0.0	0.1
6.775296e-14	1.0000001	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1	6.775296e-14	0.0	0.1
1.140837e-13	1.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1	1.140837e-13	0.0	0.1
1.604145e-13	1.0000001	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1	1.604145e-13	0.0	0.1
2.507309e-13	1.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1	2.507309e-13	0.0	0.1
4.133006e-13	1.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1	4.133006e-13	0.0	0.1
6.105338e-13	1.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1	6.105338e-13	0.0	0.1
8.326675e-13	1.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1	8.326675e-13	0.0	0.1
