Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
5589.398	9.89154008361e-06	0.1	5589.398	1.059648e-07	0.1	5589.398	2.360589e-09	0.1	5589.398	3.57345e-11	0.1
10806.2	9.79176708135e-06	0.1	10806.2	2.031142e-07	0.1	10806.2	4.981192e-09	0.1	10806.2	4.006273e-11	0.1
17079.37	9.67349626407e-06	0.1	17079.37	3.177229e-07	0.1	17079.37	8.645478e-09	0.1	17079.37	4.029583e-11	0.1
27387.56	9.483112167930001e-06	0.1	27387.56	5.009068e-07	0.1	27387.56	1.585017e-08	0.1	27387.56	3.998001e-11	0.1
46964.99	9.1346586525e-06	0.1	46964.99	8.317957e-07	0.1	46964.99	3.342169e-08	0.1	46964.99	3.936664e-11	0.1
78408.22	8.609103047180999e-06	0.1	78408.22	1.319198e-06	0.1	78408.22	7.158578e-08	0.1	78408.22	3.843347e-11	0.1
123753.3	7.9191530157467e-06	0.1	123753.3	1.934817e-06	0.1	123753.3	1.459304e-07	0.1	123753.3	3.716003e-11	0.1
181564.7	7.1429124272442e-06	0.1	181564.7	2.588096e-06	0.1	181564.7	2.689072e-07	0.1	181564.7	3.565321e-11	0.1
247686.9	6.3775056732512e-06	0.1	247686.9	3.181421e-06	0.1	247686.9	4.410038e-07	0.1	247686.9	3.4068e-11	0.1
313809.2	5.7226413393588e-06	0.1	313809.2	3.638034e-06	0.1	313809.2	6.39267e-07	0.1	313809.2	3.266108e-11	0.1
390649.6	5.0773046567759995e-06	0.1	390649.6	4.02851e-06	0.1	390649.6	8.941377e-07	0.1	390649.6	3.11424e-11	0.1
474635.5	4.4887767251376e-06	0.1	474635.5	4.317429e-06	0.1	474635.5	1.193756e-06	0.1	474635.5	2.965537e-11	0.1
558621.4	3.9990210107295e-06	0.1	558621.4	4.493666e-06	0.1	558621.4	1.507282e-06	0.1	558621.4	2.836904e-11	0.1
642607.3	3.5888666508738e-06	0.1	642607.3	4.582858e-06	0.1	642607.3	1.828251e-06	0.1	642607.3	2.714176e-11	0.1
726593.3	3.2430134347534e-06	0.1	726593.3	4.605271e-06	0.1	726593.3	2.151696e-06	0.1	726593.3	2.609129e-11	0.1
828973.6	2.89085586385e-06	0.1	828973.6	4.565216e-06	0.1	828973.6	2.543912e-06	0.1	828973.6	2.492735e-11	0.1
931354.0	2.5989414732225e-06	0.1	931354.0	4.471835e-06	0.1	931354.0	2.92921e-06	0.1	931354.0	2.383508e-11	0.1
1033734.0	2.3540856902438998e-06	0.1	1033734.0	4.341796e-06	0.1	1033734.0	3.304107e-06	0.1	1033734.0	2.292903e-11	0.1
1136115.0	2.1462295962517e-06	0.1	1136115.0	4.187491e-06	0.1	1136115.0	3.66627e-06	0.1	1136115.0	2.199931e-11	0.1
1238495.0	1.967681452074e-06	0.1	1238495.0	4.018093e-06	0.1	1238495.0	4.014217e-06	0.1	1238495.0	2.125391e-11	0.1
1289685.0	1.887498197145e-06	0.1	1289685.0	3.92992e-06	0.1	1289685.0	4.182573e-06	0.1	1289685.0	2.083941e-11	0.1
1345761.0	1.8056459983232002e-06	0.1	1345761.0	3.831749e-06	0.1	1345761.0	4.362596e-06	0.1	1345761.0	2.043359e-11	0.1
1421381.0	1.7040071211328e-06	0.1	1421381.0	3.697988e-06	0.1	1421381.0	4.597997e-06	0.1	1421381.0	1.990704e-11	0.1
1497000.0	1.6111121551872e-06	0.1	1497000.0	3.563961e-06	0.1	1497000.0	4.824918e-06	0.1	1497000.0	1.941363e-11	0.1
1585127.0	1.5123161636810998e-06	0.1	1585127.0	3.408939e-06	0.1	1585127.0	5.078737e-06	0.1	1585127.0	1.886101e-11	0.1
1709926.0	1.3870496391066001e-06	0.1	1709926.0	3.194022e-06	0.1	1709926.0	5.418921e-06	0.1	1709926.0	1.811999e-11	0.1
1863073.0	1.2524132115585998e-06	0.1	1863073.0	2.941019e-06	0.1	1863073.0	5.80656e-06	0.1	1863073.0	1.726889e-11	0.1
2040162.0	1.1174848964514e-06	0.1	2040162.0	2.666494e-06	0.1	2040162.0	6.216013e-06	0.1	2040162.0	1.635237e-11	0.1
2217251.0	1.0001993964144e-06	0.1	2217251.0	2.413012e-06	0.1	2217251.0	6.58678e-06	0.1	2217251.0	1.549512e-11	0.1
2394340.0	8.9716003773912e-07	0.1	2394340.0	2.180817e-06	0.1	2394340.0	6.922015e-06	0.1	2394340.0	1.470713e-11	0.1
2571429.0	8.0593823762388e-07	0.1	2571429.0	1.969237e-06	0.1	2571429.0	7.224816e-06	0.1	2571429.0	1.391477e-11	0.1
2789505.0	7.072192527220801e-07	0.1	2789505.0	1.735288e-06	0.1	2789505.0	7.557485e-06	0.1	2789505.0	1.305574e-11	0.1
3017827.0	6.1744464754297e-07	0.1	3017827.0	1.519149e-06	0.1	3017827.0	7.863398e-06	0.1	3017827.0	1.222684e-11	0.1
3284268.0	5.2742260073396e-07	0.1	3284268.0	1.300106e-06	0.1	3284268.0	8.172463e-06	0.1	3284268.0	1.129132e-11	0.1
3576120.0	4.440659846273e-07	0.1	3576120.0	1.095878e-06	0.1	3576120.0	8.460048e-06	0.1	3576120.0	1.032137e-11	0.1
