Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
6.095555e-11	9.74640653496e-06	0.1	6.095555e-11	2.737943e-10	0.1	6.095555e-11	3.452987e-11	0.1	6.095555e-11	2.181799e-07	0.1	6.095555e-11	3.239085e-08	0.1	6.095555e-11	2.1050993e-09	0.1	6.095555e-11	5.133644e-10	0.1
1.306881e-10	9.464283409772099e-06	0.1	1.306881e-10	5.78511e-10	0.1	1.306881e-10	7.295954e-11	0.1	1.306881e-10	4.61001e-07	0.1	1.306881e-10	6.843992e-08	0.1	1.306881e-10	4.447949e-09	0.1	1.306881e-10	1.084708e-09	0.1
2.916415e-10	8.843884791455e-06	0.1	2.916415e-10	1.248593e-09	0.1	2.916415e-10	1.574677e-10	0.1	2.916415e-10	9.949727e-07	0.1	2.916415e-10	1.47713e-07	0.1	2.916415e-10	9.5999537e-09	0.1	2.916415e-10	2.341112e-09	0.1
5.813577e-10	7.8278553722592e-06	0.1	5.813577e-10	2.345992e-09	0.1	5.813577e-10	2.958673e-10	0.1	5.813577e-10	1.869462e-06	0.1	5.813577e-10	2.775392e-07	0.1	5.813577e-10	1.8037428e-08	0.1	5.813577e-10	4.398735e-09	0.1
9.482773e-10	6.7068565772665e-06	0.1	9.482773e-10	3.556766e-09	0.1	9.482773e-10	4.485654e-10	0.1	9.482773e-10	2.834298e-06	0.1	9.482773e-10	4.207782e-07	0.1	9.482773e-10	2.7346611e-08	0.1	9.482773e-10	6.668937e-09	0.1
1.345205e-09	5.6742118527168e-06	0.1	1.345205e-09	4.672111e-09	0.1	1.345205e-09	5.892283e-10	0.1	1.345205e-09	3.723088e-06	0.1	1.345205e-09	5.527274e-07	0.1	1.345205e-09	3.5922062e-08	0.1	1.345205e-09	8.760208e-09	0.1
1.806971e-09	4.6712250173574994e-06	0.1	1.806971e-09	5.755422e-09	0.1	1.806971e-09	7.258513e-10	0.1	1.806971e-09	4.586352e-06	0.1	1.806971e-09	6.80887e-07	0.1	1.806971e-09	4.4251234999999996e-08	0.1	1.806971e-09	1.079142e-08	0.1
2.311962e-09	3.7761438395835e-06	0.1	2.311962e-09	6.722187e-09	0.1	2.311962e-09	8.477758e-10	0.1	2.311962e-09	5.356743e-06	0.1	2.311962e-09	7.952587e-07	0.1	2.311962e-09	5.1684317e-08	0.1	2.311962e-09	1.26041e-08	0.1
2.816952e-09	3.052574421312e-06	0.1	2.816952e-09	7.503704e-09	0.1	2.816952e-09	9.463377e-10	0.1	2.816952e-09	5.979514e-06	0.1	2.816952e-09	8.87715e-07	0.1	2.816952e-09	5.7693103e-08	0.1	2.816952e-09	1.406945e-08	0.1
3.321943e-09	2.46765285552e-06	0.1	3.321943e-09	8.13547e-09	0.1	3.321943e-09	1.026014e-09	0.1	3.321943e-09	6.482953e-06	0.1	3.321943e-09	9.624552e-07	0.1	3.321943e-09	6.255051e-08	0.1	3.321943e-09	1.525401e-08	0.1
3.867391e-09	1.9611042315014e-06	0.1	3.867391e-09	8.682587e-09	0.1	3.867391e-09	1.095014e-09	0.1	3.867391e-09	6.918936e-06	0.1	3.867391e-09	1.027181e-06	0.1	3.867391e-09	6.6757076e-08	0.1	3.867391e-09	1.627985e-08	0.1
4.473526e-09	1.5192019847472002e-06	0.1	4.473526e-09	9.15988e-09	0.1	4.473526e-09	1.155208e-09	0.1	4.473526e-09	7.299279e-06	0.1	4.473526e-09	1.083647e-06	0.1	4.473526e-09	7.042680099999999e-08	0.1	4.473526e-09	1.717477e-08	0.1
5.07966e-09	1.1768748188544e-06	0.1	5.07966e-09	9.529623e-09	0.1	5.07966e-09	1.201839e-09	0.1	5.07966e-09	7.593918e-06	0.1	5.07966e-09	1.127388e-06	0.1	5.07966e-09	7.326961199999999e-08	0.1	5.07966e-09	1.786804e-08	0.1
5.685794e-09	9.1168529783972e-07	0.1	5.685794e-09	9.81605e-09	0.1	5.685794e-09	1.237962e-09	0.1	5.685794e-09	7.822165e-06	0.1	5.685794e-09	1.161274e-06	0.1	5.685794e-09	7.5471842e-08	0.1	5.685794e-09	1.840509e-08	0.1
6.291929e-09	7.0625211926087e-07	0.1	6.291929e-09	1.003794e-08	0.1	6.291929e-09	1.265945e-09	0.1	6.291929e-09	7.99898e-06	0.1	6.291929e-09	1.187524e-06	0.1	6.291929e-09	7.717783999999999e-08	0.1	6.291929e-09	1.882113e-08	0.1
6.999858e-09	5.2414597708353e-07	0.1	6.999858e-09	1.023463e-08	0.1	6.999858e-09	1.290751e-09	0.1	6.999858e-09	8.155718e-06	0.1	6.999858e-09	1.210793e-06	0.1	6.999858e-09	7.8690114e-08	0.1	6.999858e-09	1.918992e-08	0.1
7.733237e-09	3.8484795116900995e-07	0.1	7.733237e-09	1.038508e-08	0.1	7.733237e-09	1.309726e-09	0.1	7.733237e-09	8.275611e-06	0.1	7.733237e-09	1.228592e-06	0.1	7.733237e-09	7.9846901e-08	0.1	7.733237e-09	1.947203e-08	0.1
8.466616e-09	2.8257007866437997e-07	0.1	8.466616e-09	1.049555e-08	0.1	8.466616e-09	1.323657e-09	0.1	8.466616e-09	8.363641e-06	0.1	8.466616e-09	1.241661e-06	0.1	8.466616e-09	8.0696253e-08	0.1	8.466616e-09	1.967916e-08	0.1
9.199994e-09	2.0747373477246e-07	0.1	9.199994e-09	1.057666e-08	0.1	9.199994e-09	1.333887e-09	0.1	9.199994e-09	8.428276e-06	0.1	9.199994e-09	1.251257e-06	0.1	9.199994e-09	8.1319878e-08	0.1	9.199994e-09	1.983124e-08	0.1
1.008689e-08	1.4279607210622e-07	0.1	1.008689e-08	1.064652e-08	0.1	1.008689e-08	1.342697e-09	0.1	1.008689e-08	8.483944e-06	0.1	1.008689e-08	1.259521e-06	0.1	1.008689e-08	8.185698599999999e-08	0.1	1.008689e-08	1.996222e-08	0.1
