Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
1.769085e-11	9.739243263312e-06	0.1	1.769085e-11	3.227099e-07	0.1	1.769085e-11	1.923387e-09	0.1	1.769085e-11	1.365422e-08	0.1	1.769085e-11	2.368608e-08	0.1	1.769085e-11	2.187412e-08	0.1	1.769085e-11	1.953504e-08	0.1	1.769085e-11	1.824206e-08	0.1	1.769085e-11	2.977634e-11	0.1	1.769085e-11	2.309821e-10	0.1	1.769085e-11	7.466378e-12	0.1	1.769085e-11	1.010537e-11	0.1	1.769085e-11	2.747204e-12	0.1	1.769085e-11	5.606854e-13	0.1	1.769085e-11	2.661387e-13	0.1	1.769085e-11	9.056999e-12	0.1	1.769085e-11	2.201497e-13	0.1	1.769085e-11	6.131541e-14	0.1	1.769085e-11	2.588526e-15	0.1	1.769085e-11	3.184977e-14	0.1	1.769085e-11	7.41901e-15	0.1
3.78351e-11	9.4508271443143e-06	0.1	3.78351e-11	6.808618e-07	0.1	3.78351e-11	4.029355e-09	0.1	3.78351e-11	2.854365e-08	0.1	3.78351e-11	4.998445e-08	0.1	3.78351e-11	4.615572e-08	0.1	3.78351e-11	4.114987e-08	0.1	3.78351e-11	3.807474e-08	0.1	3.78351e-11	6.247188e-11	0.1	3.78351e-11	4.868416e-10	0.1	3.78351e-11	1.578604e-11	0.1	3.78351e-11	2.156152e-11	0.1	3.78351e-11	5.856176e-12	0.1	3.78351e-11	1.189147e-12	0.1	3.78351e-11	5.686972e-13	0.1	3.78351e-11	1.921852e-11	0.1	3.78351e-11	4.665885e-13	0.1	3.78351e-11	1.286336e-13	0.1	3.78351e-11	1.167714e-14	0.1	3.78351e-11	1.431635e-13	0.1	3.78351e-11	3.347658e-14	0.1
8.458549e-11	8.8140295458116e-06	0.1	8.458549e-11	1.475389e-06	0.1	8.458549e-11	8.589681e-09	0.1	8.458549e-11	6.056412e-08	0.1	8.458549e-11	1.083115e-07	0.1	8.458549e-11	9.998569e-08	0.1	8.458549e-11	8.881755e-08	0.1	8.458549e-11	8.050018e-08	0.1	8.458549e-11	1.336081e-10	0.1	8.458549e-11	1.052445e-09	0.1	8.458549e-11	3.438813e-11	0.1	8.458549e-11	4.793056e-11	0.1	8.458549e-11	1.299913e-11	0.1	8.458549e-11	2.610452e-12	0.1	8.458549e-11	1.270695e-12	0.1	8.458549e-11	4.221158e-11	0.1	8.458549e-11	1.023722e-12	0.1	8.458549e-11	2.759099e-13	0.1	8.458549e-11	5.652871e-14	0.1	8.458549e-11	6.873289e-13	0.1	8.458549e-11	1.621571e-13	0.1
1.683025e-10	7.779222521075401e-06	0.1	1.683025e-10	2.779147e-06	0.1	1.683025e-10	1.571762e-08	0.1	1.683025e-10	1.099895e-07	0.1	1.683025e-10	2.036664e-07	0.1	1.683025e-10	1.878882e-07	0.1	1.683025e-10	1.659803e-07	0.1	1.683025e-10	1.453031e-07	0.1	1.683025e-10	2.457298e-10	0.1	1.683025e-10	1.973677e-09	0.1	1.683025e-10	6.546903e-11	0.1	1.683025e-10	9.433775e-11	0.1	1.683025e-10	2.557525e-11	0.1	1.683025e-10	5.046864e-12	0.1	1.683025e-10	2.537847e-12	0.1	1.683025e-10	8.150984e-11	0.1	1.683025e-10	1.984444e-12	0.1	1.683025e-10	5.154821e-13	0.1	1.683025e-10	2.114845e-13	0.1	1.683025e-10	2.533952e-12	0.1	1.683025e-10	6.073391e-13	0.1
2.727172e-10	6.657510765760409e-06	0.1	2.727172e-10	4.214261e-06	0.1	2.727172e-10	2.299948e-08	0.1	2.727172e-10	1.596603e-07	0.1	2.727172e-10	3.07303e-07	0.1	2.727172e-10	2.832201e-07	0.1	2.727172e-10	2.488446e-07	0.1	2.727172e-10	2.094156e-07	0.1	2.727172e-10	3.614309e-10	0.1	2.727172e-10	2.97544e-09	0.1	2.727172e-10	1.007983e-10	0.1	2.727172e-10	1.506658e-10	0.1	2.727172e-10	4.096608e-11	0.1	2.727172e-10	7.941973e-12	0.1	2.727172e-10	4.163373e-12	0.1	2.727172e-10	1.276021e-10	0.1	2.727172e-10	3.151832e-12	0.1	2.727172e-10	7.871405e-13	0.1	2.727172e-10	5.179932e-13	0.1	2.727172e-10	6.095801e-12	0.1	2.727172e-10	1.489743e-12	0.1
3.94316e-10	5.553840769543281e-06	0.1	3.94316e-10	5.655715e-06	0.1	3.94316e-10	2.96327e-08	0.1	3.94316e-10	2.041315e-07	0.1	3.94316e-10	4.086199e-07	0.1	3.94316e-10	3.76121e-07	0.1	3.94316e-10	3.289302e-07	0.1	3.94316e-10	2.656962e-07	0.1	3.94316e-10	4.677236e-10	0.1	3.94316e-10	3.964475e-09	0.1	3.94316e-10	1.380105e-10	0.1	3.94316e-10	2.140226e-10	0.1	3.94316e-10	5.861789e-11	0.1	3.94316e-10	1.119122e-11	0.1	3.94316e-10	6.161977e-12	0.1	3.94316e-10	1.778886e-10	0.1	3.94316e-10	4.521178e-12	0.1	3.94316e-10	1.088055e-12	0.1	3.94316e-10	1.000118e-12	0.1	3.94316e-10	1.153104e-11	0.1	3.94316e-10	2.881495e-12	0.1
5.293745e-10	4.5416200694202e-06	0.1	5.293745e-10	7.01343e-06	0.1	5.293745e-10	3.514912e-08	0.1	5.293745e-10	2.404907e-07	0.1	5.293745e-10	4.996565e-07	0.1	5.293745e-10	4.59241e-07	0.1	5.293745e-10	4.001715e-07	0.1	5.293745e-10	3.10617e-07	0.1	5.293745e-10	5.564846e-10	0.1	5.293745e-10	4.874493e-09	0.1	5.293745e-10	1.753975e-10	0.1	5.293745e-10	2.8159e-10	0.1	5.293745e-10	7.804105e-11	0.1	5.293745e-10	1.473549e-11	0.1	5.293745e-10	8.565026e-12	0.1	5.293745e-10	2.302811e-10	0.1	5.293745e-10	6.113381e-12	0.1	5.293745e-10	1.425523e-12	0.1	5.293745e-10	1.653152e-12	0.1	5.293745e-10	1.864413e-11	0.1	5.293745e-10	4.773045e-12	0.1
7.182715e-10	3.42840828765412e-06	0.1	7.182715e-10	8.565813e-06	0.1	7.182715e-10	4.039809e-08	0.1	7.182715e-10	2.744508e-07	0.1	7.182715e-10	5.950573e-07	0.1	7.182715e-10	5.45813e-07	0.1	7.182715e-10	4.741404e-07	0.1	7.182715e-10	3.511669e-07	0.1	7.182715e-10	6.404816e-10	0.1	7.182715e-10	5.877866e-09	0.1	7.182715e-10	2.223769e-10	0.1	7.182715e-10	3.71403e-10	0.1	7.182715e-10	1.051374e-10	0.1	7.182715e-10	1.971889e-11	0.1	7.182715e-10	1.232951e-11	0.1	7.182715e-10	2.988017e-10	0.1	7.182715e-10	8.554799e-12	0.1	7.182715e-10	1.933582e-12	0.1	7.182715e-10	2.705002e-12	0.1	7.182715e-10	2.961645e-11	0.1	7.182715e-10	7.834635e-12	0.1
9.071685e-10	2.58885263596421e-06	0.1	9.071685e-10	9.802187e-06	0.1	9.071685e-10	4.356513e-08	0.1	9.071685e-10	2.944999e-07	0.1	9.071685e-10	6.604183e-07	0.1	9.071685e-10	6.046164e-07	0.1	9.071685e-10	5.244023e-07	0.1	9.071685e-10	3.738603e-07	0.1	9.071685e-10	6.897512e-10	0.1	9.071685e-10	6.634628e-09	0.1	9.071685e-10	2.647555e-10	0.1	9.071685e-10	4.562474e-10	0.1	9.071685e-10	1.32378e-10	0.1	9.071685e-10	2.485788e-11	0.1	9.071685e-10	1.663487e-11	0.1	9.071685e-10	3.630949e-10	0.1	9.071685e-10	1.132044e-11	0.1	9.071685e-10	2.505413e-12	0.1	9.071685e-10	3.848728e-12	0.1	9.071685e-10	4.097364e-11	0.1	9.071685e-10	1.118499e-11	0.1
1.096066e-09	1.9556071263172797e-06	0.1	1.096066e-09	1.079771e-05	0.1	1.096066e-09	4.527855e-08	0.1	1.096066e-09	3.050301e-07	0.1	1.096066e-09	7.024774e-07	0.1	1.096066e-09	6.420299e-07	0.1	1.096066e-09	5.565129e-07	0.1	1.096066e-09	3.847011e-07	0.1	1.096066e-09	7.143746e-10	0.1	1.096066e-09	7.202654e-09	0.1	1.096066e-09	3.037587e-10	0.1	1.096066e-09	5.367286e-10	0.1	1.096066e-09	1.599104e-10	0.1	1.096066e-09	3.023507e-11	0.1	1.096066e-09	2.152341e-11	0.1	1.096066e-09	4.24186e-10	0.1	1.096066e-09	1.445369e-11	0.1	1.096066e-09	3.151117e-12	0.1	1.096066e-09	5.028892e-12	0.1	1.096066e-09	5.214496e-11	0.1	1.096066e-09	1.46674e-11	0.1
