Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
2.591987e-11	9.733633689306801e-06	0.1	2.591987e-11	5.170521e-08	0.1	2.591987e-11	6.799584e-09	0.1	2.591987e-11	1.314586e-10	0.1	2.591987e-11	3.61228e-08	0.1	2.591987e-11	1.7083961e-07	0.1	2.591987e-11	6.487943e-10	0.1
5.545912e-11	9.4388207230466e-06	0.1	5.545912e-11	1.08954e-07	0.1	5.545912e-11	1.432818e-08	0.1	5.545912e-11	2.770115e-10	0.1	5.545912e-11	7.611851e-08	0.1	5.545912e-11	3.5999587e-07	0.1	5.545912e-11	1.36715e-09	0.1
1.239157e-10	8.7894675885864e-06	0.1	1.239157e-10	2.350503e-07	0.1	1.239157e-10	3.091062e-08	0.1	1.239157e-10	5.976053e-10	0.1	1.239157e-10	1.642129e-07	0.1	1.239157e-10	7.766311000000001e-07	0.1	1.239157e-10	2.949402e-09	0.1
2.471376e-10	7.7311375028132e-06	0.1	2.471376e-10	4.405663e-07	0.1	2.471376e-10	5.793711e-08	0.1	2.471376e-10	1.120118e-09	0.1	2.471376e-10	3.077919e-07	0.1	2.471376e-10	1.4556766e-06	0.1	2.471376e-10	5.528219e-09	0.1
4.015035e-10	6.5832699248927e-06	0.1	4.015035e-10	6.634724e-07	0.1	4.015035e-10	8.725025e-08	0.1	4.015035e-10	1.686839e-09	0.1	4.015035e-10	4.635193e-07	0.1	4.015035e-10	2.192179e-06	0.1	4.015035e-10	8.325256e-09	0.1
5.675046e-10	5.538332308446e-06	0.1	5.675046e-10	8.663932e-07	0.1	5.675046e-10	1.13935e-07	0.1	5.675046e-10	2.202744e-09	0.1	5.675046e-10	6.052839e-07	0.1	5.675046e-10	2.8626459e-06	0.1	5.675046e-10	1.087153e-08	0.1
7.60508e-10	4.5300895443126e-06	0.1	7.60508e-10	1.062191e-06	0.1	7.60508e-10	1.396827e-07	0.1	7.60508e-10	2.700535e-09	0.1	7.60508e-10	7.420714e-07	0.1	7.60508e-10	3.509576e-06	0.1	7.60508e-10	1.332843e-08	0.1
9.71513e-10	3.6365969966439e-06	0.1	9.71513e-10	1.235708e-06	0.1	9.71513e-10	1.625002e-07	0.1	9.71513e-10	3.141673e-09	0.1	9.71513e-10	8.632924e-07	0.1	9.71513e-10	4.082887e-06	0.1	9.71513e-10	1.550577e-08	0.1
1.182518e-09	2.9193357997872e-06	0.1	1.182518e-09	1.375004e-06	0.1	1.182518e-09	1.808173e-07	0.1	1.182518e-09	3.495805e-09	0.1	1.182518e-09	9.606051e-07	0.1	1.182518e-09	4.5431261e-06	0.1	1.182518e-09	1.72537e-08	0.1
1.393523e-09	2.3435467053e-06	0.1	1.393523e-09	1.486827e-06	0.1	1.393523e-09	1.955216e-07	0.1	1.393523e-09	3.780089e-09	0.1	1.393523e-09	1.038725e-06	0.1	1.393523e-09	4.9125948e-06	0.1	1.393523e-09	1.865691e-08	0.1
1.613159e-09	1.8644943206214e-06	0.1	1.613159e-09	1.579866e-06	0.1	1.613159e-09	2.077556e-07	0.1	1.613159e-09	4.016614e-09	0.1	1.613159e-09	1.103721e-06	0.1	1.613159e-09	5.2199959e-06	0.1	1.613159e-09	1.982441e-08	0.1
1.86732e-09	1.4309956830207998e-06	0.1	1.86732e-09	1.66406e-06	0.1	1.86732e-09	2.188263e-07	0.1	1.86732e-09	4.230649e-09	0.1	1.86732e-09	1.162538e-06	0.1	1.86732e-09	5.4981716e-06	0.1	1.86732e-09	2.088092e-08	0.1
2.121481e-09	1.098288722061e-06	0.1	2.121481e-09	1.72868e-06	0.1	2.121481e-09	2.273231e-07	0.1	2.121481e-09	4.39492e-09	0.1	2.121481e-09	1.20768e-06	0.1	2.121481e-09	5.7116749e-06	0.1	2.121481e-09	2.169183e-08	0.1
2.375641e-09	8.429388416526e-07	0.1	2.375641e-09	1.778277e-06	0.1	2.375641e-09	2.338444e-07	0.1	2.375641e-09	4.520999e-09	0.1	2.375641e-09	1.242327e-06	0.1	2.375641e-09	5.8755417e-06	0.1	2.375641e-09	2.231422e-08	0.1
