Batch	m_SP	2	P2_L	W4_L	
2.287292e-13	9.840452202934998e-06	0.1	2.287292e-13	4.124685e-08	0.1
5.535636e-13	9.619170688826999e-06	0.1	5.535636e-13	9.909517e-08	0.1
1.269966e-12	9.1511613973455e-06	0.1	1.269966e-12	2.236907e-07	0.1
2.474851e-12	8.4219908189472e-06	0.1	2.474851e-12	4.241999e-07	0.1
4.07715e-12	7.5534361083839e-06	0.1	4.07715e-12	6.739588e-07	0.1
5.150841e-12	7.028843173708e-06	0.1	5.150841e-12	8.310214e-07	0.1
6.424373e-12	6.45969788352e-06	0.1	6.424373e-12	1.007116e-06	0.1
7.997665e-12	5.8275240433158e-06	0.1	7.997665e-12	1.210133e-06	0.1
1.069841e-11	4.898467822518e-06	0.1	1.069841e-11	1.523894e-06	0.1
1.339916e-11	4.1320363080878005e-06	0.1	1.339916e-11	1.797861e-06	0.1
1.609991e-11	3.4961757890357997e-06	0.1	1.609991e-11	2.036515e-06	0.1
1.880066e-11	2.9659575187011005e-06	0.1	1.880066e-11	2.243979e-06	0.1
2.150141e-11	2.5218324657864e-06	0.1	2.150141e-11	2.423998e-06	0.1
2.4533e-11	2.10682206020973e-06	0.1	2.4533e-11	2.597544e-06	0.1
2.778516e-11	1.74114287034e-06	0.1	2.778516e-11	2.754796e-06	0.1
3.103731e-11	1.4417108679705598e-06	0.1	3.103731e-11	2.886556e-06	0.1
3.468812e-11	1.16868011477108e-06	0.1	3.468812e-11	3.008942e-06	0.1
3.860471e-11	9.3469127129088e-07	0.1	3.860471e-11	3.115355e-06	0.1
4.25213e-11	7.4872695722266e-07	0.1	4.25213e-11	3.200724e-06	0.1
4.722893e-11	5.745046199449499e-07	0.1	4.722893e-11	3.281043e-06	0.1
5.193656e-11	4.4160321801780004e-07	0.1	5.193656e-11	3.3422e-06	0.1
5.724195e-11	3.2898661322528e-07	0.1	5.724195e-11	3.393524e-06	0.1
6.294586e-11	2.4039135562185696e-07	0.1	6.294586e-11	3.433077e-06	0.1
6.88845e-11	1.7404444991593803e-07	0.1	6.88845e-11	3.46165e-06	0.1
7.576215e-11	1.20482723269944e-07	0.1	7.576215e-11	3.483309e-06	0.1
