Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
2.507848e-09	9.8756022554098e-06	0.1	2.507848e-09	6.705099e-09	0.1	2.507848e-09	6.845271e-08	0.1	2.507848e-09	4.906167e-08	0.1
6.948415e-09	9.659290508283e-06	0.1	6.948415e-09	1.837383e-08	0.1	6.948415e-09	1.875793e-07	0.1	6.948415e-09	1.344424e-07	0.1
1.429801e-08	9.3116313644783e-06	0.1	1.429801e-08	3.712795e-08	0.1	1.429801e-08	3.790401e-07	0.1	1.429801e-08	2.716668e-07	0.1
2.654732e-08	8.7597858892992e-06	0.1	2.654732e-08	6.689702e-08	0.1	2.654732e-08	6.829512e-07	0.1	2.654732e-08	4.894867e-07	0.1
5.051209e-08	7.7729399462886e-06	0.1	5.051209e-08	1.201326e-07	0.1	5.051209e-08	1.226426e-06	0.1	5.051209e-08	8.790065e-07	0.1
8.221169e-08	6.6362614001932e-06	0.1	8.221169e-08	1.814524e-07	0.1	8.221169e-08	1.852419e-06	0.1	8.221169e-08	1.327668e-06	0.1
1.190679e-07	5.5219515871740005e-06	0.1	1.190679e-07	2.415672e-07	0.1	1.190679e-07	2.466097e-06	0.1	1.190679e-07	1.767501e-06	0.1
1.635951e-07	4.422281338060299e-06	0.1	1.635951e-07	3.008949e-07	0.1	1.635951e-07	3.071717e-06	0.1	1.635951e-07	2.201557e-06	0.1
2.196289e-07	3.3440824905668998e-06	0.1	2.196289e-07	3.590679e-07	0.1	2.196289e-07	3.665519e-06	0.1	2.196289e-07	2.627139e-06	0.1
2.756627e-07	2.5287607574516e-06	0.1	2.756627e-07	4.030617e-07	0.1	2.756627e-07	4.114551e-06	0.1	2.756627e-07	2.94896e-06	0.1
3.316966e-07	1.9122243442592e-06	0.1	3.316966e-07	4.363334e-07	0.1	3.316966e-07	4.454111e-06	0.1	3.316966e-07	3.192318e-06	0.1
3.877304e-07	1.4460048268388999e-06	0.1	3.877304e-07	4.61497e-07	0.1	3.877304e-07	4.710887e-06	0.1	3.877304e-07	3.376343e-06	0.1
4.437642e-07	1.09345488006e-06	0.1	4.437642e-07	4.805295e-07	0.1	4.437642e-07	4.905065e-06	0.1	4.437642e-07	3.515501e-06	0.1
4.997981e-07	8.2686063741693e-07	0.1	4.997981e-07	4.949255e-07	0.1	4.997981e-07	5.051906e-06	0.1	4.997981e-07	3.620731e-06	0.1
5.558319e-07	6.252642822817099e-07	0.1	5.558319e-07	5.058156e-07	0.1	5.558319e-07	5.162951e-06	0.1	5.558319e-07	3.700305e-06	0.1
6.118657e-07	4.7281911626610005e-07	0.1	6.118657e-07	5.140544e-07	0.1	6.118657e-07	5.246928e-06	0.1	6.118657e-07	3.760478e-06	0.1
6.746485e-07	3.4570719686642e-07	0.1	6.746485e-07	5.209285e-07	0.1	6.746485e-07	5.316955e-06	0.1	6.746485e-07	3.810652e-06	0.1
7.419304e-07	2.4715905445504003e-07	0.1	7.419304e-07	5.262631e-07	0.1	7.419304e-07	5.371254e-06	0.1	7.419304e-07	3.849552e-06	0.1
8.092124e-07	1.7670328956068997e-07	0.1	8.092124e-07	5.300824e-07	0.1	8.092124e-07	5.410082e-06	0.1	8.092124e-07	3.877363e-06	0.1
8.792153e-07	1.2462909461205e-07	0.1	8.792153e-07	5.329107e-07	0.1	8.792153e-07	5.438787e-06	0.1	8.792153e-07	3.897918e-06	0.1
