Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
9.367081e-10	9.828654746699e-06	0.1	9.367081e-10	2.008794e-09	0.1	9.367081e-10	5.998088e-11	0.1	9.367081e-10	2.65953e-08	0.1	9.367081e-10	9.744064e-08	0.1	9.367081e-10	4.481591e-08	0.1	9.367081e-10	3.202753e-10	0.1
2.770425e-09	9.501866229357e-06	0.1	2.770425e-09	5.842204e-09	0.1	2.770425e-09	1.744433e-10	0.1	2.770425e-09	7.73475e-08	0.1	2.770425e-09	2.8338807000000004e-07	0.1	2.770425e-09	1.303388e-07	0.1	2.770425e-09	9.314613e-10	0.1
7.889904e-09	8.6458963002678e-06	0.1	7.889904e-09	1.588321e-08	0.1	7.889904e-09	4.742593e-10	0.1	7.889904e-09	2.102848e-07	0.1	7.889904e-09	7.7044761e-07	0.1	7.889904e-09	3.543522e-07	0.1	7.889904e-09	2.532366e-09	0.1
1.518212e-08	7.5580722787416e-06	0.1	1.518212e-08	2.864402e-08	0.1	1.518212e-08	8.552862e-10	0.1	1.518212e-08	3.792307e-07	0.1	1.518212e-08	1.3894365e-06	0.1	1.518212e-08	6.390441e-07	0.1	1.518212e-08	4.566906e-09	0.1
2.400593e-08	6.4231292865840005e-06	0.1	2.400593e-08	4.195759e-08	0.1	2.400593e-08	1.252818e-09	0.1	2.400593e-08	5.554948e-07	0.1	2.400593e-08	2.0352386e-06	0.1	2.400593e-08	9.360679e-07	0.1	2.400593e-08	6.689576e-09	0.1
3.348866e-08	5.3926902655726e-06	0.1	3.348866e-08	5.404529e-08	0.1	3.348866e-08	1.613747e-09	0.1	3.348866e-08	7.155292e-07	0.1	3.348866e-08	2.6215773e-06	0.1	3.348866e-08	1.205743e-06	0.1	3.348866e-08	8.616798e-09	0.1
4.44627e-08	4.404753725259e-06	0.1	4.44627e-08	6.563443e-08	0.1	4.44627e-08	1.959789e-09	0.1	4.44627e-08	8.689629e-07	0.1	4.44627e-08	3.1837322e-06	0.1	4.44627e-08	1.464295e-06	0.1	4.44627e-08	1.046453e-08	0.1
5.643093e-08	3.5324500668687996e-06	0.1	5.643093e-08	7.586714e-08	0.1	5.643093e-08	2.265329e-09	0.1	5.643093e-08	1.004438e-06	0.1	5.643093e-08	3.6800907e-06	0.1	5.643093e-08	1.692585e-06	0.1	5.643093e-08	1.2096e-08	0.1
6.839916e-08	2.8328955566576e-06	0.1	6.839916e-08	8.40734e-08	0.1	6.839916e-08	2.510361e-09	0.1	6.839916e-08	1.113084e-06	0.1	6.839916e-08	4.0781515e-06	0.1	6.839916e-08	1.875666e-06	0.1	6.839916e-08	1.340438e-08	0.1
8.03674e-08	2.2718790142256e-06	0.1	8.03674e-08	9.065452e-08	0.1	8.03674e-08	2.706867e-09	0.1	8.03674e-08	1.200215e-06	0.1	8.03674e-08	4.397383e-06	0.1	8.03674e-08	2.02249e-06	0.1	8.03674e-08	1.445365e-08	0.1
9.282866e-08	1.8054753203052e-06	0.1	9.282866e-08	9.612577e-08	0.1	9.282866e-08	2.870234e-09	0.1	9.282866e-08	1.272651e-06	0.1	9.282866e-08	4.6627762e-06	0.1	9.282866e-08	2.144552e-06	0.1	9.282866e-08	1.532597e-08	0.1
