Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
1.719846	9.892732071689999e-06	0.1	1.719846	7.961124e-08	0.1	1.719846	2.208066e-08	0.1	1.719846	5.477278e-09	0.1
3.71237	9.7700083219193e-06	0.1	3.71237	1.707787e-07	0.1	3.71237	4.736644e-08	0.1	3.71237	1.174961e-08	0.1
7.697419	9.5291097550194e-06	0.1	7.697419	3.497346e-07	0.1	7.697419	9.700086e-08	0.1	7.697419	2.406181e-08	0.1
14.52893	9.1298778742958e-06	0.1	14.52893	6.463108e-07	0.1	14.52893	1.792579e-07	0.1	14.52893	4.446629e-08	0.1
25.91478	8.5013135854192e-06	0.1	25.91478	1.113251e-06	0.1	25.91478	3.087662e-07	0.1	25.91478	7.659182e-08	0.1
43.72647	7.603675400186401e-06	0.1	43.72647	1.780077e-06	0.1	43.72647	4.937142e-07	0.1	43.72647	1.224696e-07	0.1
70.53886	6.4279409346801e-06	0.1	70.53886	2.653494e-06	0.1	70.53886	7.35961e-07	0.1	70.53886	1.825608e-07	0.1
99.60142	5.3579399904e-06	0.1	99.60142	3.448364e-06	0.1	99.60142	9.564226e-07	0.1	99.60142	2.37248e-07	0.1
137.0186	4.2383062589175e-06	0.1	137.0186	4.280105e-06	0.1	137.0186	1.187111e-06	0.1	137.0186	2.944719e-07	0.1
180.0056	3.2376701188164e-06	0.1	180.0056	5.023447e-06	0.1	180.0056	1.393281e-06	0.1	180.0056	3.456139e-07	0.1
222.9926	2.4732785676348e-06	0.1	222.9926	5.591291e-06	0.1	222.9926	1.550775e-06	0.1	222.9926	3.846817e-07	0.1
265.9796	1.8893541385383002e-06	0.1	265.9796	6.025071e-06	0.1	265.9796	1.671086e-06	0.1	265.9796	4.145258e-07	0.1
308.9666	1.4432903916424e-06	0.1	308.9666	6.356439e-06	0.1	308.9666	1.762993e-06	0.1	308.9666	4.373239e-07	0.1
351.9535	1.1025394385981e-06	0.1	351.9535	6.609572e-06	0.1	351.9535	1.833201e-06	0.1	351.9535	4.547396e-07	0.1
394.9405	8.4223745612604e-07	0.1	394.9405	6.802943e-06	0.1	394.9405	1.886833e-06	0.1	394.9405	4.680435e-07	0.1
437.9275	6.433910218524001e-07	0.1	437.9275	6.95066e-06	0.1	437.9275	1.927804e-06	0.1	437.9275	4.782065e-07	0.1
480.9145	4.914909054372e-07	0.1	480.9145	7.063503e-06	0.1	480.9145	1.959101e-06	0.1	480.9145	4.8597e-07	0.1
532.822	3.550461618675e-07	0.1	532.822	7.164863e-06	0.1	532.822	1.987214e-06	0.1	532.822	4.929437e-07	0.1
584.7295	2.5648039395500003e-07	0.1	584.7295	7.238085e-06	0.1	584.7295	2.007522e-06	0.1	584.7295	4.979813e-07	0.1
636.6371	1.852778839975e-07	0.1	636.6371	7.290979e-06	0.1	636.6371	2.022193e-06	0.1	636.6371	5.016205e-07	0.1
692.8629	1.302697716075e-07	0.1	692.8629	7.331843e-06	0.1	692.8629	2.033527e-06	0.1	692.8629	5.044319e-07	0.1
