Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
4.46293e-12	9.789610102920001e-06	0.1	4.46293e-12	2.250078e-11	0.1	4.46293e-12	2.653682e-11	0.1	4.46293e-12	2.048277e-07	0.1	4.46293e-12	5.112285e-09	0.1	4.46293e-12	1.74793065e-10	0.1	4.46293e-12	3.598779e-11	0.1
9.911211e-12	9.53887661028e-06	0.1	9.911211e-12	4.932898e-11	0.1	9.911211e-12	5.817738e-11	0.1	9.911211e-12	4.490486e-07	0.1	9.911211e-12	1.120778e-08	0.1	9.911211e-12	3.832028e-10	0.1	9.911211e-12	7.889687e-11	0.1
2.054724e-11	9.06775532154e-06	0.1	2.054724e-11	9.973854e-11	0.1	2.054724e-11	1.176295e-10	0.1	2.054724e-11	9.079339e-07	0.1	2.054724e-11	2.266108e-08	0.1	2.054724e-11	7.747999199999999e-10	0.1	2.054724e-11	1.59522e-10	0.1
3.943456e-11	8.28775512162e-06	0.1	3.943456e-11	1.831977e-10	0.1	3.943456e-11	2.160606e-10	0.1	3.943456e-11	1.667675e-06	0.1	3.943456e-11	4.162342e-08	0.1	3.943456e-11	1.42313614e-09	0.1	3.943456e-11	2.930067e-10	0.1
6.576867e-11	7.310929158869699e-06	0.1	6.576867e-11	2.87717e-10	0.1	6.576867e-11	3.393317e-10	0.1	6.576867e-11	2.61913e-06	0.1	6.576867e-11	6.537077e-08	0.1	6.576867e-11	2.2350755e-09	0.1	6.576867e-11	4.601752e-10	0.1
1.030378e-10	6.1219861673152e-06	0.1	1.030378e-10	4.149328e-10	0.1	1.030378e-10	4.893746e-10	0.1	1.030378e-10	3.777195e-06	0.1	1.030378e-10	9.427492e-08	0.1	1.030378e-10	3.2233262e-09	0.1	1.030378e-10	6.636443e-10	0.1
1.40307e-10	5.1263952228853e-06	0.1	1.40307e-10	5.2146e-10	0.1	1.40307e-10	6.150208e-10	0.1	1.40307e-10	4.74693e-06	0.1	1.40307e-10	1.184786e-07	0.1	1.40307e-10	4.0508628999999995e-09	0.1	1.40307e-10	8.340242e-10	0.1
1.970819e-10	3.9119190980182e-06	0.1	1.970819e-10	6.514078e-10	0.1	1.970819e-10	7.682984e-10	0.1	1.970819e-10	5.929869e-06	0.1	1.970819e-10	1.480037e-07	0.1	1.970819e-10	5.060336899999999e-09	0.1	1.970819e-10	1.041863e-09	0.1
2.538569e-10	2.9851605510518003e-06	0.1	2.538569e-10	7.505703e-10	0.1	2.538569e-10	8.852726e-10	0.1	2.538569e-10	6.832565e-06	0.1	2.538569e-10	1.705342e-07	0.1	2.538569e-10	5.8306611000000006e-09	0.1	2.538569e-10	1.200463e-09	0.1
3.106318e-10	2.2779577645938003e-06	0.1	3.106318e-10	8.262406e-10	0.1	3.106318e-10	9.745437e-10	0.1	3.106318e-10	7.52141e-06	0.1	3.106318e-10	1.877273e-07	0.1	3.106318e-10	6.418490499999999e-09	0.1	3.106318e-10	1.32149e-09	0.1
3.674068e-10	1.7382952692074e-06	0.1	3.674068e-10	8.839842e-10	0.1	3.674068e-10	1.042675e-09	0.1	3.674068e-10	8.047066e-06	0.1	3.674068e-10	2.008474e-07	0.1	3.674068e-10	6.8670602000000005e-09	0.1	3.674068e-10	1.413846e-09	0.1
4.241817e-10	1.3264824697408002e-06	0.1	4.241817e-10	9.280481e-10	0.1	4.241817e-10	1.094674e-09	0.1	4.241817e-10	8.448195e-06	0.1	4.241817e-10	2.108594e-07	0.1	4.241817e-10	7.2093609e-09	0.1	4.241817e-10	1.484321e-09	0.1
4.809566e-10	1.012229675152e-06	0.1	4.809566e-10	9.616731e-10	0.1	4.809566e-10	1.134364e-09	0.1	4.809566e-10	8.754297e-06	0.1	4.809566e-10	2.184996e-07	0.1	4.809566e-10	7.4705693e-09	0.1	4.809566e-10	1.538101e-09	0.1
5.377316e-10	7.7242632117116e-07	0.1	5.377316e-10	9.873322e-10	0.1	5.377316e-10	1.164659e-09	0.1	5.377316e-10	8.987884e-06	0.1	5.377316e-10	2.2433e-07	0.1	5.377316e-10	7.6698954e-09	0.1	5.377316e-10	1.57914e-09	0.1
5.945065e-10	5.894336877150601e-07	0.1	5.945065e-10	1.006913e-09	0.1	5.945065e-10	1.187786e-09	0.1	5.945065e-10	9.166137e-06	0.1	5.945065e-10	2.287793e-07	0.1	5.945065e-10	7.8220006e-09	0.1	5.945065e-10	1.610457e-09	0.1
6.512814e-10	4.4979311206346e-07	0.1	6.512814e-10	1.021854e-09	0.1	6.512814e-10	1.205443e-09	0.1	6.512814e-10	9.302163e-06	0.1	6.512814e-10	2.321746e-07	0.1	6.512814e-10	7.9380722e-09	0.1	6.512814e-10	1.634355e-09	0.1
7.200009e-10	3.242551925633e-07	0.1	7.200009e-10	1.035287e-09	0.1	7.200009e-10	1.221328e-09	0.1	7.200009e-10	9.424456e-06	0.1	7.200009e-10	2.352273e-07	0.1	7.200009e-10	8.042421e-09	0.1	7.200009e-10	1.655839e-09	0.1
7.887204e-10	2.3375511567350002e-07	0.1	7.887204e-10	1.044971e-09	0.1	7.887204e-10	1.232792e-09	0.1	7.887204e-10	9.512621e-06	0.1	7.887204e-10	2.374282e-07	0.1	7.887204e-10	8.1176466e-09	0.1	7.887204e-10	1.671327e-09	0.1
8.574399e-10	1.6851366429138e-07	0.1	8.574399e-10	1.051952e-09	0.1	8.574399e-10	1.241069e-09	0.1	8.574399e-10	9.576184e-06	0.1	8.574399e-10	2.39015e-07	0.1	8.574399e-10	8.171877100000001e-09	0.1	8.574399e-10	1.682493e-09	0.1
9.319165e-10	1.1819588256986999e-07	0.1	9.319165e-10	1.057337e-09	0.1	9.319165e-10	1.247466e-09	0.1	9.319165e-10	9.625212e-06	0.1	9.319165e-10	2.402391e-07	0.1	9.319165e-10	8.2137044e-09	0.1	9.319165e-10	1.691104e-09	0.1
