# T[K]         R         W4_L         W3         P2_L         P3         P4         P1         sum_k_Pr_i
6.00e+02	1.33e-18	1.04e-09	6.27e-10	3.89e-12	1.57e-18	2.25e-23	5.85e-04	1.67e-09
7.00e+02	2.20e-14	4.08e-07	3.06e-07	7.82e-09	2.28e-14	4.13e-18	7.18e-07	7.22e-07
8.00e+02	3.81e-11	4.01e-05	3.20e-05	2.35e-06	3.80e-11	4.07e-14	7.44e-05	7.45e-05
9.00e+02	1.45e-08	1.54e-03	1.23e-03	2.03e-04	1.46e-08	5.72e-11	2.98e-03	2.98e-03
1.00e+03	1.84e-06	3.02e-02	2.37e-02	7.38e-03	1.91e-06	2.02e-08	6.12e-02	6.12e-02
1.10e+03	1.02e-04	3.53e-01	2.70e-01	1.41e-01	1.11e-04	2.58e-06	7.65e-01	7.65e-01
1.20e+03	2.95e-03	2.83e+00	2.10e+00	1.69e+00	3.35e-03	1.51e-04	6.62e+00	6.62e+00
1.30e+03	5.02e-02	1.67e+01	1.21e+01	1.40e+01	5.97e-02	4.72e-03	4.29e+01	4.29e+01
1.40e+03	5.60e-01	7.64e+01	5.55e+01	8.70e+01	6.94e-01	8.95e-02	2.20e+02	2.20e+02
1.50e+03	4.39e+00	2.83e+02	2.10e+02	4.30e+02	5.66e+00	1.12e+00	9.35e+02	9.35e+02
1.60e+03	2.56e+01	8.72e+02	6.77e+02	1.75e+03	3.43e+01	9.85e+00	3.37e+03	3.37e+03
1.70e+03	1.16e+02	2.28e+03	1.91e+03	6.14e+03	1.62e+02	6.48e+01	1.07e+04	1.07e+04
1.80e+03	4.31e+02	5.15e+03	4.73e+03	1.87e+04	6.26e+02	3.30e+02	3.00e+04	3.00e+04
1.90e+03	1.34e+03	1.03e+04	1.06e+04	5.10e+04	2.03e+03	1.37e+03	7.66e+04	7.66e+04
2.00e+03	3.61e+03	1.84e+04	2.12e+04	1.26e+05	5.70e+03	4.69e+03	1.79e+05	1.79e+05
2.10e+03	8.62e+03	3.00e+04	3.91e+04	2.84e+05	1.42e+04	1.39e+04	3.90e+05	3.90e+05
2.20e+03	1.86e+04	4.55e+04	6.66e+04	5.96e+05	3.20e+04	3.58e+04	7.95e+05	7.95e+05
2.30e+03	3.69e+04	6.44e+04	1.06e+05	1.18e+06	6.68e+04	8.34e+04	1.53e+06	1.53e+06
2.40e+03	6.81e+04	8.58e+04	1.56e+05	2.19e+06	1.30e+05	1.77e+05	2.80e+06	2.80e+06
2.50e+03	1.19e+05	1.09e+05	2.21e+05	3.89e+06	2.37e+05	3.50e+05	4.92e+06	4.92e+06
