Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
3474577000000.0	9.87009929802e-06	0.1	3474577000000.0	8.778248e-15	0.1	3474577000000.0	7.8112383e-08	0.1	3474577000000.0	4.675794e-08	0.1	3474577000000.0	2.9091414420800004e-10	0.1	3474577000000.0	1.060239e-14	0.1	3474577000000.0	1.549749e-19	0.1
7154387000000.0	9.739316605860001e-06	0.1	7154387000000.0	1.795523e-14	0.1	7154387000000.0	1.5977288700000002e-07	0.1	7154387000000.0	9.563977e-08	0.1	7154387000000.0	5.95042554018e-10	0.1	7154387000000.0	2.168638e-14	0.1	7154387000000.0	3.169893e-19	0.1
14514010000000.0	9.482927169780001e-06	0.1	14514010000000.0	3.594602e-14	0.1	14514010000000.0	3.1986221e-07	0.1	14514010000000.0	1.914689e-07	0.1	14514010000000.0	1.191262913885e-09	0.1	14514010000000.0	4.341571e-14	0.1	14514010000000.0	6.346062e-19	0.1
29233240000000.0	8.9902200969e-06	0.1	29233240000000.0	7.051923e-14	0.1	29233240000000.0	6.2750846e-07	0.1	29233240000000.0	3.756255e-07	0.1	29233240000000.0	2.33703160191e-09	0.1	29233240000000.0	8.517333e-14	0.1	29233240000000.0	1.244976e-18	0.1
55318620000000.0	8.17908720831e-06	0.1	55318620000000.0	1.274364e-13	0.1	55318620000000.0	1.13398002e-06	0.1	55318620000000.0	6.787985e-07	0.1	55318620000000.0	4.22328496599e-09	0.1	55318620000000.0	1.53918e-13	0.1	55318620000000.0	2.249815e-18	0.1
91380690000000.0	7.17684023088e-06	0.1	91380690000000.0	1.977639e-13	0.1	91380690000000.0	1.7597826300000002e-06	0.1	91380690000000.0	1.053403e-06	0.1	91380690000000.0	6.55396353637e-09	0.1	91380690000000.0	2.388598e-13	0.1	91380690000000.0	3.491408e-18	0.1
141401100000000.0	5.98670113239e-06	0.1	141401100000000.0	2.812759e-13	0.1	141401100000000.0	2.50290557e-06	0.1	141401100000000.0	1.498235e-06	0.1	141401100000000.0	9.32157727586e-09	0.1	141401100000000.0	3.397258e-13	0.1	141401100000000.0	4.965763e-18	0.1
191421400000000.0	4.9939240602599995e-06	0.1	191421400000000.0	3.50939e-13	0.1	191421400000000.0	3.1227965e-06	0.1	191421400000000.0	1.8693e-06	0.1	191421400000000.0	1.1630237736920001e-08	0.1	191421400000000.0	4.238651e-13	0.1	191421400000000.0	6.195625e-18	0.1
268949900000000.0	3.7704302953200004e-06	0.1	268949900000000.0	4.367914e-13	0.1	268949900000000.0	3.8867452e-06	0.1	268949900000000.0	2.326599e-06	0.1	268949900000000.0	1.447541186147e-08	0.1	268949900000000.0	5.275579e-13	0.1	268949900000000.0	7.711299e-18	0.1
346478400000000.0	2.84668853283e-06	0.1	346478400000000.0	5.016102e-13	0.1	346478400000000.0	4.4635299e-06	0.1	346478400000000.0	2.671861e-06	0.1	346478400000000.0	1.662353252555e-08	0.1	346478400000000.0	6.058463e-13	0.1	346478400000000.0	8.855639e-18	0.1
