Batch	m_SP	13	W6	W1	W2	W3	W4	W5	R	P1	P2	P3	P4	P5	P6																							
4.241292e-07	0.9876459	0.1	4.241292e-07	2.475413e-09	0.1	4.241292e-07	4.244245e-12	0.1	4.241292e-07	9.790532e-08	0.1	4.241292e-07	4.732394e-08	0.1	4.241292e-07	7.088053e-08	0.1	4.241292e-07	5.278771e-12	0.1	4.241292e-07	0.006176911	0.1	4.241292e-07	1.285832e-08	0.1	4.241292e-07	5.279098e-12	0.1	4.241292e-07	3.119081e-14	0.1	4.241292e-07	1.013501e-12	0.1	4.241292e-07	1.824406e-20	0.1
8.263595e-07	0.9761396	0.1	8.263595e-07	4.410607e-09	0.1	8.263595e-07	8.458151e-12	0.1	8.263595e-07	1.890908e-07	0.1	8.263595e-07	9.177375e-08	0.1	8.263595e-07	1.368926e-07	0.1	8.263595e-07	1.024313e-11	0.1	8.263595e-07	0.01192996	0.1	8.263595e-07	2.483457e-08	0.1	8.263595e-07	1.024431e-11	0.1	8.263595e-07	6.288582e-14	0.1	8.263595e-07	1.966616e-12	0.1	8.263595e-07	3.564003e-20	0.1
1.63082e-06	0.9537194	0.1	1.63082e-06	8.181387e-09	0.1	1.63082e-06	1.729717e-11	0.1	1.63082e-06	3.667627e-07	0.1	1.63082e-06	1.783837e-07	0.1	1.63082e-06	2.655147e-07	0.1	1.63082e-06	2.005766e-11	0.1	1.63082e-06	0.02313984	0.1	1.63082e-06	4.817019e-08	0.1	1.63082e-06	2.006192e-11	0.1	1.63082e-06	1.322662e-13	0.1	1.63082e-06	3.850998e-12	0.1	1.63082e-06	7.161558e-20	0.1
2.916098e-06	0.9194564	0.1	2.916098e-06	1.39438e-08	0.1	2.916098e-06	3.210248e-11	0.1	2.916098e-06	6.382738e-07	0.1	2.916098e-06	3.107389e-07	0.1	2.916098e-06	4.620724e-07	0.1	2.916098e-06	3.545471e-11	0.1	2.916098e-06	0.04027101	0.1	2.916098e-06	8.382731e-08	0.1	2.916098e-06	3.546665e-11	0.1	2.916098e-06	2.589498e-13	0.1	2.916098e-06	6.807935e-12	0.1	2.916098e-06	1.359414e-19	0.1
4.745569e-06	0.8737407	0.1	4.745569e-06	2.163214e-08	0.1	4.745569e-06	5.360636e-11	0.1	4.745569e-06	1.000518e-06	0.1	4.745569e-06	4.873302e-07	0.1	4.745569e-06	7.243239e-07	0.1	4.745569e-06	5.686766e-11	0.1	4.745569e-06	0.06312843	0.1	4.745569e-06	1.313798e-07	0.1	4.745569e-06	5.689308e-11	0.1	4.745569e-06	4.706055e-13	0.1	4.745569e-06	1.092324e-11	0.1	4.745569e-06	2.527176e-19	0.1
7.553194e-06	0.8098042	0.1	7.553194e-06	3.238472e-08	0.1	7.553194e-06	8.571583e-11	0.1	7.553194e-06	1.507095e-06	0.1	7.553194e-06	7.343028e-07	0.1	7.553194e-06	1.091097e-06	0.1	7.553194e-06	8.887172e-11	0.1	7.553194e-06	0.09509601	0.1	7.553194e-06	1.977922e-07	0.1	7.553194e-06	8.891264e-11	0.1	7.553194e-06	8.60157e-13	0.1	7.553194e-06	1.708525e-11	0.1	7.553194e-06	5.206285e-19	0.1
1.223475e-05	0.7173154	0.1	1.223475e-05	4.794038e-08	0.1	1.223475e-05	1.341204e-10	0.1	1.223475e-05	2.239786e-06	0.1	1.223475e-05	1.091595e-06	0.1	1.223475e-05	1.621703e-06	0.1	1.223475e-05	1.409124e-10	0.1	1.223475e-05	0.1413395	0.1	1.223475e-05	2.934754e-07	0.1	1.223475e-05	1.409195e-10	0.1	1.223475e-05	1.660113e-12	0.1	1.223475e-05	2.714788e-11	0.1	1.223475e-05	1.306443e-18	0.1
1.786251e-05	0.6247763	0.1	1.786251e-05	6.350914e-08	0.1	1.786251e-05	1.83325e-10	0.1	1.786251e-05	2.972706e-06	0.1	1.786251e-05	1.449186e-06	0.1	1.786251e-05	2.152754e-06	0.1	1.786251e-05	2.029501e-10	0.1	1.786251e-05	0.1876081	0.1	1.786251e-05	3.883163e-07	0.1	1.786251e-05	2.027125e-10	0.1	1.786251e-05	2.827573e-12	0.1	1.786251e-05	3.922879e-11	0.1	1.786251e-05	2.967402e-18	0.1
2.540109e-05	0.5248397	0.1	2.540109e-05	8.033461e-08	0.1	2.540109e-05	2.366403e-10	0.1	2.540109e-05	3.763946e-06	0.1	2.540109e-05	1.83564e-06	0.1	2.540109e-05	2.726668e-06	0.1	2.540109e-05	2.876633e-10	0.1	2.540109e-05	0.2375755	0.1	2.540109e-05	4.887941e-07	0.1	2.540109e-05	2.865032e-10	0.1	2.540109e-05	4.671429e-12	0.1	2.540109e-05	5.586923e-11	0.1	2.540109e-05	6.604547e-18	0.1
3.293968e-05	0.4452693	0.1	3.293968e-05	9.374899e-08	0.1	3.293968e-05	2.790963e-10	0.1	3.293968e-05	4.39365e-06	0.1	3.293968e-05	2.143744e-06	0.1	3.293968e-05	3.184227e-06	0.1	3.293968e-05	3.760887e-10	0.1	3.293968e-05	0.2773599	0.1	3.293968e-05	5.661871e-07	0.1	3.293968e-05	3.729985e-10	0.1	3.293968e-05	6.769828e-12	0.1	3.293968e-05	7.336417e-11	0.1	3.293968e-05	1.192367e-17	0.1
