Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
2.055176e-11	9.766841659260002e-06	0.1	2.055176e-11	2.248337e-10	0.1	2.055176e-11	4.972689e-17	0.1	2.055176e-11	1.394713e-15	0.1	2.055176e-11	5.386708e-16	0.1	2.055176e-11	1.082604e-12	0.1	2.055176e-11	1.024761e-11	0.1	2.055176e-11	1.345155e-11	0.1	2.055176e-11	1.132686e-11	0.1	2.055176e-11	1.031752e-11	0.1	2.055176e-11	9.226303e-12	0.1	2.055176e-11	3.974585e-11	0.1	2.055176e-11	3.82284e-09	0.1	2.055176e-11	1.883973e-08	0.1	2.055176e-11	3.546887e-08	0.1	2.055176e-11	2.663462e-08	0.1	2.055176e-11	2.936047e-08	0.1	2.055176e-11	4.340011e-08	0.1	2.055176e-11	3.167025e-08	0.1	2.055176e-11	3.311869e-08	0.1	2.055176e-11	1.044171e-08	0.1
4.364791e-11	9.51228875042e-06	0.1	4.364791e-11	4.716309e-10	0.1	4.364791e-11	2.196096e-16	0.1	4.364791e-11	6.167229e-15	0.1	4.364791e-11	2.382742e-15	0.1	4.364791e-11	2.268409e-12	0.1	4.364791e-11	2.128724e-11	0.1	4.364791e-11	2.841829e-11	0.1	4.364791e-11	2.391205e-11	0.1	4.364791e-11	2.169462e-11	0.1	4.364791e-11	1.922708e-11	0.1	4.364791e-11	8.357523e-11	0.1	4.364791e-11	8.014974e-09	0.1	4.364791e-11	3.938906e-08	0.1	4.364791e-11	7.437983e-08	0.1	4.364791e-11	5.556388e-08	0.1	4.364791e-11	6.130113e-08	0.1	4.364791e-11	9.12666e-08	0.1	4.364791e-11	6.630757e-08	0.1	4.364791e-11	6.929465e-08	0.1	4.364791e-11	2.157275e-08	0.1
9.830443e-11	8.93906521512e-06	0.1	9.830443e-11	1.031966e-09	0.1	9.830443e-11	1.060018e-15	0.1	9.830443e-11	2.985589e-14	0.1	9.830443e-11	1.154423e-14	0.1	9.830443e-11	4.94903e-12	0.1	9.830443e-11	4.554134e-11	0.1	9.830443e-11	6.318764e-11	0.1	9.830443e-11	5.308153e-11	0.1	9.830443e-11	4.773703e-11	0.1	9.830443e-11	4.14419e-11	0.1	9.830443e-11	1.839121e-10	0.1	9.830443e-11	1.75158e-08	0.1	9.830443e-11	8.551784e-08	0.1	9.830443e-11	1.626191e-07	0.1	9.830443e-11	1.200121e-07	0.1	9.830443e-11	1.32665e-07	0.1	9.830443e-11	2.007972e-07	0.1	9.830443e-11	1.444262e-07	0.1	9.830443e-11	1.507004e-07	0.1	9.830443e-11	4.555745e-08	0.1
1.857549e-10	8.10093097814e-06	0.1	1.857549e-10	1.864007e-09	0.1	1.857549e-10	3.499287e-15	0.1	1.857549e-10	9.90153e-14	0.1	1.857549e-10	3.833384e-14	0.1	1.857549e-10	8.89237e-12	0.1	1.857549e-10	7.949219e-11	0.1	1.857549e-10	1.168646e-10	0.1	1.857549e-10	9.794548e-11	0.1	1.857549e-10	8.699695e-11	0.1	1.857549e-10	7.318082e-11	0.1	1.857549e-10	3.352192e-10	0.1	1.857549e-10	3.157518e-08	0.1	1.857549e-10	1.525819e-07	0.1	1.857549e-10	2.932952e-07	0.1	1.857549e-10	2.123791e-07	0.1	1.857549e-10	2.355176e-07	0.1	1.857549e-10	3.654882e-07	0.1	1.857549e-10	2.589458e-07	0.1	1.857549e-10	2.69544e-07	0.1	1.857549e-10	7.786871e-08	0.1
2.404114e-10	7.62217155352e-06	0.1	2.404114e-10	2.347044e-09	0.1	2.404114e-10	5.584488e-15	0.1	2.404114e-10	1.584656e-13	0.1	2.404114e-10	6.139719e-14	0.1	2.404114e-10	1.115668e-11	0.1	2.404114e-10	9.808298e-11	0.1	2.404114e-10	1.491671e-10	0.1	2.404114e-10	1.248571e-10	0.1	2.404114e-10	1.101458e-10	0.1	2.404114e-10	9.093272e-11	0.1	2.404114e-10	4.244736e-10	0.1	2.404114e-10	3.970747e-08	0.1	2.404114e-10	1.90673e-07	0.1	2.404114e-10	3.689058e-07	0.1	2.404114e-10	2.64059e-07	0.1	2.404114e-10	2.934151e-07	0.1	2.404114e-10	4.621171e-07	0.1	2.404114e-10	3.245194e-07	0.1	2.404114e-10	3.373033e-07	0.1	2.404114e-10	9.481617e-08	0.1
3.173009e-10	7.001715962880001e-06	0.1	3.173009e-10	2.982774e-09	0.1	3.173009e-10	9.094611e-15	0.1	3.173009e-10	2.590791e-13	0.1	3.173009e-10	1.004859e-13	0.1	3.173009e-10	1.410334e-11	0.1	3.173009e-10	1.2132e-10	0.1	3.173009e-10	1.929784e-10	0.1	3.173009e-10	1.612652e-10	0.1	3.173009e-10	1.41056e-10	0.1	3.173009e-10	1.135596e-10	0.1	3.173009e-10	5.437167e-10	0.1	3.173009e-10	5.037246e-08	0.1	3.173009e-10	2.39787e-07	0.1	3.173009e-10	4.680457e-07	0.1	3.173009e-10	3.297528e-07	0.1	3.173009e-10	3.674523e-07	0.1	3.173009e-10	5.902744e-07	0.1	3.173009e-10	4.09667e-07	0.1	3.173009e-10	4.249405e-07	0.1	3.173009e-10	1.151015e-07	0.1
4.305899e-10	6.18863522482e-06	0.1	4.305899e-10	3.835435e-09	0.1	4.305899e-10	1.519284e-14	0.1	4.305899e-10	4.352277e-13	0.1	4.305899e-10	1.690617e-13	0.1	4.305899e-10	1.798629e-11	0.1	4.305899e-10	1.503524e-10	0.1	4.305899e-10	2.540917e-10	0.1	4.305899e-10	2.119021e-10	0.1	4.305899e-10	1.833984e-10	0.1	4.305899e-10	1.426419e-10	0.1	4.305899e-10	7.072217e-10	0.1	4.305899e-10	6.459865e-08	0.1	4.305899e-10	3.036888e-07	0.1	4.305899e-10	6.001442e-07	0.1	4.305899e-10	4.134293e-07	0.1	4.305899e-10	4.626366e-07	0.1	4.305899e-10	7.635471e-07	0.1	4.305899e-10	5.21516e-07	0.1	4.305899e-10	5.393942e-07	0.1	4.305899e-10	1.387379e-07	0.1
5.644397e-10	5.3621327552e-06	0.1	5.644397e-10	4.73037e-09	0.1	5.644397e-10	2.332751e-14	0.1	5.644397e-10	6.725241e-13	0.1	5.644397e-10	2.616851e-13	0.1	5.644397e-10	2.196333e-11	0.1	5.644397e-10	1.78328e-10	0.1	5.644397e-10	3.211877e-10	0.1	5.644397e-10	2.673393e-10	0.1	5.644397e-10	2.290928e-10	0.1	5.644397e-10	1.717114e-10	0.1	5.644397e-10	8.839465e-10	0.1	5.644397e-10	7.941462e-08	0.1	5.644397e-10	3.680612e-07	0.1	5.644397e-10	7.37311e-07	0.1	5.644397e-10	4.953197e-07	0.1	5.644397e-10	5.570501e-07	0.1	5.644397e-10	9.463841e-07	0.1	5.644397e-10	6.35478e-07	0.1	5.644397e-10	6.551177e-07	0.1	5.644397e-10	1.592295e-07	0.1
7.216516e-10	4.546352071140001e-06	0.1	7.216516e-10	5.650121e-09	0.1	7.216516e-10	3.353092e-14	0.1	7.216516e-10	9.735927e-13	0.1	7.216516e-10	3.795555e-13	0.1	7.216516e-10	2.593349e-11	0.1	7.216516e-10	2.046512e-10	0.1	7.216516e-10	3.933605e-10	0.1	7.216516e-10	3.2685e-10	0.1	7.216516e-10	2.776255e-10	0.1	7.216516e-10	2.002198e-10	0.1	7.216516e-10	1.072052e-09	0.1	7.216516e-10	9.448751e-08	0.1	7.216516e-10	4.309583e-07	0.1	7.216516e-10	8.760291e-07	0.1	7.216516e-10	5.725376e-07	0.1	7.216516e-10	6.476887e-07	0.1	7.216516e-10	1.134126e-06	0.1	7.216516e-10	7.481372e-07	0.1	7.216516e-10	7.684725e-07	0.1	7.216516e-10	1.758473e-07	0.1
9.139067e-10	3.732921040086e-06	0.1	9.139067e-10	6.616716e-09	0.1	9.139067e-10	4.619424e-14	0.1	9.139067e-10	1.35232e-12	0.1	9.139067e-10	5.283503e-13	0.1	9.139067e-10	2.997256e-11	0.1	9.139067e-10	2.300596e-10	0.1	9.139067e-10	4.728013e-10	0.1	9.139067e-10	3.922943e-10	0.1	9.139067e-10	3.306745e-10	0.1	9.139067e-10	2.289998e-10	0.1	9.139067e-10	1.278221e-09	0.1	9.139067e-10	1.101114e-07	0.1	9.139067e-10	4.92964e-07	0.1	9.139067e-10	1.018251e-06	0.1	9.139067e-10	6.453667e-07	0.1	9.139067e-10	7.353246e-07	0.1	9.139067e-10	1.329295e-06	0.1	9.139067e-10	8.604776e-07	0.1	9.139067e-10	8.802527e-07	0.1	9.139067e-10	1.887511e-07	0.1
