Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.000000018	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
5.456042e-12	1.000000004	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1	5.456042e-12	0.0	0.1
2.353811e-10	0.9999999049999999	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1	2.353811e-10	0.0	0.1
9.012036e-10	0.999999968	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1	9.012036e-10	0.0	0.1
1.691407e-09	1.000000013	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1	1.691407e-09	0.0	0.1
3.049258e-09	1.000000026	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1	3.049258e-09	0.0	0.1
4.773109e-09	1.000000084	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1	4.773109e-09	0.0	0.1
6.651534e-09	0.999999975	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1	6.651534e-09	0.0	0.1
8.52996e-09	0.9999999849999999	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1	8.52996e-09	0.0	0.1
1.080382e-08	0.999999967	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1	1.080382e-08	0.0	0.1
1.336581e-08	1.0000000199999999	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1	1.336581e-08	0.0	0.1
1.63465e-08	1.000000016	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1	1.63465e-08	0.0	0.1
1.981772e-08	1.000000035	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1	1.981772e-08	0.0	0.1
2.389141e-08	0.999999987	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1	2.389141e-08	0.0	0.1
2.896497e-08	0.9999999260000001	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1	2.896497e-08	0.0	0.1
3.504416e-08	1.000000048	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1	3.504416e-08	0.0	0.1
4.190676e-08	1.000000007	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1	4.190676e-08	0.0	0.1
4.956737e-08	1.000000007	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1	4.956737e-08	0.0	0.1
6.252973e-08	0.9999999839999999	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1	6.252973e-08	0.0	0.1
7.746682e-08	1.000000002	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1	7.746682e-08	0.0	0.1
9.372041e-08	0.999999961	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1	9.372041e-08	0.0	0.1
