Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
1.847029e-11	0.9892616	0.1	1.847029e-11	0.0007217239	0.1	1.847029e-11	8.940095e-06	0.1	1.847029e-11	0.0005927216	0.1	1.847029e-11	0.0024582604	0.1	1.847029e-11	0.001122885	0.1	1.847029e-11	1.394e-06	0.1
3.577527e-11	0.9801455	0.1	3.577527e-11	0.001388294	0.1	3.577527e-11	1.719872e-05	0.1	3.577527e-11	0.001142015	0.1	3.577527e-11	0.0047286685	0.1	3.577527e-11	0.00215996	0.1	3.577527e-11	2.681489e-06	0.1
5.458993e-11	0.9703736	0.1	5.458993e-11	0.002102673	0.1	5.458993e-11	2.605151e-05	0.1	5.458993e-11	0.001732684	0.1	5.458993e-11	0.0071619197	0.1	5.458993e-11	0.003271417	0.1	5.458993e-11	4.061341e-06	0.1
8.093045e-11	0.9569315	0.1	8.093045e-11	0.003085116	0.1	8.093045e-11	3.822931e-05	0.1	8.093045e-11	0.002548319	0.1	8.093045e-11	0.010508241	0.1	8.093045e-11	0.00479994	0.1	8.093045e-11	5.959009e-06	0.1
1.260856e-10	0.9345147	0.1	1.260856e-10	0.004722876	0.1	1.260856e-10	5.853788e-05	0.1	1.260856e-10	0.003916476	0.1	1.260856e-10	0.016086673	0.1	1.260856e-10	0.007348029	0.1	1.260856e-10	9.122572e-06	0.1
2.013443e-10	0.8988231	0.1	2.013443e-10	0.007328931	0.1	2.013443e-10	9.087333e-05	0.1	2.013443e-10	0.006115006	0.1	2.013443e-10	0.024963299	0.1	2.013443e-10	0.01140263	0.1	2.013443e-10	1.415681e-05	0.1
2.90085e-10	0.859229	0.1	2.90085e-10	0.01021773	0.1	2.90085e-10	0.0001267448	0.1	2.90085e-10	0.008582133	0.1	2.90085e-10	0.03480307	0.1	2.90085e-10	0.01589714	0.1	2.90085e-10	1.973768e-05	0.1
3.821963e-10	0.8207429	0.1	3.821963e-10	0.01302357	0.1	3.821963e-10	0.0001616132	0.1	3.821963e-10	0.0110077	0.1	3.821963e-10	0.044360342999999997	0.1	3.821963e-10	0.02026259	0.1	3.821963e-10	2.51587e-05	0.1
4.967613e-10	0.7762384	0.1	4.967613e-10	0.01626567	0.1	4.967613e-10	0.0002019348	0.1	4.967613e-10	0.01384491	0.1	4.967613e-10	0.05540368	0.1	4.967613e-10	0.02530678	0.1	4.967613e-10	3.142304e-05	0.1
6.113263e-10	0.735094	0.1	6.113263e-10	0.01926072	0.1	6.113263e-10	0.0002392128	0.1	6.113263e-10	0.01649728	0.1	6.113263e-10	0.065605576	0.1	6.113263e-10	0.02996659	0.1	6.113263e-10	3.721038e-05	0.1
7.258913e-10	0.6969651	0.1	7.258913e-10	0.0220344	0.1	7.258913e-10	0.0002737592	0.1	7.258913e-10	0.01897903	0.1	7.258913e-10	0.075053526	0.1	7.258913e-10	0.03428201	0.1	7.258913e-10	4.257021e-05	0.1
8.404563e-10	0.6615518	0.1	8.404563e-10	0.02460903	0.1	8.404563e-10	0.0003058456	0.1	8.404563e-10	0.02130333	0.1	8.404563e-10	0.08382352000000001	0.1	8.404563e-10	0.03828773	0.1	8.404563e-10	4.754556e-05	0.1
9.550213e-10	0.628592	0.1	9.550213e-10	0.02700407	0.1	9.550213e-10	0.0003357093	0.1	9.550213e-10	0.02348226	0.1	9.550213e-10	0.09198181	0.1	9.550213e-10	0.04201403	0.1	9.550213e-10	5.217398e-05	0.1
1.078895e-09	0.5954493	0.1	1.078895e-09	0.02941128	0.1	1.078895e-09	0.0003657389	0.1	1.078895e-09	0.0256875	0.1	1.078895e-09	0.1001816	0.1	1.078895e-09	0.04575926	0.1	1.078895e-09	5.682604e-05	0.1
1.216733e-09	0.5613169	0.1	1.216733e-09	0.0318893	0.1	1.216733e-09	0.0003966656	0.1	1.216733e-09	0.02797244	0.1	1.216733e-09	0.10862266000000001	0.1	1.216733e-09	0.04961467	0.1	1.216733e-09	6.161507e-05	0.1
1.354571e-09	0.5297832	0.1	1.354571e-09	0.03417777	0.1	1.354571e-09	0.0004252379	0.1	1.354571e-09	0.03009487	0.1	1.354571e-09	0.11641800000000001	0.1	1.354571e-09	0.05317516	0.1	1.354571e-09	6.603787e-05	0.1
1.492409e-09	0.5005835	0.1	1.492409e-09	0.03629615	0.1	1.492409e-09	0.0004516956	0.1	1.492409e-09	0.03206919	0.1	1.492409e-09	0.12363410999999999	0.1	1.492409e-09	0.05647103	0.1	1.492409e-09	7.013204e-05	0.1
1.630246e-09	0.4734872	0.1	1.630246e-09	0.03826138	0.1	1.630246e-09	0.0004762475	0.1	1.630246e-09	0.03390831	0.1	1.630246e-09	0.13032845	0.1	1.630246e-09	0.05952862	0.1	1.630246e-09	7.393029e-05	0.1
1.779557e-09	0.4462759	0.1	1.779557e-09	0.04023448	0.1	1.779557e-09	0.0005009038	0.1	1.779557e-09	0.0357614	0.1	1.779557e-09	0.13704962	0.1	1.779557e-09	0.06259844	0.1	1.779557e-09	7.77438e-05	0.1
1.946077e-09	0.418288	0.1	1.946077e-09	0.04226343	0.1	1.946077e-09	0.0005262638	0.1	1.946077e-09	0.03767316	0.1	1.946077e-09	0.14396117	0.1	1.946077e-09	0.06575517	0.1	1.946077e-09	8.166532e-05	0.1
2.112596e-09	0.3925297	0.1	2.112596e-09	0.0441304	0.1	2.112596e-09	0.0005496038	0.1	2.112596e-09	0.03943723	0.1	2.112596e-09	0.1503208	0.1	2.112596e-09	0.06865988	0.1	2.112596e-09	8.527379e-05	0.1
2.279116e-09	0.3687687	0.1	2.279116e-09	0.04585234	0.1	2.279116e-09	0.000571134	0.1	2.279116e-09	0.04106795	0.1	2.279116e-09	0.15618651	0.1	2.279116e-09	0.07133893	0.1	2.279116e-09	8.860199e-05	0.1
2.452404e-09	0.3459458	0.1	2.452404e-09	0.04750607	0.1	2.452404e-09	0.0005918142	0.1	2.452404e-09	0.042637	0.1	2.452404e-09	0.16181987	0.1	2.452404e-09	0.07391188	0.1	2.452404e-09	9.179839e-05	0.1
2.652764e-09	0.3217238	0.1	2.652764e-09	0.04926099	0.1	2.652764e-09	0.0006137622	0.1	2.652764e-09	0.04430478	0.1	2.652764e-09	0.16779793999999998	0.1	2.652764e-09	0.07664226	0.1	2.652764e-09	9.519039e-05	0.1
2.853124e-09	0.2995747	0.1	2.853124e-09	0.05086558	0.1	2.853124e-09	0.000633832	0.1	2.853124e-09	0.04583177	0.1	2.853124e-09	0.17326379	0.1	2.853124e-09	0.07913874	0.1	2.853124e-09	9.829183e-05	0.1
3.053485e-09	0.2792724	0.1	3.053485e-09	0.05233626	0.1	3.053485e-09	0.0006522284	0.1	3.053485e-09	0.04723282	0.1	3.053485e-09	0.17827368999999998	0.1	3.053485e-09	0.08142689	0.1	3.053485e-09	0.0001011345	0.1
3.278732e-09	0.2584118	0.1	3.278732e-09	0.05384729	0.1	3.278732e-09	0.0006711306	0.1	3.278732e-09	0.04867355	0.1	3.278732e-09	0.18342088	0.1	3.278732e-09	0.08377782	0.1	3.278732e-09	0.0001040551	0.1
3.52057e-09	0.2380682	0.1	3.52057e-09	0.05532082	0.1	3.52057e-09	0.0006895646	0.1	3.52057e-09	0.0500795	0.1	3.52057e-09	0.18844044	0.1	3.52057e-09	0.08607039	0.1	3.52057e-09	0.0001069033	0.1
3.762408e-09	0.2196056	0.1	3.762408e-09	0.05665804	0.1	3.762408e-09	0.000706294	0.1	3.762408e-09	0.05135609	0.1	3.762408e-09	0.19299556	0.1	3.762408e-09	0.08815089	0.1	3.762408e-09	0.000109488	0.1
4.034676e-09	0.2008045	0.1	4.034676e-09	0.05801974	0.1	4.034676e-09	0.0007233301	0.1	4.034676e-09	0.05265658	0.1	4.034676e-09	0.19763415	0.1	4.034676e-09	0.09026948	0.1	4.034676e-09	0.00011212	0.1
4.327231e-09	0.1826608	0.1	4.327231e-09	0.0593338	0.1	4.327231e-09	0.0007397706	0.1	4.327231e-09	0.05391198	0.1	4.327231e-09	0.20211045	0.1	4.327231e-09	0.09231395	0.1	4.327231e-09	0.0001146599	0.1
4.619785e-09	0.1663838	0.1	4.619785e-09	0.06051265	0.1	4.619785e-09	0.0007545197	0.1	4.619785e-09	0.05503846	0.1	4.619785e-09	0.20612615	0.1	4.619785e-09	0.09414805	0.1	4.619785e-09	0.0001169385	0.1
4.974687e-09	0.1488158	0.1	4.974687e-09	0.06178498	0.1	4.974687e-09	0.0007704385	0.1	4.974687e-09	0.05625447	0.1	4.974687e-09	0.21046030000000002	0.1	4.974687e-09	0.09612759	0.1	4.974687e-09	0.0001193978	0.1
5.32959e-09	0.1333149	0.1	5.32959e-09	0.06290759	0.1	5.32959e-09	0.0007844843	0.1	5.32959e-09	0.05732752	0.1	5.32959e-09	0.21428448	0.1	5.32959e-09	0.0978742	0.1	5.32959e-09	0.0001215677	0.1
5.74567e-09	0.1173942	0.1	5.74567e-09	0.0640606	0.1	5.74567e-09	0.0007989105	0.1	5.74567e-09	0.0584297	0.1	5.74567e-09	0.21821216	0.1	5.74567e-09	0.0996681	0.1	5.74567e-09	0.0001237964	0.1
6.177044e-09	0.1030752	0.1	6.177044e-09	0.06509761	0.1	6.177044e-09	0.0008118854	0.1	6.177044e-09	0.05942106	0.1	6.177044e-09	0.22174475	0.1	6.177044e-09	0.1012815	0.1	6.177044e-09	0.0001258008	0.1
6.608419e-09	0.09064446	0.1	6.608419e-09	0.06599787	0.1	6.608419e-09	0.0008231492	0.1	6.608419e-09	0.0602817	0.1	6.608419e-09	0.2248114	0.1	6.608419e-09	0.1026822	0.1	6.608419e-09	0.0001275409	0.1
7.039794e-09	0.07982146	0.1	7.039794e-09	0.06678169	0.1	7.039794e-09	0.0008329562	0.1	7.039794e-09	0.06103104	0.1	7.039794e-09	0.22748148	0.1	7.039794e-09	0.1039017	0.1	7.039794e-09	0.000129056	0.1
7.471169e-09	0.07037418	0.1	7.471169e-09	0.06746588	0.1	7.471169e-09	0.0008415166	0.1	7.471169e-09	0.06168514	0.1	7.471169e-09	0.22981210000000002	0.1	7.471169e-09	0.1049662	0.1	7.471169e-09	0.0001303784	0.1
7.902543e-09	0.06210942	0.1	7.902543e-09	0.06806442	0.1	7.902543e-09	0.0008490056	0.1	7.902543e-09	0.06225737	0.1	7.902543e-09	0.231851	0.1	7.902543e-09	0.1058974	0.1	7.902543e-09	0.0001315354	0.1
8.333918e-09	0.05486507	0.1	8.333918e-09	0.06858907	0.1	8.333918e-09	0.0008555699	0.1	8.333918e-09	0.06275895	0.1	8.333918e-09	0.23363822	0.1	8.333918e-09	0.1067137	0.1	8.333918e-09	0.0001325494	0.1
8.765293e-09	0.04850431	0.1	8.765293e-09	0.06904973	0.1	8.765293e-09	0.0008613335	0.1	8.765293e-09	0.06319935	0.1	8.765293e-09	0.23520743000000002	0.1	8.765293e-09	0.1074304	0.1	8.765293e-09	0.0001334399	0.1
9.196667e-09	0.04291102	0.1	9.196667e-09	0.0694548	0.1	9.196667e-09	0.0008664018	0.1	9.196667e-09	0.06358661	0.1	9.196667e-09	0.23658728	0.1	9.196667e-09	0.1080606	0.1	9.196667e-09	0.0001342228	0.1
9.628042e-09	0.0379861	0.1	9.628042e-09	0.06981147	0.1	9.628042e-09	0.0008708644	0.1	9.628042e-09	0.0639276	0.1	9.628042e-09	0.23780223	0.1	9.628042e-09	0.1086155	0.1	9.628042e-09	0.0001349122	0.1
1.005942e-08	0.03364467	0.1	1.005942e-08	0.07012589	0.1	1.005942e-08	0.0008747983	0.1	1.005942e-08	0.06422819	0.1	1.005942e-08	0.23887331	0.1	1.005942e-08	0.1091047	0.1	1.005942e-08	0.00013552	0.1
1.052534e-08	0.02952696	0.1	1.052534e-08	0.0704241	0.1	1.052534e-08	0.0008785295	0.1	1.052534e-08	0.06451329	0.1	1.052534e-08	0.23988913	0.1	1.052534e-08	0.1095687	0.1	1.052534e-08	0.0001360964	0.1
1.10431e-08	0.02555415	0.1	1.10431e-08	0.07071181	0.1	1.10431e-08	0.0008821293	0.1	1.10431e-08	0.06478836	0.1	1.10431e-08	0.24086923	0.1	1.10431e-08	0.1100163	0.1	1.10431e-08	0.0001366525	0.1
1.156086e-08	0.02212738	0.1	1.156086e-08	0.07095999	0.1	1.156086e-08	0.0008852344	0.1	1.156086e-08	0.06502562	0.1	1.156086e-08	0.24171467000000002	0.1	1.156086e-08	0.1104024	0.1	1.156086e-08	0.0001371322	0.1
1.207862e-08	0.01916873	0.1	1.207862e-08	0.07117426	0.1	1.207862e-08	0.0008879153	0.1	1.207862e-08	0.06523047	0.1	1.207862e-08	0.24244457	0.1	1.207862e-08	0.1107358	0.1	1.207862e-08	0.0001375464	0.1
1.259638e-08	0.01661212	0.1	1.259638e-08	0.07135941	0.1	1.259638e-08	0.0008902319	0.1	1.259638e-08	0.06540748	0.1	1.259638e-08	0.2430753	0.1	1.259638e-08	0.1110239	0.1	1.259638e-08	0.0001379042	0.1
1.311414e-08	0.01440131	0.1	1.311414e-08	0.07151952	0.1	1.311414e-08	0.0008922352	0.1	1.311414e-08	0.06556055	0.1	1.311414e-08	0.24362073	0.1	1.311414e-08	0.111273	0.1	1.311414e-08	0.0001382137	0.1
1.36319e-08	0.01248835	0.1	1.36319e-08	0.07165806	0.1	1.36319e-08	0.0008939686	0.1	1.36319e-08	0.065693	0.1	1.36319e-08	0.24409259	0.1	1.36319e-08	0.1114885	0.1	1.36319e-08	0.0001384815	0.1
1.414965e-08	0.01083221	0.1	1.414965e-08	0.071778	0.1	1.414965e-08	0.0008954693	0.1	1.414965e-08	0.06580767	0.1	1.414965e-08	0.24450121	0.1	1.414965e-08	0.1116751	0.1	1.414965e-08	0.0001387133	0.1
