Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.004356263	9.88143318468e-06	0.1	0.004356263	1.052589e-07	0.1	0.004356263	3.831579e-11	0.1	0.004356263	9.322479e-09	0.1	0.004356263	3.849242e-09	0.1
0.007772916	9.79782902073e-06	0.1	0.007772916	1.694717e-07	0.1	0.007772916	3.994445e-11	0.1	0.007772916	2.467936e-08	0.1	0.007772916	7.884081e-09	0.1
0.01261374	9.690282127162e-06	0.1	0.01261374	2.393286e-07	0.1	0.01261374	4.165856e-11	0.1	0.01261374	5.569396e-08	0.1	0.01261374	1.455801e-08	0.1
0.01840401	9.5745252963178e-06	0.1	0.01840401	2.988085e-07	0.1	0.01840401	4.303466e-11	0.1	0.01840401	1.034175e-07	0.1	0.01840401	2.311221e-08	0.1
0.02489109	9.4570755368456e-06	0.1	0.02489109	3.43981e-07	0.1	0.02489109	4.397827e-11	0.1	0.02489109	1.665368e-07	0.1	0.02489109	3.226956e-08	0.1
0.03242337	9.3323458758474e-06	0.1	0.03242337	3.778921e-07	0.1	0.03242337	4.456036e-11	0.1	0.03242337	2.484047e-07	0.1	0.03242337	4.122084e-08	0.1
0.03995566	9.2165811465592e-06	0.1	0.03995566	3.990944e-07	0.1	0.03995566	4.479244e-11	0.1	0.03995566	3.362639e-07	0.1	0.03995566	4.792364e-08	0.1
0.04748794	9.1073043723e-06	0.1	0.04748794	4.121073e-07	0.1	0.04748794	4.480023e-11	0.1	0.04748794	4.278906e-07	0.1	0.04748794	5.256134e-08	0.1
0.05502023	9.002829568995e-06	0.1	0.05502023	4.196495e-07	0.1	0.05502023	4.465916e-11	0.1	0.05502023	5.217951e-07	0.1	0.05502023	5.559028e-08	0.1
0.06356807	8.888617890770901e-06	0.1	0.06356807	4.237413e-07	0.1	0.06356807	4.437871e-11	0.1	0.06356807	6.298399e-07	0.1	0.06356807	5.766532e-08	0.1
0.07320932	8.7639683481196e-06	0.1	0.07320932	4.245991e-07	0.1	0.07320932	4.396288e-11	0.1	0.07320932	7.524019e-07	0.1	0.07320932	5.889671e-08	0.1
0.08451602	8.622028156647e-06	0.1	0.08451602	4.224641e-07	0.1	0.08451602	4.339477e-11	0.1	0.08451602	8.958966e-07	0.1	0.08451602	5.94773e-08	0.1
0.09722575	8.4666990185977e-06	0.1	0.09722575	4.177618e-07	0.1	0.09722575	4.27012e-11	0.1	0.09722575	1.055861e-06	0.1	0.09722575	5.954617e-08	0.1
0.1108708	8.303971164065499e-06	0.1	0.1108708	4.113234e-07	0.1	0.1108708	4.192871e-11	0.1	0.1108708	1.225286e-06	0.1	0.1108708	5.928757e-08	0.1
0.1263576	8.1236315771625e-06	0.1	0.1263576	4.032438e-07	0.1	0.1263576	4.104399e-11	0.1	0.1263576	1.414187e-06	0.1	0.1263576	5.880691e-08	0.1
0.1430722	7.9336931747038e-06	0.1	0.1430722	3.942167e-07	0.1	0.1430722	4.00965e-11	0.1	0.1430722	1.613765e-06	0.1	0.1430722	5.819571e-08	0.1
0.1629804	7.7134222091834e-06	0.1	0.1629804	3.834604e-07	0.1	0.1629804	3.898898e-11	0.1	0.1629804	1.845567e-06	0.1	0.1629804	5.742421e-08	0.1
0.185743	7.4691398753818e-06	0.1	0.185743	3.713928e-07	0.1	0.185743	3.775654e-11	0.1	0.185743	2.102812e-06	0.1	0.185743	5.652997e-08	0.1
0.2115894	7.201170704376e-06	0.1	0.2115894	3.580993e-07	0.1	0.2115894	3.64029e-11	0.1	0.2115894	2.385086e-06	0.1	0.2115894	5.552163e-08	0.1
0.2456525	6.862667156736e-06	0.1	0.2456525	3.412841e-07	0.1	0.2456525	3.469228e-11	0.1	0.2456525	2.741713e-06	0.1	0.2456525	5.421632e-08	0.1
0.2885616	6.4588367422296e-06	0.1	0.2885616	3.212166e-07	0.1	0.2885616	3.265131e-11	0.1	0.2885616	3.167217e-06	0.1	0.2885616	5.261485e-08	0.1
0.3431395	5.9793710814939e-06	0.1	0.3431395	2.973887e-07	0.1	0.3431395	3.022802e-11	0.1	0.3431395	3.672485e-06	0.1	0.3431395	5.064663e-08	0.1
0.4208038	5.3578638456496e-06	0.1	0.4208038	2.665005e-07	0.1	0.4208038	2.70868e-11	0.1	0.4208038	4.32756e-06	0.1	0.4208038	4.797374e-08	0.1
0.5467385	4.4845273856812e-06	0.1	0.5467385	2.230941e-07	0.1	0.5467385	2.267269e-11	0.1	0.5467385	5.248349e-06	0.1	0.5467385	4.394016e-08	0.1
0.6847407	3.6902595858641e-06	0.1	0.6847407	1.836143e-07	0.1	0.6847407	1.865811e-11	0.1	0.6847407	6.086135e-06	0.1	0.6847407	3.991406e-08	0.1
0.822743	3.0368279804328e-06	0.1	0.822743	1.511317e-07	0.1	0.822743	1.535529e-11	0.1	0.822743	6.775713e-06	0.1	0.822743	3.62627e-08	0.1
0.990056	2.3979560350350003e-06	0.1	0.990056	1.193694e-07	0.1	0.990056	1.212594e-11	0.1	0.990056	7.450333e-06	0.1	0.990056	3.228852e-08	0.1
1.157369	1.8936689133460002e-06	0.1	1.157369	9.429447e-08	0.1	1.157369	9.57677e-12	0.1	1.157369	7.983235e-06	0.1	1.157369	2.875822e-08	0.1
1.324682	1.4955944805552e-06	0.1	1.324682	7.449766e-08	0.1	1.324682	7.564404e-12	0.1	1.324682	8.404251e-06	0.1	1.324682	2.562216e-08	0.1
1.491995	1.1813437903192e-06	0.1	1.491995	5.886671e-08	0.1	1.491995	5.975699e-12	0.1	1.491995	8.736926e-06	0.1	1.491995	2.283627e-08	0.1
1.659308	9.332497679175e-07	0.1	1.659308	4.652393e-08	0.1	1.659308	4.721372e-12	0.1	1.659308	8.999843e-06	0.1	1.659308	2.036139e-08	0.1
