Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
8.437546e-07	0.947367297	0.1	8.437546e-07	1.05930401613e-05	0.1	8.437546e-07	0.0001214121318	0.1	8.437546e-07	1.2162645e-08	0.1
8.885797e-07	0.9473193320000001	0.1	8.885797e-07	1.17977927649e-05	0.1	8.885797e-07	0.0001268608195	0.1	8.885797e-07	1.3524513900000001e-08	0.1
9.407506e-07	0.94727669	0.1	9.407506e-07	1.3271901357200001e-05	0.1	9.407506e-07	0.0001330186615	0.1	9.407506e-07	1.52140415e-08	0.1
9.94758e-07	0.9472428580000001	0.1	9.94758e-07	1.4876740287e-05	0.1	9.94758e-07	0.00013918174309999998	0.1	9.94758e-07	1.7082086999999998e-08	0.1
1.048765e-06	0.94721571	0.1	1.048765e-06	1.6558949628e-05	0.1	1.048765e-06	0.0001451270714	0.1	1.048765e-06	1.90715753e-08	0.1
1.113954e-06	0.947189117	0.1	1.113954e-06	1.8688481072e-05	0.1	1.113954e-06	0.00015201164	0.1	1.113954e-06	2.16346591e-08	0.1
1.179143e-06	0.9471668100000001	0.1	1.179143e-06	2.0921810891e-05	0.1	1.179143e-06	0.0001585769102	0.1	1.179143e-06	2.4373945499999998e-08	0.1
1.254938e-06	0.9471441669999999	0.1	1.254938e-06	2.3642836919000002e-05	0.1	1.254938e-06	0.00016581161570000002	0.1	1.254938e-06	2.7778716e-08	0.1
1.333385e-06	0.947123231	0.1	1.333385e-06	2.6592671468000002e-05	0.1	1.333385e-06	0.0001728539159	0.1	1.333385e-06	3.154844e-08	0.1
1.425772e-06	0.947101014	0.1	1.425772e-06	3.0230974898000002e-05	0.1	1.425772e-06	0.0001805800981	0.1	1.425772e-06	3.6303118e-08	0.1
1.521643e-06	0.947079712	0.1	1.521643e-06	3.4182717407999996e-05	0.1	1.521643e-06	0.0001879698663	0.1	1.521643e-06	4.1589355e-08	0.1
1.639617e-06	0.947055552	0.1	1.639617e-06	3.9274225359e-05	0.1	1.639617e-06	0.00019622682819999998	0.1	1.639617e-06	4.8572105000000003e-08	0.1
1.773567e-06	0.947030266	0.1	1.773567e-06	4.5336389e-05	0.1	1.773567e-06	0.000204553618	0.1	1.773567e-06	5.7115930999999995e-08	0.1
1.925998e-06	0.947004064	0.1	1.925998e-06	5.2564593278e-05	0.1	1.925998e-06	0.0002127872632	0.1	1.925998e-06	6.7598213e-08	0.1
2.109747e-06	0.946975579	0.1	2.109747e-06	6.169399657800001e-05	0.1	2.109747e-06	0.00022114859400000002	0.1	2.109747e-06	8.124995800000001e-08	0.1
2.344055e-06	0.946943342	0.1	2.344055e-06	7.390961991e-05	0.1	2.344055e-06	0.00022969334399999998	0.1	2.344055e-06	1.00160294e-07	0.1
2.618944e-06	0.9469104100000001	0.1	2.618944e-06	8.893431178999999e-05	0.1	2.618944e-06	0.00023727009009999998	0.1	2.618944e-06	1.24320419e-07	0.1
2.935744e-06	0.946877148	0.1	2.935744e-06	0.00010700907768	0.1	2.935744e-06	0.00024350965279999997	0.1	2.935744e-06	1.54563816e-07	0.1
3.321064e-06	0.9468418120000001	0.1	3.321064e-06	0.00012985735470000002	0.1	3.321064e-06	0.0002485523334	0.1	3.321064e-06	1.94443511e-07	0.1
3.831889e-06	0.9468003300000001	0.1	3.831889e-06	0.00016123743586999998	0.1	3.831889e-06	0.0002524831431	0.1	3.831889e-06	2.51863115e-07	0.1
4.426382e-06	0.9467563439999999	0.1	4.426382e-06	0.00019884751333	0.1	4.426382e-06	0.0002548202808	0.1	4.426382e-06	3.24132048e-07	0.1
5.020876e-06	0.946714762	0.1	5.020876e-06	0.00023723135	0.1	5.020876e-06	0.00025592868179999997	0.1	5.020876e-06	4.0106485000000004e-07	0.1
5.615369e-06	0.9466744169999999	0.1	5.615369e-06	0.00027611369	0.1	5.615369e-06	0.00025643983750000003	0.1	5.615369e-06	4.8157651e-07	0.1
6.209863e-06	0.946634535	0.1	6.209863e-06	0.0003153166017	0.1	6.209863e-06	0.0002566618862	0.1	6.209863e-06	5.6476487e-07	0.1
6.804356e-06	0.9465950049999999	0.1	6.804356e-06	0.00035472506929999995	0.1	6.804356e-06	0.0002567439849	0.1	6.804356e-06	6.4990747e-07	0.1
7.533864e-06	0.946546893	0.1	7.533864e-06	0.0004032575914	0.1	7.533864e-06	0.0002567563803	0.1	7.533864e-06	7.562458499999999e-07	0.1
8.325891e-06	0.9464944879999999	0.1	8.325891e-06	0.00045607636360000007	0.1	8.325891e-06	0.0002567222238	0.1	8.325891e-06	8.732043999999999e-07	0.1
9.211697e-06	0.9464361379999999	0.1	9.211697e-06	0.0005152322788	0.1	9.211697e-06	0.0002566614267	0.1	9.211697e-06	1.00508678e-06	0.1
1.030708e-05	0.9463638870000001	0.1	1.030708e-05	0.0005884397600000001	0.1	1.030708e-05	0.0002565749743	0.1	1.030708e-05	1.16890701e-06	0.1
1.155561e-05	0.946281607	0.1	1.155561e-05	0.0006719079975	0.1	1.155561e-05	0.0002564721067	0.1	1.155561e-05	1.3558578199999999e-06	0.1
1.297515e-05	0.946188163	0.1	1.297515e-05	0.0007668065673999999	0.1	1.297515e-05	0.0002563539951	0.1	1.297515e-05	1.5680844e-06	0.1
1.467026e-05	0.9460765019999999	0.1	1.467026e-05	0.000880105597	0.1	1.467026e-05	0.0002562129329	0.1	1.467026e-05	1.8205716100000001e-06	0.1
1.67738e-05	0.9459382559999999	0.1	1.67738e-05	0.0010206586339999999	0.1	1.67738e-05	0.0002560387979	0.1	1.67738e-05	2.13212611e-06	0.1
1.932164e-05	0.9457707399999999	0.1	1.932164e-05	0.001190824329	0.1	1.932164e-05	0.0002558293695	0.1	1.932164e-05	2.5066821599999997e-06	0.1
2.238273e-05	0.945569818	0.1	2.238273e-05	0.0013951621040000002	0.1	2.238273e-05	0.000255579989	0.1	2.238273e-05	2.95268334e-06	0.1
2.70674e-05	0.9452623869999999	0.1	2.70674e-05	0.0017076481319999999	0.1	2.70674e-05	0.0002552026924	0.1	2.70674e-05	3.62725823e-06	0.1
3.371775e-05	0.944826938	0.1	3.371775e-05	0.002150773605	0.1	3.371775e-05	0.0002546755407	0.1	3.371775e-05	4.5699309e-06	0.1
4.167858e-05	0.944306605	0.1	4.167858e-05	0.002680472052	0.1	4.167858e-05	0.0002540559187	0.1	4.167858e-05	5.6782962e-06	0.1
4.96394e-05	0.943787318	0.1	4.96394e-05	0.00320935436	0.1	4.96394e-05	0.00025344695490000005	0.1	4.96394e-05	6.768005000000001e-06	0.1
5.760022e-05	0.943269038	0.1	5.760022e-05	0.0037374172399999997	0.1	5.760022e-05	0.000252847174	0.1	5.760022e-05	7.8418021e-06	0.1
6.652405e-05	0.942689238	0.1	6.652405e-05	0.0043283833	0.1	6.652405e-05	0.0002521844282	0.1	6.652405e-05	9.0292831e-06	0.1
7.608987e-05	0.942069284	0.1	7.608987e-05	0.0049607148900000005	0.1	7.608987e-05	0.0002514838773	0.1	7.608987e-05	1.02858322e-05	0.1
8.56557e-05	0.9414503869999999	0.1	8.56557e-05	0.00559185641	0.1	8.56557e-05	0.0002507922382	0.1	8.56557e-05	1.1527738199999999e-05	0.1
9.522152e-05	0.9408328570000002	0.1	9.522152e-05	0.00622180722	0.1	9.522152e-05	0.0002501085476	0.1	9.522152e-05	1.2756812800000002e-05	0.1
0.0001055837	0.9401653959999999	0.1	0.0001055837	0.00690285859	0.1	0.0001055837	0.000249376143	0.1	0.0001055837	1.4075343400000001e-05	0.1
0.0001171404	0.939422537	0.1	0.0001171404	0.007660770839999999	0.1	0.0001171404	0.0002485683794	0.1	0.0001171404	1.55317146e-05	0.1
0.0001286971	0.938681678	0.1	0.0001286971	0.00841694824	0.1	0.0001286971	0.0002477695376	0.1	0.0001286971	1.69745191e-05	0.1
0.0001402538	0.937942439	0.1	0.0001402538	0.00917139356	0.1	0.0001402538	0.0002469791055	0.1	0.0001402538	1.84048296e-05	0.1
0.000154133	0.9370570980000001	0.1	0.000154133	0.01007516871	0.1	0.000154133	0.00024603997310000003	0.1	0.000154133	2.01071729e-05	0.1
0.0001680122	0.9361740510000001	0.1	0.0001680122	0.010976455369999999	0.1	0.0001680122	0.0002451117091	0.1	0.0001680122	2.17936818e-05	0.1
0.0001818914	0.9352935189999999	0.1	0.0001818914	0.01187525746	0.1	0.0001818914	0.0002441936418	0.1	0.0001818914	2.34651166e-05	0.1
0.000198745	0.9342276660000001	0.1	0.000198745	0.012963341949999999	0.1	0.000198745	0.0002430922498	0.1	0.000198745	2.54753112e-05	0.1
0.0002155985	0.9331653639999999	0.1	0.0002155985	0.01404778281	0.1	0.0002155985	0.00024200497830000002	0.1	0.0002155985	2.74649242e-05	0.1
0.0002344895	0.931978959	0.1	0.0002344895	0.0152590051	0.1	0.0002344895	0.0002408026759	0.1	0.0002344895	2.9671375600000003e-05	0.1
0.0002547387	0.930712105	0.1	0.0002547387	0.0165522632	0.1	0.0002547387	0.0002395324612	0.1	0.0002547387	3.20094247e-05	0.1
0.0002775117	0.929293667	0.1	0.0002775117	0.0180004945	0.1	0.0002775117	0.0002381262712	0.1	0.0002775117	3.4606352300000005e-05	0.1
0.0003019672	0.9277776799999999	0.1	0.0003019672	0.0195484269	0.1	0.0003019672	0.0002366417617	0.1	0.0003019672	3.7357805799999996e-05	0.1
0.0003305212	0.9260168260000001	0.1	0.0003305212	0.0213462577	0.1	0.0003305212	0.0002349410802	0.1	0.0003305212	4.0522745e-05	0.1
0.0003624727	0.9240584609999999	0.1	0.0003624727	0.023345917600000002	0.1	0.0003624727	0.0002330782598	0.1	0.0003624727	4.4005185e-05	0.1
0.0003979834	0.9218965800000001	0.1	0.0003979834	0.0255534414	0.1	0.0003979834	0.00023105593009999998	0.1	0.0003979834	4.7804626e-05	0.1
0.0004419289	0.919242299	0.1	0.0004419289	0.0282637795	0.1	0.0004419289	0.0002286203653	0.1	0.0004419289	5.2406813e-05	0.1
0.0004938453	0.916136737	0.1	0.0004938453	0.0314352738	0.1	0.0004938453	0.0002258343994	0.1	0.0004938453	5.7707294999999995e-05	0.1
0.0005555532	0.912487244	0.1	0.0005555532	0.0351624832	0.1	0.0005555532	0.0002226447119	0.1	0.0005555532	6.3824269e-05	0.1
0.000635172	0.9078447329999999	0.1	0.000635172	0.0399042413	0.1	0.000635172	0.00021871173100000002	0.1	0.000635172	7.1439035e-05	0.1
0.0007488021	0.901345993	0.1	0.0007488021	0.0465424652	0.1	0.0007488021	0.00021342599079999998	0.1	0.0007488021	8.1802844e-05	0.1
0.000906388	0.8925752690000001	0.1	0.000906388	0.055502984500000005	0.1	0.000906388	0.00020666503419999998	0.1	0.000906388	9.5284455e-05	0.1
0.001117153	0.881269912	0.1	0.001117153	0.0670550658	0.1	0.001117153	0.0001985168447	0.1	0.001117153	0.000111885143	0.1
0.001365096	0.8685684770000001	0.1	0.001365096	0.0800366938	0.1	0.001365096	0.0001900312709	0.1	0.001365096	0.000129606018	0.1
0.001682767	0.853192562	0.1	0.001682767	0.0957562062	0.1	0.001682767	0.000180577069	0.1	0.001682767	0.000149902781	0.1
0.001886928	0.843816268	0.1	0.001886928	0.10534435860000001	0.1	0.001886928	0.0001751972425	0.1	0.001886928	0.000161727496	0.1
0.00214467	0.832515367	0.1	0.00214467	0.1169028532	0.1	0.00214467	0.0001690568912	0.1	0.00214467	0.000175479422	0.1
0.002482784	0.8185510410000001	0.1	0.002482784	0.131189141	0.1	0.002482784	0.000161934604	0.1	0.002482784	0.000191787213	0.1
0.002889555	0.802961461	0.1	0.002889555	0.14714285900000001	0.1	0.002889555	0.0001545205653	0.1	0.002889555	0.00020918970800000002	0.1
0.003398936	0.785154275	0.1	0.003398936	0.165372272	0.1	0.003398936	0.00014665749390000002	0.1	0.003398936	0.000228146622	0.1
0.003976723	0.767045198	0.1	0.003976723	0.183917818	0.1	0.003976723	0.0001392378549	0.1	0.003976723	0.000246532214	0.1
0.00455451	0.750922884	0.1	0.00455451	0.200434518	0.1	0.00455451	0.0001330605818	0.1	0.00455451	0.00026222554700000003	0.1
