Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
1.181374e-13	9.8084779333723e-06	0.1	1.181374e-13	1.093161e-08	0.1	1.181374e-13	1.692268e-12	0.1	1.181374e-13	8.393654e-11	0.1	1.181374e-13	3.298867e-08	0.1	1.181374e-13	5.646941e-08	0.1	1.181374e-13	3.754749e-08	0.1	1.181374e-13	5.752033e-10	0.1	1.181374e-13	5.180616e-08	0.1	1.181374e-13	8.173066e-10	0.1	1.181374e-13	9.078438e-13	0.1	1.181374e-13	2.020904e-10	0.1	1.181374e-13	1.777348e-14	0.1
2.814646e-13	9.5498555454848e-06	0.1	2.814646e-13	2.570111e-08	0.1	2.814646e-13	3.979458e-12	0.1	2.814646e-13	1.973447e-10	0.1	2.814646e-13	7.757131e-08	0.1	2.814646e-13	1.327815e-07	0.1	2.814646e-13	8.827675e-08	0.1	2.814646e-13	1.352693e-09	0.1	2.814646e-13	1.218003e-07	0.1	2.814646e-13	1.893402e-09	0.1	2.814646e-13	2.134565e-12	0.1	2.814646e-13	4.708119e-10	0.1	2.814646e-13	4.147084e-14	0.1
6.252289e-13	9.0275840149269e-06	0.1	6.252289e-13	5.552733e-08	0.1	6.252289e-13	8.601267e-12	0.1	6.252289e-13	4.263803e-10	0.1	6.252289e-13	1.676495e-07	0.1	6.252289e-13	2.869545e-07	0.1	6.252289e-13	1.907215e-07	0.1	6.252289e-13	2.924057e-09	0.1	6.252289e-13	2.631508e-07	0.1	6.252289e-13	3.964847e-09	0.1	6.252289e-13	4.612438e-12	0.1	6.252289e-13	9.976538e-10	0.1	6.252289e-13	8.816337e-14	0.1
1.2486e-12	8.152302399926e-06	0.1	1.2486e-12	1.055118e-07	0.1	1.2486e-12	1.635653e-11	0.1	1.2486e-12	8.102761e-10	0.1	1.2486e-12	3.187638e-07	0.1	1.2486e-12	5.455464e-07	0.1	1.2486e-12	3.624122e-07	0.1	1.2486e-12	5.561599e-09	0.1	1.2486e-12	5.0005e-07	0.1	1.2486e-12	7.114361e-09	0.1	1.2486e-12	8.767052e-12	0.1	1.2486e-12	1.829123e-09	0.1	1.2486e-12	1.626043e-13	0.1
2.17514e-12	7.005676337878401e-06	0.1	2.17514e-12	1.709784e-07	0.1	2.17514e-12	2.653577e-11	0.1	2.17514e-12	1.31329e-09	0.1	2.17514e-12	5.170487e-07	0.1	2.17514e-12	8.847462e-07	0.1	2.17514e-12	5.873324e-07	0.1	2.17514e-12	9.025301e-09	0.1	2.17514e-12	8.104063e-07	0.1	2.17514e-12	1.057142e-08	0.1	2.17514e-12	1.421362e-11	0.1	2.17514e-12	2.80662e-09	0.1	2.17514e-12	2.517407e-13	0.1
3.245717e-12	5.8801477296356996e-06	0.1	3.245717e-12	2.352037e-07	0.1	3.245717e-12	3.655259e-11	0.1	3.245717e-12	1.807185e-09	0.1	3.245717e-12	7.12111e-07	0.1	3.245717e-12	1.218266e-06	0.1	3.245717e-12	8.081184e-07	0.1	3.245717e-12	1.243601e-08	0.1	3.245717e-12	1.115073e-06	0.1	3.245717e-12	1.312715e-08	0.1	3.245717e-12	1.9565e-11	0.1	3.245717e-12	3.617359e-09	0.1	3.245717e-12	3.278779e-13	0.1
4.374397e-12	4.8887852672126e-06	0.1	4.374397e-12	2.917112e-07	0.1	4.374397e-12	4.539926e-11	0.1	4.374397e-12	2.242337e-09	0.1	4.374397e-12	8.843558e-07	0.1	4.374397e-12	1.512577e-06	0.1	4.374397e-12	1.00259e-06	0.1	4.374397e-12	1.545055e-08	0.1	4.374397e-12	1.383444e-06	0.1	4.374397e-12	1.457742e-08	0.1	4.374397e-12	2.428336e-11	0.1	4.374397e-12	4.178507e-09	0.1	4.374397e-12	3.830162e-13	0.1
5.735486e-12	3.9129612178181e-06	0.1	5.735486e-12	3.472248e-07	0.1	5.735486e-12	5.413336e-11	0.1	5.735486e-12	2.670815e-09	0.1	5.735486e-12	1.054414e-06	0.1	5.735486e-12	1.802883e-06	0.1	5.735486e-12	1.194016e-06	0.1	5.735486e-12	1.842931e-08	0.1	5.735486e-12	1.647632e-06	0.1	5.735486e-12	1.513373e-08	0.1	5.735486e-12	2.893314e-11	0.1	5.735486e-12	4.550164e-09	0.1	5.735486e-12	4.228716e-13	0.1
7.096576e-12	3.1319437294261e-06	0.1	7.096576e-12	3.915152e-07	0.1	7.096576e-12	6.114641e-11	0.1	7.096576e-12	3.013883e-09	0.1	7.096576e-12	1.191012e-06	0.1	7.096576e-12	2.035775e-06	0.1	7.096576e-12	1.347229e-06	0.1	7.096576e-12	2.082345e-08	0.1	7.096576e-12	1.859102e-06	0.1	7.096576e-12	1.48275e-08	0.1	7.096576e-12	3.26594e-11	0.1	7.096576e-12	4.677299e-09	0.1	7.096576e-12	4.408371e-13	0.1
8.457665e-12	2.5068366669092997e-06	0.1	8.457665e-12	4.268037e-07	0.1	8.457665e-12	6.677716e-11	0.1	8.457665e-12	3.288568e-09	0.1	8.457665e-12	1.300773e-06	0.1	8.457665e-12	2.222613e-06	0.1	8.457665e-12	1.469857e-06	0.1	8.457665e-12	2.274768e-08	0.1	8.457665e-12	2.028375e-06	0.1	8.457665e-12	1.399407e-08	0.1	8.457665e-12	3.564557e-11	0.1	8.457665e-12	4.632574e-09	0.1	8.457665e-12	4.429175e-13	0.1
