Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
3583333000000.0	9.825792741090001e-06	0.1	3583333000000.0	1.737566e-07	0.1	3583333000000.0	3.363181e-10	0.1	3583333000000.0	1.747792e-11	0.1
7269733000000.0	9.64984150062e-06	0.1	7269733000000.0	3.493545e-07	0.1	7269733000000.0	6.762e-10	0.1	7269733000000.0	3.514105e-11	0.1
13823330000000.0	9.34478155125e-06	0.1	13823330000000.0	6.538005e-07	0.1	13823330000000.0	1.265476e-09	0.1	13823330000000.0	6.576482e-11	0.1
25292130000000.0	8.833948659630001e-06	0.1	25292130000000.0	1.163606e-06	0.1	25292130000000.0	2.25224e-09	0.1	25292130000000.0	1.170454e-10	0.1
44952930000000.0	8.022353775659999e-06	0.1	44952930000000.0	1.973567e-06	0.1	44952930000000.0	3.819978e-09	0.1	44952930000000.0	1.985182e-10	0.1
77720930000000.0	6.8319816795e-06	0.1	77720930000000.0	3.161544e-06	0.1	77720930000000.0	6.119389e-09	0.1	77720930000000.0	3.18015e-10	0.1
117264000000000.0	5.62819471749e-06	0.1	117264000000000.0	4.362909e-06	0.1	117264000000000.0	8.444716e-09	0.1	117264000000000.0	4.388585e-10	0.1
161323800000000.0	4.5349916496300005e-06	0.1	161323800000000.0	5.453913e-06	0.1	161323800000000.0	1.055643e-08	0.1	161323800000000.0	5.48601e-10	0.1
205383700000000.0	3.6541284583500003e-06	0.1	205383700000000.0	6.333003e-06	0.1	205383700000000.0	1.225797e-08	0.1	205383700000000.0	6.370273e-10	0.1
249443500000000.0	2.94436255608e-06	0.1	249443500000000.0	7.041342e-06	0.1	249443500000000.0	1.362901e-08	0.1	249443500000000.0	7.08278e-10	0.1
293503300000000.0	2.37245827518e-06	0.1	293503300000000.0	7.612095e-06	0.1	293503300000000.0	1.473374e-08	0.1	293503300000000.0	7.656892e-10	0.1
337563100000000.0	1.9116398834100004e-06	0.1	337563100000000.0	8.071986e-06	0.1	337563100000000.0	1.562389e-08	0.1	337563100000000.0	8.119491e-10	0.1
387020100000000.0	1.50011299872e-06	0.1	387020100000000.0	8.482684e-06	0.1	387020100000000.0	1.641883e-08	0.1	387020100000000.0	8.532606e-10	0.1
440075200000000.0	1.1565984339e-06	0.1	440075200000000.0	8.825508e-06	0.1	440075200000000.0	1.708239e-08	0.1	440075200000000.0	8.877447e-10	0.1
493130300000000.0	8.917460824500001e-07	0.1	493130300000000.0	9.089828e-06	0.1	493130300000000.0	1.7594e-08	0.1	493130300000000.0	9.143322e-10	0.1
546185400000000.0	6.87542924502e-07	0.1	546185400000000.0	9.29362e-06	0.1	546185400000000.0	1.798845e-08	0.1	546185400000000.0	9.348314e-10	0.1
601412000000000.0	5.24488555062e-07	0.1	601412000000000.0	9.456346e-06	0.1	601412000000000.0	1.830342e-08	0.1	601412000000000.0	9.511998e-10	0.1
665324100000000.0	3.83426965692e-07	0.1	665324100000000.0	9.597124e-06	0.1	665324100000000.0	1.85759e-08	0.1	665324100000000.0	9.653604e-10	0.1
729236200000000.0	2.80303996932e-07	0.1	729236200000000.0	9.700039e-06	0.1	729236200000000.0	1.87751e-08	0.1	729236200000000.0	9.757125e-10	0.1
793148300000000.0	2.04916050819e-07	0.1	793148300000000.0	9.775276e-06	0.1	793148300000000.0	1.892073e-08	0.1	793148300000000.0	9.832804e-10	0.1
862502000000000.0	1.45860841377e-07	0.1	862502000000000.0	9.834212e-06	0.1	862502000000000.0	1.90348e-08	0.1	862502000000000.0	9.892087e-10	0.1
