Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
1.081298e-09	9.8409266215246e-06	0.1	1.081298e-09	1.7050686e-117	0.1	1.081298e-09	2.301842e-11	0.1	1.081298e-09	1.949462e-08	0.1	1.081298e-09	8.900457000000001e-08	0.1	1.081298e-09	5.001534e-08	0.1	1.081298e-09	4.200152e-10	0.1
3.40121e-09	9.5083291614955e-06	0.1	3.40121e-09	5.272362e-117	0.1	3.40121e-09	7.117688e-11	0.1	3.40121e-09	6.028067e-08	0.1	3.40121e-09	2.7521726e-07	0.1	3.40121e-09	1.546559e-07	0.1	3.40121e-09	1.298758e-09	0.1
6.781024e-09	9.043789517221e-06	0.1	6.781024e-09	1.0254795e-116	0.1	6.781024e-09	1.384397e-10	0.1	6.781024e-09	1.172465e-07	0.1	6.781024e-09	5.3530029e-07	0.1	6.781024e-09	3.008073e-07	0.1	6.781024e-09	2.526098e-09	0.1
1.214167e-08	8.3530961029612e-06	0.1	1.214167e-08	1.7662881e-116	0.1	1.214167e-08	2.384489e-10	0.1	1.214167e-08	2.019456e-07	0.1	1.214167e-08	9.220023999999999e-07	0.1	1.214167e-08	5.181112e-07	0.1	1.214167e-08	4.350956e-09	0.1
2.08814e-08	7.3382998024089e-06	0.1	2.08814e-08	2.8547148e-116	0.1	2.08814e-08	3.853865e-10	0.1	2.08814e-08	3.263891e-07	0.1	2.08814e-08	1.4901612e-06	0.1	2.08814e-08	8.37383e-07	0.1	2.08814e-08	7.032114e-09	0.1
3.270895e-08	6.1584230125896e-06	0.1	3.270895e-08	4.120206e-116	0.1	3.270895e-08	5.562277e-10	0.1	3.270895e-08	4.710768e-07	0.1	3.270895e-08	2.1507468e-06	0.1	3.270895e-08	1.208593e-06	0.1	3.270895e-08	1.014944e-08	0.1
4.701743e-08	4.98167727372e-06	0.1	4.701743e-08	5.382339e-116	0.1	4.701743e-08	7.266157e-10	0.1	4.701743e-08	6.153807e-07	0.1	4.701743e-08	2.8095805e-06	0.1	4.701743e-08	1.578819e-06	0.1	4.701743e-08	1.325849e-08	0.1
6.194615e-08	3.992912112384e-06	0.1	6.194615e-08	6.442854e-116	0.1	6.194615e-08	8.697851e-10	0.1	6.194615e-08	7.366328e-07	0.1	6.194615e-08	3.3631686000000003e-06	0.1	6.194615e-08	1.889903e-06	0.1	6.194615e-08	1.587089e-08	0.1
7.687486e-08	3.2003992323895996e-06	0.1	7.687486e-08	7.292877e-116	0.1	7.687486e-08	9.845382e-10	0.1	7.687486e-08	8.338188e-07	0.1	7.687486e-08	3.8068806000000003e-06	0.1	7.687486e-08	2.139244e-06	0.1	7.687486e-08	1.796478e-08	0.1
9.180358e-08	2.5651853649980003e-06	0.1	9.180358e-08	7.974185999999999e-116	0.1	9.180358e-08	1.076515e-09	0.1	9.180358e-08	9.117153e-07	0.1	9.180358e-08	4.162525e-06	0.1	9.180358e-08	2.339095e-06	0.1	9.180358e-08	1.964308e-08	0.1
1.067323e-07	2.0560491960606e-06	0.1	1.067323e-07	8.520269999999999e-116	0.1	1.067323e-07	1.150237e-09	0.1	1.067323e-07	9.74151e-07	0.1	1.067323e-07	4.4475814e-06	0.1	1.067323e-07	2.499279e-06	0.1	1.067323e-07	2.098827e-08	0.1
1.23496e-07	1.6037524904112e-06	0.1	1.23496e-07	9.005391e-116	0.1	1.23496e-07	1.215728e-09	0.1	1.23496e-07	1.029616e-06	0.1	1.23496e-07	4.7008141e-06	0.1	1.23496e-07	2.641581e-06	0.1	1.23496e-07	2.218328e-08	0.1
1.414832e-07	1.2284789041624e-06	0.1	1.414832e-07	9.407898e-116	0.1	1.414832e-07	1.270066e-09	0.1	1.414832e-07	1.075636e-06	0.1	1.414832e-07	4.9109234e-06	0.1	1.414832e-07	2.75965e-06	0.1	1.414832e-07	2.317479e-08	0.1
1.594703e-07	9.410180262124e-07	0.1	1.594703e-07	9.71622e-116	0.1	1.594703e-07	1.31169e-09	0.1	1.594703e-07	1.110888e-06	0.1	1.594703e-07	5.0718673e-06	0.1	1.594703e-07	2.850092e-06	0.1	1.594703e-07	2.393429e-08	0.1
1.774574e-07	7.208224878574799e-07	0.1	1.774574e-07	9.952398e-116	0.1	1.774574e-07	1.343574e-09	0.1	1.774574e-07	1.137891e-06	0.1	1.774574e-07	5.1951512e-06	0.1	1.774574e-07	2.91937e-06	0.1	1.774574e-07	2.451607e-08	0.1
1.961964e-07	5.460335521381e-07	0.1	1.961964e-07	1.0139870999999999e-115	0.1	1.961964e-07	1.368883e-09	0.1	1.961964e-07	1.159325e-06	0.1	1.961964e-07	5.2930123e-06	0.1	1.961964e-07	2.974362e-06	0.1	1.961964e-07	2.497788e-08	0.1
2.17943e-07	3.9559684614984e-07	0.1	2.17943e-07	1.0301226e-115	0.1	2.17943e-07	1.390665e-09	0.1	2.17943e-07	1.177773e-06	0.1	2.17943e-07	5.3772396e-06	0.1	2.17943e-07	3.021693e-06	0.1	2.17943e-07	2.537535e-08	0.1
2.396896e-07	2.8660675373572003e-07	0.1	2.396896e-07	1.0418124e-115	0.1	2.396896e-07	1.406447e-09	0.1	2.396896e-07	1.191139e-06	0.1	2.396896e-07	5.4382611e-06	0.1	2.396896e-07	3.055983e-06	0.1	2.396896e-07	2.566332e-08	0.1
2.614361e-07	2.0764428856168e-07	0.1	2.614361e-07	1.0502817e-115	0.1	2.614361e-07	1.41788e-09	0.1	2.614361e-07	1.200822e-06	0.1	2.614361e-07	5.4824713e-06	0.1	2.614361e-07	3.080827e-06	0.1	2.614361e-07	2.587194e-08	0.1
2.858662e-07	1.4457112297740002e-07	0.1	2.858662e-07	1.057047e-115	0.1	2.858662e-07	1.427013e-09	0.1	2.858662e-07	1.208557e-06	0.1	2.858662e-07	5.5177847e-06	0.1	2.858662e-07	3.100671e-06	0.1	2.858662e-07	2.603859e-08	0.1
