Batch	m_SP	13	W6	W1	W2	W3	W4	W5	R	P1	P2	P3	P4	P5	P6																							
3.408665e-10	0.9807003	0.1	3.408665e-10	3.717892e-07	0.1	3.408665e-10	2.366832e-10	0.1	3.408665e-10	3.033413e-06	0.1	3.408665e-10	1.650847e-06	0.1	3.408665e-10	2.401336e-06	0.1	3.408665e-10	5.897145e-09	0.1	3.408665e-10	0.009641206	0.1	3.408665e-10	4.904371e-06	0.1	3.408665e-10	7.385203e-09	0.1	3.408665e-10	6.587728e-10	0.1	3.408665e-10	1.768544e-09	0.1	3.408665e-10	3.761332e-14	0.1
5.410475e-10	0.9696247	0.1	5.410475e-10	5.239339e-07	0.1	5.410475e-10	3.790508e-10	0.1	5.410475e-10	4.774177e-06	0.1	5.410475e-10	2.615883e-06	0.1	5.410475e-10	3.823083e-06	0.1	5.410475e-10	9.330482e-09	0.1	5.410475e-10	0.01517405	0.1	5.410475e-10	7.718042e-06	0.1	5.410475e-10	1.168193e-08	0.1	5.410475e-10	1.04961e-09	0.1	5.410475e-10	2.797783e-09	0.1	5.410475e-10	5.965836e-14	0.1
7.493943e-10	0.9582943	0.1	7.493943e-10	6.598967e-07	0.1	7.493943e-10	5.296319e-10	0.1	7.493943e-10	6.554952e-06	0.1	7.493943e-10	3.601054e-06	0.1	7.493943e-10	5.299716e-06	0.1	7.493943e-10	1.288346e-08	0.1	7.493943e-10	0.02083416	0.1	7.493943e-10	1.059512e-05	0.1	7.493943e-10	1.612597e-08	0.1	7.493943e-10	1.459441e-09	0.1	7.493943e-10	3.862707e-09	0.1	7.493943e-10	8.274602e-14	0.1
9.934897e-10	0.9452689	0.1	9.934897e-10	8.038383e-07	0.1	9.934897e-10	7.089181e-10	0.1	9.934897e-10	8.602102e-06	0.1	9.934897e-10	4.72707e-06	0.1	9.934897e-10	7.017106e-06	0.1	9.934897e-10	1.702384e-08	0.1	9.934897e-10	0.02734103	0.1	9.934897e-10	1.39002e-05	0.1	9.934897e-10	2.130142e-08	0.1	9.934897e-10	1.943483e-09	0.1	9.934897e-10	5.103593e-09	0.1	9.934897e-10	1.101771e-13	0.1
1.283681e-09	0.9301231	0.1	1.283681e-09	9.633872e-07	0.1	1.283681e-09	9.257081e-10	0.1	1.283681e-09	1.098246e-05	0.1	1.283681e-09	6.02763e-06	0.1	1.283681e-09	9.032558e-06	0.1	1.283681e-09	2.192195e-08	0.1	1.283681e-09	0.03490717	0.1	1.283681e-09	1.773882e-05	0.1	1.283681e-09	2.741909e-08	0.1	1.283681e-09	2.524296e-09	0.1	1.283681e-09	6.571642e-09	0.1	1.283681e-09	1.436254e-13	0.1
1.634219e-09	0.9123023	0.1	1.634219e-09	1.146594e-06	0.1	1.634219e-09	1.192251e-09	0.1	1.634219e-09	1.378315e-05	0.1	1.634219e-09	7.549139e-06	0.1	1.634219e-09	1.142092e-05	0.1	1.634219e-09	2.781558e-08	0.1	1.634219e-09	0.04380955	0.1	1.634219e-09	2.224701e-05	0.1	1.634219e-09	3.477238e-08	0.1	1.634219e-09	3.233491e-09	0.1	1.634219e-09	8.338479e-09	0.1	1.634219e-09	1.857325e-13	0.1
2.06028e-09	0.891313	0.1	2.06028e-09	1.360177e-06	0.1	2.06028e-09	1.522098e-09	0.1	2.06028e-09	1.708171e-05	0.1	2.06028e-09	9.334819e-06	0.1	2.06028e-09	1.424954e-05	0.1	2.06028e-09	3.496527e-08	0.1	2.06028e-09	0.05429483	0.1	2.06028e-09	2.754138e-05	0.1	2.06028e-09	4.36801e-08	0.1	2.06028e-09	4.106388e-09	0.1	2.06028e-09	1.048294e-08	0.1	2.06028e-09	2.402311e-13	0.1
2.57499e-09	0.8668908	0.1	2.57499e-09	1.608116e-06	0.1	2.57499e-09	1.927574e-09	0.1	2.57499e-09	2.091966e-05	0.1	2.57499e-09	1.14108e-05	0.1	2.57499e-09	1.75561e-05	0.1	2.57499e-09	4.361571e-08	0.1	2.57499e-09	0.06649508	0.1	2.57499e-09	3.3674e-05	0.1	2.57499e-09	5.443652e-08	0.1	2.57499e-09	5.176393e-09	0.1	2.57499e-09	1.307978e-08	0.1	2.57499e-09	3.122335e-13	0.1
3.207781e-09	0.8381859	0.1	3.207781e-09	1.900221e-06	0.1	3.207781e-09	2.433955e-09	0.1	3.207781e-09	2.543045e-05	0.1	3.207781e-09	1.385555e-05	0.1	3.207781e-09	2.146095e-05	0.1	3.207781e-09	5.432518e-08	0.1	3.207781e-09	0.08083475	0.1	3.207781e-09	4.083181e-05	0.1	3.207781e-09	6.771636e-08	0.1	3.207781e-09	6.51427e-09	0.1	3.207781e-09	1.62989e-08	0.1	3.207781e-09	4.121083e-13	0.1
3.980573e-09	0.8049699	0.1	3.980573e-09	2.240249e-06	0.1	3.980573e-09	3.060047e-09	0.1	3.980573e-09	3.064987e-05	0.1	3.980573e-09	1.66983e-05	0.1	3.980573e-09	2.600675e-05	0.1	3.980573e-09	6.760307e-08	0.1	3.980573e-09	0.09742804	0.1	3.980573e-09	4.902511e-05	0.1	3.980573e-09	8.411481e-08	0.1	3.980573e-09	8.18027e-09	0.1	3.980573e-09	2.029695e-08	0.1	3.980573e-09	5.543349e-13	0.1
4.970734e-09	0.7651237	0.1	4.970734e-09	2.65224e-06	0.1	4.970734e-09	3.86769e-09	0.1	4.970734e-09	3.691079e-05	0.1	4.970734e-09	2.013769e-05	0.1	4.970734e-09	3.150861e-05	0.1	4.970734e-09	8.508245e-08	0.1	4.970734e-09	0.1173336	0.1	4.970734e-09	5.868553e-05	0.1	4.970734e-09	1.055697e-07	0.1	4.970734e-09	1.036396e-08	0.1	4.970734e-09	2.557048e-08	0.1	4.970734e-09	7.743292e-13	0.1
6.279799e-09	0.716648	0.1	6.279799e-09	3.161543e-06	0.1	6.279799e-09	4.932767e-09	0.1	6.279799e-09	4.452711e-05	0.1	6.279799e-09	2.438187e-05	0.1	6.279799e-09	3.829815e-05	0.1	6.279799e-09	1.09249e-07	0.1	6.279799e-09	0.1415504	0.1	6.279799e-09	7.01037e-05	0.1	6.279799e-09	1.349368e-07	0.1	6.279799e-09	1.333055e-08	0.1	6.279799e-09	3.287281e-08	0.1	6.279799e-09	1.138395e-12	0.1
8.084127e-09	0.6566764	0.1	8.084127e-09	3.808267e-06	0.1	8.084127e-09	6.373741e-09	0.1	8.084127e-09	5.394877e-05	0.1	8.084127e-09	2.975994e-05	0.1	8.084127e-09	4.690088e-05	0.1	8.084127e-09	1.449594e-07	0.1	8.084127e-09	0.1715107	0.1	8.084127e-09	8.352692e-05	0.1	8.084127e-09	1.775858e-07	0.1	8.084127e-09	1.755702e-08	0.1	8.084127e-09	4.365481e-08	0.1	8.084127e-09	1.787381e-12	0.1
1.068556e-08	0.5818754	0.1	1.068556e-08	4.650835e-06	0.1	1.068556e-08	8.35604e-09	0.1	1.068556e-08	6.569872e-05	0.1	1.068556e-08	3.675121e-05	0.1	1.068556e-08	5.808198e-05	0.1	1.068556e-08	2.019231e-07	0.1	1.068556e-08	0.2088804	0.1	1.068556e-08	9.871705e-05	0.1	1.068556e-08	2.434812e-07	0.1	1.068556e-08	2.390467e-08	0.1	1.068556e-08	6.071794e-08	0.1	1.068556e-08	3.023214e-12	0.1
1.390191e-08	0.5046065	0.1	1.390191e-08	5.579858e-06	0.1	1.390191e-08	1.060657e-08	0.1	1.390191e-08	7.783439e-05	0.1	1.390191e-08	4.444776e-05	0.1	1.390191e-08	7.038731e-05	0.1	1.390191e-08	2.812403e-07	0.1	1.390191e-08	0.2474851	0.1	1.390191e-08	0.0001118204	0.1	1.390191e-08	3.304242e-07	0.1	1.390191e-08	3.211973e-08	0.1	1.390191e-08	8.395878e-08	0.1	1.390191e-08	4.981048e-12	0.1
