Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.671443e-11	9.712728941536e-06	0.1	1.671443e-11	2.25037e-09	0.1	1.671443e-11	2.4302682999999996e-07	0.1	1.671443e-11	3.66549e-11	0.1	1.671443e-11	1.952638e-08	0.1	1.671443e-11	2.417443e-09	0.1	1.671443e-11	2.123245e-13	0.1
3.574629e-11	9.415072894775999e-06	0.1	3.574629e-11	4.739062e-09	0.1	3.574629e-11	5.1178101e-07	0.1	3.574629e-11	7.718856e-11	0.1	3.574629e-11	4.111153e-08	0.1	3.574629e-11	5.090902e-09	0.1	3.574629e-11	4.471346e-13	0.1
7.990837e-11	8.75907923896847e-06	0.1	7.990837e-11	1.022443e-08	0.1	7.990837e-11	1.10410803e-06	0.1	7.990837e-11	1.665176e-10	0.1	7.990837e-11	8.865314e-08	0.1	7.990837e-11	1.098353e-08	0.1	7.990837e-11	9.646825e-13	0.1
1.594001e-10	7.69141343031024e-06	0.1	1.594001e-10	1.915418e-08	0.1	1.594001e-10	2.0682521e-06	0.1	1.594001e-10	3.119021e-10	0.1	1.594001e-10	1.659414e-07	0.1	1.594001e-10	2.057627e-08	0.1	1.594001e-10	1.807206e-12	0.1
2.587228e-10	6.538514865453719e-06	0.1	2.587228e-10	2.879974e-08	0.1	2.587228e-10	3.1095094e-06	0.1	2.587228e-10	4.688871e-10	0.1	2.587228e-10	2.492691e-07	0.1	2.587228e-10	3.093799e-08	0.1	2.587228e-10	2.717262e-12	0.1
3.65378e-10	5.49231440375423e-06	0.1	3.65378e-10	3.75555e-08	0.1	3.65378e-10	4.054541e-06	0.1	3.65378e-10	6.113384e-10	0.1	3.65378e-10	3.247584e-07	0.1	3.65378e-10	4.034386e-08	0.1	3.65378e-10	3.543361e-12	0.1
4.894191e-10	4.48434971739952e-06	0.1	4.894191e-10	4.599407e-08	0.1	4.894191e-10	4.965173e-06	0.1	4.894191e-10	7.485782e-10	0.1	4.894191e-10	3.973642e-07	0.1	4.894191e-10	4.940901e-08	0.1	4.894191e-10	4.339528e-12	0.1
6.250509e-10	3.5927617468743003e-06	0.1	6.250509e-10	5.346088e-08	0.1	6.250509e-10	5.7707908e-06	0.1	6.250509e-10	8.69968e-10	0.1	6.250509e-10	4.614748e-07	0.1	6.250509e-10	5.743026e-08	0.1	6.250509e-10	5.044007e-12	0.1
7.606828e-10	2.87852080124994e-06	0.1	7.606828e-10	5.944436e-08	0.1	7.606828e-10	6.4162532999999995e-06	0.1	7.606828e-10	9.672083e-10	0.1	7.606828e-10	5.127483e-07	0.1	7.606828e-10	6.385806e-08	0.1	7.606828e-10	5.608534e-12	0.1
8.963146e-10	2.3063294886338e-06	0.1	8.963146e-10	6.423921e-08	0.1	8.963146e-10	6.933414400000001e-06	0.1	8.963146e-10	1.045107e-09	0.1	8.963146e-10	5.537639e-07	0.1	8.963146e-10	6.900897e-08	0.1	8.963146e-10	6.060914e-12	0.1
1.037521e-09	1.83116767716876e-06	0.1	1.037521e-09	6.822201e-08	0.1	1.037521e-09	7.362928499999999e-06	0.1	1.037521e-09	1.109794e-09	0.1	1.037521e-09	5.877784e-07	0.1	1.037521e-09	7.328754e-08	0.1	1.037521e-09	6.436677e-12	0.1
1.201024e-09	1.4019276794963099e-06	0.1	1.201024e-09	7.18208e-08	0.1	1.201024e-09	7.7509772e-06	0.1	1.201024e-09	1.168228e-09	0.1	1.201024e-09	6.184654e-07	0.1	1.201024e-09	7.715358e-08	0.1	1.201024e-09	6.776209e-12	0.1
1.364526e-09	1.073332171564127e-06	0.1	1.364526e-09	7.457644e-08	0.1	1.364526e-09	8.048070600000001e-06	0.1	1.364526e-09	1.212959e-09	0.1	1.364526e-09	6.419279e-07	0.1	1.364526e-09	8.011386e-08	0.1	1.364526e-09	7.036192e-12	0.1
1.528029e-09	8.21773758931061e-07	0.1	1.528029e-09	7.668648e-08	0.1	1.528029e-09	8.2755348e-06	0.1	1.528029e-09	1.247203e-09	0.1	1.528029e-09	6.598703e-07	0.1	1.528029e-09	8.23806e-08	0.1	1.528029e-09	7.235264e-12	0.1
1.691532e-09	6.29185565589187e-07	0.1	1.691532e-09	7.830217e-08	0.1	1.691532e-09	8.449691800000001e-06	0.1	1.691532e-09	1.273419e-09	0.1	1.691532e-09	6.735935e-07	0.1	1.691532e-09	8.411629e-08	0.1	1.691532e-09	7.387697e-12	0.1
1.882487e-09	4.60619674975353e-07	0.1	1.882487e-09	7.971658e-08	0.1	1.882487e-09	8.6021362e-06	0.1	1.882487e-09	1.296364e-09	0.1	1.882487e-09	6.855944e-07	0.1	1.882487e-09	8.563574e-08	0.1	1.882487e-09	7.521139e-12	0.1
2.080305e-09	3.3346290382732796e-07	0.1	2.080305e-09	8.07837e-08	0.1	2.080305e-09	8.7171413e-06	0.1	2.080305e-09	1.313673e-09	0.1	2.080305e-09	6.946395e-07	0.1	2.080305e-09	8.678212e-08	0.1	2.080305e-09	7.621817e-12	0.1
2.278123e-09	2.4141289850726396e-07	0.1	2.278123e-09	8.155631e-08	0.1	2.278123e-09	8.8003989e-06	0.1	2.278123e-09	1.326202e-09	0.1	2.278123e-09	7.011826e-07	0.1	2.278123e-09	8.761211e-08	0.1	2.278123e-09	7.694708e-12	0.1
