Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
5.592943e-14	9.81067289229e-06	0.1	5.592943e-14	3.877078e-13	0.1	5.592943e-14	1.8922458000000001e-07	0.1	5.592943e-14	3.626322e-16	0.1	5.592943e-14	2.526852e-13	0.1	5.592943e-14	2.64412901e-12	0.1	5.592943e-14	9.740918e-22	0.1
1.323947e-13	9.55774742157e-06	0.1	1.323947e-13	9.059277e-13	0.1	1.323947e-13	4.4214682e-07	0.1	1.323947e-13	8.473354e-16	0.1	1.323947e-13	5.904305e-13	0.1	1.323947e-13	6.17833675e-12	0.1	1.323947e-13	2.276087e-21	0.1
2.927605e-13	9.048280516290002e-06	0.1	2.927605e-13	1.949776e-12	0.1	2.927605e-13	9.516070999999999e-07	0.1	2.927605e-13	1.823671e-15	0.1	2.927605e-13	1.27075e-12	0.1	2.927605e-13	1.32972779e-11	0.1	2.927605e-13	4.898691e-21	0.1
5.83321e-13	8.193374065440001e-06	0.1	5.83321e-13	3.701395e-12	0.1	5.83321e-13	1.8065018e-06	0.1	5.83321e-13	3.462002e-15	0.1	5.83321e-13	2.412352e-12	0.1	5.83321e-13	2.524315e-11	0.1	5.83321e-13	9.299525e-21	0.1
1.016223e-12	7.06714232787e-06	0.1	1.016223e-12	6.008935e-12	0.1	1.016223e-12	2.9327187e-06	0.1	1.016223e-12	5.620297e-15	0.1	1.016223e-12	3.916271e-12	0.1	1.016223e-12	4.09803401e-11	0.1	1.016223e-12	1.509707e-20	0.1
1.520388e-12	5.9491305081e-06	0.1	1.520388e-12	8.299634e-12	0.1	1.520388e-12	4.0507166e-06	0.1	1.520388e-12	7.762841e-15	0.1	1.520388e-12	5.409214e-12	0.1	1.520388e-12	5.6602677600000005e-11	0.1	1.520388e-12	2.085231e-20	0.1
2.051889e-12	4.961441385090001e-06	0.1	2.051889e-12	1.032331e-11	0.1	2.051889e-12	5.038391700000001e-06	0.1	2.051889e-12	9.655635e-15	0.1	2.051889e-12	6.728129e-12	0.1	2.051889e-12	7.0403963e-11	0.1	2.051889e-12	2.593668e-20	0.1
2.692735e-12	3.9860371392300005e-06	0.1	2.692735e-12	1.232182e-11	0.1	2.692735e-12	6.0137837e-06	0.1	2.692735e-12	1.152489e-14	0.1	2.692735e-12	8.030639e-12	0.1	2.692735e-12	8.403358400000001e-11	0.1	2.692735e-12	3.095781e-20	0.1
3.333582e-12	3.2023949757300002e-06	0.1	3.333582e-12	1.392743e-11	0.1	3.333582e-12	6.7974154e-06	0.1	3.333582e-12	1.302665e-14	0.1	3.333582e-12	9.07708e-12	0.1	3.333582e-12	9.4983666e-11	0.1	3.333582e-12	3.49918e-20	0.1
3.974428e-12	2.5728142716e-06	0.1	3.974428e-12	1.521738e-11	0.1	3.974428e-12	7.426988000000001e-06	0.1	3.974428e-12	1.423317e-14	0.1	3.974428e-12	9.917793e-12	0.1	3.974428e-12	1.0378103399999999e-10	0.1	3.974428e-12	3.823271e-20	0.1
4.615275e-12	2.06700632973e-06	0.1	4.615275e-12	1.625373e-11	0.1	4.615275e-12	7.932789e-06	0.1	4.615275e-12	1.520249e-14	0.1	4.615275e-12	1.059323e-11	0.1	4.615275e-12	1.10848778e-10	0.1	4.615275e-12	4.083648e-20	0.1
5.361124e-12	1.6021339785e-06	0.1	5.361124e-12	1.720621e-11	0.1	5.361124e-12	8.397656e-06	0.1	5.361124e-12	1.609337e-14	0.1	5.361124e-12	1.121399e-11	0.1	5.361124e-12	1.17344643e-10	0.1	5.361124e-12	4.322952e-20	0.1
6.133223e-12	1.23072669261e-06	0.1	6.133223e-12	1.796718e-11	0.1	6.133223e-12	8.769059e-06	0.1	6.133223e-12	1.680513e-14	0.1	6.133223e-12	1.170996e-11	0.1	6.133223e-12	1.22534391e-10	0.1	6.133223e-12	4.514143e-20	0.1
6.905322e-12	9.454192457130001e-07	0.1	6.905322e-12	1.855175e-11	0.1	6.905322e-12	9.054361e-06	0.1	6.905322e-12	1.735189e-14	0.1	6.905322e-12	1.209094e-11	0.1	6.905322e-12	1.2652108299999998e-10	0.1	6.905322e-12	4.661012e-20	0.1
7.677421e-12	7.26251937408e-07	0.1	7.677421e-12	1.90008e-11	0.1	7.677421e-12	9.273526999999999e-06	0.1	7.677421e-12	1.77719e-14	0.1	7.677421e-12	1.238361e-11	0.1	7.677421e-12	1.2958355200000001e-10	0.1	7.677421e-12	4.773834e-20	0.1
8.513237e-12	5.45881041135e-07	0.1	8.513237e-12	1.937037e-11	0.1	8.513237e-12	9.453895e-06	0.1	8.513237e-12	1.811756e-14	0.1	8.513237e-12	1.262447e-11	0.1	8.513237e-12	1.32103996e-10	0.1	8.513237e-12	4.866684e-20	0.1
9.444628e-12	3.9712812867900003e-07	0.1	9.444628e-12	1.967515e-11	0.1	9.444628e-12	9.602646e-06	0.1	9.444628e-12	1.840262e-14	0.1	9.444628e-12	1.28231e-11	0.1	9.444628e-12	1.34182535e-10	0.1	9.444628e-12	4.943258e-20	0.1
1.037602e-11	2.8891051086600003e-07	0.1	1.037602e-11	1.989687e-11	0.1	1.037602e-11	9.710862e-06	0.1	1.037602e-11	1.861001e-14	0.1	1.037602e-11	1.296761e-11	0.1	1.037602e-11	1.3569467999999999e-10	0.1	1.037602e-11	4.998966e-20	0.1
1.130741e-11	2.1018219815700002e-07	0.1	1.130741e-11	2.005818e-11	0.1	1.130741e-11	9.789589e-06	0.1	1.130741e-11	1.876088e-14	0.1	1.130741e-11	1.307274e-11	0.1	1.130741e-11	1.36794772e-10	0.1	1.130741e-11	5.039493e-20	0.1
1.238994e-11	1.4521364784900003e-07	0.1	1.238994e-11	2.019129e-11	0.1	1.238994e-11	9.854557000000001e-06	0.1	1.238994e-11	1.888539e-14	0.1	1.238994e-11	1.31595e-11	0.1	1.238994e-11	1.3770264699999998e-10	0.1	1.238994e-11	5.072937e-20	0.1
