Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
1.664323e-07	0.9896167	0.1	1.664323e-07	3.137591e-06	0.1	1.664323e-07	5.383461e-06	0.1	1.664323e-07	0.004591579	0.1	1.664323e-07	2.39431306e-05	0.1	1.664323e-07	3.500891e-06	0.1	1.664323e-07	0.0005631151	0.1
3.09747e-07	0.9808033	0.1	3.09747e-07	5.800447e-06	0.1	3.09747e-07	9.952393e-06	0.1	3.09747e-07	0.008489532	0.1	3.09747e-07	4.4263521e-05	0.1	3.09747e-07	6.472078e-06	0.1	3.09747e-07	0.001041028	0.1
4.729418e-07	0.9709085	0.1	4.729418e-07	8.789745e-06	0.1	4.729418e-07	1.508145e-05	0.1	4.729418e-07	0.01286636	0.1	4.729418e-07	6.7075015e-05	0.1	4.729418e-07	9.807505e-06	0.1	4.729418e-07	0.001577528	0.1
6.029105e-07	0.9631338	0.1	6.029105e-07	1.113834e-05	0.1	6.029105e-07	1.911121e-05	0.1	6.029105e-07	0.01630574	0.1	6.029105e-07	8.4997301e-05	0.1	6.029105e-07	1.242805e-05	0.1	6.029105e-07	0.00199904	0.1
7.86483e-07	0.9523089	0.1	7.86483e-07	1.440813e-05	0.1	7.86483e-07	2.472157e-05	0.1	7.86483e-07	0.02109495	0.1	7.86483e-07	0.00010994923	0.1	7.86483e-07	1.607644e-05	0.1	7.86483e-07	0.00258588	0.1
1.074402e-06	0.9356903	0.1	1.074402e-06	1.942751e-05	0.1	1.074402e-06	3.333394e-05	0.1	1.074402e-06	0.02844822	0.1	1.074402e-06	0.00014825237799999998	0.1	1.074402e-06	2.167701e-05	0.1	1.074402e-06	0.003486727	0.1
1.402758e-06	0.9172559	0.1	1.402758e-06	2.499484e-05	0.1	1.402758e-06	4.288651e-05	0.1	1.402758e-06	0.03660576	0.1	1.402758e-06	0.000190736933	0.1	1.402758e-06	2.788898e-05	0.1	1.402758e-06	0.004485915	0.1
1.758071e-06	0.8979054	0.1	1.758071e-06	3.083847e-05	0.1	1.758071e-06	5.291319e-05	0.1	1.758071e-06	0.0451694	0.1	1.758071e-06	0.000235330055	0.1	1.758071e-06	3.440924e-05	0.1	1.758071e-06	0.005534693	0.1
2.113384e-06	0.8791495	0.1	2.113384e-06	3.65023e-05	0.1	2.113384e-06	6.263139e-05	0.1	2.113384e-06	0.05347038	0.1	2.113384e-06	0.000278551056	0.1	2.113384e-06	4.072888e-05	0.1	2.113384e-06	0.006551201	0.1
2.512285e-06	0.8587694	0.1	2.512285e-06	4.26564e-05	0.1	2.512285e-06	7.319081e-05	0.1	2.512285e-06	0.06249053	0.1	2.512285e-06	0.00032551332	0.1	2.512285e-06	4.759556e-05	0.1	2.512285e-06	0.0076557	0.1
2.940244e-06	0.8376632	0.1	2.940244e-06	4.902963e-05	0.1	2.940244e-06	8.412625e-05	0.1	2.940244e-06	0.0718323	0.1	2.940244e-06	0.00037414783	0.1	2.940244e-06	5.470675e-05	0.1	2.940244e-06	0.008799528	0.1
3.402811e-06	0.8156885	0.1	3.402811e-06	5.566501e-05	0.1	3.402811e-06	9.551148e-05	0.1	3.402811e-06	0.08155861	0.1	3.402811e-06	0.00042478279	0.1	3.402811e-06	6.211043e-05	0.1	3.402811e-06	0.009990403	0.1
3.917288e-06	0.7922155	0.1	3.917288e-06	6.275277e-05	0.1	3.917288e-06	0.0001076729	0.1	3.917288e-06	0.09194826	0.1	3.917288e-06	0.00047886986	0.1	3.917288e-06	7.001888e-05	0.1	3.917288e-06	0.01126247	0.1
