Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
6.9214e-10	9.7978430609814e-06	0.1	6.9214e-10	2.766382e-08	0.1	6.9214e-10	1.920327e-10	0.1	6.9214e-10	4.319341e-08	0.1	6.9214e-10	1.01248468e-07	0.1	6.9214e-10	2.966764e-08	0.1	6.9214e-10	8.905858e-11	0.1
1.805399e-09	9.4813793926288e-06	0.1	1.805399e-09	7.099137e-08	0.1	1.805399e-09	4.92798e-10	0.1	1.805399e-09	1.108437e-07	0.1	1.805399e-09	2.5982553e-07	0.1	1.805399e-09	7.613361e-08	0.1	1.805399e-09	2.285437e-10	0.1
4.679783e-09	8.7107493096094e-06	0.1	4.679783e-09	1.764995e-07	0.1	4.679783e-09	1.225202e-09	0.1	4.679783e-09	2.755808e-07	0.1	4.679783e-09	6.4598115e-07	0.1	4.679783e-09	1.892842e-07	0.1	4.679783e-09	5.682077e-10	0.1
8.671505e-09	7.7433408531473e-06	0.1	8.671505e-09	3.089491e-07	0.1	8.671505e-09	2.144632e-09	0.1	8.671505e-09	4.823834e-07	0.1	8.671505e-09	1.1307410100000001e-06	0.1	8.671505e-09	3.313277e-07	0.1	8.671505e-09	9.946048e-10	0.1
1.151888e-08	7.1196460033125e-06	0.1	1.151888e-08	3.943402e-07	0.1	1.151888e-08	2.737398e-09	0.1	1.151888e-08	6.157104e-07	0.1	1.151888e-08	1.4432688999999999e-06	0.1	1.151888e-08	4.229041e-07	0.1	1.151888e-08	1.269506e-09	0.1
1.549885e-08	6.3311394278564e-06	0.1	1.549885e-08	5.022964e-07	0.1	1.549885e-08	3.486811e-09	0.1	1.549885e-08	7.842698e-07	0.1	1.549885e-08	1.8383847e-06	0.1	1.549885e-08	5.3868e-07	0.1	1.549885e-08	1.617051e-09	0.1
2.161134e-08	5.286785455274e-06	0.1	2.161134e-08	6.452812e-07	0.1	2.161134e-08	4.479399e-09	0.1	2.161134e-08	1.007522e-06	0.1	2.161134e-08	2.3617035e-06	0.1	2.161134e-08	6.920219e-07	0.1	2.161134e-08	2.077364e-09	0.1
2.825695e-08	4.34583524609e-06	0.1	2.825695e-08	7.741091e-07	0.1	2.825695e-08	5.373726e-09	0.1	2.825695e-08	1.20867e-06	0.1	2.825695e-08	2.8332077000000002e-06	0.1	2.825695e-08	8.301814e-07	0.1	2.825695e-08	2.492102e-09	0.1
3.658856e-08	3.3990716337375e-06	0.1	3.658856e-08	9.037331e-07	0.1	3.658856e-08	6.273603e-09	0.1	3.658856e-08	1.411061e-06	0.1	3.658856e-08	3.3076266e-06	0.1	3.658856e-08	9.691946e-07	0.1	3.658856e-08	2.909402e-09	0.1
4.604417e-08	2.57188282043e-06	0.1	4.604417e-08	1.016986e-06	0.1	4.604417e-08	7.059858e-09	0.1	4.604417e-08	1.587891e-06	0.1	4.604417e-08	3.7221272000000003e-06	0.1	4.604417e-08	1.090651e-06	0.1	4.604417e-08	3.273999e-09	0.1
