Batch	m_SP	13	W3	W1	W2	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.842693e-09	0.9892284	0.1	1.842693e-09	1.827856e-109	0.1	1.842693e-09	1.827856e-109	0.1	1.842693e-09	1.827856e-109	0.1	1.842693e-09	8.200317e-06	0.1	1.842693e-09	3.500138e-05	0.1	1.842693e-09	2.451051e-06	0.1	1.842693e-09	0.001206243	0.1	1.842693e-09	1.892205e-05	0.1	1.842693e-09	3.555104e-06	0.1	1.842693e-09	0.004132135	0.1	1.842693e-09	9.117566e-07	0.1	1.842693e-09	1.003456e-10	0.1
2.297516e-09	0.9866167	0.1	2.297516e-09	2.274523e-109	0.1	2.297516e-09	2.274523e-109	0.1	2.297516e-09	2.274523e-109	0.1	2.297516e-09	1.017553e-05	0.1	2.297516e-09	4.235637e-05	0.1	2.297516e-09	3.058778e-06	0.1	2.297516e-09	0.001502925	0.1	2.297516e-09	2.359222e-05	0.1	2.297516e-09	4.436523e-06	0.1	2.297516e-09	0.005130227	0.1	2.297516e-09	1.137845e-06	0.1	2.297516e-09	1.268495e-10	0.1
2.848389e-09	0.9834857	0.1	2.848389e-09	2.813195e-109	0.1	2.848389e-09	2.813195e-109	0.1	2.848389e-09	2.813195e-109	0.1	2.848389e-09	1.254338e-05	0.1	2.848389e-09	5.066566e-05	0.1	2.848389e-09	3.798002e-06	0.1	2.848389e-09	0.001861912	0.1	2.848389e-09	2.925965e-05	0.1	2.848389e-09	5.508913e-06	0.1	2.848389e-09	0.006323668	0.1	2.848389e-09	1.412969e-06	0.1	2.848389e-09	1.605515e-10	0.1
3.54334e-09	0.9795921	0.1	3.54334e-09	3.489191e-109	0.1	3.54334e-09	3.489191e-109	0.1	3.54334e-09	3.489191e-109	0.1	3.54334e-09	1.549357e-05	0.1	3.54334e-09	6.02803e-05	0.1	3.54334e-09	4.736995e-06	0.1	3.54334e-09	0.002314438	0.1	3.54334e-09	3.643626e-05	0.1	3.54334e-09	6.87173e-06	0.1	3.54334e-09	0.007801825	0.1	3.54334e-09	1.762713e-06	0.1	3.54334e-09	2.061603e-10	0.1
4.546029e-09	0.9740996	0.1	4.546029e-09	4.457739e-109	0.1	4.546029e-09	4.457739e-109	0.1	4.546029e-09	4.457739e-109	0.1	4.546029e-09	1.968094e-05	0.1	4.546029e-09	7.260866e-05	0.1	4.546029e-09	6.108114e-06	0.1	4.546029e-09	0.002967158	0.1	4.546029e-09	4.686745e-05	0.1	4.546029e-09	8.86343e-06	0.1	4.546029e-09	0.009872766	0.1	4.546029e-09	2.274142e-06	0.1	4.546029e-09	2.794693e-10	0.1
5.548718e-09	0.9687732	0.1	5.548718e-09	5.418582e-109	0.1	5.548718e-09	5.418582e-109	0.1	5.548718e-09	5.418582e-109	0.1	5.548718e-09	2.379128e-05	0.1	5.548718e-09	8.332082e-05	0.1	5.548718e-09	7.503279e-06	0.1	5.548718e-09	0.003620313	0.1	5.548718e-09	5.741942e-05	0.1	5.548718e-09	1.089258e-05	0.1	5.548718e-09	0.01186092	0.1	5.548718e-09	2.795638e-06	0.1	5.548718e-09	3.634495e-10	0.1
6.551408e-09	0.9636293	0.1	6.551408e-09	6.372114e-109	0.1	6.551408e-09	6.372114e-109	0.1	6.551408e-09	6.372114e-109	0.1	6.551408e-09	2.782977e-05	0.1	6.551408e-09	9.262178e-05	0.1	6.551408e-09	8.927174e-06	0.1	6.551408e-09	0.004274589	0.1	6.551408e-09	6.812118e-05	0.1	6.551408e-09	1.296633e-05	0.1	6.551408e-09	0.01375719	0.1	6.551408e-09	3.329158e-06	0.1	6.551408e-09	4.598194e-10	0.1
7.680587e-09	0.9580706	0.1	7.680587e-09	7.437706e-109	0.1	7.680587e-09	7.437706e-109	0.1	7.680587e-09	7.437706e-109	0.1	7.680587e-09	3.229786e-05	0.1	7.680587e-09	0.0001016299	0.1	7.680587e-09	1.056999e-05	0.1	7.680587e-09	0.005013489	0.1	7.680587e-09	8.038132e-05	0.1	7.680587e-09	1.536223e-05	0.1	7.680587e-09	0.01577397	0.1	7.680587e-09	3.946376e-06	0.1	7.680587e-09	5.848899e-10	0.1
8.340043e-09	0.9549438	0.1	8.340043e-09	8.056228e-109	0.1	8.340043e-09	8.056228e-109	0.1	8.340043e-09	8.056228e-109	0.1	8.340043e-09	3.487072e-05	0.1	8.340043e-09	0.0001062584	0.1	8.340043e-09	1.155041e-05	0.1	8.340043e-09	0.005446318	0.1	8.340043e-09	8.765322e-05	0.1	8.340043e-09	1.679355e-05	0.1	8.340043e-09	0.01689089	0.1	8.340043e-09	4.315562e-06	0.1	8.340043e-09	6.666102e-10	0.1
9.395173e-09	0.9501287	0.1	9.395173e-09	9.04041e-109	0.1	9.395173e-09	9.04041e-109	0.1	9.395173e-09	9.04041e-109	0.1	9.395173e-09	3.893496e-05	0.1	9.395173e-09	0.0001128121	0.1	9.395173e-09	1.315343e-05	0.1	9.395173e-09	0.006141192	0.1	9.395173e-09	9.947025e-05	0.1	9.395173e-09	1.913552e-05	0.1	9.395173e-09	0.0185819	0.1	9.395173e-09	4.920431e-06	0.1	9.395173e-09	8.112939e-10	0.1
