Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
4.047628e-09	9.8766362449664e-06	0.1	4.047628e-09	9.520806e-10	0.1	4.047628e-09	7.508068e-08	0.1	4.047628e-09	4.721565e-08	0.1
1.122264e-08	9.6618554818635e-06	0.1	1.122264e-08	2.611166e-09	0.1	1.122264e-08	2.059052e-07	0.1	1.122264e-08	1.294866e-07	0.1
2.310633e-08	9.3163463140278e-06	0.1	2.310633e-08	5.280418e-09	0.1	2.310633e-08	4.163571e-07	0.1	2.310633e-08	2.618319e-07	0.1
4.291248e-08	8.7677378002368e-06	0.1	4.291248e-08	9.519705e-09	0.1	4.291248e-08	7.505218e-07	0.1	4.291248e-08	4.719745e-07	0.1
8.164716e-08	7.7864480041754e-06	0.1	8.164716e-08	1.710564e-08	0.1	8.164716e-08	1.348245e-06	0.1	8.164716e-08	8.478552e-07	0.1
1.32969e-07	6.6533505092613e-06	0.1	1.32969e-07	2.587085e-08	0.1	1.32969e-07	2.038452e-06	0.1	1.32969e-07	1.281888e-06	0.1
1.926823e-07	5.5408222110112e-06	0.1	1.926823e-07	3.448393e-08	0.1	1.926823e-07	2.716144e-06	0.1	1.926823e-07	1.708044e-06	0.1
2.648363e-07	4.4417301521155e-06	0.1	2.648363e-07	4.300127e-08	0.1	2.648363e-07	3.38567e-06	0.1	2.648363e-07	2.129056e-06	0.1
3.556515e-07	3.362764177188e-06	0.1	3.556515e-07	5.137285e-08	0.1	3.556515e-07	4.042959e-06	0.1	3.556515e-07	2.542361e-06	0.1
4.464666e-07	2.5458977006092003e-06	0.1	4.464666e-07	5.771966e-08	0.1	4.464666e-07	4.540601e-06	0.1	4.464666e-07	2.855271e-06	0.1
5.372817e-07	1.9274613050720002e-06	0.1	5.372817e-07	6.253156e-08	0.1	5.372817e-07	4.917372e-06	0.1	5.372817e-07	3.092171e-06	0.1
6.280968e-07	1.45925300332e-06	0.1	6.280968e-07	6.617984e-08	0.1	6.280968e-07	5.20263e-06	0.1	6.280968e-07	3.271526e-06	0.1
7.189119e-07	1.10477922976e-06	0.1	7.189119e-07	6.894596e-08	0.1	7.189119e-07	5.418604e-06	0.1	7.189119e-07	3.407314e-06	0.1
8.097271e-07	8.3641252421565e-07	0.1	8.097271e-07	7.10433e-08	0.1	8.097271e-07	5.582121e-06	0.1	8.097271e-07	3.510118e-06	0.1
9.005422e-07	6.3323607830781e-07	0.1	9.005422e-07	7.263358e-08	0.1	9.005422e-07	5.705922e-06	0.1	9.005422e-07	3.58795e-06	0.1
9.913573e-07	4.794141991841e-07	0.1	9.913573e-07	7.383944e-08	0.1	9.913573e-07	5.799655e-06	0.1	9.913573e-07	3.646875e-06	0.1
1.089832e-06	3.5453845091015997e-07	0.1	1.089832e-06	7.481999e-08	0.1	1.089832e-06	5.875752e-06	0.1	1.089832e-06	3.694713e-06	0.1
1.199795e-06	2.5312011343553e-07	0.1	1.199795e-06	7.561782e-08	0.1	1.199795e-06	5.937557e-06	0.1	1.199795e-06	3.733565e-06	0.1
1.309759e-06	1.8071323987904002e-07	0.1	1.309759e-06	7.618856e-08	0.1	1.309759e-06	5.981685e-06	0.1	1.309759e-06	3.761303e-06	0.1
1.419722e-06	1.2901894537429998e-07	0.1	1.419722e-06	7.659688e-08	0.1	1.419722e-06	6.013192e-06	0.1	1.419722e-06	3.781107e-06	0.1
