Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
9.57054e-10	9.8339626759738e-06	0.1	9.57054e-10	2.4144186806099998e-11	0.1	9.57054e-10	8.96371e-08	0.1	9.57054e-10	8.370949e-11	0.1	9.57054e-10	7.546866e-08	0.1	9.57054e-10	6.1401417e-10	0.1	9.57054e-10	9.122744e-11	0.1
2.860338e-09	9.512104975539601e-06	0.1	2.860338e-09	7.0975360163e-11	0.1	2.860338e-09	2.635013e-07	0.1	2.860338e-09	2.460763e-10	0.1	2.860338e-09	2.218511e-07	0.1	2.860338e-09	1.80498432e-09	0.1	2.860338e-09	2.681764e-10	0.1
8.180973e-09	8.6671461272772e-06	0.1	8.180973e-09	1.9391884430000002e-10	0.1	8.180973e-09	7.199381e-07	0.1	8.180973e-09	6.723293e-10	0.1	8.180973e-09	6.061414e-07	0.1	8.180973e-09	4.931576e-09	0.1	8.180973e-09	7.327112e-10	0.1
1.580843e-08	7.5850688048017e-06	0.1	1.580843e-08	3.5136357579e-10	0.1	1.580843e-08	1.304464e-06	0.1	1.580843e-08	1.218201e-09	0.1	1.580843e-08	1.098274e-06	0.1	1.580843e-08	8.9355751e-09	0.1	1.580843e-08	1.327607e-09	0.1
2.502303e-08	6.4564181046812e-06	0.1	2.502303e-08	5.155853258e-10	0.1	2.502303e-08	1.914149e-06	0.1	2.502303e-08	1.787568e-09	0.1	2.502303e-08	1.61159e-06	0.1	2.502303e-08	1.31119185e-08	0.1	2.502303e-08	1.94811e-09	0.1
3.491125e-08	5.431363279709101e-06	0.1	3.491125e-08	6.647335963999999e-10	0.1	3.491125e-08	2.467873e-06	0.1	3.491125e-08	2.304675e-09	0.1	3.491125e-08	2.07779e-06	0.1	3.491125e-08	1.69049347e-08	0.1	3.491125e-08	2.511658e-09	0.1
4.637092e-08	4.4452269894342e-06	0.1	4.637092e-08	8.082193341000001e-10	0.1	4.637092e-08	3.000574e-06	0.1	4.637092e-08	2.802149e-09	0.1	4.637092e-08	2.52629e-06	0.1	4.637092e-08	2.05539365e-08	0.1	4.637092e-08	3.05381e-09	0.1
5.887821e-08	3.5721055620239995e-06	0.1	5.887821e-08	9.352612786e-10	0.1	5.887821e-08	3.472226e-06	0.1	5.887821e-08	3.242611e-09	0.1	5.887821e-08	2.92339e-06	0.1	5.887821e-08	2.3784743600000002e-08	0.1	5.887821e-08	3.53383e-09	0.1
7.13855e-08	2.870481822084e-06	0.1	7.13855e-08	1.0373498499999999e-09	0.1	7.13855e-08	3.851237e-06	0.1	7.13855e-08	3.596559e-09	0.1	7.13855e-08	3.242493e-06	0.1	7.13855e-08	2.6380975899999997e-08	0.1	7.13855e-08	3.919565e-09	0.1
8.389279e-08	2.3066698595365e-06	0.1	8.389279e-08	1.1193865979999999e-09	0.1	8.389279e-08	4.155804e-06	0.1	8.389279e-08	3.880985e-09	0.1	8.389279e-08	3.498919e-06	0.1	8.389279e-08	2.8467257699999997e-08	0.1	8.389279e-08	4.229536e-09	0.1
