Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.525363e-13	9.82456075341e-06	0.1	1.525363e-13	8.121218e-08	0.1	1.525363e-13	1.884188e-10	0.1	1.525363e-13	1.928679e-08	0.1	1.525363e-13	1.168923e-08	0.1	1.525363e-13	6.262648e-08	0.1	1.525363e-13	1.209863e-10	0.1
3.648816e-13	9.5857351830968e-06	0.1	3.648816e-13	1.923636e-07	0.1	3.648816e-13	4.479e-10	0.1	3.648816e-13	4.565272e-08	0.1	3.648816e-13	2.832625e-08	0.1	3.648816e-13	1.4654901e-07	0.1	3.648816e-13	2.871458e-10	0.1
8.144224e-13	9.0996931821828e-06	0.1	8.144224e-13	4.205543e-07	0.1	8.144224e-13	9.865117e-10	0.1	8.144224e-13	9.966698e-08	0.1	8.144224e-13	6.483581e-08	0.1	8.144224e-13	3.1222809e-07	0.1	8.144224e-13	6.303733e-10	0.1
1.630821e-12	8.280994704876e-06	0.1	1.630821e-12	8.11392e-07	0.1	1.630821e-12	1.928084e-09	0.1	1.630821e-12	1.918128e-07	0.1	1.630821e-12	1.34964e-07	0.1	1.630821e-12	5.746281e-07	0.1	1.630821e-12	1.225042e-09	0.1
2.797106e-12	7.2412202422518e-06	0.1	2.797106e-12	1.320971e-06	0.1	2.797106e-12	3.193811e-09	0.1	2.797106e-12	3.112202e-07	0.1	2.797106e-12	2.415736e-07	0.1	2.797106e-12	8.73927e-07	0.1	2.797106e-12	2.013972e-09	0.1
3.563395e-12	6.6324040325175e-06	0.1	3.563395e-12	1.627212e-06	0.1	3.563395e-12	3.976485e-09	0.1	3.563395e-12	3.825583e-07	0.1	3.563395e-12	3.144057e-07	0.1	3.563395e-12	1.0289834999999999e-06	0.1	3.563395e-12	2.495951e-09	0.1
4.471128e-12	5.9791928260877995e-06	0.1	4.471128e-12	1.963231e-06	0.1	4.471128e-12	4.855469e-09	0.1	4.471128e-12	4.604475e-07	0.1	4.471128e-12	4.023557e-07	0.1	4.471128e-12	1.1762792e-06	0.1	4.471128e-12	3.032008e-09	0.1
5.591026e-12	5.2640875679794e-06	0.1	5.591026e-12	2.341229e-06	0.1	5.591026e-12	5.871041e-09	0.1	5.591026e-12	5.475597e-07	0.1	5.591026e-12	5.119331e-07	0.1	5.591026e-12	1.3116284e-06	0.1	5.591026e-12	3.644597e-09	0.1
7.63665e-12	4.1779543707772e-06	0.1	7.63665e-12	2.940012e-06	0.1	7.63665e-12	7.54276e-09	0.1	7.63665e-12	6.8437e-07	0.1	7.63665e-12	7.104913e-07	0.1	7.63665e-12	1.4543963e-06	0.1	7.63665e-12	4.637484e-09	0.1
9.682275e-12	3.3230021204203e-06	0.1	9.682275e-12	3.43819e-06	0.1	9.682275e-12	8.998749e-09	0.1	9.682275e-12	7.969873e-07	0.1	9.682275e-12	9.014696e-07	0.1	9.682275e-12	1.4986941000000001e-06	0.1	9.682275e-12	5.486836e-09	0.1
1.17279e-11	2.648904212768e-06	0.1	1.17279e-11	3.853368e-06	0.1	1.17279e-11	1.026306e-08	0.1	1.17279e-11	8.899199e-07	0.1	1.17279e-11	1.080697e-06	0.1	1.17279e-11	1.4771122e-06	0.1	1.17279e-11	6.212891e-09	0.1
1.377352e-11	2.116469178761e-06	0.1	1.377352e-11	4.199941e-06	0.1	1.377352e-11	1.135819e-08	0.1	1.377352e-11	9.667971e-07	0.1	1.377352e-11	1.245905e-06	0.1	1.377352e-11	1.4132005e-06	0.1	1.377352e-11	6.833211e-09	0.1
1.581915e-11	1.6951459799292e-06	0.1	1.581915e-11	4.489702e-06	0.1	1.581915e-11	1.230484e-08	0.1	1.581915e-11	1.030547e-06	0.1	1.581915e-11	1.396137e-06	0.1	1.581915e-11	1.3237963e-06	0.1	1.581915e-11	7.362985e-09	0.1
1.786477e-11	1.3610948499888e-06	0.1	1.786477e-11	4.73233e-06	0.1	1.786477e-11	1.312176e-08	0.1	1.786477e-11	1.083538e-06	0.1	1.786477e-11	1.531319e-06	0.1	1.786477e-11	1.2207702e-06	0.1	1.786477e-11	7.815312e-09	0.1
1.99104e-11	1.0956979748864e-06	0.1	1.99104e-11	4.935785e-06	0.1	1.99104e-11	1.382577e-08	0.1	1.99104e-11	1.12769e-06	0.1	1.99104e-11	1.651946e-06	0.1	1.99104e-11	1.1123452e-06	0.1	1.99104e-11	8.201459e-09	0.1
2.228486e-11	8.546663891924999e-07	0.1	2.228486e-11	5.131427e-06	0.1	2.228486e-11	1.4521e-08	0.1	2.228486e-11	1.169899e-06	0.1	2.228486e-11	1.774845e-06	0.1	2.228486e-11	9.869514e-07	0.1	2.228486e-11	8.579394e-09	0.1
2.474154e-11	6.635077079351599e-07	0.1	2.474154e-11	5.296424e-06	0.1	2.474154e-11	1.512302e-08	0.1	2.474154e-11	1.205316e-06	0.1	2.474154e-11	1.884319e-06	0.1	2.474154e-11	8.631902000000001e-07	0.1	2.474154e-11	8.903851e-09	0.1
2.719822e-11	5.1718037312896e-07	0.1	2.719822e-11	5.430667e-06	0.1	2.719822e-11	1.562492e-08	0.1	2.719822e-11	1.234025e-06	0.1	2.719822e-11	1.97776e-06	0.1	2.719822e-11	7.488529e-07	0.1	2.719822e-11	9.172274e-09	0.1
2.97558e-11	4.0075926983082e-07	0.1	2.97558e-11	5.544097e-06	0.1	2.97558e-11	1.605876e-08	0.1	2.97558e-11	1.25823e-06	0.1	2.97558e-11	2.060124e-06	0.1	2.97558e-11	6.415372999999999e-07	0.1	2.97558e-11	9.4027e-09	0.1
3.2717e-11	2.9997678025728e-07	0.1	3.2717e-11	5.648703e-06	0.1	3.2717e-11	1.646817e-08	0.1	3.2717e-11	1.280546e-06	0.1	3.2717e-11	2.139193e-06	0.1	3.2717e-11	5.327754e-07	0.1	3.2717e-11	9.618711e-09	0.1
3.56782e-11	2.2591005017315e-07	0.1	3.56782e-11	5.730734e-06	0.1	3.56782e-11	1.679684e-08	0.1	3.56782e-11	1.298084e-06	0.1	3.56782e-11	2.203584e-06	0.1	3.56782e-11	4.400266e-07	0.1	3.56782e-11	9.79102e-09	0.1
3.876144e-11	1.6925019816600002e-07	0.1	3.876144e-11	5.797495e-06	0.1	3.876144e-11	1.707058e-08	0.1	3.876144e-11	1.312435e-06	0.1	3.876144e-11	2.257799e-06	0.1	3.876144e-11	3.5899693e-07	0.1	3.876144e-11	9.933705e-09	0.1
4.233287e-11	1.221418388484e-07	0.1	4.233287e-11	5.856574e-06	0.1	4.233287e-11	1.731913e-08	0.1	4.233287e-11	1.325262e-06	0.1	4.233287e-11	2.307421e-06	0.1	4.233287e-11	2.8246686e-07	0.1	4.233287e-11	1.00625e-08	0.1
