Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
1036.875	0.219638078	0.1	1036.875	1.443688e-05	0.1	1036.875	5.468302e-09	0.1	1036.875	0.3896322	0.1	1036.875	1.819439888e-08	0.1	1036.875	4.584953e-10	0.1	1036.875	2.157401e-12	0.1
1093.011	0.205405077	0.1	1093.011	1.352956e-05	0.1	1093.011	5.257229e-09	0.1	1093.011	0.3967511	0.1	1093.011	1.7492113890000002e-08	0.1	1093.011	4.407974e-10	0.1	1093.011	2.07648e-12	0.1
1180.199	0.18537982020000002	0.1	1180.199	1.224867e-05	0.1	1180.199	4.952757e-09	0.1	1180.199	0.4067667	0.1	1180.199	1.647906293e-08	0.1	1180.199	4.152684e-10	0.1	1180.199	1.959546e-12	0.1
1267.386	0.1675781774	0.1	1267.386	1.110721e-05	0.1	1267.386	4.673487e-09	0.1	1267.386	0.4156698	0.1	1267.386	1.5549871490000002e-08	0.1	1267.386	3.918525e-10	0.1	1267.386	1.852209e-12	0.1
1354.574	0.15170475890000001	0.1	1354.574	1.008809e-05	0.1	1354.574	4.416332e-09	0.1	1354.574	0.4236083	0.1	1354.574	1.4694254519999999e-08	0.1	1354.574	3.702908e-10	0.1	1354.574	1.753403e-12	0.1
1476.284	0.1323094392	0.1	1476.284	8.842111e-06	0.1	1476.284	4.089521e-09	0.1	1476.284	0.4333077	0.1	1476.284	1.3606885079999999e-08	0.1	1476.284	3.428886e-10	0.1	1476.284	1.628e-12	0.1
1550.765	0.12181654459999999	0.1	1550.765	8.167969e-06	0.1	1550.765	3.905801e-09	0.1	1550.765	0.4385549	0.1	1550.765	1.2995608e-08	0.1	1550.765	3.274843e-10	0.1	1550.765	1.557634e-12	0.1
1625.245	0.11223826769999999	0.1	1625.245	7.552663e-06	0.1	1625.245	3.733079e-09	0.1	1625.245	0.4433447	0.1	1625.245	1.242092708e-08	0.1	1625.245	3.130019e-10	0.1	1625.245	1.491593e-12	0.1
1723.759	0.10081921370000001	0.1	1723.759	6.819286e-06	0.1	1723.759	3.519894e-09	0.1	1723.759	0.4490547	0.1	1723.759	1.1711614409999999e-08	0.1	1723.759	2.95127e-10	0.1	1723.759	1.410263e-12	0.1
1822.272	0.09065660410000001	0.1	1822.272	6.166829e-06	0.1	1822.272	3.32235e-09	0.1	1822.272	0.4541364	0.1	1822.272	1.1054350740000001e-08	0.1	1822.272	2.785634e-10	0.1	1822.272	1.335117e-12	0.1
1920.786	0.0815942846	0.1	1920.786	5.585232e-06	0.1	1920.786	3.138815e-09	0.1	1920.786	0.4586677	0.1	1920.786	1.044368693e-08	0.1	1920.786	2.631745e-10	0.1	1920.786	1.265518e-12	0.1
1970.043	0.077433298	0.1	1970.043	5.318265e-06	0.1	1970.043	3.051853e-09	0.1	1970.043	0.4607483	0.1	1970.043	1.015434574e-08	0.1	1970.043	2.558829e-10	0.1	1970.043	1.232625e-12	0.1
2028.067	0.0728213012	0.1	2028.067	5.022423e-06	0.1	2028.067	2.95325e-09	0.1	2028.067	0.4630543	0.1	2028.067	9.82627591e-09	0.1	2028.067	2.476152e-10	0.1	2028.067	1.195398e-12	0.1
2103.805	0.06723772230000001	0.1	2103.805	4.664344e-06	0.1	2103.805	2.830367e-09	0.1	2103.805	0.465846	0.1	2103.805	9.41742099e-09	0.1	2103.805	2.373118e-10	0.1	2103.805	1.149137e-12	0.1
2150.798	0.064003619	0.1	2150.798	4.456983e-06	0.1	2150.798	2.7574e-09	0.1	2150.798	0.4674631	0.1	2150.798	9.17464543e-09	0.1	2150.798	2.311936e-10	0.1	2150.798	1.121685e-12	0.1
2197.792	0.0609339445	0.1	2197.792	4.260197e-06	0.1	2197.792	2.68633e-09	0.1	2197.792	0.4689979	0.1	2197.792	8.9381787e-09	0.1	2197.792	2.252344e-10	0.1	2197.792	1.095142e-12	0.1
2254.142	0.0574570136	0.1	2254.142	4.03734e-06	0.1	2254.142	2.604851e-09	0.1	2254.142	0.4707363	0.1	2254.142	8.66712452e-09	0.1	2254.142	2.184037e-10	0.1	2254.142	1.064459e-12	0.1
2312.831	0.054057245000000004	0.1	2312.831	3.819468e-06	0.1	2312.831	2.522141e-09	0.1	2312.831	0.4724361	0.1	2312.831	8.391895979999999e-09	0.1	2312.831	2.114676e-10	0.1	2312.831	1.033767e-12	0.1
2385.377	0.050144595599999994	0.1	2385.377	3.568778e-06	0.1	2385.377	2.424641e-09	0.1	2385.377	0.4743923	0.1	2385.377	8.06749782e-09	0.1	2385.377	2.032924e-10	0.1	2385.377	9.975179e-13	0.1
2428.812	0.04794515170000001	0.1	2428.812	3.427879e-06	0.1	2428.812	2.368389e-09	0.1	2428.812	0.4754919	0.1	2428.812	7.88033741e-09	0.1	2428.812	1.985758e-10	0.1	2428.812	9.766658e-13	0.1
2472.246	0.04584639580000001	0.1	2472.246	3.293445e-06	0.1	2472.246	2.313655e-09	0.1	2472.246	0.4765412	0.1	2472.246	7.69822708e-09	0.1	2472.246	1.939864e-10	0.1	2472.246	9.564233e-13	0.1
2539.684	0.0427757662	0.1	2539.684	3.096787e-06	0.1	2539.684	2.231553e-09	0.1	2539.684	0.4780764	0.1	2539.684	7.4250605699999994e-09	0.1	2539.684	1.871022e-10	0.1	2539.684	9.261528e-13	0.1
2589.747	0.0406352169	0.1	2589.747	2.959716e-06	0.1	2589.747	2.172771e-09	0.1	2589.747	0.4791466	0.1	2589.747	7.22948303e-09	0.1	2589.747	1.821734e-10	0.1	2589.747	9.045544e-13	0.1
2639.811	0.038605741299999996	0.1	2639.811	2.829773e-06	0.1	2639.811	2.115754e-09	0.1	2639.811	0.4801612	0.1	2639.811	7.039781990000001e-09	0.1	2639.811	1.773927e-10	0.1	2639.811	8.836684e-13	0.1
2689.875	0.0366812065	0.1	2689.875	2.706563e-06	0.1	2689.875	2.060435e-09	0.1	2689.875	0.4811234	0.1	2689.875	6.85572621e-09	0.1	2689.875	1.727542e-10	0.1	2689.875	8.634683e-13	0.1
2735.793	0.0350033399	0.1	2735.793	2.599155e-06	0.1	2735.793	2.011132e-09	0.1	2735.793	0.4819623	0.1	2735.793	6.6916887599999995e-09	0.1	2735.793	1.686202e-10	0.1	2735.793	8.455221e-13	0.1
2788.01	0.0331913967	0.1	2788.01	2.483177e-06	0.1	2788.01	1.956674e-09	0.1	2788.01	0.4828681	0.1	2788.01	6.51050136e-09	0.1	2788.01	1.64054e-10	0.1	2788.01	8.257662e-13	0.1
2853.942	0.0310408742	0.1	2853.942	2.345542e-06	0.1	2853.942	1.890259e-09	0.1	2853.942	0.4839433	0.1	2853.942	6.28952663e-09	0.1	2853.942	1.58485e-10	0.1	2853.942	8.017732e-13	0.1
2938.281	0.0284974721	0.1	2938.281	2.182784e-06	0.1	2938.281	1.80893e-09	0.1	2938.281	0.4852148	0.1	2938.281	6.0189359e-09	0.1	2938.281	1.516657e-10	0.1	2938.281	7.725596e-13	0.1
3036.512	0.025803173699999998	0.1	3036.512	2.010397e-06	0.1	3036.512	1.719042e-09	0.1	3036.512	0.4865618	0.1	3036.512	5.71986948e-09	0.1	3036.512	1.441286e-10	0.1	3036.512	7.405079e-13	0.1
3134.743	0.023369428600000002	0.1	3134.743	1.854704e-06	0.1	3134.743	1.634026e-09	0.1	3134.743	0.4877785	0.1	3134.743	5.43701396e-09	0.1	3134.743	1.369999e-10	0.1	3134.743	7.104508e-13	0.1
3232.974	0.0211699876	0.1	3232.974	1.71402e-06	0.1	3232.974	1.553563e-09	0.1	3232.974	0.488878	0.1	3232.974	5.169308650000001e-09	0.1	3232.974	1.302531e-10	0.1	3232.974	6.822637e-13	0.1
3331.205	0.0191814628	0.1	3331.205	1.586841e-06	0.1	3331.205	1.47736e-09	0.1	3331.205	0.4898721	0.1	3331.205	4.91577934e-09	0.1	3331.205	1.238634e-10	0.1	3331.205	6.558327e-13	0.1
3410.941	0.01770792817	0.1	3410.941	1.49261e-06	0.1	3410.941	1.41846e-09	0.1	3410.941	0.4906088	0.1	3410.941	4.71981063e-09	0.1	3410.941	1.189244e-10	0.1	3410.941	6.35597e-13	0.1
3513.355	0.01598273767	0.1	3513.355	1.382296e-06	0.1	3513.355	1.346615e-09	0.1	3513.355	0.4914712	0.1	3513.355	4.480568e-09	0.1	3513.355	1.128948e-10	0.1	3513.355	6.111188e-13	0.1
3649.788	0.013946318929999998	0.1	3649.788	1.252096e-06	0.1	3649.788	1.256011e-09	0.1	3649.788	0.4924893	0.1	3649.788	4.179975829999999e-09	0.1	3649.788	1.053184e-10	0.1	3649.788	5.80989e-13	0.1
3772.577	0.01233911192	0.1	3772.577	1.14935e-06	0.1	3772.577	1.181763e-09	0.1	3772.577	0.4932927	0.1	3772.577	3.93127325e-09	0.1	3772.577	9.905063e-11	0.1	3772.577	5.561265e-13	0.1
3840.794	0.01152862262	0.1	3840.794	1.09754e-06	0.1	3840.794	1.141085e-09	0.1	3840.794	0.4936979	0.1	3840.794	3.79694743e-09	0.1	3840.794	9.56646e-11	0.1	3840.794	5.431794e-13	0.1
3909.01	0.010771949920000001	0.1	3909.01	1.049173e-06	0.1	3909.01	1.102552e-09	0.1	3909.01	0.4940762	0.1	3909.01	3.6688063099999998e-09	0.1	3909.01	9.243476e-11	0.1	3909.01	5.3082e-13	0.1
3982.329	0.01001452419	0.1	3982.329	1.00076e-06	0.1	3982.329	1.062683e-09	0.1	3982.329	0.4944548	0.1	3982.329	3.53615803e-09	0.1	3982.329	8.90913e-11	0.1	3982.329	5.181653e-13	0.1
