Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
2.248908e-07	3.0587931634147e-06	0.1	2.248908e-07	2.1991805999999999e-116	0.1	2.248908e-07	7.330602e-117	0.1	2.248908e-07	1.438252e-06	0.1	2.248908e-07	4.634601e-06	0.1	2.248908e-07	7.921244e-07	0.1	2.248908e-07	3.960432e-08	0.1
2.554924e-07	2.65412476382985e-06	0.1	2.554924e-07	2.3676024e-116	0.1	2.554924e-07	7.892008e-117	0.1	2.554924e-07	1.558892e-06	0.1	2.554924e-07	4.977867e-06	0.1	2.554924e-07	7.297909e-07	0.1	2.554924e-07	4.27202e-08	0.1
2.860941e-07	2.3076233924861002e-06	0.1	2.860941e-07	2.5155753e-116	0.1	2.860941e-07	8.385251e-117	0.1	2.860941e-07	1.665682e-06	0.1	2.860941e-07	5.279813e-06	0.1	2.860941e-07	6.648346e-07	0.1	2.860941e-07	4.546968e-08	0.1
3.218326e-07	1.96356189692982e-06	0.1	3.218326e-07	2.6657379e-116	0.1	3.218326e-07	8.885793e-117	0.1	3.218326e-07	1.774729e-06	0.1	3.218326e-07	5.586905e-06	0.1	3.218326e-07	5.899892e-07	0.1	3.218326e-07	4.827166e-08	0.1
3.588552e-07	1.6637906117234102e-06	0.1	3.588552e-07	2.7989838e-116	0.1	3.588552e-07	9.329946e-117	0.1	3.588552e-07	1.871996e-06	0.1	3.588552e-07	5.860247e-06	0.1	3.588552e-07	5.166932e-07	0.1	3.588552e-07	5.076834e-08	0.1
3.958779e-07	1.41139563866807e-06	0.1	3.958779e-07	2.9127327e-116	0.1	3.958779e-07	9.709109e-117	0.1	3.958779e-07	1.955359e-06	0.1	3.958779e-07	6.094418e-06	0.1	3.958779e-07	4.49454e-07	0.1	3.958779e-07	5.290768e-08	0.1
4.410075e-07	1.1561063656467202e-06	0.1	4.410075e-07	3.029049e-116	0.1	4.410075e-07	1.009683e-116	0.1	4.410075e-07	2.040874e-06	0.1	4.410075e-07	6.334844e-06	0.1	4.410075e-07	3.766519e-07	0.1	4.410075e-07	5.510318e-08	0.1
4.861372e-07	9.476483017131501e-07	0.1	4.861372e-07	3.124824e-116	0.1	4.861372e-07	1.041608e-116	0.1	4.861372e-07	2.111463e-06	0.1	4.861372e-07	6.533679e-06	0.1	4.861372e-07	3.139156e-07	0.1	4.861372e-07	5.691716e-08	0.1
5.387648e-07	7.518814699975201e-07	0.1	5.387648e-07	3.215292e-116	0.1	5.387648e-07	1.071764e-116	0.1	5.387648e-07	2.178262e-06	0.1	5.387648e-07	6.722329e-06	0.1	5.387648e-07	2.525599e-07	0.1	5.387648e-07	5.863596e-08	0.1
5.932669e-07	5.9177967871021e-07	0.1	5.932669e-07	3.2895690000000003e-116	0.1	5.932669e-07	1.096523e-116	0.1	5.932669e-07	2.233178e-06	0.1	5.932669e-07	6.877895e-06	0.1	5.932669e-07	2.00805e-07	0.1	5.932669e-07	6.005115e-08	0.1
6.569523e-07	4.4734809231684e-07	0.1	6.569523e-07	3.356733e-116	0.1	6.569523e-07	1.118911e-116	0.1	6.569523e-07	2.282878e-06	0.1	6.569523e-07	7.019154e-06	0.1	6.569523e-07	1.530348e-07	0.1	6.569523e-07	6.133405e-08	0.1
7.229336e-07	3.3471322566855e-07	0.1	7.229336e-07	3.40917e-116	0.1	7.229336e-07	1.13639e-116	0.1	7.229336e-07	2.321704e-06	0.1	7.229336e-07	7.129875e-06	0.1	7.229336e-07	1.15152e-07	0.1	7.229336e-07	6.233794e-08	0.1
7.998724e-07	2.3858183776856e-07	0.1	7.998724e-07	3.4539419999999996e-116	0.1	7.998724e-07	1.151314e-116	0.1	7.998724e-07	2.354864e-06	0.1	7.998724e-07	7.224735e-06	0.1	7.998724e-07	8.243581e-08	0.1	7.998724e-07	6.319666e-08	0.1
8.795505e-07	1.6795667153869802e-07	0.1	8.795505e-07	3.486831e-116	0.1	8.795505e-07	1.162277e-116	0.1	8.795505e-07	2.379226e-06	0.1	8.795505e-07	7.294625e-06	0.1	8.795505e-07	5.820081e-08	0.1	8.795505e-07	6.382845e-08	0.1
9.592287e-07	1.18195367673078e-07	0.1	9.592287e-07	3.509994e-116	0.1	9.592287e-07	1.169998e-116	0.1	9.592287e-07	2.396385e-06	0.1	9.592287e-07	7.343966e-06	0.1	9.592287e-07	4.103462e-08	0.1	9.592287e-07	6.427396e-08	0.1
