Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
7.210884e-10	0.9770236	0.1	7.210884e-10	0.004625285	0.1	7.210884e-10	0.008301207	0.1	7.210884e-10	0.0006132088	0.1	7.210884e-10	0.00026116	0.1
1.563944e-09	0.951088	0.1	1.563944e-09	0.009844624	0.1	1.563944e-09	0.01767167	0.1	1.563944e-09	0.001305896	0.1	1.563944e-09	0.0005561124	0.1
2.718288e-09	0.9170903	0.1	2.718288e-09	0.01668361	0.1	2.718288e-09	0.02995526	0.1	2.718288e-09	0.002214777	0.1	2.718288e-09	0.0009430162	0.1
4.335812e-09	0.8722039	0.1	4.335812e-09	0.02570764	0.1	4.335812e-09	0.04617351	0.1	4.335812e-09	0.003416409	0.1	4.335812e-09	0.001454319	0.1
6.816551e-09	0.8089967	0.1	6.816551e-09	0.03840324	0.1	6.816551e-09	0.06901256	0.1	6.816551e-09	0.005112149	0.1	6.816551e-09	0.002175319	0.1
1.020681e-08	0.7322009	0.1	1.020681e-08	0.05380635	0.1	1.020681e-08	0.09676399	0.1	1.020681e-08	0.007179342	0.1	1.020681e-08	0.003053067	0.1
1.484668e-08	0.6419867	0.1	1.484668e-08	0.07186204	0.1	1.484668e-08	0.1293686	0.1	1.484668e-08	0.009620072	0.1	1.484668e-08	0.004086972	0.1
1.979895e-08	0.5609769	0.1	1.979895e-08	0.08802841	0.1	1.979895e-08	0.158652	0.1	1.979895e-08	0.01182694	0.1	1.979895e-08	0.005018385	0.1
2.475122e-08	0.4925246	0.1	2.475122e-08	0.1016419	0.1	2.475122e-08	0.1834018	0.1	2.475122e-08	0.01370695	0.1	2.475122e-08	0.00580802	0.1
2.970349e-08	0.4341734	0.1	2.970349e-08	0.1132011	0.1	2.970349e-08	0.204505	0.1	2.970349e-08	0.01532441	0.1	2.970349e-08	0.006483339	0.1
3.465576e-08	0.3840594	0.1	3.465576e-08	0.1230844	0.1	3.465576e-08	0.2226348	0.1	3.465576e-08	0.01672808	0.1	3.465576e-08	0.007065214	0.1
