Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
4.481969	0.984948236	0.1	4.481969	7.296664e-06	0.1	4.481969	0.004386359769999999	0.1	4.481969	6.274461124999999e-10	0.1	4.481969	0.0052669080500000005	0.1
7.572999	0.974828252	0.1	7.572999	1.224567e-05	0.1	7.572999	0.0073614789	0.1	7.572999	1.0530092739e-09	0.1	7.572999	0.00883759087	0.1
11.87649	0.9609703100000001	0.1	11.87649	1.902254e-05	0.1	11.87649	0.0114354231	0.1	11.87649	1.635748682e-09	0.1	11.87649	0.013727059330000001	0.1
16.17998	0.94737584	0.1	16.17998	2.567056e-05	0.1	16.17998	0.015431909399999999	0.1	16.17998	2.207409464e-09	0.1	16.17998	0.01852356941	0.1
21.1811	0.9318995550000001	0.1	21.1811	3.323882e-05	0.1	21.1811	0.019981605	0.1	21.1811	2.858200937e-09	0.1	21.1811	0.0239840357	0.1
27.99962	0.911338892	0.1	27.99962	4.329347e-05	0.1	27.99962	0.0260260106	0.1	27.99962	3.722796146e-09	0.1	27.99962	0.031238404299999998	0.1
38.02508	0.8821907999999999	0.1	38.02508	5.754764e-05	0.1	38.02508	0.034594971800000006	0.1	38.02508	4.9485057380000005e-09	0.1	38.02508	0.0415227138	0.1
51.02031	0.846217416	0.1	51.02031	7.513952e-05	0.1	51.02031	0.045170411	0.1	51.02031	6.4612240960000004e-09	0.1	51.02031	0.0542151644	0.1
67.46671	0.803405179	0.1	67.46671	9.607576e-05	0.1	67.46671	0.05775631859999999	0.1	67.46671	8.261521918999999e-09	0.1	67.46671	0.0693205434	0.1
83.91311	0.7633762100000001	0.1	83.91311	0.0001156509	0.1	83.91311	0.069524022	0.1	83.91311	9.944780849e-09	0.1	83.91311	0.0834439052	0.1
101.1385	0.724174742	0.1	101.1385	0.0001348214	0.1	101.1385	0.08104843099999999	0.1	101.1385	1.159324308e-08	0.1	101.1385	0.0972752947	0.1
121.4799	0.681143758	0.1	121.4799	0.0001558646	0.1	121.4799	0.09369868599999999	0.1	121.4799	1.340273912e-08	0.1	121.4799	0.1124578928	0.1
141.8212	0.6413110089999999	0.1	141.8212	0.0001753438	0.1	141.8212	0.10540868699999999	0.1	141.8212	1.507774676e-08	0.1	141.8212	0.12651198	0.1
162.1626	0.6043677206	0.1	162.1626	0.00019341	0.1	162.1626	0.11626925599999999	0.1	162.1626	1.663125403e-08	0.1	162.1626	0.13954666529999998	0.1
182.5039	0.5700430907	0.1	182.5039	0.0002101956	0.1	182.5039	0.126360009	0.1	182.5039	1.8074634630000002e-08	0.1	182.5039	0.151657431	0.1
202.8453	0.5380983491	0.1	202.8453	0.0002258174	0.1	202.8453	0.135751111	0.1	202.8453	1.94179511e-08	0.1	202.8453	0.1629284515	0.1
224.9854	0.5057873792	0.1	224.9854	0.0002416183	0.1	224.9854	0.14524987299999997	0.1	224.9854	2.077665598e-08	0.1	224.9854	0.174328636	0.1
249.8237	0.4723009489	0.1	249.8237	0.0002579939	0.1	249.8237	0.15509419400000002	0.1	249.8237	2.21847969e-08	0.1	249.8237	0.1861436465	0.1
274.662	0.4414500746	0.1	274.662	0.0002730808	0.1	274.662	0.16416368300000003	0.1	274.662	2.348210232e-08	0.1	274.662	0.1970287321	0.1
299.5003	0.4129755426	0.1	299.5003	0.0002870055	0.1	299.5003	0.17253469000000002	0.1	299.5003	2.467948575e-08	0.1	299.5003	0.20707535800000001	0.1
324.3387	0.3866500517	0.1	324.3387	0.0002998794	0.1	324.3387	0.18027378200000002	0.1	324.3387	2.578650551e-08	0.1	324.3387	0.21636375179999998	0.1
349.177	0.362273415	0.1	349.177	0.0003118002	0.1	349.177	0.18744000400000002	0.1	349.177	2.681156992e-08	0.1	349.177	0.22496455070000002	0.1
374.0153	0.33966875350000003	0.1	374.0153	0.0003228543	0.1	374.0153	0.194085361	0.1	374.0153	2.776211946e-08	0.1	374.0153	0.2329400774	0.1
398.8536	0.318679491	0.1	398.8536	0.0003331186	0.1	398.8536	0.20025571200000003	0.1	398.8536	2.864473986e-08	0.1	398.8536	0.240345725	0.1
423.6919	0.2991658094	0.1	423.6919	0.0003426613	0.1	423.6919	0.20599235000000002	0.1	423.6919	2.946531024e-08	0.1	423.6919	0.24723063	0.1
448.5303	0.281003088	0.1	448.5303	0.0003515433	0.1	448.5303	0.211331834	0.1	448.5303	3.022906516e-08	0.1	448.5303	0.253639049	0.1
473.3686	0.2640797034	0.1	473.3686	0.0003598193	0.1	473.3686	0.21630695600000002	0.1	473.3686	3.094071672e-08	0.1	473.3686	0.259610087	0.1
498.2069	0.2482952307	0.1	498.2069	0.0003675383	0.1	498.2069	0.220947265	0.1	498.2069	3.1604472570000004e-08	0.1	498.2069	0.265179243	0.1
523.0452	0.23355934409999998	0.1	523.0452	0.0003747445	0.1	523.0452	0.225279309	0.1	523.0452	3.2224124040000004e-08	0.1	523.0452	0.270378522	0.1
547.8835	0.21979041319999998	0.1	547.8835	0.0003814779	0.1	547.8835	0.22932714300000004	0.1	547.8835	3.280312912e-08	0.1	547.8835	0.275236614	0.1
572.7219	0.2069144544	0.1	572.7219	0.0003877745	0.1	572.7219	0.23311242899999998	0.1	572.7219	3.3344572490000005e-08	0.1	572.7219	0.27977964	0.1
597.5602	0.19486445500000002	0.1	597.5602	0.0003936673	0.1	597.5602	0.23665484400000003	0.1	597.5602	3.385128964e-08	0.1	597.5602	0.284031189	0.1
623.4997	0.1830958614	0.1	623.4997	0.0003994224	0.1	623.4997	0.240114524	0.1	623.4997	3.434616547e-08	0.1	623.4997	0.28818354	0.1
647.775	0.1727819064	0.1	647.775	0.0004044662	0.1	647.775	0.24314666399999998	0.1	647.775	3.477987906e-08	0.1	647.775	0.29182254	0.1
662.9471	0.16665742220000002	0.1	662.9471	0.0004074612	0.1	662.9471	0.244947127	0.1	662.9471	3.503741927e-08	0.1	662.9471	0.293983467	0.1
681.8873	0.15933977849999997	0.1	681.8873	0.0004110397	0.1	681.8873	0.24709837099999998	0.1	681.8873	3.5345135170000005e-08	0.1	681.8873	0.296565357	0.1
701.7695	0.1520298575	0.1	701.7695	0.0004146144	0.1	701.7695	0.24924737	0.1	701.7695	3.565252978e-08	0.1	701.7695	0.29914447499999997	0.1
721.6517	0.1450797214	0.1	721.6517	0.0004180132	0.1	721.6517	0.251290587	0.1	721.6517	3.594478522e-08	0.1	721.6517	0.301596649	0.1
744.3078	0.1375731971	0.1	744.3078	0.0004216841	0.1	744.3078	0.25349734100000004	0.1	744.3078	3.626044602e-08	0.1	744.3078	0.304245149	0.1
771.1248	0.1292210994	0.1	771.1248	0.0004257685	0.1	771.1248	0.255952603	0.1	771.1248	3.661165679e-08	0.1	771.1248	0.307192045	0.1
797.9418	0.1214073082	0.1	797.9418	0.0004295896	0.1	797.9418	0.258249779	0.1	797.9418	3.694024185e-08	0.1	797.9418	0.30994898200000004	0.1
824.7587	0.1140934728	0.1	824.7587	0.0004331663	0.1	824.7587	0.26039990199999996	0.1	824.7587	3.72477876e-08	0.1	824.7587	0.312529496	0.1
851.5757	0.1072444298	0.1	851.5757	0.0004365156	0.1	851.5757	0.26241338	0.1	851.5757	3.7535801339999997e-08	0.1	851.5757	0.314946049	0.1
878.3927	0.10082783829999999	0.1	878.3927	0.0004396535	0.1	878.3927	0.264299724	0.1	878.3927	3.7805623240000006e-08	0.1	878.3927	0.31720999	0.1
907.9741	0.09421577140000001	0.1	907.9741	0.000442887	0.1	907.9741	0.266243485	0.1	907.9741	3.808366931e-08	0.1	907.9741	0.319542952	0.1
941.7021	0.08722801379999999	0.1	941.7021	0.0004463042	0.1	941.7021	0.268297758	0.1	941.7021	3.8377508119999995e-08	0.1	941.7021	0.32200842100000004	0.1
975.4301	0.0807802574	0.1	975.4301	0.0004494573	0.1	975.4301	0.270193269	0.1	975.4301	3.8648647169999996e-08	0.1	975.4301	0.324283349	0.1
1001.375	0.0761595581	0.1	1001.375	0.0004517169	0.1	1001.375	0.27155166999999997	0.1	1001.375	3.884294833e-08	0.1	1001.375	0.325913692	0.1
1022.131	0.0726612625	0.1	1022.131	0.0004534277	0.1	1022.131	0.272580136	0.1	1022.131	3.8990060400000006e-08	0.1	1022.131	0.327148039	0.1
1051.149	0.06804781	0.1	1051.149	0.0004556838	0.1	1051.149	0.273936343	0.1	1051.149	3.91840613e-08	0.1	1051.149	0.328775731	0.1
1080.166	0.0637370561	0.1	1080.166	0.0004577918	0.1	1080.166	0.27520363300000006	0.1	1080.166	3.9365331110000005e-08	0.1	1080.166	0.33029670499999997	0.1
1110.709	0.059503645509999994	0.1	1110.709	0.0004598621	0.1	1110.709	0.276448171	0.1	1110.709	3.9543346089999993e-08	0.1	1110.709	0.331790383	0.1
1128.379	0.05718789402	0.1	1128.379	0.0004609945	0.1	1128.379	0.277128912	0.1	1128.379	3.9640731869999995e-08	0.1	1128.379	0.332607463	0.1
1151.219	0.05433159637	0.1	1151.219	0.0004623913	0.1	1151.219	0.277968668	0.1	1151.219	3.976083944e-08	0.1	1151.219	0.33361520499999997	0.1
1175.351	0.05147274957	0.1	1175.351	0.0004637894	0.1	1175.351	0.27880910700000006	0.1	1175.351	3.9881054100000004e-08	0.1	1175.351	0.334623872	0.1
1198.658	0.04885825199	0.1	1198.658	0.0004650679	0.1	1198.658	0.279577644	0.1	1198.658	3.999099981e-08	0.1	1198.658	0.335546395	0.1
1218.663	0.04672285816	0.1	1218.663	0.0004661122	0.1	1218.663	0.280205481	0.1	1218.663	4.008079499e-08	0.1	1218.663	0.336299777	0.1
1242.515	0.04430141899999999	0.1	1242.515	0.0004672963	0.1	1242.515	0.28091733900000004	0.1	1242.515	4.018261363e-08	0.1	1242.515	0.337154194	0.1
1273.177	0.04137607956	0.1	1273.177	0.0004687269	0.1	1273.177	0.28177726900000005	0.1	1273.177	4.030563373e-08	0.1	1273.177	0.338186329	0.1
1307.739	0.038314372310000004	0.1	1307.739	0.0004702241	0.1	1307.739	0.282677333	0.1	1307.739	4.043438282e-08	0.1	1307.739	0.33926655699999997	0.1
1342.3	0.03548351323	0.1	1342.3	0.0004716085	0.1	1342.3	0.2835095610000001	0.1	1342.3	4.0553419449999995e-08	0.1	1342.3	0.340265392	0.1
1369.355	0.033416877739999996	0.1	1369.355	0.0004726191	0.1	1369.355	0.284117147	0.1	1369.355	4.064032311e-08	0.1	1369.355	0.340994492	0.1
1393.188	0.03169796138	0.1	1393.188	0.0004734597	0.1	1393.188	0.284622484	0.1	1393.188	4.071261004e-08	0.1	1393.188	0.341601025	0.1
1424.154	0.029598130650000002	0.1	1424.154	0.0004744866	0.1	1424.154	0.2852397589999999	0.1	1424.154	4.0800904910000005e-08	0.1	1424.154	0.34234191399999997	0.1
1461.313	0.02726374481	0.1	1461.313	0.0004756282	0.1	1461.313	0.28592601100000004	0.1	1461.313	4.0899072369999997e-08	0.1	1461.313	0.34316558199999997	0.1
1481.957	0.026048494020000004	0.1	1481.957	0.0004762225	0.1	1481.957	0.28628326800000004	0.1	1481.957	4.095016986e-08	0.1	1481.957	0.343594307	0.1
1505.938	0.024705576049999997	0.1	1505.938	0.0004768792	0.1	1505.938	0.28667804899999993	0.1	1505.938	4.100664202e-08	0.1	1505.938	0.344068112	0.1
1532.143	0.023318125630000002	0.1	1532.143	0.0004775577	0.1	1532.143	0.287085935	0.1	1532.143	4.106498782e-08	0.1	1532.143	0.344557643	0.1
1565.804	0.02165097443	0.1	1565.804	0.000478373	0.1	1565.804	0.28757606100000005	0.1	1565.804	4.113509085e-08	0.1	1565.804	0.345145909	0.1
1599.465	0.02010430948	0.1	1599.465	0.0004791293	0.1	1599.465	0.288030749	0.1	1599.465	4.120012947e-08	0.1	1599.465	0.345691636	0.1
1630.021	0.01879715774	0.1	1630.021	0.0004797685	0.1	1630.021	0.288415056	0.1	1630.021	4.125510233e-08	0.1	1630.021	0.346152838	0.1
1653.844	0.01783781746	0.1	1653.844	0.0004802377	0.1	1653.844	0.28869705199999995	0.1	1653.844	4.1295438450000005e-08	0.1	1653.844	0.346491263	0.1
1683.189	0.016723826009999998	0.1	1683.189	0.0004807825	0.1	1683.189	0.289024579	0.1	1683.189	4.134228423e-08	0.1	1683.189	0.346884358	0.1
1713.913	0.015632550380000002	0.1	1713.913	0.0004813161	0.1	1713.913	0.28934534200000006	0.1	1713.913	4.1388176180000003e-08	0.1	1713.913	0.347269379	0.1
1746.364	0.014557771	0.1	1746.364	0.0004818417	0.1	1746.364	0.289661332	0.1	1746.364	4.143337353e-08	0.1	1746.364	0.347648605	0.1
1777.463	0.013597684800000003	0.1	1777.463	0.0004823112	0.1	1777.463	0.289943617	0.1	1777.463	4.1473741669999996e-08	0.1	1777.463	0.347987361	0.1
1814.647	0.01253306051	0.1	1814.647	0.0004828318	0.1	1814.647	0.29025650599999997	0.1	1814.647	4.151851065e-08	0.1	1814.647	0.348362913	0.1
1851.831	0.011552313659999999	0.1	1851.831	0.0004833114	0.1	1851.831	0.29054481899999995	0.1	1851.831	4.155975555000001e-08	0.1	1851.831	0.34870896	0.1
1889.015	0.01064875522	0.1	1889.015	0.0004837533	0.1	1889.015	0.290810493	0.1	1889.015	4.1597746629999996e-08	0.1	1889.015	0.349027822	0.1
