Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
0.2003	9.9999e-06	0.1	0.2003	3.026779e-55	0.1	0.2003	2.644364e-64	0.1	0.2003	5.663006e-73	0.1
100300.3	9.9999e-06	0.1	100300.3	1.515661e-49	0.1	100300.3	1.324166e-58	0.1	100300.3	2.835753e-67	0.1
3300300.0	9.9999e-06	0.1	3300300.0	4.987159e-48	0.1	3300300.0	4.357061e-57	0.1	3300300.0	9.330814e-66	0.1
233300300.0	9.9999e-06	0.1	233300300.0	3.525454e-46	0.1	233300300.0	3.080034e-55	0.1	233300300.0	6.596011e-64	0.1
1333300000.0	9.9999e-06	0.1	1333300000.0	2.014781e-45	0.1	1333300000.0	1.760225e-54	0.1	1333300000.0	3.76959e-63	0.1
4533300000.0	9.9999e-06	0.1	4533300000.0	6.850374e-45	0.1	4533300000.0	5.984871e-54	0.1	4533300000.0	1.281683e-62	0.1
15733300000.0	9.9999e-06	0.1	15733300000.0	2.377495e-44	0.1	15733300000.0	2.077114e-53	0.1	15733300000.0	4.448217e-62	0.1
50933300000.0	9.9999e-06	0.1	50933300000.0	7.696648e-44	0.1	50933300000.0	6.724232e-53	0.1	50933300000.0	1.440018e-61	0.1
153333300000.0	9.9999e-06	0.1	153333300000.0	2.317055e-43	0.1	153333300000.0	2.024318e-52	0.1	153333300000.0	4.335135e-61	0.1
511733300000.0	9.9999e-06	0.1	511733300000.0	7.732919e-43	0.1	511733300000.0	6.756015e-52	0.1	511733300000.0	1.446804e-60	0.1
1638133000000.0	9.9999e-06	0.1	1638133000000.0	2.475421e-42	0.1	1638133000000.0	2.162769e-51	0.1	1638133000000.0	4.631432e-60	0.1
4914933000000.0	9.9999e-06	0.1	4914933000000.0	7.427068e-42	0.1	4914933000000.0	6.489678e-51	0.1	4914933000000.0	1.389581e-59	0.1
16383730000000.0	9.9999e-06	0.1	16383730000000.0	2.475784e-41	0.1	16383730000000.0	2.164051e-50	0.1	16383730000000.0	4.632111e-59	0.1
52428530000000.0	9.9999e-06	0.1	52428530000000.0	7.922596e-41	0.1	52428530000000.0	6.932114e-50	0.1	52428530000000.0	1.482292e-58	0.1
157286100000000.0	9.9999e-06	0.1	157286100000000.0	2.376787e-40	0.1	157286100000000.0	2.086392e-49	0.1	157286100000000.0	4.446891e-58	0.1
524287700000000.0	9.9999e-06	0.1	524287700000000.0	7.922632e-40	0.1	524287700000000.0	7.027606e-49	0.1	524287700000000.0	1.482299e-57	0.1
1677721000000000.0	9.9999e-06	0.1	1677721000000000.0	2.535243e-39	0.1	1677721000000000.0	2.312867e-48	0.1	1677721000000000.0	4.743358e-57	0.1
5033165000000000.0	9.9999e-06	0.1	5033165000000000.0	7.60573e-39	0.1	5033165000000000.0	7.40961e-48	0.1	5033165000000000.0	1.423008e-56	0.1
1.677722e+16	9.9999e-06	0.1	1.677722e+16	2.535244e-38	0.1	1.677722e+16	2.723399e-47	0.1	1.677722e+16	4.743359e-56	0.1
5.368709e+16	9.9999e-06	0.1	5.368709e+16	8.11278e-38	0.1	5.368709e+16	9.255764e-47	0.1	5.368709e+16	1.517875e-55	0.1
1.610613e+17	9.9999e-06	0.1	1.610613e+17	2.433834e-37	0.1	1.610613e+17	2.83124e-46	0.1	1.610613e+17	4.553625e-55	0.1
5.368709e+17	9.9999e-06	0.1	5.368709e+17	8.11278e-37	0.1	5.368709e+17	9.50039e-46	0.1	5.368709e+17	1.517875e-54	0.1
1.717987e+18	9.9999e-06	0.1	1.717987e+18	2.596089e-36	0.1	1.717987e+18	3.046057e-45	0.1	1.717987e+18	4.8572e-54	0.1
5.153961e+18	9.9999e-06	0.1	5.153961e+18	7.788268e-36	0.1	5.153961e+18	9.143565e-45	0.1	5.153961e+18	1.45716e-53	0.1
1.717987e+19	9.9999e-06	0.1	1.717987e+19	2.596089e-35	0.1	1.717987e+19	3.048484e-44	0.1	1.717987e+19	4.8572e-53	0.1
5.497558e+19	9.9999e-06	0.1	5.497558e+19	8.307486e-35	0.1	5.497558e+19	9.755743e-44	0.1	5.497558e+19	1.554304e-52	0.1
1.649267e+20	9.9999e-06	0.1	1.649267e+20	2.492246e-34	0.1	1.649267e+20	2.926777e-43	0.1	1.649267e+20	4.662912e-52	0.1
5.497558e+20	9.9999e-06	0.1	5.497558e+20	8.307486e-34	0.1	5.497558e+20	9.755986e-43	0.1	5.497558e+20	1.554304e-51	0.1
1.759219e+21	9.9999e-06	0.1	1.759219e+21	2.658396e-33	0.1	1.759219e+21	3.121921e-42	0.1	1.759219e+21	4.973772e-51	0.1
5.277656e+21	9.9999e-06	0.1	5.277656e+21	7.975187e-33	0.1	5.277656e+21	9.365771e-42	0.1	5.277656e+21	1.492132e-50	0.1
1.759219e+22	9.9999e-06	0.1	1.759219e+22	2.658396e-32	0.1	1.759219e+22	3.121925e-41	0.1	1.759219e+22	4.973772e-50	0.1
5.6295e+22	9.9999e-06	0.1	5.6295e+22	8.506866e-32	0.1	5.6295e+22	9.990174e-41	0.1	5.6295e+22	1.591607e-49	0.1
1.68885e+23	9.9999e-06	0.1	1.68885e+23	2.55206e-31	0.1	1.68885e+23	2.997064e-40	0.1	1.68885e+23	4.774821e-49	0.1
5.6295e+23	9.9999e-06	0.1	5.6295e+23	8.506866e-31	0.1	5.6295e+23	9.990344e-40	0.1	5.6295e+23	1.591607e-48	0.1
1.80144e+24	9.9999e-06	0.1	1.80144e+24	2.722197e-30	0.1	1.80144e+24	3.197035e-39	0.1	1.80144e+24	5.093143e-48	0.1
5.40432e+24	9.9999e-06	0.1	5.40432e+24	8.166591e-30	0.1	5.40432e+24	9.592303e-39	0.1	5.40432e+24	1.527943e-47	0.1
1.80144e+25	9.9999e-06	0.1	1.80144e+25	2.722197e-29	0.1	1.80144e+25	3.198769e-38	0.1	1.80144e+25	5.093143e-47	0.1
5.764608e+25	9.9999e-06	0.1	5.764608e+25	8.711031e-29	0.1	5.764608e+25	1.024881e-37	0.1	5.764608e+25	1.629806e-46	0.1
1.729382e+26	9.9999e-06	0.1	1.729382e+26	2.613309e-28	0.1	1.729382e+26	3.086923e-37	0.1	1.729382e+26	4.889417e-46	0.1
5.764608e+26	9.9999e-06	0.1	5.764608e+26	8.711031e-28	0.1	5.764608e+26	1.04264e-36	0.1	5.764608e+26	1.629806e-45	0.1
1.844674e+27	9.9999e-06	0.1	1.844674e+27	2.78753e-27	0.1	1.844674e+27	3.467028e-36	0.1	1.844674e+27	5.215378e-45	0.1
5.534023e+27	9.9999e-06	0.1	5.534023e+27	8.36259e-27	0.1	5.534023e+27	1.165853e-35	0.1	5.534023e+27	1.564614e-44	0.1
