Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.227034e-12	1.0	0.1	2.227034e-12	0.0	0.1	2.227034e-12	0.0	0.1	2.227034e-12	0.0	0.1
5.558973e-09	1.0	0.1	5.558973e-09	0.0	0.1	5.558973e-09	0.0	0.1	5.558973e-09	0.0	0.1
4.307363e-08	1.0	0.1	4.307363e-08	0.0	0.1	4.307363e-08	0.0	0.1	4.307363e-08	0.0	0.1
1.12343e-07	1.0	0.1	1.12343e-07	0.0	0.1	1.12343e-07	0.0	0.1	1.12343e-07	0.0	0.1
2.295499e-07	1.0	0.1	2.295499e-07	0.0	0.1	2.295499e-07	0.0	0.1	2.295499e-07	0.0	0.1
3.867846e-07	1.0	0.1	3.867846e-07	0.0	0.1	3.867846e-07	0.0	0.1	3.867846e-07	0.0	0.1
5.440193e-07	1.0	0.1	5.440193e-07	0.0	0.1	5.440193e-07	0.0	0.1	5.440193e-07	0.0	0.1
8.48893e-07	1.0	0.1	8.48893e-07	0.0	0.1	8.48893e-07	0.0	0.1	8.48893e-07	0.0	0.1
1.397666e-06	1.0	0.1	1.397666e-06	0.0	0.1	1.397666e-06	0.0	0.1	1.397666e-06	0.0	0.1
2.061107e-06	1.0	0.1	2.061107e-06	0.0	0.1	2.061107e-06	0.0	0.1	2.061107e-06	0.0	0.1
2.805091e-06	0.9999999700000001	0.1	2.805091e-06	0.0	0.1	2.805091e-06	0.0	0.1	2.805091e-06	0.0	0.1
3.700427e-06	0.9999999900000001	0.1	3.700427e-06	0.0	0.1	3.700427e-06	0.0	0.1	3.700427e-06	0.0	0.1
4.595763e-06	1.00000003	0.1	4.595763e-06	0.0	0.1	4.595763e-06	0.0	0.1	4.595763e-06	0.0	0.1
5.4911e-06	1.00000004	0.1	5.4911e-06	0.0	0.1	5.4911e-06	0.0	0.1	5.4911e-06	0.0	0.1
