Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
3.811376e-13	9.84892850973e-06	0.1	3.811376e-13	1.5096357799999998e-07	0.1	3.811376e-13	1.283043e-15	0.1	3.811376e-13	2.796475e-13	0.1	3.811376e-13	1.798298e-12	0.1	3.811376e-13	3.86525746e-12	0.1	3.811376e-13	9.680107e-22	0.1
1.027031e-12	9.59827001634e-06	0.1	1.027031e-12	4.0160776000000003e-07	0.1	1.027031e-12	3.413477e-15	0.1	1.027031e-12	7.439449e-13	0.1	1.027031e-12	4.786528e-12	0.1	1.027031e-12	1.01430533e-11	0.1	1.027031e-12	2.575195e-21	0.1
2.505875e-12	9.04812251787e-06	0.1	2.505875e-12	9.5172534e-07	0.1	2.505875e-12	8.090294e-15	0.1	2.505875e-12	1.762991e-12	0.1	2.505875e-12	1.135653e-11	0.1	2.505875e-12	2.32911123e-11	0.1	2.505875e-12	6.102665e-21	0.1
5.221651e-12	8.11863181287e-06	0.1	5.221651e-12	1.8811667e-06	0.1	5.221651e-12	1.599495e-14	0.1	5.221651e-12	3.484701e-12	0.1	5.221651e-12	2.249449e-11	0.1	5.221651e-12	4.34154804e-11	0.1	5.221651e-12	1.206244e-20	0.1
7.549459e-12	7.3983060162e-06	0.1	7.549459e-12	2.6014553e-06	0.1	7.549459e-12	2.212364e-14	0.1	7.549459e-12	4.818971e-12	0.1	7.549459e-12	3.116143e-11	0.1	7.549459e-12	5.70526453e-11	0.1	7.549459e-12	1.668108e-20	0.1
9.874969e-12	6.74250957423e-06	0.1	9.874969e-12	3.2572191e-06	0.1	9.874969e-12	2.770566e-14	0.1	9.874969e-12	6.033712e-12	0.1	9.874969e-12	3.908142e-11	0.1	9.874969e-12	6.78365228e-11	0.1	9.874969e-12	2.088597e-20	0.1
1.315402e-11	5.9153708457e-06	0.1	1.315402e-11	4.0843184e-06	0.1	1.315402e-11	3.474966e-14	0.1	1.315402e-11	7.565833e-12	0.1	1.315402e-11	4.911487e-11	0.1	1.315402e-11	7.89899953e-11	0.1	1.315402e-11	2.618949e-20	0.1
1.793323e-11	4.88808211869e-06	0.1	1.793323e-11	5.111559899999999e-06	0.1	1.793323e-11	4.350442e-14	0.1	1.793323e-11	9.468697e-12	0.1	1.793323e-11	6.165418e-11	0.1	1.793323e-11	8.8521178e-11	0.1	1.793323e-11	3.277637e-20	0.1
2.271245e-11	4.03919660763e-06	0.1	2.271245e-11	5.9604091e-06	0.1	2.271245e-11	5.074492e-14	0.1	2.271245e-11	1.10411e-11	0.1	2.271245e-11	7.209226e-11	0.1	2.271245e-11	9.216048799999999e-11	0.1	2.271245e-11	3.821936e-20	0.1
2.969873e-11	3.0562844368500003e-06	0.1	2.969873e-11	6.9432841e-06	0.1	2.969873e-11	5.913708e-14	0.1	2.969873e-11	1.286177e-11	0.1	2.969873e-11	8.428423e-11	0.1	2.969873e-11	9.0498196e-11	0.1	2.969873e-11	4.452174e-20	0.1
