Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.334782e-11	1.000000002	0.1	6.334782e-11	0.0	0.1	6.334782e-11	0.0	0.1	6.334782e-11	0.0	0.1	6.334782e-11	0.0	0.1	6.334782e-11	0.0	0.1	6.334782e-11	0.0	0.1	6.334782e-11	0.0	0.1
2.791044e-09	0.9999999369999999	0.1	2.791044e-09	0.0	0.1	2.791044e-09	0.0	0.1	2.791044e-09	0.0	0.1	2.791044e-09	0.0	0.1	2.791044e-09	0.0	0.1	2.791044e-09	0.0	0.1	2.791044e-09	0.0	0.1
1.04216e-08	1.000000049	0.1	1.04216e-08	0.0	0.1	1.04216e-08	0.0	0.1	1.04216e-08	0.0	0.1	1.04216e-08	0.0	0.1	1.04216e-08	0.0	0.1	1.04216e-08	0.0	0.1	1.04216e-08	0.0	0.1
1.984426e-08	1.000000045	0.1	1.984426e-08	0.0	0.1	1.984426e-08	0.0	0.1	1.984426e-08	0.0	0.1	1.984426e-08	0.0	0.1	1.984426e-08	0.0	0.1	1.984426e-08	0.0	0.1	1.984426e-08	0.0	0.1
4.142907e-08	0.9999999150000001	0.1	4.142907e-08	0.0	0.1	4.142907e-08	0.0	0.1	4.142907e-08	0.0	0.1	4.142907e-08	0.0	0.1	4.142907e-08	0.0	0.1	4.142907e-08	0.0	0.1	4.142907e-08	0.0	0.1
6.301389e-08	0.99999998	0.1	6.301389e-08	0.0	0.1	6.301389e-08	0.0	0.1	6.301389e-08	0.0	0.1	6.301389e-08	0.0	0.1	6.301389e-08	0.0	0.1	6.301389e-08	0.0	0.1	6.301389e-08	0.0	0.1
9.66157e-08	0.999999929	0.1	9.66157e-08	0.0	0.1	9.66157e-08	0.0	0.1	9.66157e-08	0.0	0.1	9.66157e-08	0.0	0.1	9.66157e-08	0.0	0.1	9.66157e-08	0.0	0.1	9.66157e-08	0.0	0.1
1.36463e-07	1.00000005	0.1	1.36463e-07	0.0	0.1	1.36463e-07	0.0	0.1	1.36463e-07	0.0	0.1	1.36463e-07	0.0	0.1	1.36463e-07	0.0	0.1	1.36463e-07	0.0	0.1	1.36463e-07	0.0	0.1
1.80474e-07	0.999999989	0.1	1.80474e-07	0.0	0.1	1.80474e-07	0.0	0.1	1.80474e-07	0.0	0.1	1.80474e-07	0.0	0.1	1.80474e-07	0.0	0.1	1.80474e-07	0.0	0.1	1.80474e-07	0.0	0.1
2.244849e-07	0.9999999420000001	0.1	2.244849e-07	0.0	0.1	2.244849e-07	0.0	0.1	2.244849e-07	0.0	0.1	2.244849e-07	0.0	0.1	2.244849e-07	0.0	0.1	2.244849e-07	0.0	0.1	2.244849e-07	0.0	0.1
2.777187e-07	1.00000001	0.1	2.777187e-07	0.0	0.1	2.777187e-07	0.0	0.1	2.777187e-07	0.0	0.1	2.777187e-07	0.0	0.1	2.777187e-07	0.0	0.1	2.777187e-07	0.0	0.1	2.777187e-07	0.0	0.1
3.389428e-07	1.000000067	0.1	3.389428e-07	0.0	0.1	3.389428e-07	0.0	0.1	3.389428e-07	0.0	0.1	3.389428e-07	0.0	0.1	3.389428e-07	0.0	0.1	3.389428e-07	0.0	0.1	3.389428e-07	0.0	0.1
4.092662e-07	1.000000063	0.1	4.092662e-07	0.0	0.1	4.092662e-07	0.0	0.1	4.092662e-07	0.0	0.1	4.092662e-07	0.0	0.1	4.092662e-07	0.0	0.1	4.092662e-07	0.0	0.1	4.092662e-07	0.0	0.1
4.946797e-07	0.999999986	0.1	4.946797e-07	0.0	0.1	4.946797e-07	0.0	0.1	4.946797e-07	0.0	0.1	4.946797e-07	0.0	0.1	4.946797e-07	0.0	0.1	4.946797e-07	0.0	0.1	4.946797e-07	0.0	0.1
6.066152e-07	0.999999919	0.1	6.066152e-07	0.0	0.1	6.066152e-07	0.0	0.1	6.066152e-07	0.0	0.1	6.066152e-07	0.0	0.1	6.066152e-07	0.0	0.1	6.066152e-07	0.0	0.1	6.066152e-07	0.0	0.1
7.470747e-07	0.999999953	0.1	7.470747e-07	0.0	0.1	7.470747e-07	0.0	0.1	7.470747e-07	0.0	0.1	7.470747e-07	0.0	0.1	7.470747e-07	0.0	0.1	7.470747e-07	0.0	0.1	7.470747e-07	0.0	0.1
9.203743e-07	1.000000035	0.1	9.203743e-07	0.0	0.1	9.203743e-07	0.0	0.1	9.203743e-07	0.0	0.1	9.203743e-07	0.0	0.1	9.203743e-07	0.0	0.1	9.203743e-07	0.0	0.1	9.203743e-07	0.0	0.1
1.101361e-06	1.000000112	0.1	1.101361e-06	0.0	0.1	1.101361e-06	0.0	0.1	1.101361e-06	0.0	0.1	1.101361e-06	0.0	0.1	1.101361e-06	0.0	0.1	1.101361e-06	0.0	0.1	1.101361e-06	0.0	0.1
1.313098e-06	1.000000001	0.1	1.313098e-06	0.0	0.1	1.313098e-06	0.0	0.1	1.313098e-06	0.0	0.1	1.313098e-06	0.0	0.1	1.313098e-06	0.0	0.1	1.313098e-06	0.0	0.1	1.313098e-06	0.0	0.1
1.534108e-06	0.9999999719999999	0.1	1.534108e-06	0.0	0.1	1.534108e-06	0.0	0.1	1.534108e-06	0.0	0.1	1.534108e-06	0.0	0.1	1.534108e-06	0.0	0.1	1.534108e-06	0.0	0.1	1.534108e-06	0.0	0.1
1.792212e-06	1.000000003	0.1	1.792212e-06	0.0	0.1	1.792212e-06	0.0	0.1	1.792212e-06	0.0	0.1	1.792212e-06	0.0	0.1	1.792212e-06	0.0	0.1	1.792212e-06	0.0	0.1	1.792212e-06	0.0	0.1
2.073957e-06	0.999999962	0.1	2.073957e-06	0.0	0.1	2.073957e-06	0.0	0.1	2.073957e-06	0.0	0.1	2.073957e-06	0.0	0.1	2.073957e-06	0.0	0.1	2.073957e-06	0.0	0.1	2.073957e-06	0.0	0.1
2.391164e-06	0.9999999480000001	0.1	2.391164e-06	0.0	0.1	2.391164e-06	0.0	0.1	2.391164e-06	0.0	0.1	2.391164e-06	0.0	0.1	2.391164e-06	0.0	0.1	2.391164e-06	0.0	0.1	2.391164e-06	0.0	0.1
2.779398e-06	1.000000033	0.1	2.779398e-06	0.0	0.1	2.779398e-06	0.0	0.1	2.779398e-06	0.0	0.1	2.779398e-06	0.0	0.1	2.779398e-06	0.0	0.1	2.779398e-06	0.0	0.1	2.779398e-06	0.0	0.1
3.230264e-06	1.000000017	0.1	3.230264e-06	0.0	0.1	3.230264e-06	0.0	0.1	3.230264e-06	0.0	0.1	3.230264e-06	0.0	0.1	3.230264e-06	0.0	0.1	3.230264e-06	0.0	0.1	3.230264e-06	0.0	0.1
3.757788e-06	1.0000000070000001	0.1	3.757788e-06	0.0	0.1	3.757788e-06	0.0	0.1	3.757788e-06	0.0	0.1	3.757788e-06	0.0	0.1	3.757788e-06	0.0	0.1	3.757788e-06	0.0	0.1	3.757788e-06	0.0	0.1
4.424929e-06	0.9999999879999999	0.1	4.424929e-06	0.0	0.1	4.424929e-06	0.0	0.1	4.424929e-06	0.0	0.1	4.424929e-06	0.0	0.1	4.424929e-06	0.0	0.1	4.424929e-06	0.0	0.1	4.424929e-06	0.0	0.1
5.34288e-06	0.999999971	0.1	5.34288e-06	0.0	0.1	5.34288e-06	0.0	0.1	5.34288e-06	0.0	0.1	5.34288e-06	0.0	0.1	5.34288e-06	0.0	0.1	5.34288e-06	0.0	0.1	5.34288e-06	0.0	0.1
6.715793e-06	0.999999944	0.1	6.715793e-06	0.0	0.1	6.715793e-06	0.0	0.1	6.715793e-06	0.0	0.1	6.715793e-06	0.0	0.1	6.715793e-06	0.0	0.1	6.715793e-06	0.0	0.1	6.715793e-06	0.0	0.1
9.06936e-06	1.000000091	0.1	9.06936e-06	0.0	0.1	9.06936e-06	0.0	0.1	9.06936e-06	0.0	0.1	9.06936e-06	0.0	0.1	9.06936e-06	0.0	0.1	9.06936e-06	0.0	0.1	9.06936e-06	0.0	0.1
1.299197e-05	1.000000002	0.1	1.299197e-05	0.0	0.1	1.299197e-05	0.0	0.1	1.299197e-05	0.0	0.1	1.299197e-05	0.0	0.1	1.299197e-05	0.0	0.1	1.299197e-05	0.0	0.1	1.299197e-05	0.0	0.1
2.083719e-05	1.000000026	0.1	2.083719e-05	0.0	0.1	2.083719e-05	0.0	0.1	2.083719e-05	0.0	0.1	2.083719e-05	0.0	0.1	2.083719e-05	0.0	0.1	2.083719e-05	0.0	0.1	2.083719e-05	0.0	0.1
3.495859e-05	1.000000026	0.1	3.495859e-05	0.0	0.1	3.495859e-05	0.0	0.1	3.495859e-05	0.0	0.1	3.495859e-05	0.0	0.1	3.495859e-05	0.0	0.1	3.495859e-05	0.0	0.1	3.495859e-05	0.0	0.1
5.245025e-05	0.999999957	0.1	5.245025e-05	0.0	0.1	5.245025e-05	0.0	0.1	5.245025e-05	0.0	0.1	5.245025e-05	0.0	0.1	5.245025e-05	0.0	0.1	5.245025e-05	0.0	0.1	5.245025e-05	0.0	0.1
7.264374e-05	1.0000000253	0.1	7.264374e-05	0.0	0.1	7.264374e-05	0.0	0.1	7.264374e-05	0.0	0.1	7.264374e-05	0.0	0.1	7.264374e-05	0.0	0.1	7.264374e-05	0.0	0.1	7.264374e-05	0.0	0.1
9.534579e-05	1.0000000514	0.1	9.534579e-05	0.0	0.1	9.534579e-05	0.0	0.1	9.534579e-05	0.0	0.1	9.534579e-05	0.0	0.1	9.534579e-05	0.0	0.1	9.534579e-05	0.0	0.1	9.534579e-05	0.0	0.1
0.0001197202	1.0000000512	0.1	0.0001197202	0.0	0.1	0.0001197202	0.0	0.1	0.0001197202	0.0	0.1	0.0001197202	0.0	0.1	0.0001197202	0.0	0.1	0.0001197202	0.0	0.1	0.0001197202	0.0	0.1
0.0001440946	0.9999999528999999	0.1	0.0001440946	0.0	0.1	0.0001440946	0.0	0.1	0.0001440946	0.0	0.1	0.0001440946	0.0	0.1	0.0001440946	0.0	0.1	0.0001440946	0.0	0.1	0.0001440946	0.0	0.1
0.000168469	0.9999999643	0.1	0.000168469	0.0	0.1	0.000168469	0.0	0.1	0.000168469	0.0	0.1	0.000168469	0.0	0.1	0.000168469	0.0	0.1	0.000168469	0.0	0.1	0.000168469	0.0	0.1
0.0001928435	1.0000000738	0.1	0.0001928435	0.0	0.1	0.0001928435	0.0	0.1	0.0001928435	0.0	0.1	0.0001928435	0.0	0.1	0.0001928435	0.0	0.1	0.0001928435	0.0	0.1	0.0001928435	0.0	0.1
0.0002172179	0.9999999841	0.1	0.0002172179	0.0	0.1	0.0002172179	0.0	0.1	0.0002172179	0.0	0.1	0.0002172179	0.0	0.1	0.0002172179	0.0	0.1	0.0002172179	0.0	0.1	0.0002172179	0.0	0.1
0.0002455884	1.000000019	0.1	0.0002455884	0.0	0.1	0.0002455884	0.0	0.1	0.0002455884	0.0	0.1	0.0002455884	0.0	0.1	0.0002455884	0.0	0.1	0.0002455884	0.0	0.1	0.0002455884	0.0	0.1
0.0002749579	0.9999999421000001	0.1	0.0002749579	0.0	0.1	0.0002749579	0.0	0.1	0.0002749579	0.0	0.1	0.0002749579	0.0	0.1	0.0002749579	0.0	0.1	0.0002749579	0.0	0.1	0.0002749579	0.0	0.1
0.0003043274	1.000000063	0.1	0.0003043274	0.0	0.1	0.0003043274	0.0	0.1	0.0003043274	0.0	0.1	0.0003043274	0.0	0.1	0.0003043274	0.0	0.1	0.0003043274	0.0	0.1	0.0003043274	0.0	0.1
0.0003336969	1.00000008368	0.1	0.0003336969	0.0	0.1	0.0003336969	0.0	0.1	0.0003336969	0.0	0.1	0.0003336969	0.0	0.1	0.0003336969	0.0	0.1	0.0003336969	0.0	0.1	0.0003336969	0.0	0.1
