Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.338362e-09	9.874172257290001e-06	0.1	1.338362e-09	2.0344764e-118	0.1	1.338362e-09	6.781588e-119	0.1	1.338362e-09	2.543812e-08	0.1	1.338362e-09	1.59909e-08	0.1	1.338362e-09	8.387794e-08	0.1	1.338362e-09	4.015447e-10	0.1
4.354373e-09	9.5972760665327e-06	0.1	4.354373e-09	6.587871e-118	0.1	4.354373e-09	2.195957e-118	0.1	4.354373e-09	8.193654e-08	0.1	4.354373e-09	5.314068e-08	0.1	4.354373e-09	2.6618251e-07	0.1	4.354373e-09	1.30078e-09	0.1
8.970483e-09	9.190174340229299e-06	0.1	8.970483e-09	1.3472676e-117	0.1	8.970483e-09	4.490892e-118	0.1	8.970483e-09	1.662448e-07	0.1	8.970483e-09	1.128031e-07	0.1	8.970483e-09	5.2788968e-07	0.1	8.970483e-09	2.66178e-09	0.1
1.611892e-08	8.5974727255885e-06	0.1	1.611892e-08	2.3932188e-117	0.1	1.611892e-08	7.977396e-118	0.1	1.611892e-08	2.918374e-07	0.1	1.611892e-08	2.111984e-07	0.1	1.611892e-08	8.944439e-07	0.1	1.611892e-08	4.732336e-09	0.1
2.746569e-08	7.7431245990219e-06	0.1	2.746569e-08	4.002837e-117	0.1	2.746569e-08	1.334279e-117	0.1	2.746569e-08	4.795364e-07	0.1	2.746569e-08	3.799152e-07	0.1	2.746569e-08	1.3890617000000002e-06	0.1	2.746569e-08	7.924905e-09	0.1
4.257765e-08	6.7508557144684e-06	0.1	4.257765e-08	6.05025e-117	0.1	4.257765e-08	2.01675e-117	0.1	4.257765e-08	7.091815e-07	0.1	4.257765e-08	6.225918e-07	0.1	4.257765e-08	1.9048088e-06	0.1	4.257765e-08	1.199512e-08	0.1
6.057838e-08	5.753298534932701e-06	0.1	6.057838e-08	8.34711e-117	0.1	6.057838e-08	2.78237e-117	0.1	6.057838e-08	9.556805e-07	0.1	6.057838e-08	9.288303e-07	0.1	6.057838e-08	2.3449378e-06	0.1	6.057838e-08	1.657125e-08	0.1
7.930131e-08	4.8917388525e-06	0.1	7.930131e-08	1.0576392000000001e-116	0.1	7.930131e-08	3.525464e-117	0.1	7.930131e-08	1.184687e-06	0.1	7.930131e-08	1.256994e-06	0.1	7.930131e-08	2.6447953e-06	0.1	7.930131e-08	2.102034e-08	0.1
9.802424e-08	4.176898699611e-06	0.1	9.802424e-08	1.2648711e-116	0.1	9.802424e-08	4.216237e-117	0.1	9.802424e-08	1.389329e-06	0.1	9.802424e-08	1.586614e-06	0.1	9.802424e-08	2.8211797e-06	0.1	9.802424e-08	2.51608e-08	0.1
1.167472e-07	3.5818746440395e-06	0.1	1.167472e-07	1.4571174e-116	0.1	1.167472e-07	4.857058e-117	0.1	1.167472e-07	1.572668e-06	0.1	1.167472e-07	1.911492e-06	0.1	1.167472e-07	2.9041144e-06	0.1	1.167472e-07	2.900418e-08	0.1
1.354701e-07	3.0848848110079998e-06	0.1	1.354701e-07	1.6351575e-116	0.1	1.354701e-07	5.450525e-117	0.1	1.354701e-07	1.737314e-06	0.1	1.354701e-07	2.227215e-06	0.1	1.354701e-07	2.9171643000000003e-06	0.1	1.354701e-07	3.256424e-08	0.1
1.580582e-07	2.5909174311525e-06	0.1	1.580582e-07	1.8322059e-116	0.1	1.580582e-07	6.107353e-117	0.1	1.580582e-07	1.91422e-06	0.1	1.580582e-07	2.591691e-06	0.1	1.580582e-07	2.8658153e-06	0.1	1.580582e-07	3.650373e-08	0.1
1.806463e-07	2.18944915777e-06	0.1	1.806463e-07	2.0112156e-116	0.1	1.806463e-07	6.704052e-117	0.1	1.806463e-07	2.070469e-06	0.1	1.806463e-07	2.935135e-06	0.1	1.806463e-07	2.7640338e-06	0.1	1.806463e-07	4.00807e-08	0.1
2.032344e-07	1.8612691498810001e-06	0.1	2.032344e-07	2.1736182000000002e-116	0.1	2.032344e-07	7.245394e-117	0.1	2.032344e-07	2.208836e-06	0.1	2.032344e-07	3.255806e-06	0.1	2.032344e-07	2.6299628e-06	0.1	2.032344e-07	4.33232e-08	0.1
2.258225e-07	1.5913896965015e-06	0.1	2.258225e-07	2.3207949e-116	0.1	2.258225e-07	7.735983e-117	0.1	2.258225e-07	2.331658e-06	0.1	2.258225e-07	3.553098e-06	0.1	2.258225e-07	2.4768297000000003e-06	0.1	2.258225e-07	4.625871e-08	0.1
2.520547e-07	1.3357800928472e-06	0.1	2.520547e-07	2.4743403e-116	0.1	2.520547e-07	8.247801e-117	0.1	2.520547e-07	2.457387e-06	0.1	2.520547e-07	3.869273e-06	0.1	2.520547e-07	2.2875248e-06	0.1	2.520547e-07	4.931735e-08	0.1
2.79198e-07	1.122496141748e-06	0.1	2.79198e-07	2.6155077e-116	0.1	2.79198e-07	8.718359e-117	0.1	2.79198e-07	2.570979e-06	0.1	2.79198e-07	4.164728e-06	0.1	2.79198e-07	2.0890059e-06	0.1	2.79198e-07	5.212514e-08	0.1
3.063413e-07	9.496395659185199e-07	0.1	3.063413e-07	2.740593e-116	0.1	3.063413e-07	9.13531e-117	0.1	3.063413e-07	2.670157e-06	0.1	3.063413e-07	4.42983e-06	0.1	3.063413e-07	1.8951512e-06	0.1	3.063413e-07	5.460898e-08	0.1
