Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
2039704.0	9.81516484737e-06	0.1	2039704.0	1.846617e-07	0.1	2039704.0	5.094465e-11	0.1	2039704.0	2.585585e-11	0.1	2039704.0	3.049308e-14	0.1
4139031.0	9.62861871285e-06	0.1	4139031.0	3.711866e-07	0.1	4139031.0	4.997641e-11	0.1	4139031.0	5.2098e-11	0.1	4139031.0	3.931699e-14	0.1
6150804.0	9.453180467250001e-06	0.1	6150804.0	5.466048e-07	0.1	6150804.0	4.906583e-11	0.1	6150804.0	7.689812e-11	0.1	6150804.0	3.589181e-14	0.1
7025026.0	9.37794221964e-06	0.1	7025026.0	6.218336e-07	0.1	7025026.0	4.867532e-11	0.1	7025026.0	8.757067e-11	0.1	7025026.0	3.009472e-14	0.1
8772678.0	9.22932570582e-06	0.1	8772678.0	7.704328e-07	0.1	8772678.0	4.790395e-11	0.1	8772678.0	1.087181e-10	0.1	8772678.0	2.968758e-14	0.1
12022680.0	8.959186407240001e-06	0.1	12022680.0	1.04054e-06	0.1	12022680.0	4.650183e-11	0.1	12022680.0	1.473921e-10	0.1	12022680.0	2.932274e-14	0.1
16632240.0	8.589546103680001e-06	0.1	16632240.0	1.410136e-06	0.1	16632240.0	4.458328e-11	0.1	16632240.0	2.008308e-10	0.1	16632240.0	2.874155e-14	0.1
21241800.0	8.2351576476e-06	0.1	21241800.0	1.764482e-06	0.1	21241800.0	4.274388e-11	0.1	21241800.0	2.526733e-10	0.1	21241800.0	2.814464e-14	0.1
29539000.0	7.63369766226e-06	0.1	29539000.0	2.365868e-06	0.1	29539000.0	3.962212e-11	0.1	29539000.0	3.421758e-10	0.1	29539000.0	2.712267e-14	0.1
44289590.0	6.670840290930001e-06	0.1	44289590.0	3.328601e-06	0.1	44289590.0	3.462458e-11	0.1	44289590.0	4.901543e-10	0.1	44289590.0	2.577684e-14	0.1
62727820.0	5.63621963724e-06	0.1	62727820.0	4.363081e-06	0.1	62727820.0	2.925459e-11	0.1	62727820.0	6.574441e-10	0.1	62727820.0	2.266583e-14	0.1
87139100.0	4.50905190903e-06	0.1	87139100.0	5.490081e-06	0.1	87139100.0	2.340426e-11	0.1	87139100.0	8.535341e-10	0.1	87139100.0	6.015259e-15	0.1
111550400.0	3.60731092653e-06	0.1	111550400.0	6.391672e-06	0.1	111550400.0	1.872397e-11	0.1	111550400.0	1.026025e-09	0.1	111550400.0	4.8084e-14	0.1
128638300.0	3.0856961427300002e-06	0.1	128638300.0	6.913191e-06	0.1	128638300.0	1.601664e-11	0.1	128638300.0	1.135302e-09	0.1	128638300.0	7.547018e-15	0.1
134741100.0	2.91828781683e-06	0.1	134741100.0	7.080566e-06	0.1	134741100.0	1.514775e-11	0.1	134741100.0	1.17235e-09	0.1	134741100.0	3.444069e-14	0.1
142296300.0	2.7235677640500004e-06	0.1	142296300.0	7.275247e-06	0.1	142296300.0	1.41371e-11	0.1	142296300.0	1.216911e-09	0.1	142296300.0	0.0	0.1
152030000.0	2.49172908246e-06	0.1	152030000.0	7.507036e-06	0.1	152030000.0	1.293379e-11	0.1	152030000.0	1.272322e-09	0.1	152030000.0	0.0	0.1
167159500.0	2.16993030048e-06	0.1	167159500.0	7.82876e-06	0.1	167159500.0	1.126358e-11	0.1	167159500.0	1.354415e-09	0.1	167159500.0	8.282535e-15	0.1
182288900.0	1.88969510286e-06	0.1	182288900.0	8.108925e-06	0.1	182288900.0	9.80908e-12	0.1	182288900.0	1.432158e-09	0.1	182288900.0	7.301398e-15	0.1
197418400.0	1.6456535433000001e-06	0.1	197418400.0	8.352899e-06	0.1	197418400.0	8.542443e-12	0.1	197418400.0	1.506112e-09	0.1	197418400.0	6.056924e-15	0.1
212547900.0	1.43313266853e-06	0.1	212547900.0	8.565355e-06	0.1	212547900.0	7.439402e-12	0.1	212547900.0	1.576767e-09	0.1	212547900.0	5.198514e-15	0.1
228304500.0	1.24092659061e-06	0.1	228304500.0	8.757495e-06	0.1	228304500.0	6.441804e-12	0.1	228304500.0	1.647302e-09	0.1	228304500.0	5.587862e-15	0.1
246569800.0	1.05014749842e-06	0.1	246569800.0	8.9482e-06	0.1	246569800.0	5.451615e-12	0.1	246569800.0	1.725714e-09	0.1	246569800.0	1.26025e-14	0.1
264835100.0	8.88703912872e-07	0.1	264835100.0	9.109573e-06	0.1	264835100.0	4.613681e-12	0.1	264835100.0	1.801056e-09	0.1	264835100.0	1.261286e-14	0.1
283100400.0	7.5208447908e-07	0.1	283100400.0	9.246123e-06	0.1	283100400.0	3.904592e-12	0.1	283100400.0	1.873801e-09	0.1	283100400.0	0.0	0.1
301365700.0	6.36472135215e-07	0.1	301365700.0	9.361667e-06	0.1	301365700.0	3.304536e-12	0.1	301365700.0	1.944345e-09	0.1	301365700.0	0.0	0.1
319630900.0	5.38636813578e-07	0.1	319630900.0	9.459437e-06	0.1	319630900.0	2.796747e-12	0.1	319630900.0	2.013028e-09	0.1	319630900.0	0.0	0.1
337896200.0	4.5584514150300003e-07	0.1	337896200.0	9.542163e-06	0.1	337896200.0	2.367037e-12	0.1	337896200.0	2.080137e-09	0.1	337896200.0	0.0	0.1
359224600.0	3.75137648586e-07	0.1	359224600.0	9.622796e-06	0.1	359224600.0	1.948146e-12	0.1	359224600.0	2.156827e-09	0.1	359224600.0	1.281486e-15	0.1
381318800.0	3.0657383423100003e-07	0.1	381318800.0	9.691284e-06	0.1	381318800.0	1.592283e-12	0.1	381318800.0	2.234697e-09	0.1	381318800.0	0.0	0.1
403412900.0	2.50548194493e-07	0.1	403412900.0	9.747234e-06	0.1	403412900.0	1.301496e-12	0.1	403412900.0	2.311255e-09	0.1	403412900.0	0.0	0.1
425507100.0	2.0476785230100003e-07	0.1	425507100.0	9.79294e-06	0.1	425507100.0	1.063885e-12	0.1	425507100.0	2.386737e-09	0.1	425507100.0	8.611936e-15	0.1
447601200.0	1.67359426389e-07	0.1	447601200.0	9.830275e-06	0.1	447601200.0	8.69726e-13	0.1	447601200.0	2.461345e-09	0.1	447601200.0	1.067405e-14	0.1
473308600.0	1.32354276444e-07	0.1	473308600.0	9.865195e-06	0.1	473308600.0	6.880409e-13	0.1	473308600.0	2.54726e-09	0.1	473308600.0	3.262933e-15	0.1
499919300.0	1.03820661783e-07	0.1	499919300.0	9.893641e-06	0.1	499919300.0	5.399449e-13	0.1	499919300.0	2.635388e-09	0.1	499919300.0	1.145843e-14	0.1
