Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
0.0003779411	0.9871864	0.1	0.0003779411	0.003746609	0.1	0.0003779411	0.004533396	0.1	0.0003779411	7.793011e-08	0.1	0.0003779411	6.33556e-09	0.1
0.0007889904	0.9735009	0.1	0.0007889904	0.007748184	0.1	0.0007889904	0.009375302	0.1	0.0007889904	1.611654e-07	0.1	0.0007889904	1.287544e-08	0.1
0.001458094	0.9517649	0.1	0.001458094	0.01410364	0.1	0.001458094	0.01706541	0.1	0.001458094	2.933679e-07	0.1	0.001458094	2.22515e-08	0.1
0.002454757	0.9205791	0.1	0.002454757	0.0232222	0.1	0.002454757	0.02809885	0.1	0.002454757	4.830596e-07	0.1	0.002454757	3.255281e-08	0.1
0.00384896	0.8792005	0.1	0.00384896	0.03532106	0.1	0.00384896	0.04273845	0.1	0.00384896	7.347751e-07	0.1	0.00384896	4.025863e-08	0.1
0.005477595	0.8339261	0.1	0.005477595	0.04855904	0.1	0.005477595	0.05875636	0.1	0.005477595	1.01022e-06	0.1	0.005477595	4.321402e-08	0.1
0.007839735	0.773544	0.1	0.007839735	0.06621447	0.1	0.007839735	0.08011934	0.1	0.007839735	1.377623e-06	0.1	0.007839735	4.304361e-08	0.1
0.01121422	0.6967479	0.1	0.01121422	0.08866932	0.1	0.01121422	0.1072895	0.1	0.01121422	1.844974e-06	0.1	0.01121422	4.073883e-08	0.1
0.01496975	0.6223452	0.1	0.01496975	0.1104244	0.1	0.01496975	0.1336129	0.1	0.01496975	2.297855e-06	0.1	0.01496975	3.801851e-08	0.1
0.02024943	0.5337748	0.1	0.02024943	0.1363222	0.1	0.02024943	0.1649486	0.1	0.02024943	2.837136e-06	0.1	0.02024943	3.461277e-08	0.1
0.02552912	0.4601787	0.1	0.02552912	0.1578418	0.1	0.02552912	0.1909864	0.1	0.02552912	3.285426e-06	0.1	0.02552912	3.167136e-08	0.1
0.03080881	0.3984433	0.1	0.03080881	0.1758936	0.1	0.03080881	0.2128279	0.1	0.03080881	3.661649e-06	0.1	0.03080881	2.910677e-08	0.1
0.0360885	0.3462446	0.1	0.0360885	0.191157	0.1	0.0360885	0.2312952	0.1	0.0360885	3.97993e-06	0.1	0.0360885	2.684908e-08	0.1
0.04136819	0.3018122	0.1	0.04136819	0.2041498	0.1	0.04136819	0.2470147	0.1	0.04136819	4.251029e-06	0.1	0.04136819	2.484482e-08	0.1
0.04664787	0.2637744	0.1	0.04664787	0.2152729	0.1	0.04664787	0.2604718	0.1	0.04664787	4.483282e-06	0.1	0.04664787	2.305257e-08	0.1
0.05192756	0.2310514	0.1	0.05192756	0.2248422	0.1	0.05192756	0.2720485	0.1	0.05192756	4.683252e-06	0.1	0.05192756	2.143978e-08	0.1
0.05720725	0.2027821	0.1	0.05720725	0.2331093	0.1	0.05720725	0.2820494	0.1	0.05720725	4.856171e-06	0.1	0.05720725	1.998047e-08	0.1
0.06248694	0.1782716	0.1	0.06248694	0.2402775	0.1	0.06248694	0.2907204	0.1	0.06248694	5.006261e-06	0.1	0.06248694	1.865366e-08	0.1
0.06776662	0.1569533	0.1	0.06776662	0.2465124	0.1	0.06776662	0.298262	0.1	0.06776662	5.136966e-06	0.1	0.06776662	1.744221e-08	0.1
0.07304631	0.1383607	0.1	0.07304631	0.2519505	0.1	0.07304631	0.3048392	0.1	0.07304631	5.251121e-06	0.1	0.07304631	1.633198e-08	0.1
0.078326	0.1221064	0.1	0.078326	0.2567049	0.1	0.078326	0.310589	0.1	0.078326	5.351079e-06	0.1	0.078326	1.531116e-08	0.1
0.08360569	0.1078669	0.1	0.08360569	0.2608703	0.1	0.08360569	0.3156259	0.1	0.08360569	5.438805e-06	0.1	0.08360569	1.436983e-08	0.1
0.08888537	0.0953696	0.1	0.08888537	0.2645263	0.1	0.08888537	0.3200465	0.1	0.08888537	5.515955e-06	0.1	0.08888537	1.34996e-08	0.1
0.09416506	0.08438373	0.1	0.09416506	0.2677405	0.1	0.09416506	0.3239323	0.1	0.09416506	5.583931e-06	0.1	0.09416506	1.269325e-08	0.1
0.09944475	0.0747129	0.1	0.09944475	0.2705703	0.1	0.09944475	0.3273528	0.1	0.09944475	5.643927e-06	0.1	0.09944475	1.194462e-08	0.1
0.1047244	0.06618915	0.1	0.1047244	0.2730647	0.1	0.1047244	0.3303674	0.1	0.1047244	5.696961e-06	0.1	0.1047244	1.124832e-08	0.1
0.1100041	0.05866821	0.1	0.1100041	0.2752659	0.1	0.1100041	0.3330272	0.1	0.1100041	5.743911e-06	0.1	0.1100041	1.059968e-08	0.1
0.1152838	0.05202571	0.1	0.1152838	0.2772103	0.1	0.1152838	0.3353762	0.1	0.1152838	5.785531e-06	0.1	0.1152838	9.994589e-09	0.1
0.1205635	0.04615404	0.1	0.1205635	0.2789294	0.1	0.1205635	0.3374525	0.1	0.1205635	5.822475e-06	0.1	0.1205635	9.429422e-09	0.1
0.1258432	0.04095985	0.1	0.1258432	0.2804504	0.1	0.1258432	0.339289	0.1	0.1258432	5.855309e-06	0.1	0.1258432	8.90096e-09	0.1
0.1311229	0.03636192	0.1	0.1311229	0.2817971	0.1	0.1311229	0.3409146	0.1	0.1311229	5.884528e-06	0.1	0.1311229	8.406333e-09	0.1
0.1364026	0.03228939	0.1	0.1364026	0.2829902	0.1	0.1364026	0.3423543	0.1	0.1364026	5.91056e-06	0.1	0.1364026	7.942968e-09	0.1
0.1416823	0.02868035	0.1	0.1416823	0.2840478	0.1	0.1416823	0.34363	0.1	0.1416823	5.933782e-06	0.1	0.1416823	7.50855e-09	0.1
0.1469619	0.02548058	0.1	0.1469619	0.2849858	0.1	0.1469619	0.3447608	0.1	0.1469619	5.954522e-06	0.1	0.1469619	7.100988e-09	0.1
0.1522416	0.02264249	0.1	0.1522416	0.2858181	0.1	0.1522416	0.3457637	0.1	0.1522416	5.97307e-06	0.1	0.1522416	6.718382e-09	0.1
0.1575213	0.02012429	0.1	0.1575213	0.2865568	0.1	0.1575213	0.3466534	0.1	0.1575213	5.989679e-06	0.1	0.1575213	6.359007e-09	0.1
0.162801	0.0178892	0.1	0.162801	0.2872128	0.1	0.162801	0.347443	0.1	0.162801	6.004572e-06	0.1	0.162801	6.021282e-09	0.1
0.1680807	0.01590483	0.1	0.1680807	0.2877955	0.1	0.1680807	0.3481438	0.1	0.1680807	6.017945e-06	0.1	0.1680807	5.703764e-09	0.1
0.1733604	0.0141426	0.1	0.1733604	0.2883132	0.1	0.1733604	0.348766	0.1	0.1733604	6.029973e-06	0.1	0.1733604	5.405123e-09	0.1
0.1786401	0.01257729	0.1	0.1786401	0.2887734	0.1	0.1786401	0.3493186	0.1	0.1786401	6.040807e-06	0.1	0.1786401	5.124137e-09	0.1
0.1839198	0.01118662	0.1	0.1839198	0.2891826	0.1	0.1839198	0.3498093	0.1	0.1839198	6.050584e-06	0.1	0.1839198	4.859677e-09	0.1
