Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.717789e-12	0.9999999990000001	0.1	3.717789e-12	2.0836127332e-15	0.1	3.717789e-12	1.8082880869999999e-12	0.1	3.717789e-12	4.6841176e-18	0.1
4.657779e-10	0.9999987570000002	0.1	4.657779e-10	2.6130658091e-13	0.1	4.657779e-10	2.265482761e-10	0.1	4.657779e-10	5.8686007e-16	0.1
1.789667e-09	0.999995307	0.1	1.789667e-09	1.0069363996e-12	0.1	1.789667e-09	8.704646689e-10	0.1	1.789667e-09	2.2550919e-15	0.1
3.430367e-09	0.999991026	0.1	3.430367e-09	1.9370025141999997e-12	0.1	3.430367e-09	1.668462423e-09	0.1	3.430367e-09	4.3229309e-15	0.1
7.105837e-09	0.9999815529999999	0.1	7.105837e-09	4.044820134999999e-12	0.1	7.105837e-09	3.456084688e-09	0.1	7.105837e-09	8.9568766e-15	0.1
1.078131e-08	0.999971961	0.1	1.078131e-08	6.1865682841e-12	0.1	1.078131e-08	5.243662199e-09	0.1	1.078131e-08	1.35930948e-14	0.1
1.502901e-08	0.9999609500000001	0.1	1.502901e-08	8.7045497615e-12	0.1	1.502901e-08	7.309499848e-09	0.1	1.502901e-08	1.89540237e-14	0.1
2.156564e-08	0.999943975	0.1	2.156564e-08	1.2670346656400001e-11	0.1	2.156564e-08	1.0488456750999999e-08	0.1	2.156564e-08	2.7209947e-14	0.1
2.965185e-08	0.999922932	0.1	2.965185e-08	1.77317876352e-11	0.1	2.965185e-08	1.4420901539999998e-08	0.1	2.965185e-08	3.7433698e-14	0.1
3.812546e-08	0.999900918	0.1	3.812546e-08	2.3224467740500003e-11	0.1	3.812546e-08	1.854160978e-08	0.1	3.812546e-08	4.8160209999999994e-14	0.1
4.69458e-08	0.9998780199999999	0.1	4.69458e-08	2.91520974373e-11	0.1	4.69458e-08	2.283079985e-08	0.1	4.69458e-08	5.9340086e-14	0.1
5.715305e-08	0.999851525	0.1	5.715305e-08	3.6286311829499996e-11	0.1	5.715305e-08	2.779427519e-08	0.1	5.715305e-08	7.229676e-14	0.1
6.964527e-08	0.9998191240000001	0.1	6.964527e-08	4.542982571109999e-11	0.1	6.964527e-08	3.386863452e-08	0.1	6.964527e-08	8.8182194e-14	0.1
8.434369e-08	0.999780994	0.1	8.434369e-08	5.678831889760001e-11	0.1	8.434369e-08	4.101548886e-08	0.1	8.434369e-08	1.0691430199999999e-13	0.1
1.014945e-07	0.9997366200000001	0.1	1.014945e-07	7.089316430800001e-11	0.1	1.014945e-07	4.935442677e-08	0.1	1.014945e-07	1.28830193e-13	0.1
1.260826e-07	0.999673005	0.1	1.260826e-07	9.2787016898e-11	0.1	1.260826e-07	6.130881111e-08	0.1	1.260826e-07	1.60364264e-13	0.1
1.593336e-07	0.999587255	0.1	1.593336e-07	1.2571091341799998e-10	0.1	1.593336e-07	7.747399598e-08	0.1	1.593336e-07	2.0323529299999998e-13	0.1
2.028127e-07	0.9994758029999999	0.1	2.028127e-07	1.7493799012199997e-10	0.1	2.028127e-07	9.861035304000001e-08	0.1	2.028127e-07	2.5971578e-13	0.1
2.641034e-07	0.9993198670000001	0.1	2.641034e-07	2.5731460983499993e-10	0.1	2.641034e-07	1.284038493e-07	0.1	2.641034e-07	3.4021958e-13	0.1
3.376346e-07	0.999135554	0.1	3.376346e-07	3.7834243657900006e-10	0.1	3.376346e-07	1.64147177e-07	0.1	3.376346e-07	4.383112e-13	0.1
4.225245e-07	0.998926889	0.1	4.225245e-07	5.517190571300001e-10	0.1	4.225245e-07	2.0541427819999998e-07	0.1	4.225245e-07	5.5383468e-13	0.1
5.198623e-07	0.998694841	0.1	5.198623e-07	8.00221328141e-10	0.1	5.198623e-07	2.5274042400000003e-07	0.1	5.198623e-07	6.896400199999999e-13	0.1
6.521162e-07	0.998393347	0.1	6.521162e-07	1.233839878405e-09	0.1	6.521162e-07	3.1706426420000006e-07	0.1	6.521162e-07	8.805331099999999e-13	0.1
8.079958e-07	0.9980618540000001	0.1	8.079958e-07	1.905995615216e-09	0.1	8.079958e-07	3.92921941e-07	0.1	8.079958e-07	1.1160009099999999e-12	0.1
9.036549e-07	0.997872326	0.1	9.036549e-07	2.4146260138399996e-09	0.1	9.036549e-07	4.395010867e-07	0.1	9.036549e-07	1.26659475e-12	0.1
1.056709e-06	0.997592351	0.1	1.056709e-06	3.3963644829099996e-09	0.1	1.056709e-06	5.140748903000001e-07	0.1	1.056709e-06	1.51785139e-12	0.1
1.248028e-06	0.997282933	0.1	1.248028e-06	4.9427175809300004e-09	0.1	1.248028e-06	6.073743614e-07	0.1	1.248028e-06	1.85075125e-12	0.1
1.474197e-06	0.996973648	0.1	1.474197e-06	7.27874033532e-09	0.1	1.474197e-06	7.177759378e-07	0.1	1.474197e-06	2.2726703e-12	0.1
1.709079e-06	0.996712382	0.1	1.709079e-06	1.0349863159309999e-08	0.1	1.709079e-06	8.325233737999999e-07	0.1	1.709079e-06	2.7446982000000004e-12	0.1
1.943961e-06	0.9965041840000001	0.1	1.943961e-06	1.414194255282e-08	0.1	1.943961e-06	9.473226850999999e-07	0.1	1.943961e-06	3.2522865e-12	0.1
