Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
3.852559e-07	0.98997983	0.1	3.852559e-07	7.004621e-07	0.1	3.852559e-07	1.238875e-05	0.1	3.852559e-07	0.002010528	0.1	3.852559e-07	0.0002406568	0.1	3.852559e-07	0.003472596	0.1	3.852559e-07	0.0002271821	0.1	3.852559e-07	4.255368e-05	0.1	3.852559e-07	1.684792e-08	0.1	3.852559e-07	1.528631e-05	0.1	3.852559e-07	1.053288e-10	0.1
4.269798e-07	0.9888813700000001	0.1	4.269798e-07	6.998944e-07	0.1	4.269798e-07	1.382409e-05	0.1	4.269798e-07	0.002114421	0.1	4.269798e-07	0.0002407505	0.1	4.269798e-07	0.003969266	0.1	4.269798e-07	0.0002270008	0.1	4.269798e-07	4.251991e-05	0.1	4.269798e-07	1.888686e-08	0.1	4.269798e-07	1.527426e-05	0.1	4.269798e-07	1.052928e-10	0.1
4.687036e-07	0.98777193	0.1	4.687036e-07	6.993042e-07	0.1	4.687036e-07	1.525901e-05	0.1	4.687036e-07	0.002204778	0.1	4.687036e-07	0.0002406919	0.1	4.687036e-07	0.004478415	0.1	4.687036e-07	0.0002268164	0.1	4.687036e-07	4.248537e-05	0.1	4.687036e-07	2.095397e-08	0.1	4.687036e-07	1.526189e-05	0.1	4.687036e-07	1.052304e-10	0.1
5.157105e-07	0.9865105200000001	0.1	5.157105e-07	6.986246e-07	0.1	5.157105e-07	1.687471e-05	0.1	5.157105e-07	0.00229248	0.1	5.157105e-07	0.0002405391	0.1	5.157105e-07	0.005064849	0.1	5.157105e-07	0.0002266057	0.1	5.157105e-07	4.244577e-05	0.1	5.157105e-07	2.331633e-08	0.1	5.157105e-07	1.524768e-05	0.1	5.157105e-07	1.051445e-10	0.1
5.662395e-07	0.98514348	0.1	5.662395e-07	6.978833e-07	0.1	5.662395e-07	1.860994e-05	0.1	5.662395e-07	0.002372412	0.1	5.662395e-07	0.0002403276	0.1	5.662395e-07	0.005708041	0.1	5.662395e-07	0.0002263762	0.1	5.662395e-07	4.240263e-05	0.1	5.662395e-07	2.58951e-08	0.1	5.662395e-07	1.523219e-05	0.1	5.662395e-07	1.050432e-10	0.1
6.272773e-07	0.98347964	0.1	6.272773e-07	6.969773e-07	0.1	6.272773e-07	2.070337e-05	0.1	6.272773e-07	0.002452253	0.1	6.272773e-07	0.0002400442	0.1	6.272773e-07	0.006499604	0.1	6.272773e-07	0.0002260956	0.1	6.272773e-07	4.234989e-05	0.1	6.272773e-07	2.906432e-08	0.1	6.272773e-07	1.521325e-05	0.1	6.272773e-07	1.049152e-10	0.1
6.883151e-07	0.98180535	0.1	6.883151e-07	6.96063e-07	0.1	6.883151e-07	2.279331e-05	0.1	6.883151e-07	0.002516902	0.1	6.883151e-07	0.0002397479	0.1	6.883151e-07	0.007304043	0.1	6.883151e-07	0.0002258122	0.1	6.883151e-07	4.229663e-05	0.1	6.883151e-07	3.229248e-08	0.1	6.883151e-07	1.519412e-05	0.1	6.883151e-07	1.047842e-10	0.1
7.627199e-07	0.97975407	0.1	7.627199e-07	6.949404e-07	0.1	7.627199e-07	2.53355e-05	0.1	7.627199e-07	0.002579072	0.1	7.627199e-07	0.0002393795	0.1	7.627199e-07	0.008298152	0.1	7.627199e-07	0.0002254638	0.1	7.627199e-07	4.22312e-05	0.1	7.627199e-07	3.630682e-08	0.1	7.627199e-07	1.517062e-05	0.1	7.627199e-07	1.046225e-10	0.1
8.371246e-07	0.9776949300000001	0.1	8.371246e-07	6.938114e-07	0.1	8.371246e-07	2.787109e-05	0.1	8.371246e-07	0.002626655	0.1	8.371246e-07	0.0002390072	0.1	8.371246e-07	0.00930341	0.1	8.371246e-07	0.000225113	0.1	8.371246e-07	4.216537e-05	0.1	8.371246e-07	4.040766e-08	0.1	8.371246e-07	1.514697e-05	0.1	8.371246e-07	1.044595e-10	0.1
9.115294e-07	0.97563135	0.1	9.115294e-07	6.926783e-07	0.1	9.115294e-07	3.039957e-05	0.1	9.115294e-07	0.002662774	0.1	9.115294e-07	0.0002386329	0.1	9.115294e-07	0.01031671	0.1	9.115294e-07	0.0002247607	0.1	9.115294e-07	4.209927e-05	0.1	9.115294e-07	4.45944e-08	0.1	9.115294e-07	1.512322e-05	0.1	9.115294e-07	1.042958e-10	0.1
9.859342e-07	0.97356558	0.1	9.859342e-07	6.915427e-07	0.1	9.859342e-07	3.292052e-05	0.1	9.859342e-07	0.002689886	0.1	9.859342e-07	0.0002382576	0.1	9.859342e-07	0.0113356	0.1	9.859342e-07	0.0002244073	0.1	9.859342e-07	4.203299e-05	0.1	9.859342e-07	4.886643e-08	0.1	9.859342e-07	1.509941e-05	0.1	9.859342e-07	1.041316e-10	0.1
1.072385e-06	0.9711651500000001	0.1	1.072385e-06	6.902219e-07	0.1	1.072385e-06	3.583977e-05	0.1	1.072385e-06	0.002712607	0.1	1.072385e-06	0.0002378207	0.1	1.072385e-06	0.01252396	0.1	1.072385e-06	0.000223996	0.1	1.072385e-06	4.195588e-05	0.1	1.072385e-06	5.393638e-08	0.1	1.072385e-06	1.507171e-05	0.1	1.072385e-06	1.039406e-10	0.1
1.161847e-06	0.96868309	0.1	1.161847e-06	6.88855e-07	0.1	1.161847e-06	3.884925e-05	0.1	1.161847e-06	0.002728531	0.1	1.161847e-06	0.0002373684	0.1	1.161847e-06	0.01375651	0.1	1.161847e-06	0.0002235702	0.1	1.161847e-06	4.187606e-05	0.1	1.161847e-06	5.930222e-08	0.1	1.161847e-06	1.504304e-05	0.1	1.161847e-06	1.037429e-10	0.1
1.251309e-06	0.96620496	0.1	1.251309e-06	6.874894e-07	0.1	1.251309e-06	4.184681e-05	0.1	1.251309e-06	0.002738664	0.1	1.251309e-06	0.0002369164	0.1	1.251309e-06	0.01499001	0.1	1.251309e-06	0.0002231445	0.1	1.251309e-06	4.179629e-05	0.1	1.251309e-06	6.478824e-08	0.1	1.251309e-06	1.501438e-05	0.1	1.251309e-06	1.035453e-10	0.1
1.340771e-06	0.96373201	0.1	1.340771e-06	6.861259e-07	0.1	1.340771e-06	4.483228e-05	0.1	1.340771e-06	0.002744468	0.1	1.340771e-06	0.000236465	0.1	1.340771e-06	0.01622302	0.1	1.340771e-06	0.0002227194	0.1	1.340771e-06	4.171663e-05	0.1	1.340771e-06	7.039329e-08	0.1	1.340771e-06	1.498577e-05	0.1	1.340771e-06	1.03348e-10	0.1
1.448475e-06	0.96076341	0.1	1.448475e-06	6.844884e-07	0.1	1.448475e-06	4.841034e-05	0.1	1.448475e-06	0.002747243	0.1	1.448475e-06	0.0002359227	0.1	1.448475e-06	0.01770534	0.1	1.448475e-06	0.0002222087	0.1	1.448475e-06	4.162094e-05	0.1	1.448475e-06	7.729747e-08	0.1	1.448475e-06	1.495139e-05	0.1	1.448475e-06	1.031109e-10	0.1
1.556179e-06	0.95780526	0.1	1.556179e-06	6.82856e-07	0.1	1.556179e-06	5.197062e-05	0.1	1.556179e-06	0.00274671	0.1	1.556179e-06	0.000235382	0.1	1.556179e-06	0.0191841	0.1	1.556179e-06	0.0002216994	0.1	1.556179e-06	4.152552e-05	0.1	1.556179e-06	8.437026e-08	0.1	1.556179e-06	1.491712e-05	0.1	1.556179e-06	1.028746e-10	0.1
1.663883e-06	0.95485838	0.1	1.663883e-06	6.812292e-07	0.1	1.663883e-06	5.551309e-05	0.1	1.663883e-06	0.002743856	0.1	1.663883e-06	0.000234843	0.1	1.663883e-06	0.02065836	0.1	1.663883e-06	0.0002211918	0.1	1.663883e-06	4.143043e-05	0.1	1.663883e-06	9.160944e-08	0.1	1.663883e-06	1.488296e-05	0.1	1.663883e-06	1.02639e-10	0.1
1.789058e-06	0.95144845	0.1	1.789058e-06	6.793464e-07	0.1	1.789058e-06	5.960784e-05	0.1	1.789058e-06	0.002738529	0.1	1.789058e-06	0.0002342191	0.1	1.789058e-06	0.02236528	0.1	1.789058e-06	0.0002206041	0.1	1.789058e-06	4.132033e-05	0.1	1.789058e-06	1.00229e-07	0.1	1.789058e-06	1.484341e-05	0.1	1.789058e-06	1.023663e-10	0.1
1.918601e-06	0.94793713	0.1	1.918601e-06	6.77407e-07	0.1	1.918601e-06	6.382025e-05	0.1	1.918601e-06	0.002731491	0.1	1.918601e-06	0.0002335763	0.1	1.918601e-06	0.02412375	0.1	1.918601e-06	0.0002199986	0.1	1.918601e-06	4.120692e-05	0.1	1.918601e-06	1.093788e-07	0.1	1.918601e-06	1.480267e-05	0.1	1.918601e-06	1.020854e-10	0.1
2.048144e-06	0.94444412	0.1	2.048144e-06	6.754772e-07	0.1	2.048144e-06	6.800713e-05	0.1	2.048144e-06	0.002723447	0.1	2.048144e-06	0.0002329366	0.1	2.048144e-06	0.0258736	0.1	2.048144e-06	0.000219396	0.1	2.048144e-06	4.109404e-05	0.1	2.048144e-06	1.187579e-07	0.1	2.048144e-06	1.476212e-05	0.1	2.048144e-06	1.018057e-10	0.1
