Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
28423.4	0.9883823	0.1	28423.4	0.0003772264539	0.1	28423.4	5.343517e-12	0.1	28423.4	0.005134705	0.1	28423.4	4.691092002e-11	0.1	28423.4	2.082976e-13	0.1	28423.4	4.377886e-13	0.1
34999.58	0.9856063	0.1	34999.58	0.0004635579451	0.1	34999.58	5.652236e-12	0.1	34999.58	0.00642796	0.1	34999.58	4.751927917e-11	0.1	34999.58	2.122384e-13	0.1	34999.58	5.060793e-13	0.1
41575.76	0.9828176	0.1	41575.76	0.0005495186704000001	0.1	41575.76	5.833642e-12	0.1	41575.76	0.007740186	0.1	41575.76	4.811415457e-11	0.1	41575.76	2.160698e-13	0.1	41575.76	5.610066e-13	0.1
48151.94	0.9800221	0.1	48151.94	0.0006351081290999999	0.1	48151.94	5.948696e-12	0.1	48151.94	0.009065586	0.1	48151.94	4.8696807789999997e-11	0.1	48151.94	2.198047e-13	0.1	48151.94	6.04079e-13	0.1
54728.11	0.9772242	0.1	54728.11	0.0007203269219000001	0.1	54728.11	6.030117e-12	0.1	54728.11	0.01039972	0.1	54728.11	4.9267789580000006e-11	0.1	54728.11	2.234504e-13	0.1	54728.11	6.371429e-13	0.1
61304.29	0.9744272	0.1	61304.29	0.0008051760500000001	0.1	61304.29	6.094632e-12	0.1	61304.29	0.0117392	0.1	61304.29	4.982773036e-11	0.1	61304.29	2.270133e-13	0.1	61304.29	6.62063e-13	0.1
67880.47	0.9716337	0.1	67880.47	0.0008896574169999999	0.1	67880.47	6.150563e-12	0.1	67880.47	0.01308144	0.1	67880.47	5.037706022e-11	0.1	67880.47	2.304979e-13	0.1	67880.47	6.805366e-13	0.1
74456.65	0.9688456	0.1	74456.65	0.0009737729229999999	0.1	74456.65	6.201988e-12	0.1	74456.65	0.01442444	0.1	74456.65	5.091626923e-11	0.1	74456.65	2.339082e-13	0.1	74456.65	6.940106e-13	0.1
81562.58	0.9658409	0.1	81562.58	0.001064255731	0.1	81562.58	6.254752e-12	0.1	81562.58	0.01587476	0.1	81562.58	5.148800409e-11	0.1	81562.58	2.37514e-13	0.1	81562.58	7.043069e-13	0.1
89463.14	0.9625112	0.1	89463.14	0.001164362033	0.1	89463.14	6.311358e-12	0.1	89463.14	0.01748451	0.1	89463.14	5.2110942819999996e-11	0.1	89463.14	2.414309e-13	0.1	89463.14	7.119279e-13	0.1
97363.71	0.9591947	0.1	97363.71	0.0012639508840000002	0.1	97363.71	6.366484e-12	0.1	97363.71	0.01909	0.1	97363.71	5.2721040099999996e-11	0.1	97363.71	2.452555e-13	0.1	97363.71	7.166696e-13	0.1
105264.3	0.9558922	0.1	105264.3	0.001363026391	0.1	105264.3	6.420447e-12	0.1	105264.3	0.02069017	0.1	105264.3	5.3318835839999995e-11	0.1	105264.3	2.489924e-13	0.1	105264.3	7.193961e-13	0.1
