Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
7.840045e-09	0.989094	0.1	7.840045e-09	8.644509e-07	0.1	7.840045e-09	1.749089e-05	0.1	7.840045e-09	0.001298202	0.1	7.840045e-09	1.2940339e-05	0.1	7.840045e-09	1.245582e-06	0.1	7.840045e-09	0.00388164	0.1
8.777777e-09	0.9878078	0.1	8.777777e-09	9.695811e-07	0.1	8.777777e-09	1.975176e-05	0.1	8.777777e-09	0.001468295	0.1	8.777777e-09	1.449753e-05	0.1	8.777777e-09	1.396545e-06	0.1	8.777777e-09	0.004341738	0.1
9.792878e-09	0.9864167	0.1	9.792878e-09	1.083258e-06	0.1	9.792878e-09	2.220249e-05	0.1	9.792878e-09	0.001654481	0.1	9.792878e-09	1.61824126e-05	0.1	9.792878e-09	1.559762e-06	0.1	9.792878e-09	0.004838785	0.1
1.092403e-08	0.9848681	0.1	1.092403e-08	1.209732e-06	0.1	1.092403e-08	2.493422e-05	0.1	1.092403e-08	0.001864084	0.1	1.092403e-08	1.80584472e-05	0.1	1.092403e-08	1.741337e-06	0.1	1.092403e-08	0.005391419	0.1
1.205519e-08	0.9833212	0.1	1.205519e-08	1.335962e-06	0.1	1.205519e-08	2.766447e-05	0.1	1.205519e-08	0.002075554	0.1	1.205519e-08	1.99324714e-05	0.1	1.205519e-08	1.922553e-06	0.1	1.205519e-08	0.005942748	0.1
1.342639e-08	0.9814485	0.1	1.342639e-08	1.488626e-06	0.1	1.342639e-08	3.096993e-05	0.1	1.342639e-08	0.00233392	0.1	1.342639e-08	2.22009575e-05	0.1	1.342639e-08	2.141708e-06	0.1	1.342639e-08	0.00660933	0.1
1.479759e-08	0.979579	0.1	1.479759e-08	1.640884e-06	0.1	1.479759e-08	3.426927e-05	0.1	1.479759e-08	0.002594022	0.1	1.479759e-08	2.44654159e-05	0.1	1.479759e-08	2.360275e-06	0.1	1.479759e-08	0.007274003	0.1
1.646752e-08	0.9773068	0.1	1.646752e-08	1.825749e-06	0.1	1.646752e-08	3.827773e-05	0.1	1.646752e-08	0.002912531	0.1	1.646752e-08	2.72171587e-05	0.1	1.646752e-08	2.625647e-06	0.1	1.646752e-08	0.008080919	0.1
1.820867e-08	0.9749436	0.1	1.820867e-08	2.01783e-06	0.1	1.820867e-08	4.244474e-05	0.1	1.820867e-08	0.003246033	0.1	1.820867e-08	3.00785776e-05	0.1	1.820867e-08	2.901374e-06	0.1	1.820867e-08	0.008919255	0.1
2.023469e-08	0.972202	0.1	2.023469e-08	2.240472e-06	0.1	2.023469e-08	4.727668e-05	0.1	2.023469e-08	0.003635184	0.1	2.023469e-08	3.33976251e-05	0.1	2.023469e-08	3.220969e-06	0.1	2.023469e-08	0.009890925	0.1
2.244516e-08	0.9692215	0.1	2.244516e-08	2.482325e-06	0.1	2.244516e-08	5.252723e-05	0.1	2.244516e-08	0.004060344	0.1	2.244516e-08	3.70052659e-05	0.1	2.244516e-08	3.568139e-06	0.1	2.244516e-08	0.01094639	0.1
2.49323e-08	0.965882	0.1	2.49323e-08	2.753132e-06	0.1	2.49323e-08	5.840788e-05	0.1	2.49323e-08	0.004538651	0.1	2.49323e-08	4.10468869e-05	0.1	2.49323e-08	3.956872e-06	0.1	2.49323e-08	0.01212819	0.1
2.741945e-08	0.962558	0.1	2.741945e-08	3.022551e-06	0.1	2.741945e-08	6.425952e-05	0.1	2.741945e-08	0.005016232	0.1	2.741945e-08	4.5069398e-05	0.1	2.741945e-08	4.343611e-06	0.1	2.741945e-08	0.0133039	0.1
3.042436e-08	0.9585631	0.1	3.042436e-08	3.346218e-06	0.1	3.042436e-08	7.129043e-05	0.1	3.042436e-08	0.005591584	0.1	3.042436e-08	4.9903333000000004e-05	0.1	3.042436e-08	4.808221e-06	0.1	3.042436e-08	0.01471633	0.1
3.342926e-08	0.9545917	0.1	3.342926e-08	3.667889e-06	0.1	3.342926e-08	7.827876e-05	0.1	3.342926e-08	0.006164591	0.1	3.342926e-08	5.4708569e-05	0.1	3.342926e-08	5.269965e-06	0.1	3.342926e-08	0.01612003	0.1
3.655912e-08	0.9504804	0.1	3.655912e-08	4.000832e-06	0.1	3.655912e-08	8.55125e-05	0.1	3.655912e-08	0.006758527	0.1	3.655912e-08	5.9682971e-05	0.1	3.655912e-08	5.747889e-06	0.1	3.655912e-08	0.0175729	0.1
4.018876e-08	0.9457447	0.1	4.018876e-08	4.384276e-06	0.1	4.018876e-08	9.384393e-05	0.1	4.018876e-08	0.007443254	0.1	4.018876e-08	6.5412549e-05	0.1	4.018876e-08	6.298305e-06	0.1	4.018876e-08	0.01924615	0.1
4.38184e-08	0.9410435	0.1	4.38184e-08	4.764889e-06	0.1	4.38184e-08	0.0001021141	0.1	4.38184e-08	0.008123398	0.1	4.38184e-08	7.1100268e-05	0.1	4.38184e-08	6.844657e-06	0.1	4.38184e-08	0.02090703	0.1
4.80568e-08	0.9355973	0.1	4.80568e-08	5.205793e-06	0.1	4.80568e-08	0.0001116946	0.1	4.80568e-08	0.008911638	0.1	4.80568e-08	7.7689284e-05	0.1	4.80568e-08	7.477555e-06	0.1	4.80568e-08	0.022831	0.1
5.244738e-08	0.9300044	0.1	5.244738e-08	5.658551e-06	0.1	5.244738e-08	0.0001215328	0.1	5.244738e-08	0.009721305	0.1	5.244738e-08	8.4455657e-05	0.1	5.244738e-08	8.127468e-06	0.1	5.244738e-08	0.0248067	0.1
5.759346e-08	0.9235118	0.1	5.759346e-08	6.184132e-06	0.1	5.759346e-08	0.0001329535	0.1	5.759346e-08	0.01066137	0.1	5.759346e-08	9.2310498e-05	0.1	5.759346e-08	8.881915e-06	0.1	5.759346e-08	0.02710016	0.1
6.292841e-08	0.9168514	0.1	6.292841e-08	6.723293e-06	0.1	6.292841e-08	0.0001446694	0.1	6.292841e-08	0.01162581	0.1	6.292841e-08	0.000100368366	0.1	6.292841e-08	9.655856e-06	0.1	6.292841e-08	0.02945288	0.1
6.942226e-08	0.9088394	0.1	6.942226e-08	7.371856e-06	0.1	6.942226e-08	0.0001587625	0.1	6.942226e-08	0.01278602	0.1	6.942226e-08	0.000110061287	0.1	6.942226e-08	1.058684e-05	0.1	6.942226e-08	0.03228299	0.1
7.673222e-08	0.8999435	0.1	7.673222e-08	8.091972e-06	0.1	7.673222e-08	0.0001744105	0.1	7.673222e-08	0.01407425	0.1	7.673222e-08	0.00012082374999999999	0.1	7.673222e-08	1.162053e-05	0.1	7.673222e-08	0.03542533	0.1
8.497728e-08	0.8900627	0.1	8.497728e-08	8.891816e-06	0.1	8.497728e-08	0.0001917909	0.1	8.497728e-08	0.01550514	0.1	8.497728e-08	0.000132777605	0.1	8.497728e-08	1.276867e-05	0.1	8.497728e-08	0.03891557	0.1
9.478641e-08	0.8785138	0.1	9.478641e-08	9.826684e-06	0.1	9.478641e-08	0.0002121054	0.1	9.478641e-08	0.01717757	0.1	9.478641e-08	0.000146749555	0.1	9.478641e-08	1.411063e-05	0.1	9.478641e-08	0.04299501	0.1
1.071135e-07	0.8643095	0.1	1.071135e-07	1.097651e-05	0.1	1.071135e-07	0.0002370909	0.1	1.071135e-07	0.01923456	0.1	1.071135e-07	0.000163934067	0.1	1.071135e-07	1.576116e-05	0.1	1.071135e-07	0.04801244	0.1
1.22237e-07	0.8473374	0.1	1.22237e-07	1.23504e-05	0.1	1.22237e-07	0.000266945	0.1	1.22237e-07	0.02169238	0.1	1.22237e-07	0.000184467114	0.1	1.22237e-07	1.773331e-05	0.1	1.22237e-07	0.05400756	0.1
1.406109e-07	0.8273637	0.1	1.406109e-07	1.396726e-05	0.1	1.406109e-07	0.0003020788	0.1	1.406109e-07	0.02458486	0.1	1.406109e-07	0.000208631507	0.1	1.406109e-07	2.005425e-05	0.1	1.406109e-07	0.06106293	0.1
1.723982e-07	0.7943875	0.1	1.723982e-07	1.663667e-05	0.1	1.723982e-07	0.0003600843	0.1	1.723982e-07	0.02936031	0.1	1.723982e-07	0.000248526604	0.1	1.723982e-07	2.388608e-05	0.1	1.723982e-07	0.07271124	0.1
2.264271e-07	0.7425319	0.1	2.264271e-07	2.083436e-05	0.1	2.264271e-07	0.0004512985	0.1	2.264271e-07	0.03686976	0.1	2.264271e-07	0.000311262111	0.1	2.264271e-07	2.991168e-05	0.1	2.264271e-07	0.09102835	0.1
3.102913e-07	0.671125	0.1	3.102913e-07	2.661471e-05	0.1	3.102913e-07	0.0005769037	0.1	3.102913e-07	0.04721052	0.1	3.102913e-07	0.0003976509	0.1	3.102913e-07	3.820911e-05	0.1	3.102913e-07	0.1162516	0.1
4.103387e-07	0.597914	0.1	4.103387e-07	3.254109e-05	0.1	4.103387e-07	0.0007056823	0.1	4.103387e-07	0.05781255	0.1	4.103387e-07	0.00048622235	0.1	4.103387e-07	4.671618e-05	0.1	4.103387e-07	0.1421122	0.1
5.103862e-07	0.535243	0.1	5.103862e-07	3.761427e-05	0.1	5.103862e-07	0.0008159211	0.1	5.103862e-07	0.06688824	0.1	5.103862e-07	0.0005620425300000001	0.1	5.103862e-07	5.39985e-05	0.1	5.103862e-07	0.1642497	0.1
6.104336e-07	0.4811152	0.1	6.104336e-07	4.199588e-05	0.1	6.104336e-07	0.0009111322	0.1	6.104336e-07	0.07472675	0.1	6.104336e-07	0.00062752693	0.1	6.104336e-07	6.02881e-05	0.1	6.104336e-07	0.1833694	0.1
7.376603e-07	0.4222586	0.1	7.376603e-07	4.676027e-05	0.1	7.376603e-07	0.001014661	0.1	7.376603e-07	0.08325005	0.1	7.376603e-07	0.00069873219	0.1	7.376603e-07	6.712719e-05	0.1	7.376603e-07	0.2041595	0.1
8.830065e-07	0.365934	0.1	8.830065e-07	5.131971e-05	0.1	8.830065e-07	0.001113737	0.1	8.830065e-07	0.09140667	0.1	8.830065e-07	0.00076687428	0.1	8.830065e-07	7.367205e-05	0.1	8.830065e-07	0.2240552	0.1
1.028353e-06	0.3188032	0.1	1.028353e-06	5.513491e-05	0.1	1.028353e-06	0.00119664	0.1	1.028353e-06	0.09823191	0.1	1.028353e-06	0.00082389364	0.1	1.028353e-06	7.914861e-05	0.1	1.028353e-06	0.2407034	0.1
1.173699e-06	0.2789799	0.1	1.173699e-06	5.835858e-05	0.1	1.173699e-06	0.001266689	0.1	1.173699e-06	0.1039989	0.1	1.173699e-06	0.0008720723	0.1	1.173699e-06	8.377604e-05	0.1	1.173699e-06	0.2547703	0.1
1.319045e-06	0.2450535	0.1	1.319045e-06	6.11049e-05	0.1	1.319045e-06	0.001326366	0.1	1.319045e-06	0.108912	0.1	1.319045e-06	0.00091311688	0.1	1.319045e-06	8.771826e-05	0.1	1.319045e-06	0.2667542	0.1
1.464391e-06	0.2159478	0.1	1.464391e-06	6.346098e-05	0.1	1.464391e-06	0.001377563	0.1	1.464391e-06	0.1131269	0.1	1.464391e-06	0.0009483292	0.1	1.464391e-06	9.110031e-05	0.1	1.464391e-06	0.2770353	0.1
1.609738e-06	0.1908278	0.1	1.609738e-06	6.549443e-05	0.1	1.609738e-06	0.00142175	0.1	1.609738e-06	0.1167646	0.1	1.609738e-06	0.00097871972	0.1	1.609738e-06	9.401924e-05	0.1	1.609738e-06	0.2859086	0.1
1.682411e-06	0.1795511	0.1	1.682411e-06	6.640727e-05	0.1	1.682411e-06	0.001441585	0.1	1.682411e-06	0.1183977	0.1	1.682411e-06	0.00099236244	0.1	1.682411e-06	9.532958e-05	0.1	1.682411e-06	0.2898919	0.1
1.755084e-06	0.1690351	0.1	1.755084e-06	6.725853e-05	0.1	1.755084e-06	0.001460083	0.1	1.755084e-06	0.1199205	0.1	1.755084e-06	0.0010050848000000001	0.1	1.755084e-06	9.655153e-05	0.1	1.755084e-06	0.2936065	0.1
1.844279e-06	0.1570777	0.1	1.844279e-06	6.822647e-05	0.1	1.844279e-06	0.001481116	0.1	1.844279e-06	0.1216521	0.1	1.844279e-06	0.00101955096	0.1	1.844279e-06	9.794096e-05	0.1	1.844279e-06	0.2978302	0.1
1.937604e-06	0.1455835	0.1	1.937604e-06	6.915692e-05	0.1	1.937604e-06	0.001501334	0.1	1.937604e-06	0.1233167	0.1	1.937604e-06	0.0010334563200000001	0.1	1.937604e-06	9.927658e-05	0.1	1.937604e-06	0.3018903	0.1
2.067698e-06	0.1311073	0.1	2.067698e-06	7.032875e-05	0.1	2.067698e-06	0.001526798	0.1	2.067698e-06	0.125413	0.1	2.067698e-06	0.00105097005	0.1	2.067698e-06	0.0001009587	0.1	2.067698e-06	0.3070038	0.1
2.21421e-06	0.1166946	0.1	2.21421e-06	7.149545e-05	0.1	2.21421e-06	0.00155215	0.1	2.21421e-06	0.1275002	0.1	2.21421e-06	0.00106840693	0.1	2.21421e-06	0.0001026334	0.1	2.21421e-06	0.3120948	0.1
2.389619e-06	0.1016932	0.1	2.389619e-06	7.270981e-05	0.1	2.389619e-06	0.001578538	0.1	2.389619e-06	0.1296726	0.1	2.389619e-06	0.0010865559700000001	0.1	2.389619e-06	0.0001043766	0.1	2.389619e-06	0.3173939	0.1
2.565028e-06	0.08877307	0.1	2.565028e-06	7.375568e-05	0.1	2.565028e-06	0.001601264	0.1	2.565028e-06	0.1315437	0.1	2.565028e-06	0.00110218636	0.1	2.565028e-06	0.0001058779	0.1	2.565028e-06	0.3219577	0.1
2.740437e-06	0.07760982	0.1	2.740437e-06	7.465933e-05	0.1	2.740437e-06	0.001620901	0.1	2.740437e-06	0.1331603	0.1	2.740437e-06	0.00111569158	0.1	2.740437e-06	0.0001071751	0.1	2.740437e-06	0.3259009	0.1
2.915845e-06	0.06793771	0.1	2.915845e-06	7.544228e-05	0.1	2.915845e-06	0.001637914	0.1	2.915845e-06	0.1345609	0.1	2.915845e-06	0.00112739336	0.1	2.915845e-06	0.0001082989	0.1	2.915845e-06	0.3293174	0.1
3.091254e-06	0.05953741	0.1	3.091254e-06	7.612228e-05	0.1	3.091254e-06	0.00165269	0.1	3.091254e-06	0.1357774	0.1	3.091254e-06	0.0011375560800000002	0.1	3.091254e-06	0.0001092751	0.1	3.091254e-06	0.3322847	0.1
3.266663e-06	0.05222645	0.1	3.266663e-06	7.67141e-05	0.1	3.266663e-06	0.00166555	0.1	3.266663e-06	0.1368361	0.1	3.266663e-06	0.00114640107	0.1	3.266663e-06	0.0001101246	0.1	3.266663e-06	0.3348672	0.1
3.442072e-06	0.04585199	0.1	3.442072e-06	7.723011e-05	0.1	3.442072e-06	0.001676763	0.1	3.442072e-06	0.1377593	0.1	3.442072e-06	0.00115411278	0.1	3.442072e-06	0.0001108653	0.1	3.442072e-06	0.3371188	0.1
3.617481e-06	0.04028526	0.1	3.617481e-06	7.768073e-05	0.1	3.617481e-06	0.001686555	0.1	3.617481e-06	0.1385654	0.1	3.617481e-06	0.00116084795	0.1	3.617481e-06	0.0001115121	0.1	3.617481e-06	0.3390852	0.1
3.79289e-06	0.0354172	0.1	3.79289e-06	7.807479e-05	0.1	3.79289e-06	0.001695118	0.1	3.79289e-06	0.1392704	0.1	3.79289e-06	0.00116673677	0.1	3.79289e-06	0.0001120778	0.1	3.79289e-06	0.3408047	0.1
3.968299e-06	0.03115496	0.1	3.968299e-06	7.841982e-05	0.1	3.968299e-06	0.001702615	0.1	3.968299e-06	0.1398876	0.1	3.968299e-06	0.00117189394	0.1	3.968299e-06	0.0001125731	0.1	3.968299e-06	0.3423103	0.1
4.143708e-06	0.0274192	0.1	4.143708e-06	7.872223e-05	0.1	4.143708e-06	0.001709186	0.1	4.143708e-06	0.1404286	0.1	4.143708e-06	0.0011764127700000001	0.1	4.143708e-06	0.0001130072	0.1	4.143708e-06	0.3436299	0.1
4.319117e-06	0.02414185	0.1	4.319117e-06	7.898752e-05	0.1	4.319117e-06	0.001714951	0.1	4.319117e-06	0.1409032	0.1	4.319117e-06	0.0011803782499999998	0.1	4.319117e-06	0.000113388	0.1	4.319117e-06	0.3447876	0.1
4.494526e-06	0.02126432	0.1	4.494526e-06	7.922046e-05	0.1	4.494526e-06	0.001720013	0.1	4.494526e-06	0.1413199	0.1	4.494526e-06	0.00118385908	0.1	4.494526e-06	0.0001137223	0.1	4.494526e-06	0.345804	0.1
4.669935e-06	0.01873603	0.1	4.669935e-06	7.942512e-05	0.1	4.669935e-06	0.00172446	0.1	4.669935e-06	0.1416861	0.1	4.669935e-06	0.00118691774	0.1	4.669935e-06	0.0001140161	0.1	4.669935e-06	0.3466971	0.1
4.845344e-06	0.01651319	0.1	4.845344e-06	7.960506e-05	0.1	4.845344e-06	0.00172837	0.1	4.845344e-06	0.142008	0.1	4.845344e-06	0.0011896075	0.1	4.845344e-06	0.0001142744	0.1	4.845344e-06	0.3474823	0.1
5.020753e-06	0.01455783	0.1	5.020753e-06	7.976334e-05	0.1	5.020753e-06	0.001731809	0.1	5.020753e-06	0.1422911	0.1	5.020753e-06	0.0011919734600000001	0.1	5.020753e-06	0.0001145016	0.1	5.020753e-06	0.348173	0.1
5.196162e-06	0.01283692	0.1	5.196162e-06	7.990265e-05	0.1	5.196162e-06	0.001734837	0.1	5.196162e-06	0.1425403	0.1	5.196162e-06	0.0011940546	0.1	5.196162e-06	0.0001147016	0.1	5.196162e-06	0.3487808	0.1
5.371571e-06	0.01132171	0.1	5.371571e-06	8.00253e-05	0.1	5.371571e-06	0.001737502	0.1	5.371571e-06	0.1427598	0.1	5.371571e-06	0.00119588774	0.1	5.371571e-06	0.0001148777	0.1	5.371571e-06	0.3493161	0.1
