Batch	m_SP	2	N7a_L	N1a_L	
0.0	1.0	0.1	0.0	0.0	0.1
6.608972e-14	0.999999992345377	0.1	6.608972e-14	3.6240541900000004e-13	0.1
6.462414e-13	0.99999997711747	0.1	6.462414e-13	3.5436012900000002e-12	0.1
1.504122e-12	0.9999998980495901	0.1	1.504122e-12	8.247366660000002e-12	0.1
2.500821e-12	0.9999998944383001	0.1	2.500821e-12	1.3711737500000002e-11	0.1
3.817578e-12	0.9999998080549001	0.1	3.817578e-12	2.09298616e-11	0.1
5.743018e-12	0.9999996576084	0.1	5.743018e-12	3.1482548199999995e-11	0.1
9.145014e-12	0.9999994186575	0.1	9.145014e-12	5.0121283999999995e-11	0.1
1.354071e-11	0.999999170051	0.1	1.354071e-11	7.4190955e-11	0.1
2.108646e-11	0.9999988149061	0.1	2.108646e-11	1.15470318e-10	0.1
3.070644e-11	0.9999982065124	0.1	3.070644e-11	1.6801595e-10	0.1
4.121165e-11	0.9999976186064	0.1	4.121165e-11	2.2528094000000002e-10	0.1
5.742927e-11	0.9999966761131	0.1	5.742927e-11	3.1342159e-10	0.1
7.67842e-11	0.9999955538191001	0.1	7.67842e-11	4.1815698e-10	0.1
9.823067e-11	0.9999942956981999	0.1	9.823067e-11	5.3359007e-10	0.1
1.236084e-10	0.9999928466694	0.1	1.236084e-10	6.6930185e-10	0.1
1.53082e-10	0.9999911360458	0.1	1.53082e-10	8.2568637e-10	0.1
1.872249e-10	0.9999891486217001	0.1	1.872249e-10	1.00517635e-09	0.1
2.355029e-10	0.9999863366148999	0.1	2.355029e-10	1.25592739e-09	0.1
3.003649e-10	0.9999825702598999	0.1	3.003649e-10	1.58729533e-09	0.1
3.762829e-10	0.9999781579685999	0.1	3.762829e-10	1.96735914e-09	0.1
4.614596e-10	0.9999731538914	0.1	4.614596e-10	2.3841735599999998e-09	0.1
5.528087e-10	0.9999679161278999	0.1	5.528087e-10	2.8204104099999997e-09	0.1
6.441579e-10	0.999962570744	0.1	6.441579e-10	3.24598315e-09	0.1
7.35507e-10	0.9999572706580001	0.1	7.35507e-10	3.661354e-09	0.1
8.268561e-10	0.9999519068059	0.1	8.268561e-10	4.06694139e-09	0.1
9.328322e-10	0.9999457700448	0.1	9.328322e-10	4.52571203e-09	0.1
1.042465e-09	0.9999394564535	0.1	1.042465e-09	4.987564710000001e-09	0.1
1.152098e-09	0.9999330230118	0.1	1.152098e-09	5.436984190000001e-09	0.1
1.261731e-09	0.9999266666818999	0.1	1.261731e-09	5.874460980000001e-09	0.1
1.389399e-09	0.9999192084013	0.1	1.389399e-09	6.369449239999999e-09	0.1
1.521577e-09	0.9999115641956	0.1	1.521577e-09	6.86617907e-09	0.1
1.653755e-09	0.9999038480507	0.1	1.653755e-09	7.3475423e-09	0.1
