Batch	m_SP	13	P5	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P6																							
1.498947e-11	9.73550664396e-06	0.1	1.498947e-11	1.11379e-08	0.1	1.498947e-11	5.327981e-13	0.1	1.498947e-11	1.328735e-11	0.1	1.498947e-11	9.415564e-08	0.1	1.498947e-11	1.488454e-07	0.1	1.498947e-11	7.543137e-11	0.1	1.498947e-11	8.852756e-10	0.1	1.498947e-11	3.518853e-09	0.1	1.498947e-11	4.865239e-09	0.1	1.498947e-11	9.007517e-10	0.1	1.498947e-11	2.563683e-14	0.1	1.498947e-11	5.455975e-17	0.1
3.208965e-11	9.44240957496e-06	0.1	3.208965e-11	2.349176e-08	0.1	3.208965e-11	1.123628e-12	0.1	3.208965e-11	2.803954e-11	0.1	3.208965e-11	1.986011e-07	0.1	3.208965e-11	3.139557e-07	0.1	3.208965e-11	1.815543e-10	0.1	3.208965e-11	1.866855e-09	0.1	3.208965e-11	7.50027e-09	0.1	3.208965e-11	1.001942e-08	0.1	3.208965e-11	1.855677e-09	0.1	3.208965e-11	5.406225e-14	0.1	3.208965e-11	1.138098e-16	0.1
7.164567e-11	8.797788021240001e-06	0.1	7.164567e-11	5.068735e-08	0.1	7.164567e-11	2.423771e-12	0.1	7.164567e-11	6.056862e-11	0.1	7.164567e-11	4.285676e-07	0.1	7.164567e-11	6.774869e-07	0.1	7.164567e-11	4.998372e-10	0.1	7.164567e-11	4.026408e-09	0.1	7.164567e-11	1.656056e-08	0.1	7.164567e-11	2.045272e-08	0.1	7.164567e-11	3.791183e-09	0.1	7.164567e-11	1.165995e-13	0.1	7.164567e-11	2.392995e-16	0.1
1.428465e-10	7.7463425358e-06	0.1	1.428465e-10	9.512166e-08	0.1	1.428465e-10	4.5466e-12	0.1	1.428465e-10	1.138834e-10	0.1	1.428465e-10	8.044486e-07	0.1	1.428465e-10	1.271658e-06	0.1	1.428465e-10	1.278174e-09	0.1	1.428465e-10	7.551083e-09	0.1	1.428465e-10	3.226646e-08	0.1	1.428465e-10	3.471474e-08	0.1	1.428465e-10	6.444374e-09	0.1	1.428465e-10	2.186653e-13	0.1	1.428465e-10	4.282952e-16	0.1
2.323405e-10	6.6011253279608e-06	0.1	2.323405e-10	1.436269e-07	0.1	2.323405e-10	6.861968e-12	0.1	2.323405e-10	1.72335e-10	0.1	2.323405e-10	1.21502e-06	0.1	2.323405e-10	1.920627e-06	0.1	2.323405e-10	2.511827e-09	0.1	2.323405e-10	1.13934e-08	0.1	2.323405e-10	5.075421e-08	0.1	2.323405e-10	4.614562e-08	0.1	2.323405e-10	8.581914e-09	0.1	2.323405e-10	3.299247e-13	0.1	2.323405e-10	6.083316e-16	0.1
3.287559e-10	5.5560478833496e-06	0.1	3.287559e-10	1.879896e-07	0.1	3.287559e-10	8.978022e-12	0.1	3.287559e-10	2.260483e-10	0.1	3.287559e-10	1.590838e-06	0.1	3.287559e-10	2.514616e-06	0.1	3.287559e-10	4.01419e-09	0.1	3.287559e-10	1.490298e-08	0.1	3.287559e-10	6.89732e-08	0.1	3.287559e-10	5.257303e-08	0.1	3.287559e-10	9.79575e-09	0.1	3.287559e-10	4.315444e-13	0.1	3.287559e-10	7.43977e-16	0.1
4.408377e-10	4.5472770720377e-06	0.1	4.408377e-10	2.308984e-07	0.1	4.408377e-10	1.102366e-11	0.1	4.408377e-10	2.782618e-10	0.1	4.408377e-10	1.954737e-06	0.1	4.408377e-10	3.089706e-06	0.1	4.408377e-10	5.834036e-09	0.1	4.408377e-10	1.829381e-08	0.1	4.408377e-10	8.78824e-08	0.1	4.408377e-10	5.484669e-08	0.1	4.408377e-10	1.024106e-08	0.1	4.408377e-10	5.297214e-13	0.1	4.408377e-10	8.4227e-16	0.1
5.633638e-10	3.6528221061241e-06	0.1	5.633638e-10	2.690103e-07	0.1	5.633638e-10	1.284026e-11	0.1	5.633638e-10	3.248875e-10	0.1	5.633638e-10	2.278433e-06	0.1	5.633638e-10	3.60119e-06	0.1	5.633638e-10	7.780022e-09	0.1	5.633638e-10	2.130325e-08	0.1	5.633638e-10	1.058384e-07	0.1	5.633638e-10	5.332895e-08	0.1	5.633638e-10	9.979769e-09	0.1	5.633638e-10	6.168517e-13	0.1	5.633638e-10	8.948079e-16	0.1
6.858899e-10	2.9343083631862e-06	0.1	6.858899e-10	2.996603e-07	0.1	6.858899e-10	1.430163e-11	0.1	6.858899e-10	3.625892e-10	0.1	6.858899e-10	2.53925e-06	0.1	6.858899e-10	4.01324e-06	0.1	6.858899e-10	9.592732e-09	0.1	6.858899e-10	2.372289e-08	0.1	6.858899e-10	1.211555e-07	0.1	6.858899e-10	4.945708e-08	0.1	6.858899e-10	9.274819e-09	0.1	6.858899e-10	6.869028e-13	0.1	6.858899e-10	9.059467e-16	0.1
8.08416e-10	2.3571269570598002e-06	0.1	8.08416e-10	3.242912e-07	0.1	8.08416e-10	1.547704e-11	0.1	8.08416e-10	3.930516e-10	0.1	8.08416e-10	2.749343e-06	0.1	8.08416e-10	4.345081e-06	0.1	8.08416e-10	1.122699e-08	0.1	8.08416e-10	2.566812e-08	0.1	8.08416e-10	1.340973e-07	0.1	8.08416e-10	4.445319e-08	0.1	8.08416e-10	8.353268e-09	0.1	8.08416e-10	7.432172e-13	0.1	8.08416e-10	8.882403e-16	0.1
