Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
1.842693e-09	0.9892284	0.1	1.842693e-09	8.200317e-06	0.1	1.842693e-09	2.451051e-06	0.1	1.842693e-09	0.001206243	0.1	1.842693e-09	1.98338066e-05	0.1	1.842693e-09	3.555104e-06	0.1	1.842693e-09	0.004132135	0.1
2.297516e-09	0.9866167	0.1	2.297516e-09	1.017553e-05	0.1	2.297516e-09	3.058778e-06	0.1	2.297516e-09	0.001502925	0.1	2.297516e-09	2.4730065e-05	0.1	2.297516e-09	4.436523e-06	0.1	2.297516e-09	0.005130227	0.1
2.848389e-09	0.9834857	0.1	2.848389e-09	1.254338e-05	0.1	2.848389e-09	3.798002e-06	0.1	2.848389e-09	0.001861912	0.1	2.848389e-09	3.0672619e-05	0.1	2.848389e-09	5.508913e-06	0.1	2.848389e-09	0.006323668	0.1
3.54334e-09	0.9795921	0.1	3.54334e-09	1.549357e-05	0.1	3.54334e-09	4.736995e-06	0.1	3.54334e-09	0.002314438	0.1	3.54334e-09	3.8198973e-05	0.1	3.54334e-09	6.87173e-06	0.1	3.54334e-09	0.007801825	0.1
4.546029e-09	0.9740996	0.1	4.546029e-09	1.968094e-05	0.1	4.546029e-09	6.108114e-06	0.1	4.546029e-09	0.002967158	0.1	4.546029e-09	4.9141592e-05	0.1	4.546029e-09	8.86343e-06	0.1	4.546029e-09	0.009872766	0.1
5.548718e-09	0.9687732	0.1	5.548718e-09	2.379128e-05	0.1	5.548718e-09	7.503279e-06	0.1	5.548718e-09	0.003620313	0.1	5.548718e-09	6.0215058000000004e-05	0.1	5.548718e-09	1.089258e-05	0.1	5.548718e-09	0.01186092	0.1
6.551408e-09	0.9636293	0.1	6.551408e-09	2.782977e-05	0.1	6.551408e-09	8.927174e-06	0.1	6.551408e-09	0.004274589	0.1	6.551408e-09	7.1450338e-05	0.1	6.551408e-09	1.296633e-05	0.1	6.551408e-09	0.01375719	0.1
7.680587e-09	0.9580706	0.1	7.680587e-09	3.229786e-05	0.1	7.680587e-09	1.056999e-05	0.1	7.680587e-09	0.005013489	0.1	7.680587e-09	8.432769599999999e-05	0.1	7.680587e-09	1.536223e-05	0.1	7.680587e-09	0.01577397	0.1
8.340043e-09	0.9549438	0.1	8.340043e-09	3.487072e-05	0.1	8.340043e-09	1.155041e-05	0.1	8.340043e-09	0.005446318	0.1	8.340043e-09	9.1968782e-05	0.1	8.340043e-09	1.679355e-05	0.1	8.340043e-09	0.01689089	0.1
9.395173e-09	0.9501287	0.1	9.395173e-09	3.893496e-05	0.1	9.395173e-09	1.315343e-05	0.1	9.395173e-09	0.006141192	0.1	9.395173e-09	0.000104390681	0.1	9.395173e-09	1.913552e-05	0.1	9.395173e-09	0.0185819	0.1
1.071409e-08	0.9444376	0.1	1.071409e-08	4.393114e-05	0.1	1.071409e-08	1.52194e-05	0.1	1.071409e-08	0.007014334	0.1	1.071409e-08	0.00012026906899999999	0.1	1.071409e-08	2.215549e-05	0.1	1.071409e-08	0.0205274	0.1
1.229582e-08	0.9380876	0.1	1.229582e-08	4.981089e-05	0.1	1.229582e-08	1.779129e-05	0.1	1.229582e-08	0.008068735	0.1	1.229582e-08	0.000139829777	0.1	1.229582e-08	2.591401e-05	0.1	1.229582e-08	0.02261581	0.1
1.425271e-08	0.9309198	0.1	1.425271e-08	5.693446e-05	0.1	1.425271e-08	2.11167e-05	0.1	1.425271e-08	0.009384573	0.1	1.425271e-08	0.000164782187	0.1	1.425271e-08	3.076434e-05	0.1	1.425271e-08	0.02484397	0.1
1.546323e-08	0.9268431	0.1	1.546323e-08	6.126636e-05	0.1	1.546323e-08	2.325204e-05	0.1	1.546323e-08	0.01020472	0.1	1.546323e-08	0.00018060186000000002	0.1	1.546323e-08	3.386882e-05	0.1	1.546323e-08	0.02603738	0.1
1.683765e-08	0.9225197	0.1	1.683765e-08	6.612237e-05	0.1	1.683765e-08	2.574673e-05	0.1	1.683765e-08	0.01114132	0.1	1.683765e-08	0.00019888058	0.1	1.683765e-08	3.74817e-05	0.1	1.683765e-08	0.02723423	0.1
1.845793e-08	0.917804	0.1	1.845793e-08	7.176935e-05	0.1	1.845793e-08	2.877968e-05	0.1	1.845793e-08	0.01225221	0.1	1.845793e-08	0.00022080378	0.1	1.845793e-08	4.184856e-05	0.1	1.845793e-08	0.0284477	0.1
2.007821e-08	0.9134571	0.1	2.007821e-08	7.734041e-05	0.1	2.007821e-08	3.190703e-05	0.1	2.007821e-08	0.01336953	0.1	2.007821e-08	0.00024305826	0.1	2.007821e-08	4.631602e-05	0.1	2.007821e-08	0.02947012	0.1
2.169849e-08	0.9094342	0.1	2.169849e-08	8.284331e-05	0.1	2.169849e-08	3.512314e-05	0.1	2.169849e-08	0.01449229	0.1	2.169849e-08	0.00026556400000000003	0.1	2.169849e-08	5.086686e-05	0.1	2.169849e-08	0.03032497	0.1
2.331877e-08	0.9056931	0.1	2.331877e-08	8.828514e-05	0.1	2.331877e-08	3.842258e-05	0.1	2.331877e-08	0.01561946	0.1	2.331877e-08	0.00028824209	0.1	2.331877e-08	5.548416e-05	0.1	2.331877e-08	0.03103447	0.1
2.493905e-08	0.9021948	0.1	2.493905e-08	9.367251e-05	0.1	2.493905e-08	4.180032e-05	0.1	2.493905e-08	0.01675004	0.1	2.493905e-08	0.00031101717999999995	0.1	2.493905e-08	6.015179e-05	0.1	2.493905e-08	0.03161908	0.1
2.663943e-08	0.8987467	0.1	2.663943e-08	9.927435e-05	0.1	2.663943e-08	4.542435e-05	0.1	2.663943e-08	0.01793915	0.1	2.663943e-08	0.00033494564	0.1	2.663943e-08	6.50879e-05	0.1	2.663943e-08	0.03211839	0.1
2.825604e-08	0.8956486	0.1	2.825604e-08	0.000104557	0.1	2.825604e-08	4.89412e-05	0.1	2.825604e-08	0.01907132	0.1	2.825604e-08	0.00035765438	0.1	2.825604e-08	6.980242e-05	0.1	2.825604e-08	0.03250148	0.1
2.926643e-08	0.8937893	0.1	2.926643e-08	0.0001078398	0.1	2.926643e-08	5.117307e-05	0.1	2.926643e-08	0.01977937	0.1	2.926643e-08	0.00037180056	0.1	2.926643e-08	7.275403e-05	0.1	2.926643e-08	0.032702	0.1
3.063856e-08	0.8913471	0.1	3.063856e-08	0.0001122774	0.1	3.063856e-08	5.424429e-05	0.1	3.063856e-08	0.02074115	0.1	3.063856e-08	0.0003909265	0.1	3.063856e-08	7.676276e-05	0.1	3.063856e-08	0.03293283	0.1
3.20107e-08	0.8889887	0.1	3.20107e-08	0.000116694	0.1	3.20107e-08	5.736059e-05	0.1	3.20107e-08	0.02170281	0.1	3.20107e-08	0.00040992741	0.1	3.20107e-08	8.076616e-05	0.1	3.20107e-08	0.03312202	0.1
3.351799e-08	0.8864814	0.1	3.351799e-08	0.0001215249	0.1	3.351799e-08	6.083444e-05	0.1	3.351799e-08	0.02275866	0.1	3.351799e-08	0.00043062385	0.1	3.351799e-08	8.515091e-05	0.1	3.351799e-08	0.03328885	0.1
3.55659e-08	0.8831929	0.1	3.55659e-08	0.00012806	0.1	3.55659e-08	6.5637e-05	0.1	3.55659e-08	0.02419166	0.1	3.55659e-08	0.00045839315	0.1	3.55659e-08	9.10748e-05	0.1	3.55659e-08	0.03345837	0.1
3.81524e-08	0.8791975	0.1	3.81524e-08	0.0001362789	0.1	3.81524e-08	7.183571e-05	0.1	3.81524e-08	0.02599779	0.1	3.81524e-08	0.00049279267	0.1	3.81524e-08	9.848061e-05	0.1	3.81524e-08	0.03359796	0.1
4.087355e-08	0.8751427	0.1	4.087355e-08	0.0001448986	0.1	4.087355e-08	7.851449e-05	0.1	4.087355e-08	0.02789214	0.1	4.087355e-08	0.0005280570000000001	0.1	4.087355e-08	0.0001061551	0.1	4.087355e-08	0.03367722	0.1
4.35947e-08	0.8712055	0.1	4.35947e-08	0.0001535052	0.1	4.35947e-08	8.535268e-05	0.1	4.35947e-08	0.0297794	0.1	4.35947e-08	0.00056226996	0.1	4.35947e-08	0.0001136866	0.1	4.35947e-08	0.03370593	0.1
4.631585e-08	0.8673594	0.1	4.631585e-08	0.000162111	0.1	4.631585e-08	9.234922e-05	0.1	4.631585e-08	0.03165873	0.1	4.631585e-08	0.0005953529299999999	0.1	4.631585e-08	0.0001210566	0.1	4.631585e-08	0.03369813	0.1
4.903699e-08	0.8635854	0.1	4.903699e-08	0.0001707255	0.1	4.903699e-08	9.950353e-05	0.1	4.903699e-08	0.03352951	0.1	4.903699e-08	0.00062724786	0.1	4.903699e-08	0.0001282503	0.1	4.903699e-08	0.03366403	0.1
5.175814e-08	0.8598696	0.1	5.175814e-08	0.0001793558	0.1	5.175814e-08	0.0001068151	0.1	5.175814e-08	0.03539134	0.1	5.175814e-08	0.00065791453	0.1	5.175814e-08	0.0001352561	0.1	5.175814e-08	0.03361107	0.1
5.447929e-08	0.8562019	0.1	5.447929e-08	0.0001880064	0.1	5.447929e-08	0.0001142834	0.1	5.447929e-08	0.0372439	0.1	5.447929e-08	0.00068732762	0.1	5.447929e-08	0.0001420651	0.1	5.447929e-08	0.03354463	0.1
5.731002e-08	0.8524296	0.1	5.731002e-08	0.0001970295	0.1	5.731002e-08	0.0001222176	0.1	5.731002e-08	0.03916103	0.1	5.731002e-08	0.0007165809299999999	0.1	5.731002e-08	0.0001489324	0.1	5.731002e-08	0.03346539	0.1
6.057906e-08	0.8481202	0.1	6.057906e-08	0.0002074806	0.1	6.057906e-08	0.000131588	0.1	6.057906e-08	0.04136209	0.1	6.057906e-08	0.00074865589	0.1	6.057906e-08	0.0001565824	0.1	6.057906e-08	0.03336505	0.1
6.38481e-08	0.843855	0.1	6.38481e-08	0.0002179617	0.1	6.38481e-08	0.0001411777	0.1	6.38481e-08	0.0435492	0.1	6.38481e-08	0.00077891338	0.1	6.38481e-08	0.0001639269	0.1	6.38481e-08	0.03325842	0.1
6.711714e-08	0.8396296	0.1	6.711714e-08	0.0002284664	0.1	6.711714e-08	0.0001509822	0.1	6.711714e-08	0.04572232	0.1	6.711714e-08	0.00080738195	0.1	6.711714e-08	0.0001709638	0.1	6.711714e-08	0.03314781	0.1
7.10845e-08	0.8345504	0.1	7.10845e-08	0.0002412335	0.1	7.10845e-08	0.0001631617	0.1	7.10845e-08	0.04834085	0.1	7.10845e-08	0.00083958785	0.1	7.10845e-08	0.000179091	0.1	7.10845e-08	0.03301039	0.1
7.505185e-08	0.8295212	0.1	7.505185e-08	0.0002540014	0.1	7.505185e-08	0.0001756377	0.1	7.505185e-08	0.05093884	0.1	7.505185e-08	0.0008693104100000001	0.1	7.505185e-08	0.0001867697	0.1	7.505185e-08	0.03287116	0.1
7.935452e-08	0.8241203	0.1	7.935452e-08	0.0002678214	0.1	7.935452e-08	0.0001894873	0.1	7.935452e-08	0.05373332	0.1	7.935452e-08	0.00089886256	0.1	7.935452e-08	0.0001945996	0.1	7.935452e-08	0.03271938	0.1
8.416016e-08	0.8181512	0.1	8.416016e-08	0.0002831837	0.1	8.416016e-08	0.0002053247	0.1	8.416016e-08	0.05682627	0.1	8.416016e-08	0.00092875027	0.1	8.416016e-08	0.0002027491	0.1	8.416016e-08	0.03254993	0.1
8.935994e-08	0.8117649	0.1	8.935994e-08	0.0002996644	0.1	8.935994e-08	0.0002228661	0.1	8.935994e-08	0.06013966	0.1	8.935994e-08	0.0009576317	0.1	8.935994e-08	0.0002108857	0.1	8.935994e-08	0.03236742	0.1
9.515092e-08	0.8047385	0.1	9.515092e-08	0.0003177723	0.1	9.515092e-08	0.0002428487	0.1	9.515092e-08	0.06378954	0.1	9.515092e-08	0.0009859126899999999	0.1	9.515092e-08	0.0002191552	0.1	9.515092e-08	0.03216573	0.1
1.016487e-07	0.7969597	0.1	1.016487e-07	0.0003376838	0.1	1.016487e-07	0.0002657608	0.1	1.016487e-07	0.06783498	0.1	1.016487e-07	0.0010132497	0.1	1.016487e-07	0.0002275028	0.1	1.016487e-07	0.03194176	0.1
1.086176e-07	0.7887375	0.1	1.086176e-07	0.0003584473	0.1	1.086176e-07	0.0002908187	0.1	1.086176e-07	0.07211589	0.1	1.086176e-07	0.00103799731	0.1	1.086176e-07	0.0002354464	0.1	1.086176e-07	0.03170453	0.1
1.170107e-07	0.7789964	0.1	1.170107e-07	0.0003824902	0.1	1.170107e-07	0.0003215206	0.1	1.170107e-07	0.07719333	0.1	1.170107e-07	0.00106238373	0.1	1.170107e-07	0.0002437607	0.1	1.170107e-07	0.03142296	0.1
