Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.6999836	9.864943363065701e-06	0.1	0.6999836	3.430523e-10	0.1	0.6999836	4.68138e-08	0.1	0.6999836	3.400351e-08	0.1	0.6999836	5.32571853e-08	0.1	0.6999836	4.247474e-10	0.1	0.6999836	5.48082e-11	0.1
1.360998	9.7392296327872e-06	0.1	1.360998	6.627556e-10	0.1	1.360998	9.044152e-08	0.1	1.360998	6.569278e-08	0.1	1.360998	1.028897816e-07	0.1	1.360998	8.205848e-10	0.1	1.360998	1.058862e-10	0.1
2.551251	9.5168899267326e-06	0.1	2.551251	1.228186e-09	0.1	2.551251	1.6760247e-07	0.1	2.551251	1.217391e-07	0.1	2.551251	1.9067098099999998e-07	0.1	2.551251	1.520666e-09	0.1	2.551251	1.962239e-10	0.1
4.734096	9.1222381277368e-06	0.1	4.734096	2.231819e-09	0.1	4.734096	3.0456209999999996e-07	0.1	4.734096	2.212206e-07	0.1	4.734096	3.4648137049999996e-07	0.1	4.734096	2.763303e-09	0.1	4.734096	3.56572e-10	0.1
8.476116	8.483393075080199e-06	0.1	8.476116	3.856464e-09	0.1	8.476116	5.262672e-07	0.1	8.476116	3.822576e-07	0.1	8.476116	5.98701639e-07	0.1	8.476116	4.774839e-09	0.1	8.476116	6.161376e-10	0.1
14.71282	7.516515317422e-06	0.1	14.71282	6.315326e-09	0.1	14.71282	8.618128999999999e-07	0.1	14.71282	6.259834e-07	0.1	14.71282	9.80431252e-07	0.1	14.71282	7.81925e-09	0.1	14.71282	1.008984e-09	0.1
23.68115	6.316051364574e-06	0.1	23.68115	9.368221e-09	0.1	23.68115	1.2784226000000001e-06	0.1	23.68115	9.285905e-07	0.1	23.68115	1.454382199e-06	0.1	23.68115	1.159916e-08	0.1	23.68115	1.496738e-09	0.1
33.33239	5.237455673535801e-06	0.1	33.33239	1.21112e-08	0.1	33.33239	1.6527394e-06	0.1	33.33239	1.200478e-06	0.1	33.33239	1.880219283e-06	0.1	33.33239	1.499534e-08	0.1	33.33239	1.934977e-09	0.1
45.95197	4.099989159504e-06	0.1	45.95197	1.500389e-08	0.1	45.95197	2.0474872e-06	0.1	45.95197	1.487206e-06	0.1	45.95197	2.329299566e-06	0.1	45.95197	1.857689e-08	0.1	45.95197	2.397136e-09	0.1
60.55045	3.0886614646272e-06	0.1	60.55045	1.75758e-08	0.1	60.55045	2.3984599999999997e-06	0.1	60.55045	1.742137e-06	0.1	60.55045	2.728580008e-06	0.1	60.55045	2.176128e-08	0.1	60.55045	2.808044e-09	0.1
75.14893	2.3267935186056e-06	0.1	75.14893	1.951331e-08	0.1	75.14893	2.662859e-06	0.1	75.14893	1.934186e-06	0.1	75.14893	3.029370927e-06	0.1	75.14893	2.416018e-08	0.1	75.14893	3.117595e-09	0.1
89.7474	1.7528536867359e-06	0.1	89.7474	2.09729e-08	0.1	89.7474	2.862041e-06	0.1	89.7474	2.078862e-06	0.1	89.7474	3.255967568e-06	0.1	89.7474	2.596736e-08	0.1	89.7474	3.350791e-09	0.1
104.3459	1.320484173223e-06	0.1	104.3459	2.207246e-08	0.1	104.3459	3.012091e-06	0.1	104.3459	2.187852e-06	0.1	104.3459	3.426670517e-06	0.1	104.3459	2.732877e-08	0.1	104.3459	3.526465e-09	0.1
118.9444	9.9476627099472e-07	0.1	118.9444	2.29008e-08	0.1	118.9444	3.12513e-06	0.1	118.9444	2.269958e-06	0.1	118.9444	3.5552665859999998e-06	0.1	118.9444	2.835436e-08	0.1	118.9444	3.658806e-09	0.1
133.5428	7.4939163319397e-07	0.1	133.5428	2.352481e-08	0.1	133.5428	3.2102850000000002e-06	0.1	133.5428	2.331811e-06	0.1	133.5428	3.652142971e-06	0.1	133.5428	2.912698e-08	0.1	133.5428	3.758504e-09	0.1
148.1413	5.6454250920586e-07	0.1	148.1413	2.39949e-08	0.1	148.1413	3.274436e-06	0.1	148.1413	2.378407e-06	0.1	148.1413	3.725122888e-06	0.1	148.1413	2.970902e-08	0.1	148.1413	3.833609e-09	0.1
162.7398	4.2528933092624003e-07	0.1	162.7398	2.434904e-08	0.1	162.7398	3.322762e-06	0.1	162.7398	2.41351e-06	0.1	162.7398	3.780100799e-06	0.1	162.7398	3.014749e-08	0.1	162.7398	3.890189e-09	0.1
180.279	3.0261659357088e-07	0.1	180.279	2.466101e-08	0.1	180.279	3.365334e-06	0.1	180.279	2.444433e-06	0.1	180.279	3.828532981e-06	0.1	180.279	3.053375e-08	0.1	180.279	3.940031e-09	0.1
197.8182	2.1532820689631998e-07	0.1	197.8182	2.488299e-08	0.1	197.8182	3.395627e-06	0.1	197.8182	2.466436e-06	0.1	197.8182	3.862995996e-06	0.1	197.8182	3.08086e-08	0.1	197.8182	3.975497e-09	0.1
215.3574	1.5321777024339e-07	0.1	215.3574	2.504094e-08	0.1	215.3574	3.4171830000000002e-06	0.1	215.3574	2.482093e-06	0.1	215.3574	3.8875176810000006e-06	0.1	215.3574	3.100416e-08	0.1	215.3574	4.000733e-09	0.1
235.0556	1.0455023627620002e-07	0.1	235.0556	2.516471e-08	0.1	235.0556	3.434072e-06	0.1	235.0556	2.494361e-06	0.1	235.0556	3.906732046000001e-06	0.1	235.0556	3.11574e-08	0.1	235.0556	4.020507e-09	0.1
