Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
0.8077033	0.9899067	0.1	0.8077033	1.024151e-09	0.1	0.8077033	8.0172841e-07	0.1	0.8077033	0.004613804	0.1	0.8077033	6.713825050000001e-08	0.1	0.8077033	1.00862e-09	0.1	0.8077033	6.920887e-09	0.1
0.9270433	0.9883469	0.1	0.9270433	1.1741e-09	0.1	0.9270433	9.1927626e-07	0.1	0.9270433	0.005373995	0.1	0.9270433	7.69686453e-08	0.1	0.9270433	1.156295e-09	0.1	0.9270433	7.934176e-09	0.1
1.046383	0.9867817	0.1	1.046383	1.323686e-09	0.1	1.046383	1.0365501400000001e-06	0.1	1.046383	0.006141603	0.1	1.046383	8.67753414e-08	0.1	1.046383	1.303613e-09	0.1	1.046383	8.945014e-09	0.1
1.165723	0.9852131	0.1	1.165723	1.47291e-09	0.1	1.165723	1.15354786e-06	0.1	1.165723	0.006914491	0.1	1.165723	9.65583287e-08	0.1	1.165723	1.450574e-09	0.1	1.165723	9.953402e-09	0.1
1.285063	0.9836429	0.1	1.285063	1.621772e-09	0.1	1.285063	1.27026808e-06	0.1	1.285063	0.007691011	0.1	1.285063	1.063176375e-07	0.1	1.285063	1.597178e-09	0.1	1.285063	1.095935e-08	0.1
1.42423	0.9818112	0.1	1.42423	1.79491e-09	0.1	1.42423	1.4060288500000002e-06	0.1	1.42423	0.008599458	0.1	1.42423	1.1766846969999999e-07	0.1	1.42423	1.767691e-09	0.1	1.42423	1.212934e-08	0.1
1.568354	0.9799153	0.1	1.568354	1.9737e-09	0.1	1.568354	1.54622605e-06	0.1	1.568354	0.009542048	0.1	1.568354	1.293899736e-07	0.1	1.568354	1.94377e-09	0.1	1.568354	1.333752e-08	0.1
1.712478	0.9780216	0.1	1.712478	2.151968e-09	0.1	1.712478	1.68601784e-06	0.1	1.712478	0.01048524	0.1	1.712478	1.410771786e-07	0.1	1.712478	2.119335e-09	0.1	1.712478	1.454218e-08	0.1
1.86261	0.9760522	0.1	1.86261	2.337116e-09	0.1	1.86261	1.83120788e-06	0.1	1.86261	0.01146742	0.1	1.86261	1.532154882e-07	0.1	1.86261	2.301675e-09	0.1	1.86261	1.579332e-08	0.1
2.036777	0.9737726	0.1	2.036777	2.5512e-09	0.1	2.036777	1.9990919300000002e-06	0.1	2.036777	0.01260548	0.1	2.036777	1.672508852e-07	0.1	2.036777	2.512513e-09	0.1	2.036777	1.724001e-08	0.1
2.210943	0.9714992	0.1	2.210943	2.764535e-09	0.1	2.210943	2.16638907e-06	0.1	2.210943	0.01374132	0.1	2.210943	1.8123713979999999e-07	0.1	2.210943	2.722613e-09	0.1	2.210943	1.868163e-08	0.1
2.392331	0.9691387	0.1	2.392331	2.985922e-09	0.1	2.392331	2.34000354e-06	0.1	2.392331	0.01492132	0.1	2.392331	1.9575132160000001e-07	0.1	2.392331	2.940643e-09	0.1	2.392331	2.017767e-08	0.1
2.602606	0.966412	0.1	2.602606	3.241561e-09	0.1	2.602606	2.54048035e-06	0.1	2.602606	0.01628496	0.1	2.602606	2.125110985e-07	0.1	2.602606	3.192406e-09	0.1	2.602606	2.190517e-08	0.1
2.812882	0.9636959	0.1	2.812882	3.496126e-09	0.1	2.812882	2.74011517e-06	0.1	2.812882	0.01764364	0.1	2.812882	2.292004718e-07	0.1	2.812882	3.443111e-09	0.1	2.812882	2.362541e-08	0.1
3.049576	0.9606517	0.1	3.049576	3.781399e-09	0.1	3.049576	2.9638317999999996e-06	0.1	3.049576	0.01916678	0.1	3.049576	2.479029681e-07	0.1	3.049576	3.724058e-09	0.1	3.049576	2.555315e-08	0.1
3.303883	0.9573965	0.1	3.303883	4.086403e-09	0.1	3.303883	3.2030227999999998e-06	0.1	3.303883	0.02079567	0.1	3.303883	2.678992061e-07	0.1	3.303883	4.024437e-09	0.1	3.303883	2.761424e-08	0.1
3.588778	0.953769	0.1	3.588778	4.426267e-09	0.1	3.588778	3.4695521e-06	0.1	3.588778	0.02261101	0.1	3.588778	2.901807545e-07	0.1	3.588778	4.359148e-09	0.1	3.588778	2.991089e-08	0.1
3.894064	0.9499043	0.1	3.894064	4.788333e-09	0.1	3.894064	3.7534934e-06	0.1	3.894064	0.02454512	0.1	3.894064	3.139179132e-07	0.1	3.894064	4.715723e-09	0.1	3.894064	3.235757e-08	0.1
4.242834	0.9455174	0.1	4.242834	5.199307e-09	0.1	4.242834	4.075788599999999e-06	0.1	4.242834	0.0267406	0.1	4.242834	3.408615463e-07	0.1	4.242834	5.120466e-09	0.1	4.242834	3.513475e-08	0.1
4.620595	0.9407998	0.1	4.620595	5.641266e-09	0.1	4.620595	4.4223837e-06	0.1	4.620595	0.02910169	0.1	4.620595	3.69836455e-07	0.1	4.620595	5.555723e-09	0.1	4.620595	3.812132e-08	0.1
5.074599	0.935176	0.1	5.074599	6.168107e-09	0.1	5.074599	4.835546499999999e-06	0.1	5.074599	0.03191628	0.1	5.074599	4.0437636e-07	0.1	5.074599	6.074576e-09	0.1	5.074599	4.168148e-08	0.1
5.596974	0.9287668	0.1	5.596974	6.768528e-09	0.1	5.596974	5.306410900000001e-06	0.1	5.596974	0.03512398	0.1	5.596974	4.4374011800000003e-07	0.1	5.596974	6.665892e-09	0.1	5.596974	4.573886e-08	0.1
6.197809	0.9214751	0.1	6.197809	7.451621e-09	0.1	6.197809	5.8421096999999995e-06	0.1	6.197809	0.03877335	0.1	6.197809	4.88523953e-07	0.1	6.197809	7.338627e-09	0.1	6.197809	5.03549e-08	0.1
6.930159	0.9127013	0.1	6.930159	8.273555e-09	0.1	6.930159	6.486690700000001e-06	0.1	6.930159	0.04316449	0.1	6.930159	5.42410217e-07	0.1	6.930159	8.148098e-09	0.1	6.930159	5.590917e-08	0.1
7.88703	0.9014224	0.1	7.88703	9.330168e-09	0.1	7.88703	7.3153131e-06	0.1	7.88703	0.04880937	0.1	7.88703	6.11682082e-07	0.1	7.88703	9.188689e-09	0.1	7.88703	6.304929e-08	0.1
9.110903	0.8872933	0.1	9.110903	1.065379e-08	0.1	9.110903	8.3533287e-06	0.1	9.110903	0.05588073	0.1	9.110903	6.984590810000001e-07	0.1	9.110903	1.049224e-08	0.1	9.110903	7.199374e-08	0.1
10.65108	0.8699707	0.1	10.65108	1.227658e-08	0.1	10.65108	9.625966799999999e-06	0.1	10.65108	0.06455042	0.1	10.65108	8.04850112e-07	0.1	10.65108	1.209043e-08	0.1	10.65108	8.295988e-08	0.1
