Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
4.310011e-05	9.88626713634e-06	0.1	4.310011e-05	1.097129e-07	0.1	4.310011e-05	1.06021e-09	0.1	4.310011e-05	2.586987e-09	0.1
8.747363e-05	9.77077829124e-06	0.1	8.747363e-05	2.214944e-07	0.1	8.747363e-05	2.139791e-09	0.1	8.747363e-05	5.220801e-09	0.1
0.0001762207	9.543831560730002e-06	0.1	0.0001762207	4.411551e-07	0.1	0.0001762207	4.261265e-09	0.1	0.0001762207	1.039648e-08	0.1
0.000331528	9.15928340625e-06	0.1	0.000331528	8.13356e-07	0.1	0.000331528	7.855966e-09	0.1	0.000331528	1.916634e-08	0.1
0.0005911552	8.5507244919e-06	0.1	0.0005911552	1.402377e-06	0.1	0.0005911552	1.35447e-08	0.1	0.0005911552	3.304495e-08	0.1
0.001001821	7.66962253603e-06	0.1	0.001001821	2.25519e-06	0.1	0.001001821	2.178113e-08	0.1	0.001001821	5.313906e-08	0.1
0.001660355	6.4422679324367e-06	0.1	0.001660355	3.443138e-06	0.1	0.001660355	3.325429e-08	0.1	0.001660355	8.11297e-08	0.1
0.00231889	5.4113253450619995e-06	0.1	0.00231889	4.440982e-06	0.1	0.00231889	4.289142e-08	0.1	0.00231889	1.046411e-07	0.1
0.003261097	4.2164249920264e-06	0.1	0.003261097	5.597518e-06	0.1	0.003261097	5.40612e-08	0.1	0.003261097	1.318915e-07	0.1
0.004274223	3.2242541122726004e-06	0.1	0.004274223	6.557834e-06	0.1	0.004274223	6.33359e-08	0.1	0.004274223	1.545187e-07	0.1
0.005287348	2.4655518511146003e-06	0.1	0.005287348	7.292178e-06	0.1	0.005287348	7.042816e-08	0.1	0.005287348	1.718214e-07	0.1
0.006300474	1.8853795803902999e-06	0.1	0.006300474	7.853723e-06	0.1	0.006300474	7.585153e-08	0.1	0.006300474	1.850526e-07	0.1
0.007313599	1.4417291500368e-06	0.1	0.007313599	8.28313e-06	0.1	0.007313599	7.999873e-08	0.1	0.007313599	1.951704e-07	0.1
0.008326725	1.1024746443942e-06	0.1	0.008326725	8.611492e-06	0.1	0.008326725	8.317004e-08	0.1	0.008326725	2.029073e-07	0.1
0.009339851	8.4305011649436e-07	0.1	0.009339851	8.862588e-06	0.1	0.009339851	8.559511e-08	0.1	0.009339851	2.088237e-07	0.1
0.01035298	6.4467115981866e-07	0.1	0.01035298	9.054597e-06	0.1	0.01035298	8.744953e-08	0.1	0.01035298	2.133478e-07	0.1
0.0113661	4.929729223266e-07	0.1	0.0113661	9.201425e-06	0.1	0.0113661	8.886759e-08	0.1	0.0113661	2.168074e-07	0.1
0.01254511	3.6076978403295e-07	0.1	0.01254511	9.329384e-06	0.1	0.01254511	9.010341e-08	0.1	0.01254511	2.198224e-07	0.1
0.0137656	2.6113661026521e-07	0.1	0.0137656	9.425818e-06	0.1	0.0137656	9.103477e-08	0.1	0.0137656	2.220946e-07	0.1
0.01498608	1.8901895308473e-07	0.1	0.01498608	9.495621e-06	0.1	0.01498608	9.170891e-08	0.1	0.01498608	2.237393e-07	0.1
0.01625704	1.3500130947219e-07	0.1	0.01625704	9.547904e-06	0.1	0.01625704	9.221387e-08	0.1	0.01625704	2.249712e-07	0.1
