Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
9.550391e-05	9.99989900001e-06	0.1	9.550391e-05	2.82604e-13	0.1	9.550391e-05	7.122755e-17	0.1	9.550391e-05	1.805682e-13	0.1	9.550391e-05	1.148417e-13	0.1
0.0004386854	9.99989800002e-06	0.1	0.0004386854	5.477065e-13	0.1	0.0004386854	1.264339e-16	0.1	0.0004386854	1.193892e-12	0.1	0.0004386854	5.819395e-13	0.1
0.001446278	9.99989300007e-06	0.1	0.001446278	5.664359e-13	0.1	0.001446278	1.303346e-16	0.1	0.001446278	4.537964e-12	0.1	0.001446278	2.008451e-12	0.1
0.03052566	9.99975500145e-06	0.1	0.03052566	5.649694e-13	0.1	0.03052566	1.300291e-16	0.1	0.03052566	1.013116e-10	0.1	0.03052566	4.321627e-11	0.1
0.169601	9.999095008050001e-06	0.1	0.169601	5.649934e-13	0.1	0.169601	1.300354e-16	0.1	0.169601	5.642192e-10	0.1	0.169601	2.401123e-10	0.1
0.3213195	9.998376015240001e-06	0.1	0.3213195	5.651128e-13	0.1	0.3213195	1.300649e-16	0.1	0.3213195	1.069552e-09	0.1	0.3213195	4.542537e-10	0.1
0.6247566	9.99693902961e-06	0.1	0.6247566	5.656538e-13	0.1	0.6247566	1.301972e-16	0.1	0.6247566	2.082497e-09	0.1	0.6247566	8.784337e-10	0.1
1.19102	9.99426805632e-06	0.1	1.19102	5.676144e-13	0.1	1.19102	1.306748e-16	0.1	1.19102	3.988418e-09	0.1	1.19102	1.642655e-09	0.1
1.999423	9.99049909401e-06	0.1	1.999423	5.720413e-13	0.1	1.999423	1.317516e-16	0.1	1.999423	6.76737e-09	0.1	1.999423	2.633032e-09	0.1
2.807825	9.98679513105e-06	0.1	2.807825	5.774086e-13	0.1	2.807825	1.330565e-16	0.1	2.807825	9.636917e-09	0.1	2.807825	3.467081e-09	0.1
4.26295	9.98030519595e-06	0.1	4.26295	5.865525e-13	0.1	4.26295	1.352798e-16	0.1	4.26295	1.504507e-08	0.1	4.26295	4.549593e-09	0.1
5.967429	9.97293626964e-06	0.1	5.967429	5.937993e-13	0.1	5.967429	1.370434e-16	0.1	5.967429	2.17014e-08	0.1	5.967429	5.262192e-09	0.1
6.995015	9.96857531325e-06	0.1	6.995015	5.963681e-13	0.1	6.995015	1.376698e-16	0.1	6.995015	2.5824e-08	0.1	6.995015	5.500892e-09	0.1
8.84467	9.96081239088e-06	0.1	8.84467	5.987442e-13	0.1	8.84467	1.382519e-16	0.1	8.84467	3.335809e-08	0.1	8.84467	5.729572e-09	0.1
11.0851	9.951487484130001e-06	0.1	11.0851	5.99574e-13	0.1	11.0851	1.3846e-16	0.1	11.0851	4.257582e-08	0.1	11.0851	5.836561e-09	0.1
13.60341	9.941049594385e-06	0.1	13.60341	5.994656e-13	0.1	13.60341	1.384413e-16	0.1	13.60341	5.297521e-08	0.1	13.60341	5.87389e-09	0.1
17.88839	9.9233387732661e-06	0.1	17.88839	5.98592e-13	0.1	17.88839	1.382423e-16	0.1	17.88839	7.06765e-08	0.1	17.88839	5.883746e-09	0.1
22.95212	9.9024559841844e-06	0.1	22.95212	5.973602e-13	0.1	22.95212	1.37959e-16	0.1	22.95212	9.156339e-08	0.1	22.95212	5.879609e-09	0.1
29.30836	9.8763072482893e-06	0.1	29.30836	5.957878e-13	0.1	29.30836	1.375973e-16	0.1	29.30836	1.177207e-07	0.1	29.30836	5.872052e-09	0.1
38.75794	9.837558655878201e-06	0.1	38.75794	5.93457e-13	0.1	38.75794	1.370618e-16	0.1	38.75794	1.564802e-07	0.1	38.75794	5.860573e-09	0.1
54.2365	9.774418299916401e-06	0.1	54.2365	5.896581e-13	0.1	54.2365	1.361905e-16	0.1	54.2365	2.196397e-07	0.1	54.2365	5.841819e-09	0.1
85.1936	9.6493536456784e-06	0.1	85.1936	5.821477e-13	0.1	85.1936	1.34474e-16	0.1	85.1936	3.447412e-07	0.1	85.1936	5.804553e-09	0.1
147.1078	9.4040323162008e-06	0.1	147.1078	5.674592e-13	0.1	147.1078	1.311403e-16	0.1	147.1078	5.901365e-07	0.1	147.1078	5.731027e-09	0.1
