Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.9999999999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.762958e-08	0.9999999899999998	0.1	6.762958e-08	0.0	0.1	6.762958e-08	0.0	0.1	6.762958e-08	0.0	0.1	6.762958e-08	0.0	0.1	6.762958e-08	0.0	0.1	6.762958e-08	0.0	0.1	6.762958e-08	0.0	0.1
2.427787e-06	1.0000000199999999	0.1	2.427787e-06	0.0	0.1	2.427787e-06	0.0	0.1	2.427787e-06	0.0	0.1	2.427787e-06	0.0	0.1	2.427787e-06	0.0	0.1	2.427787e-06	0.0	0.1	2.427787e-06	0.0	0.1
8.994517e-06	1.00000004	0.1	8.994517e-06	0.0	0.1	8.994517e-06	0.0	0.1	8.994517e-06	0.0	0.1	8.994517e-06	0.0	0.1	8.994517e-06	0.0	0.1	8.994517e-06	0.0	0.1	8.994517e-06	0.0	0.1
1.715992e-05	0.9999999799999999	0.1	1.715992e-05	0.0	0.1	1.715992e-05	0.0	0.1	1.715992e-05	0.0	0.1	1.715992e-05	0.0	0.1	1.715992e-05	0.0	0.1	1.715992e-05	0.0	0.1	1.715992e-05	0.0	0.1
3.605969e-05	0.99999997	0.1	3.605969e-05	0.0	0.1	3.605969e-05	0.0	0.1	3.605969e-05	0.0	0.1	3.605969e-05	0.0	0.1	3.605969e-05	0.0	0.1	3.605969e-05	0.0	0.1	3.605969e-05	0.0	0.1
5.495946e-05	0.9999999799999999	0.1	5.495946e-05	0.0	0.1	5.495946e-05	0.0	0.1	5.495946e-05	0.0	0.1	5.495946e-05	0.0	0.1	5.495946e-05	0.0	0.1	5.495946e-05	0.0	0.1	5.495946e-05	0.0	0.1
8.433444e-05	0.9999999599999999	0.1	8.433444e-05	0.0	0.1	8.433444e-05	0.0	0.1	8.433444e-05	0.0	0.1	8.433444e-05	0.0	0.1	8.433444e-05	0.0	0.1	8.433444e-05	0.0	0.1	8.433444e-05	0.0	0.1
0.0001190512	1.0	0.1	0.0001190512	0.0	0.1	0.0001190512	0.0	0.1	0.0001190512	0.0	0.1	0.0001190512	0.0	0.1	0.0001190512	0.0	0.1	0.0001190512	0.0	0.1	0.0001190512	0.0	0.1
0.0001573293	0.99999995	0.1	0.0001573293	0.0	0.1	0.0001573293	0.0	0.1	0.0001573293	0.0	0.1	0.0001573293	0.0	0.1	0.0001573293	0.0	0.1	0.0001573293	0.0	0.1	0.0001573293	0.0	0.1
0.0001956073	0.9999999499999999	0.1	0.0001956073	0.0	0.1	0.0001956073	0.0	0.1	0.0001956073	0.0	0.1	0.0001956073	0.0	0.1	0.0001956073	0.0	0.1	0.0001956073	0.0	0.1	0.0001956073	0.0	0.1
