Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
7.860999e-11	9.7347996775302e-06	0.1	7.860999e-11	1.458345e-07	0.1	7.860999e-11	2.099749e-10	0.1	7.860999e-11	2.835671e-08	0.1	7.860999e-11	6.9635974e-08	0.1	7.860999e-11	2.099747e-08	0.1	7.860999e-11	2.417072e-11	0.1
1.682949e-10	9.440922757493999e-06	0.1	1.682949e-10	3.074992e-07	0.1	1.682949e-10	4.427427e-10	0.1	1.682949e-10	5.979152e-08	0.1	1.682949e-10	1.468309e-07	0.1	1.682949e-10	4.427419e-08	0.1	1.682949e-10	5.096515e-11	0.1
3.760857e-10	8.7936806653835e-06	0.1	3.760857e-10	6.635552e-07	0.1	3.760857e-10	9.554007e-10	0.1	3.760857e-10	1.290247e-07	0.1	3.760857e-10	3.1684759e-07	0.1	3.760857e-10	9.553967e-08	0.1	3.760857e-10	1.099781e-10	0.1
7.501092e-10	7.738410876544e-06	0.1	7.501092e-10	1.244071e-06	0.1	7.501092e-10	1.791247e-09	0.1	7.501092e-10	2.419028e-07	0.1	7.501092e-10	5.9404389e-07	0.1	7.501092e-10	1.791232e-07	0.1	7.501092e-10	2.061932e-10	0.1
1.219016e-09	6.592479185617499e-06	0.1	1.219016e-09	1.874462e-06	0.1	1.219016e-09	2.698916e-09	0.1	1.219016e-09	3.644791e-07	0.1	1.219016e-09	8.9505571e-07	0.1	1.219016e-09	2.698878e-07	0.1	1.219016e-09	3.106747e-10	0.1
1.723474e-09	5.548414418228e-06	0.1	1.723474e-09	2.448816e-06	0.1	1.723474e-09	3.525914e-09	0.1	1.723474e-09	4.761594e-07	0.1	1.723474e-09	1.16930981e-06	0.1	1.723474e-09	3.525841e-07	0.1	1.723474e-09	4.058686e-10	0.1
2.310005e-09	4.5405282426875e-06	0.1	2.310005e-09	3.003267e-06	0.1	2.310005e-09	4.324271e-09	0.1	2.310005e-09	5.839699e-07	0.1	2.310005e-09	1.4340603e-06	0.1	2.310005e-09	4.324149e-07	0.1	2.310005e-09	4.977638e-10	0.1
2.951251e-09	3.6468869545514e-06	0.1	2.951251e-09	3.494872e-06	0.1	2.951251e-09	5.032155e-09	0.1	2.951251e-09	6.795604e-07	0.1	2.951251e-09	1.6688009e-06	0.1	2.951251e-09	5.031968e-07	0.1	2.951251e-09	5.792427e-10	0.1
3.592497e-09	2.9291273350088e-06	0.1	3.592497e-09	3.889722e-06	0.1	3.592497e-09	5.600739e-09	0.1	3.592497e-09	7.563375e-07	0.1	3.592497e-09	1.8573421e-06	0.1	3.592497e-09	5.600479e-07	0.1	3.592497e-09	6.446854e-10	0.1
4.233743e-09	2.352633474289e-06	0.1	4.233743e-09	4.206859e-06	0.1	4.233743e-09	6.057438e-09	0.1	4.233743e-09	8.18004e-07	0.1	4.233743e-09	2.0087756e-06	0.1	4.233743e-09	6.057099e-07	0.1	4.233743e-09	6.97248e-10	0.1
4.901252e-09	1.8727155307224e-06	0.1	4.901252e-09	4.470869e-06	0.1	4.901252e-09	6.437652e-09	0.1	4.901252e-09	8.693401e-07	0.1	4.901252e-09	2.1348404000000003e-06	0.1	4.901252e-09	6.437224e-07	0.1	4.901252e-09	7.410052e-10	0.1
5.673813e-09	1.4381231536266e-06	0.1	5.673813e-09	4.709945e-06	0.1	5.673813e-09	6.781986e-09	0.1	5.673813e-09	9.158282e-07	0.1	5.673813e-09	2.248999e-06	0.1	5.673813e-09	6.781449e-07	0.1	5.673813e-09	7.806299e-10	0.1
6.446374e-09	1.1043845384e-06	0.1	6.446374e-09	4.89354e-06	0.1	6.446374e-09	7.046441e-09	0.1	6.446374e-09	9.515284e-07	0.1	6.446374e-09	2.3366648000000002e-06	0.1	6.446374e-09	7.045791e-07	0.1	6.446374e-09	8.11059e-10	0.1
7.218936e-09	8.4809494169271e-07	0.1	7.218936e-09	5.034529e-06	0.1	7.218936e-09	7.249555e-09	0.1	7.218936e-09	9.789441e-07	0.1	7.218936e-09	2.4039873e-06	0.1	7.218936e-09	7.248789e-07	0.1	7.218936e-09	8.344266e-10	0.1
7.991497e-09	6.512814516720599e-07	0.1	7.991497e-09	5.142799e-06	0.1	7.991497e-09	7.405562e-09	0.1	7.991497e-09	9.999978e-07	0.1	7.991497e-09	2.4556868e-06	0.1	7.991497e-09	7.404678e-07	0.1	7.991497e-09	8.523714e-10	0.1
8.891747e-09	4.7878385329299e-07	0.1	8.891747e-09	5.237692e-06	0.1	8.891747e-09	7.542332e-09	0.1	8.891747e-09	1.018451e-06	0.1	8.891747e-09	2.5009983e-06	0.1	8.891747e-09	7.541307e-07	0.1	8.891747e-09	8.680991e-10	0.1
9.823919e-09	3.4815442132058e-07	0.1	9.823919e-09	5.309554e-06	0.1	9.823919e-09	7.645946e-09	0.1	9.823919e-09	1.032425e-06	0.1	9.823919e-09	2.5353118e-06	0.1	9.823919e-09	7.644774e-07	0.1	9.823919e-09	8.800095e-10	0.1
1.075609e-08	2.531653543664e-07	0.1	1.075609e-08	5.361809e-06	0.1	1.075609e-08	7.721331e-09	0.1	1.075609e-08	1.042588e-06	0.1	1.075609e-08	2.5602638e-06	0.1	1.075609e-08	7.720011e-07	0.1	1.075609e-08	8.886703e-10	0.1
1.172614e-08	1.81724883124e-07	0.1	1.172614e-08	5.401109e-06	0.1	1.172614e-08	7.778071e-09	0.1	1.172614e-08	1.050231e-06	0.1	1.172614e-08	2.5790297000000004e-06	0.1	1.172614e-08	7.776597e-07	0.1	1.172614e-08	8.95184e-10	0.1
