Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
7.330622e-13	9.88298333638e-06	0.1	7.330622e-13	8.576558e-10	0.1	7.330622e-13	9.363791399999999e-08	0.1	7.330622e-13	1.309961e-11	0.1	7.330622e-13	4.61338e-09	0.1	7.330622e-13	1.06722e-09	0.1	7.330622e-13	1.881434e-13	0.1
2.62904e-12	9.624937097408e-06	0.1	2.62904e-12	3.035662e-09	0.1	2.62904e-12	3.3142616e-07	0.1	2.62904e-12	4.63634e-11	0.1	2.62904e-12	1.632536e-08	0.1	2.62904e-12	3.777412e-09	0.1	2.62904e-12	6.659277e-13	0.1
5.846073e-12	9.202424747824e-06	0.1	5.846073e-12	6.602063e-09	0.1	5.846073e-12	7.207822100000001e-07	0.1	5.846073e-12	1.008237e-10	0.1	5.846073e-12	3.549183e-08	0.1	5.846073e-12	8.215251e-09	0.1	5.846073e-12	1.44827e-12	0.1
1.024948e-11	8.65402465060814e-06	0.1	1.024948e-11	1.123154e-08	0.1	1.024948e-11	1.22617352e-06	0.1	1.024948e-11	1.715026e-10	0.1	1.024948e-11	6.034976e-08	0.1	1.024948e-11	1.397594e-08	0.1	1.024948e-11	2.463792e-12	0.1
1.747497e-11	7.824114432138829e-06	0.1	1.747497e-11	1.823851e-08	0.1	1.747497e-11	1.9910561e-06	0.1	1.747497e-11	2.784457e-10	0.1	1.747497e-11	9.792526e-08	0.1	1.747497e-11	2.269507e-08	0.1	1.747497e-11	4.000793e-12	0.1
3.013702e-11	6.5571740424087e-06	0.1	3.013702e-11	2.893791e-08	0.1	3.013702e-11	3.1588702999999998e-06	0.1	3.013702e-11	4.416621e-10	0.1	3.013702e-11	1.551826e-07	0.1	3.013702e-11	3.600893e-08	0.1	3.013702e-11	6.347622e-12	0.1
4.409166e-11	5.39730377226144e-06	0.1	4.409166e-11	3.873604e-08	0.1	4.409166e-11	4.2281597999999995e-06	0.1	4.409166e-11	5.910357e-10	0.1	4.409166e-11	2.074799e-07	0.1	4.409166e-11	4.820135e-08	0.1	4.409166e-11	8.496632e-12	0.1
5.998517e-11	4.3241705175565105e-06	0.1	5.998517e-11	4.780424e-08	0.1	5.998517e-11	5.2176428e-06	0.1	5.998517e-11	7.291924e-10	0.1	5.998517e-11	2.557517e-07	0.1	5.998517e-11	5.948552e-08	0.1	5.998517e-11	1.048542e-11	0.1
7.587867e-11	3.4644975692716303e-06	0.1	7.587867e-11	5.507081e-08	0.1	7.587867e-11	6.0104277e-06	0.1	7.587867e-11	8.39832e-10	0.1	7.587867e-11	2.943326e-07	0.1	7.587867e-11	6.852785e-08	0.1	7.587867e-11	1.207899e-11	0.1
9.177218e-11	2.7757990725437195e-06	0.1	9.177218e-11	6.089375e-08	0.1	9.177218e-11	6.645628e-06	0.1	9.177218e-11	9.284414e-10	0.1	9.177218e-11	3.251762e-07	0.1	9.177218e-11	7.577379e-08	0.1	9.177218e-11	1.335589e-11	0.1
1.076657e-10	2.22405332838652e-06	0.1	1.076657e-10	6.555989e-08	0.1	1.076657e-10	7.1545795e-06	0.1	1.076657e-10	9.994117e-10	0.1	1.076657e-10	3.498399e-07	0.1	1.076657e-10	8.158025e-08	0.1	1.076657e-10	1.437907e-11	0.1
1.248448e-10	1.75035619200524e-06	0.1	1.248448e-10	6.956686e-08	0.1	1.248448e-10	7.591585200000001e-06	0.1	1.248448e-10	1.060328e-09	0.1	1.248448e-10	3.709775e-07	0.1	1.248448e-10	8.656647e-08	0.1	1.248448e-10	1.525767e-11	0.1
1.439524e-10	1.341039022245848e-06	0.1	1.439524e-10	7.303002e-08	0.1	1.439524e-10	7.9692429e-06	0.1	1.439524e-10	1.112953e-09	0.1	1.439524e-10	3.89211e-07	0.1	1.439524e-10	9.0876e-08	0.1	1.439524e-10	1.601699e-11	0.1
1.6306e-10	1.0274624965870201e-06	0.1	1.6306e-10	7.568368e-08	0.1	1.6306e-10	8.258596700000001e-06	0.1	1.6306e-10	1.153261e-09	0.1	1.6306e-10	4.031571e-07	0.1	1.6306e-10	9.41782e-08	0.1	1.6306e-10	1.65988e-11	0.1
1.821676e-10	7.8722514155376e-07	0.1	1.821676e-10	7.771707e-08	0.1	1.821676e-10	8.4802954e-06	0.1	1.821676e-10	1.184135e-09	0.1	1.821676e-10	4.138262e-07	0.1	1.821676e-10	9.670855e-08	0.1	1.821676e-10	1.704461e-11	0.1
2.012752e-10	6.031696447687951e-07	0.1	2.012752e-10	7.927519e-08	0.1	2.012752e-10	8.650163400000001e-06	0.1	2.012752e-10	1.207786e-09	0.1	2.012752e-10	4.2199e-07	0.1	2.012752e-10	9.864748e-08	0.1	2.012752e-10	1.73862e-11	0.1
2.243816e-10	4.37103039204e-07	0.1	2.243816e-10	8.068124e-08	0.1	2.243816e-10	8.803440899999998e-06	0.1	2.243816e-10	1.229123e-09	0.1	2.243816e-10	4.293471e-07	0.1	2.243816e-10	1.003972e-07	0.1	2.243816e-10	1.769444e-11	0.1
2.47488e-10	3.1676442619614e-07	0.1	2.47488e-10	8.170028e-08	0.1	2.47488e-10	8.9145202e-06	0.1	2.47488e-10	1.244583e-09	0.1	2.47488e-10	4.346722e-07	0.1	2.47488e-10	1.016653e-07	0.1	2.47488e-10	1.791783e-11	0.1
2.705944e-10	2.29559943924675e-07	0.1	2.705944e-10	8.243882e-08	0.1	2.705944e-10	8.995020499999999e-06	0.1	2.705944e-10	1.255786e-09	0.1	2.705944e-10	4.385273e-07	0.1	2.705944e-10	1.025843e-07	0.1	2.705944e-10	1.807973e-11	0.1
2.956019e-10	1.6201586860660499e-07	0.1	2.956019e-10	8.301093e-08	0.1	2.956019e-10	9.0573754e-06	0.1	2.956019e-10	1.264463e-09	0.1	2.956019e-10	4.415108e-07	0.1	2.956019e-10	1.032963e-07	0.1	2.956019e-10	1.820514e-11	0.1
3.234609e-10	1.098927381526845e-07	0.1	3.234609e-10	8.345246e-08	0.1	3.234609e-10	9.1054983e-06	0.1	3.234609e-10	1.27116e-09	0.1	3.234609e-10	4.438113e-07	0.1	3.234609e-10	1.038457e-07	0.1	3.234609e-10	1.830193e-11	0.1
