Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
1.322869e-10	1.0	0.1	1.322869e-10	0.0	0.1	1.322869e-10	0.0	0.1	1.322869e-10	0.0	0.1
7.885751e-10	1.0	0.1	7.885751e-10	0.0	0.1	7.885751e-10	0.0	0.1	7.885751e-10	0.0	0.1
2.258603e-09	1.0	0.1	2.258603e-09	0.0	0.1	2.258603e-09	0.0	0.1	2.258603e-09	0.0	0.1
5.809679e-09	1.0	0.1	5.809679e-09	0.0	0.1	5.809679e-09	0.0	0.1	5.809679e-09	0.0	0.1
1.185475e-08	1.0	0.1	1.185475e-08	0.0	0.1	1.185475e-08	0.0	0.1	1.185475e-08	0.0	0.1
2.040352e-08	1.0	0.1	2.040352e-08	0.0	0.1	2.040352e-08	0.0	0.1	2.040352e-08	0.0	0.1
3.177262e-08	1.0	0.1	3.177262e-08	0.0	0.1	3.177262e-08	0.0	0.1	3.177262e-08	0.0	0.1
4.646488e-08	1.0	0.1	4.646488e-08	0.0	0.1	4.646488e-08	0.0	0.1	4.646488e-08	0.0	0.1
6.198793e-08	1.0	0.1	6.198793e-08	0.0	0.1	6.198793e-08	0.0	0.1	6.198793e-08	0.0	0.1
7.751098e-08	1.0	0.1	7.751098e-08	0.0	0.1	7.751098e-08	0.0	0.1	7.751098e-08	0.0	0.1
9.303403e-08	1.0	0.1	9.303403e-08	0.0	0.1	9.303403e-08	0.0	0.1	9.303403e-08	0.0	0.1
1.085571e-07	1.0	0.1	1.085571e-07	0.0	0.1	1.085571e-07	0.0	0.1	1.085571e-07	0.0	0.1
1.240801e-07	1.0	0.1	1.240801e-07	0.0	0.1	1.240801e-07	0.0	0.1	1.240801e-07	0.0	0.1
1.396032e-07	1.0	0.1	1.396032e-07	0.0	0.1	1.396032e-07	0.0	0.1	1.396032e-07	0.0	0.1
1.551262e-07	1.0	0.1	1.551262e-07	0.0	0.1	1.551262e-07	0.0	0.1	1.551262e-07	0.0	0.1
1.706493e-07	1.0	0.1	1.706493e-07	0.0	0.1	1.706493e-07	0.0	0.1	1.706493e-07	0.0	0.1
1.861723e-07	1.0	0.1	1.861723e-07	0.0	0.1	1.861723e-07	0.0	0.1	1.861723e-07	0.0	0.1
2.016954e-07	1.0	0.1	2.016954e-07	0.0	0.1	2.016954e-07	0.0	0.1	2.016954e-07	0.0	0.1
2.172184e-07	1.0	0.1	2.172184e-07	0.0	0.1	2.172184e-07	0.0	0.1	2.172184e-07	0.0	0.1
2.327415e-07	0.99999996	0.1	2.327415e-07	0.0	0.1	2.327415e-07	0.0	0.1	2.327415e-07	0.0	0.1
2.482645e-07	0.99999997	0.1	2.482645e-07	0.0	0.1	2.482645e-07	0.0	0.1	2.482645e-07	0.0	0.1
2.637876e-07	1.00000004	0.1	2.637876e-07	0.0	0.1	2.637876e-07	0.0	0.1	2.637876e-07	0.0	0.1
2.793106e-07	0.9999999599999999	0.1	2.793106e-07	0.0	0.1	2.793106e-07	0.0	0.1	2.793106e-07	0.0	0.1
2.948337e-07	1.00000001	0.1	2.948337e-07	0.0	0.1	2.948337e-07	0.0	0.1	2.948337e-07	0.0	0.1
3.103567e-07	0.99999998	0.1	3.103567e-07	0.0	0.1	3.103567e-07	0.0	0.1	3.103567e-07	0.0	0.1
3.258798e-07	1.00000001	0.1	3.258798e-07	0.0	0.1	3.258798e-07	0.0	0.1	3.258798e-07	0.0	0.1
3.414028e-07	0.99999996	0.1	3.414028e-07	0.0	0.1	3.414028e-07	0.0	0.1	3.414028e-07	0.0	0.1
3.569259e-07	1.00000004	0.1	3.569259e-07	0.0	0.1	3.569259e-07	0.0	0.1	3.569259e-07	0.0	0.1
3.724489e-07	0.9999999500000001	0.1	3.724489e-07	0.0	0.1	3.724489e-07	0.0	0.1	3.724489e-07	0.0	0.1
3.87972e-07	1.00000005	0.1	3.87972e-07	0.0	0.1	3.87972e-07	0.0	0.1	3.87972e-07	0.0	0.1
4.03495e-07	0.99999996	0.1	4.03495e-07	0.0	0.1	4.03495e-07	0.0	0.1	4.03495e-07	0.0	0.1
4.190181e-07	1.00000004	0.1	4.190181e-07	0.0	0.1	4.190181e-07	0.0	0.1	4.190181e-07	0.0	0.1
4.345411e-07	0.99999998	0.1	4.345411e-07	0.0	0.1	4.345411e-07	0.0	0.1	4.345411e-07	0.0	0.1
4.500642e-07	0.9999999900000001	0.1	4.500642e-07	0.0	0.1	4.500642e-07	0.0	0.1	4.500642e-07	0.0	0.1
4.655872e-07	1.0000000500000001	0.1	4.655872e-07	0.0	0.1	4.655872e-07	0.0	0.1	4.655872e-07	0.0	0.1
4.811103e-07	0.99999996	0.1	4.811103e-07	0.0	0.1	4.811103e-07	0.0	0.1	4.811103e-07	0.0	0.1
4.966333e-07	0.9999999500000001	0.1	4.966333e-07	0.0	0.1	4.966333e-07	0.0	0.1	4.966333e-07	0.0	0.1
5.121564e-07	0.99999996	0.1	5.121564e-07	0.0	0.1	5.121564e-07	0.0	0.1	5.121564e-07	0.0	0.1
5.276794e-07	0.9999999679999999	0.1	5.276794e-07	0.0	0.1	5.276794e-07	0.0	0.1	5.276794e-07	0.0	0.1
5.456957e-07	1.0000000150000001	0.1	5.456957e-07	0.0	0.1	5.456957e-07	0.0	0.1	5.456957e-07	0.0	0.1
5.643353e-07	1.000000045	0.1	5.643353e-07	0.0	0.1	5.643353e-07	0.0	0.1	5.643353e-07	0.0	0.1
5.829748e-07	0.9999999620000001	0.1	5.829748e-07	0.0	0.1	5.829748e-07	0.0	0.1	5.829748e-07	0.0	0.1
6.016144e-07	1.000000016	0.1	6.016144e-07	0.0	0.1	6.016144e-07	0.0	0.1	6.016144e-07	0.0	0.1
6.202539e-07	0.999999957	0.1	6.202539e-07	0.0	0.1	6.202539e-07	0.0	0.1	6.202539e-07	0.0	0.1
6.388935e-07	0.999999953	0.1	6.388935e-07	0.0	0.1	6.388935e-07	0.0	0.1	6.388935e-07	0.0	0.1
6.575331e-07	0.99999996	0.1	6.575331e-07	0.0	0.1	6.575331e-07	0.0	0.1	6.575331e-07	0.0	0.1
6.761726e-07	1.000000034	0.1	6.761726e-07	0.0	0.1	6.761726e-07	0.0	0.1	6.761726e-07	0.0	0.1
6.948122e-07	0.999999984	0.1	6.948122e-07	0.0	0.1	6.948122e-07	0.0	0.1	6.948122e-07	0.0	0.1
7.134518e-07	0.999999962	0.1	7.134518e-07	0.0	0.1	7.134518e-07	0.0	0.1	7.134518e-07	0.0	0.1
7.320913e-07	0.9999999749999999	0.1	7.320913e-07	0.0	0.1	7.320913e-07	0.0	0.1	7.320913e-07	0.0	0.1
7.545321e-07	0.999999962	0.1	7.545321e-07	0.0	0.1	7.545321e-07	0.0	0.1	7.545321e-07	0.0	0.1
7.769729e-07	1.000000011	0.1	7.769729e-07	0.0	0.1	7.769729e-07	0.0	0.1	7.769729e-07	0.0	0.1
