Batch	m_SP	4	P2_L	W4_L	R	P1	
1.141895000000e-13	9.774258310924e-06	1.000000000000e-01	1.141895000000e-13	1.840655500000e-07	1.000000000000e-01	1.141895000000e-13	2.462673000000e-11	1.000000000000e-01	1.141895000000e-13	8.070125000000e-11	1.000000000000e-01
2.721554000000e-13	9.524333599518e-06	1.000000000000e-01	2.721554000000e-13	4.330829300000e-07	1.000000000000e-01	2.721554000000e-13	5.794440000000e-11	1.000000000000e-01	2.721554000000e-13	1.892809000000e-10	1.000000000000e-01
6.040317000000e-13	9.019894818496e-06	1.000000000000e-01	6.040317000000e-13	9.357168900000e-07	1.000000000000e-01	6.040317000000e-13	1.251980000000e-10	1.000000000000e-01	6.040317000000e-13	4.063136000000e-10	1.000000000000e-01
1.205441000000e-12	8.172923538260e-06	1.000000000000e-01	1.205441000000e-12	1.779743100000e-06	1.000000000000e-01	1.205441000000e-12	2.381397000000e-10	1.000000000000e-01	1.205441000000e-12	7.641559000000e-10	1.000000000000e-01
2.101760000000e-12	7.056029446589e-06	1.000000000000e-01	2.101760000000e-12	2.892925600000e-06	1.000000000000e-01	2.101760000000e-12	3.871163000000e-10	1.000000000000e-01	2.101760000000e-12	1.222842000000e-09	1.000000000000e-01
3.146729000000e-12	5.945227293076e-06	1.000000000000e-01	3.146729000000e-12	4.000245800000e-06	1.000000000000e-01	3.146729000000e-12	5.353302000000e-10	1.000000000000e-01	3.146729000000e-12	1.663103000000e-09	1.000000000000e-01
4.248488000000e-12	4.962985678301e-06	1.000000000000e-01	4.248488000000e-12	4.979594100000e-06	1.000000000000e-01	4.248488000000e-12	6.664349000000e-10	1.000000000000e-01	4.248488000000e-12	2.038062000000e-09	1.000000000000e-01
5.577406000000e-12	3.991716994063e-06	1.000000000000e-01	5.577406000000e-12	5.948192500000e-06	1.000000000000e-01	5.577406000000e-12	7.961205000000e-10	1.000000000000e-01	5.577406000000e-12	2.394316000000e-09	1.000000000000e-01
6.906324000000e-12	3.210613756441e-06	1.000000000000e-01	6.906324000000e-12	6.727299100000e-06	1.000000000000e-01	6.906324000000e-12	9.004510000000e-10	1.000000000000e-01	6.906324000000e-12	2.669247000000e-09	1.000000000000e-01
8.235242000000e-12	2.582418751592e-06	1.000000000000e-01	8.235242000000e-12	7.353996400000e-06	1.000000000000e-01	8.235242000000e-12	9.843837000000e-10	1.000000000000e-01	8.235242000000e-12	2.882032000000e-09	1.000000000000e-01
9.564160000000e-12	2.077181826533e-06	1.000000000000e-01	9.564160000000e-12	7.858106800000e-06	1.000000000000e-01	9.564160000000e-12	1.051907000000e-09	1.000000000000e-01	9.564160000000e-12	3.047178000000e-09	1.000000000000e-01
1.111137000000e-11	1.612134079674e-06	1.000000000000e-01	1.111137000000e-11	8.322187100000e-06	1.000000000000e-01	1.111137000000e-11	1.114075000000e-09	1.000000000000e-01	1.111137000000e-11	3.193912000000e-09	1.000000000000e-01
1.271316000000e-11	1.240096865567e-06	1.000000000000e-01	1.271316000000e-11	8.693503400000e-06	1.000000000000e-01	1.271316000000e-11	1.163823000000e-09	1.000000000000e-01	1.271316000000e-11	3.307202000000e-09	1.000000000000e-01
1.431494000000e-11	9.539362798928e-07	1.000000000000e-01	1.431494000000e-11	8.979147300000e-06	1.000000000000e-01	1.431494000000e-11	1.202096000000e-09	1.000000000000e-01	1.431494000000e-11	3.391530000000e-09	1.000000000000e-01
1.591673000000e-11	7.338226492535e-07	1.000000000000e-01	1.591673000000e-11	9.198886600000e-06	1.000000000000e-01	1.591673000000e-11	1.231541000000e-09	1.000000000000e-01	1.591673000000e-11	3.454505000000e-09	1.000000000000e-01
1.765016000000e-11	5.524687194046e-07	1.000000000000e-01	1.765016000000e-11	9.379951300000e-06	1.000000000000e-01	1.765016000000e-11	1.255806000000e-09	1.000000000000e-01	1.765016000000e-11	3.504983000000e-09	1.000000000000e-01
1.958105000000e-11	4.027067370042e-07	1.000000000000e-01	1.958105000000e-11	9.529488200000e-06	1.000000000000e-01	1.958105000000e-11	1.275847000000e-09	1.000000000000e-01	1.958105000000e-11	3.545567000000e-09	1.000000000000e-01
2.151194000000e-11	2.935469067444e-07	1.000000000000e-01	2.151194000000e-11	9.638493400000e-06	1.000000000000e-01	2.151194000000e-11	1.290457000000e-09	1.000000000000e-01	2.151194000000e-11	3.574421000000e-09	1.000000000000e-01
2.344283000000e-11	2.139797272199e-07	1.000000000000e-01	2.344283000000e-11	9.717953700000e-06	1.000000000000e-01	2.344283000000e-11	1.301108000000e-09	1.000000000000e-01	2.344283000000e-11	3.595003000000e-09	1.000000000000e-01
2.568516000000e-11	1.482271657974e-07	1.000000000000e-01	2.568516000000e-11	9.783622700000e-06	1.000000000000e-01	2.568516000000e-11	1.309911000000e-09	1.000000000000e-01	2.568516000000e-11	3.611675000000e-09	1.000000000000e-01
2.800536000000e-11	1.013800850577e-07	1.000000000000e-01	2.800536000000e-11	9.830412100000e-06	1.000000000000e-01	2.800536000000e-11	1.316183000000e-09	1.000000000000e-01	2.800536000000e-11	3.623333000000e-09	1.000000000000e-01
