Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.2003	1.0	0.1	0.2003	0.0	0.1	0.2003	0.0	0.1	0.2003	0.0	0.1
42843.52	1.0	0.1	42843.52	0.0	0.1	42843.52	0.0	0.1	42843.52	0.0	0.1
1404227.0	1.0	0.1	1404227.0	0.0	0.1	1404227.0	0.0	0.1	1404227.0	0.0	0.1
9768012.0	1.0	0.1	9768012.0	0.0	0.1	9768012.0	0.0	0.1	9768012.0	0.0	0.1
32058160.0	1.0	0.1	32058160.0	0.0	0.1	32058160.0	0.0	0.1	32058160.0	0.0	0.1
67712950.0	1.0	0.1	67712950.0	0.0	0.1	67712950.0	0.0	0.1	67712950.0	0.0	0.1
132662000.0	1.0	0.1	132662000.0	0.0	0.1	132662000.0	0.0	0.1	132662000.0	0.0	0.1
197611000.0	1.0	0.1	197611000.0	0.0	0.1	197611000.0	0.0	0.1	197611000.0	0.0	0.1
300189800.0	1.0	0.1	300189800.0	0.0	0.1	300189800.0	0.0	0.1	300189800.0	0.0	0.1
478921100.0	1.0	0.1	478921100.0	0.0	0.1	478921100.0	0.0	0.1	478921100.0	0.0	0.1
734251500.0	1.0	0.1	734251500.0	0.0	0.1	734251500.0	0.0	0.1	734251500.0	0.0	0.1
1069156000.0	1.0	0.1	1069156000.0	0.0	0.1	1069156000.0	0.0	0.1	1069156000.0	0.0	0.1
1460685000.0	1.0	0.1	1460685000.0	0.0	0.1	1460685000.0	0.0	0.1	1460685000.0	0.0	0.1
1889962000.0	1.0	0.1	1889962000.0	0.0	0.1	1889962000.0	0.0	0.1	1889962000.0	0.0	0.1
2319239000.0	1.0	0.1	2319239000.0	0.0	0.1	2319239000.0	0.0	0.1	2319239000.0	0.0	0.1
2748516000.0	1.0	0.1	2748516000.0	0.0	0.1	2748516000.0	0.0	0.1	2748516000.0	0.0	0.1
3177793000.0	1.0	0.1	3177793000.0	0.0	0.1	3177793000.0	0.0	0.1	3177793000.0	0.0	0.1
3607070000.0	1.0	0.1	3607070000.0	0.0	0.1	3607070000.0	0.0	0.1	3607070000.0	0.0	0.1
