Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.2003	1.0	0.1	0.2003	0.0	0.1	0.2003	0.0	0.1	0.2003	0.0	0.1
52100.5	1.0	0.1	52100.5	0.0	0.1	52100.5	0.0	0.1	52100.5	0.0	0.1
1709707.0	1.0	0.1	1709707.0	0.0	0.1	1709707.0	0.0	0.1	1709707.0	0.0	0.1
15495280.0	1.0	0.1	15495280.0	0.0	0.1	15495280.0	0.0	0.1	15495280.0	0.0	0.1
45347320.0	1.0	0.1	45347320.0	0.0	0.1	45347320.0	0.0	0.1	45347320.0	0.0	0.1
105051400.0	1.0	0.1	105051400.0	0.0	0.1	105051400.0	0.0	0.1	105051400.0	0.0	0.1
211192000.0	1.0	0.1	211192000.0	0.0	0.1	211192000.0	0.0	0.1	211192000.0	0.0	0.1
376612100.0	1.0	0.1	376612100.0	0.0	0.1	376612100.0	0.0	0.1	376612100.0	0.0	0.1
620323800.0	1.0	0.1	620323800.0	0.0	0.1	620323800.0	0.0	0.1	620323800.0	0.0	0.1
980735300.0	1.0	0.1	980735300.0	0.0	0.1	980735300.0	0.0	0.1	980735300.0	0.0	0.1
1388343000.0	1.0	0.1	1388343000.0	0.0	0.1	1388343000.0	0.0	0.1	1388343000.0	0.0	0.1
1827416000.0	1.0	0.1	1827416000.0	0.0	0.1	1827416000.0	0.0	0.1	1827416000.0	0.0	0.1
2266488000.0	1.0	0.1	2266488000.0	0.0	0.1	2266488000.0	0.0	0.1	2266488000.0	0.0	0.1
2705561000.0	1.0	0.1	2705561000.0	0.0	0.1	2705561000.0	0.0	0.1	2705561000.0	0.0	0.1
3144634000.0	1.0	0.1	3144634000.0	0.0	0.1	3144634000.0	0.0	0.1	3144634000.0	0.0	0.1
3583706000.0	1.0	0.1	3583706000.0	0.0	0.1	3583706000.0	0.0	0.1	3583706000.0	0.0	0.1
4022779000.0	1.0	0.1	4022779000.0	0.0	0.1	4022779000.0	0.0	0.1	4022779000.0	0.0	0.1
4461851000.0	1.0	0.1	4461851000.0	0.0	0.1	4461851000.0	0.0	0.1	4461851000.0	0.0	0.1
4900924000.0	1.0	0.1	4900924000.0	0.0	0.1	4900924000.0	0.0	0.1	4900924000.0	0.0	0.1
5339996000.0	1.0	0.1	5339996000.0	0.0	0.1	5339996000.0	0.0	0.1	5339996000.0	0.0	0.1
5779069000.0	1.0	0.1	5779069000.0	0.0	0.1	5779069000.0	0.0	0.1	5779069000.0	0.0	0.1
6218141000.0	0.9999999900000001	0.1	6218141000.0	0.0	0.1	6218141000.0	0.0	0.1	6218141000.0	0.0	0.1
6657214000.0	1.0000000199999999	0.1	6657214000.0	0.0	0.1	6657214000.0	0.0	0.1	6657214000.0	0.0	0.1
7096286000.0	1.00000004	0.1	7096286000.0	0.0	0.1	7096286000.0	0.0	0.1	7096286000.0	0.0	0.1
7535359000.0	1.0000000199999999	0.1	7535359000.0	0.0	0.1	7535359000.0	0.0	0.1	7535359000.0	0.0	0.1
7974431000.0	1.00000004	0.1	7974431000.0	0.0	0.1	7974431000.0	0.0	0.1	7974431000.0	0.0	0.1
8413504000.0	0.9999999700000001	0.1	8413504000.0	0.0	0.1	8413504000.0	0.0	0.1	8413504000.0	0.0	0.1
8852576000.0	1.00000003	0.1	8852576000.0	0.0	0.1	8852576000.0	0.0	0.1	8852576000.0	0.0	0.1
9291649000.0	0.99999996	0.1	9291649000.0	0.0	0.1	9291649000.0	0.0	0.1	9291649000.0	0.0	0.1
9730721000.0	0.99999999	0.1	9730721000.0	0.0	0.1	9730721000.0	0.0	0.1	9730721000.0	0.0	0.1
10169790000.0	1.00000004	0.1	10169790000.0	0.0	0.1	10169790000.0	0.0	0.1	10169790000.0	0.0	0.1
10608870000.0	0.99999995	0.1	10608870000.0	0.0	0.1	10608870000.0	0.0	0.1	10608870000.0	0.0	0.1
11047940000.0	0.99999998	0.1	11047940000.0	0.0	0.1	11047940000.0	0.0	0.1	11047940000.0	0.0	0.1
11487010000.0	0.9999999599999999	0.1	11487010000.0	0.0	0.1	11487010000.0	0.0	0.1	11487010000.0	0.0	0.1
11926080000.0	1.00000003	0.1	11926080000.0	0.0	0.1	11926080000.0	0.0	0.1	11926080000.0	0.0	0.1
12365160000.0	0.9999999500000001	0.1	12365160000.0	0.0	0.1	12365160000.0	0.0	0.1	12365160000.0	0.0	0.1
12804230000.0	1.0	0.1	12804230000.0	0.0	0.1	12804230000.0	0.0	0.1	12804230000.0	0.0	0.1
13243300000.0	1.00000005	0.1	13243300000.0	0.0	0.1	13243300000.0	0.0	0.1	13243300000.0	0.0	0.1
13682370000.0	1.00000004	0.1	13682370000.0	0.0	0.1	13682370000.0	0.0	0.1	13682370000.0	0.0	0.1
14121450000.0	0.99999998	0.1	14121450000.0	0.0	0.1	14121450000.0	0.0	0.1	14121450000.0	0.0	0.1
14560520000.0	0.999999988	0.1	14560520000.0	0.0	0.1	14560520000.0	0.0	0.1	14560520000.0	0.0	0.1
15052310000.0	0.999999964	0.1	15052310000.0	0.0	0.1	15052310000.0	0.0	0.1	15052310000.0	0.0	0.1
15579250000.0	0.999999988	0.1	15579250000.0	0.0	0.1	15579250000.0	0.0	0.1	15579250000.0	0.0	0.1
16106190000.0	0.999999988	0.1	16106190000.0	0.0	0.1	16106190000.0	0.0	0.1	16106190000.0	0.0	0.1
16633140000.0	1.000000001	0.1	16633140000.0	0.0	0.1	16633140000.0	0.0	0.1	16633140000.0	0.0	0.1
17160080000.0	1.000000033	0.1	17160080000.0	0.0	0.1	17160080000.0	0.0	0.1	17160080000.0	0.0	0.1
17687020000.0	0.999999971	0.1	17687020000.0	0.0	0.1	17687020000.0	0.0	0.1	17687020000.0	0.0	0.1
18213960000.0	1.000000041	0.1	18213960000.0	0.0	0.1	18213960000.0	0.0	0.1	18213960000.0	0.0	0.1
18740900000.0	1.000000021	0.1	18740900000.0	0.0	0.1	18740900000.0	0.0	0.1	18740900000.0	0.0	0.1
19267840000.0	0.999999984	0.1	19267840000.0	0.0	0.1	19267840000.0	0.0	0.1	19267840000.0	0.0	0.1
19794780000.0	0.9999999860000001	0.1	19794780000.0	0.0	0.1	19794780000.0	0.0	0.1	19794780000.0	0.0	0.1
20321720000.0	0.9999999700000001	0.1	20321720000.0	0.0	0.1	20321720000.0	0.0	0.1	20321720000.0	0.0	0.1
20912900000.0	1.000000002	0.1	20912900000.0	0.0	0.1	20912900000.0	0.0	0.1	20912900000.0	0.0	0.1
21546910000.0	1.000000031	0.1	21546910000.0	0.0	0.1	21546910000.0	0.0	0.1	21546910000.0	0.0	0.1
22180910000.0	0.999999984	0.1	22180910000.0	0.0	0.1	22180910000.0	0.0	0.1	22180910000.0	0.0	0.1
22814920000.0	0.9999999727	0.1	22814920000.0	0.0	0.1	22814920000.0	0.0	0.1	22814920000.0	0.0	0.1
23448920000.0	1.0000000232	0.1	23448920000.0	0.0	0.1	23448920000.0	0.0	0.1	23448920000.0	0.0	0.1
24082930000.0	0.9999999935	0.1	24082930000.0	0.0	0.1	24082930000.0	0.0	0.1	24082930000.0	0.0	0.1
24716930000.0	1.0000000243	0.1	24716930000.0	0.0	0.1	24716930000.0	0.0	0.1	24716930000.0	0.0	0.1
25427320000.0	1.0000000265	0.1	25427320000.0	0.0	0.1	25427320000.0	0.0	0.1	25427320000.0	0.0	0.1
26188620000.0	0.9999999675000001	0.1	26188620000.0	0.0	0.1	26188620000.0	0.0	0.1	26188620000.0	0.0	0.1
26949920000.0	1.0000000388999999	0.1	26949920000.0	0.0	0.1	26949920000.0	0.0	0.1	26949920000.0	0.0	0.1
27711220000.0	1.0000000113	0.1	27711220000.0	0.0	0.1	27711220000.0	0.0	0.1	27711220000.0	0.0	0.1
28472520000.0	0.9999999713000001	0.1	28472520000.0	0.0	0.1	28472520000.0	0.0	0.1	28472520000.0	0.0	0.1
29233820000.0	1.0000000039999999	0.1	29233820000.0	0.0	0.1	29233820000.0	0.0	0.1	29233820000.0	0.0	0.1
30152460000.0	1.0000000044	0.1	30152460000.0	0.0	0.1	30152460000.0	0.0	0.1	30152460000.0	0.0	0.1
31071100000.0	1.0000000085	0.1	31071100000.0	0.0	0.1	31071100000.0	0.0	0.1	31071100000.0	0.0	0.1
