Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
2.220933e-12	9.7656983654503e-06	0.1	2.220933e-12	4.036393e-08	0.1	2.220933e-12	3.355554e-08	0.1	2.220933e-12	2.334298e-10	0.1	2.220933e-12	2.674718e-08	0.1	2.220933e-12	1.3288487e-07	0.1	2.220933e-12	4.01208e-10	0.1
4.836369e-12	9.496920080138399e-06	0.1	4.836369e-12	8.668727e-08	0.1	4.836369e-12	7.206522e-08	0.1	4.836369e-12	5.013234e-10	0.1	4.836369e-12	5.744333e-08	0.1	4.836369e-12	2.8538898e-07	0.1	4.836369e-12	8.616515e-10	0.1
9.939126e-12	8.993637364581e-06	0.1	9.939126e-12	1.734269e-07	0.1	9.939126e-12	1.441737e-07	0.1	9.939126e-12	1.002948e-09	0.1	9.939126e-12	1.149213e-07	0.1	9.939126e-12	5.709500299999999e-07	0.1	9.939126e-12	1.723825e-09	0.1
1.90107e-11	8.163863278535501e-06	0.1	1.90107e-11	3.164378e-07	0.1	1.90107e-11	2.630613e-07	0.1	1.90107e-11	1.829993e-09	0.1	1.90107e-11	2.096871e-07	0.1	1.90107e-11	1.0417648999999999e-06	0.1	1.90107e-11	3.145329e-09	0.1
3.158409e-11	7.1388448996424e-06	0.1	3.158409e-11	4.931004e-07	0.1	3.158409e-11	4.099232e-07	0.1	3.158409e-11	2.851643e-09	0.1	3.158409e-11	3.267518e-07	0.1	3.158409e-11	1.6233651e-06	0.1	3.158409e-11	4.901333e-09	0.1
4.909321e-11	5.922256669982399e-06	0.1	4.909321e-11	7.027829e-07	0.1	4.909321e-11	5.842332e-07	0.1	4.909321e-11	4.064239e-09	0.1	4.909321e-11	4.656964e-07	0.1	4.909321e-11	2.3136712e-06	0.1	4.909321e-11	6.985567e-09	0.1
6.660234e-11	4.913001499832999e-06	0.1	6.660234e-11	8.767339e-07	0.1	6.660234e-11	7.288378e-07	0.1	6.660234e-11	5.07019e-09	0.1	6.660234e-11	5.809631e-07	0.1	6.660234e-11	2.8863408e-06	0.1	6.660234e-11	8.714647e-09	0.1
9.307401e-11	3.7040192920565997e-06	0.1	9.307401e-11	1.085114e-06	0.1	9.307401e-11	9.0206e-07	0.1	9.307401e-11	6.275223e-09	0.1	9.307401e-11	7.190424e-07	0.1	9.307401e-11	3.5723507e-06	0.1	9.307401e-11	1.078597e-08	0.1
1.195457e-10	2.7925472097699e-06	0.1	1.195457e-10	1.242219e-06	0.1	1.195457e-10	1.032656e-06	0.1	1.195457e-10	7.183728e-09	0.1	1.195457e-10	8.231446e-07	0.1	1.195457e-10	4.0895575e-06	0.1	1.195457e-10	1.234765e-08	0.1
1.460174e-10	2.1053711036169e-06	0.1	1.460174e-10	1.360667e-06	0.1	1.460174e-10	1.131116e-06	0.1	1.460174e-10	7.868674e-09	0.1	1.460174e-10	9.016308e-07	0.1	1.460174e-10	4.4794988e-06	0.1	1.460174e-10	1.352508e-08	0.1
1.72489e-10	1.5872963172816e-06	0.1	1.72489e-10	1.44997e-06	0.1	1.72489e-10	1.205347e-06	0.1	1.72489e-10	8.385075e-09	0.1	1.72489e-10	9.608042e-07	0.1	1.72489e-10	4.7734896000000005e-06	0.1	1.72489e-10	1.441282e-08	0.1
1.989607e-10	1.1967080409625e-06	0.1	1.989607e-10	1.517301e-06	0.1	1.989607e-10	1.261312e-06	0.1	1.989607e-10	8.774406e-09	0.1	1.989607e-10	1.005417e-06	0.1	1.989607e-10	4.9951422e-06	0.1	1.989607e-10	1.508214e-08	0.1
2.254324e-10	9.0223503169536e-07	0.1	2.254324e-10	1.568064e-06	0.1	2.254324e-10	1.303506e-06	0.1	2.254324e-10	9.067935e-09	0.1	2.254324e-10	1.039053e-06	0.1	2.254324e-10	5.1622566e-06	0.1	2.254324e-10	1.558678e-08	0.1
2.519041e-10	6.802246610370899e-07	0.1	2.519041e-10	1.606338e-06	0.1	2.519041e-10	1.335317e-06	0.1	2.519041e-10	9.289237e-09	0.1	2.519041e-10	1.064412e-06	0.1	2.519041e-10	5.2882523e-06	0.1	2.519041e-10	1.596727e-08	0.1
2.783757e-10	5.1284528678214e-07	0.1	2.783757e-10	1.635194e-06	0.1	2.783757e-10	1.359301e-06	0.1	2.783757e-10	9.456085e-09	0.1	2.783757e-10	1.083532e-06	0.1	2.783757e-10	5.3832464e-06	0.1	2.783757e-10	1.625415e-08	0.1
3.069695e-10	3.7799726157312e-07	0.1	3.069695e-10	1.658443e-06	0.1	3.069695e-10	1.378623e-06	0.1	3.069695e-10	9.590508e-09	0.1	3.069695e-10	1.098936e-06	0.1	3.069695e-10	5.4597808999999995e-06	0.1	3.069695e-10	1.648529e-08	0.1
3.387463e-10	2.6930445285888004e-07	0.1	3.387463e-10	1.677184e-06	0.1	3.387463e-10	1.394198e-06	0.1	3.387463e-10	9.69886e-09	0.1	3.387463e-10	1.111353e-06	0.1	3.387463e-10	5.521474e-06	0.1	3.387463e-10	1.667162e-08	0.1
3.705231e-10	1.9186724406784e-07	0.1	3.705231e-10	1.690537e-06	0.1	3.705231e-10	1.405295e-06	0.1	3.705231e-10	9.776057e-09	0.1	3.705231e-10	1.1202e-06	0.1	3.705231e-10	5.565428e-06	0.1	3.705231e-10	1.680438e-08	0.1
4.022999e-10	1.3669755024896e-07	0.1	4.022999e-10	1.700051e-06	0.1	4.022999e-10	1.4132e-06	0.1	4.022999e-10	9.831056e-09	0.1	4.022999e-10	1.126503e-06	0.1	4.022999e-10	5.5967456e-06	0.1	4.022999e-10	1.689898e-08	0.1
