Batch	m_SP	5	N7a_L	C5H5	T1a_L	T4a_L	N1a_L							
1.355463e-11	9.746318409733199e-06	0.1	1.355463e-11	4.001505e-13	0.1	1.355463e-11	4.22152103e-13	0.1	1.355463e-11	2.53331515e-07	0.1	1.355463e-11	1.3102314349999998e-22	0.1
2.904799e-11	9.4644627369594e-06	0.1	2.904799e-11	8.450619e-13	0.1	2.904799e-11	8.9152924e-13	0.1	2.904799e-11	5.35020129e-07	0.1	2.904799e-11	5.95877299e-22	0.1
6.478995e-11	8.8450252259574e-06	0.1	6.478995e-11	1.82273e-12	0.1	6.478995e-11	1.92297125e-12	0.1	6.478995e-11	1.154091406e-06	0.1	6.478995e-11	2.8988423300000002e-21	0.1
1.291255e-10	7.8306405540566e-06	0.1	1.291255e-10	3.423342e-12	0.1	1.291255e-10	3.61166665e-12	0.1	1.291255e-10	2.1678763e-06	0.1	1.291255e-10	1.10669173e-20	0.1
2.104534e-10	6.71341266506128e-06	0.1	2.104534e-10	5.185537e-12	0.1	2.104534e-10	5.4709203e-12	0.1	2.104534e-10	3.2844430500000004e-06	0.1	2.104534e-10	2.79943671e-20	0.1
2.983441e-10	5.684816872388579e-06	0.1	2.983441e-10	6.807139e-12	0.1	2.983441e-10	7.1819487999999994e-12	0.1	2.983441e-10	4.31243174e-06	0.1	2.983441e-10	5.34386492e-20	0.1
4.004864e-10	4.6859882063614394e-06	0.1	4.004864e-10	8.380893e-12	0.1	4.004864e-10	8.8426408e-12	0.1	4.004864e-10	5.31067104e-06	0.1	4.004864e-10	9.08704364e-20	0.1
5.121298e-10	3.79405558137072e-06	0.1	5.121298e-10	9.785259e-12	0.1	5.121298e-10	1.0324771600000001e-11	0.1	5.121298e-10	6.20207781e-06	0.1	5.121298e-10	1.397743995e-19	0.1
6.237732e-10	3.0720297881754e-06	0.1	6.237732e-10	1.092125e-11	0.1	6.237732e-10	1.1523867099999999e-11	0.1	6.237732e-10	6.92367732e-06	0.1	6.237732e-10	1.9547126e-19	0.1
7.354166e-10	2.48749778854921e-06	0.1	7.354166e-10	1.184022e-11	0.1	7.354166e-10	1.2494078899999998e-11	0.1	7.354166e-10	7.507866060000001e-06	0.1	7.354166e-10	2.56663049e-19	0.1
8.516135e-10	1.996984087219446e-06	0.1	8.516135e-10	1.261076e-11	0.1	8.516135e-10	1.3307805899999999e-11	0.1	8.516135e-10	7.998092040000001e-06	0.1	8.516135e-10	3.2505869e-19	0.1
9.860245e-10	1.5489854181720298e-06	0.1	9.860245e-10	1.331391e-11	0.1	9.860245e-10	1.40506226e-11	0.1	9.860245e-10	8.445826960000001e-06	0.1	9.860245e-10	4.0894286299999997e-19	0.1
1.120435e-09	1.2015205161090599e-06	0.1	1.120435e-09	1.385874e-11	0.1	1.120435e-09	1.46264914e-11	0.1	1.120435e-09	8.793087259999999e-06	0.1	1.120435e-09	4.96838941e-19	0.1
1.254846e-09	9.32017072385738e-07	0.1	1.254846e-09	1.428094e-11	0.1	1.254846e-09	1.50730175e-11	0.1	1.254846e-09	9.06243385e-06	0.1	1.254846e-09	5.8784434e-19	0.1
1.389257e-09	7.229753986728306e-07	0.1	1.389257e-09	1.460812e-11	0.1	1.389257e-09	1.5419337200000002e-11	0.1	1.389257e-09	9.27135297e-06	0.1	1.389257e-09	6.81260299e-19	0.1
1.54037e-09	5.434057373278868e-07	0.1	1.54037e-09	1.48889e-11	0.1	1.54037e-09	1.57168852e-11	0.1	1.54037e-09	9.45081851e-06	0.1	1.54037e-09	7.884938799999999e-19	0.1
1.702617e-09	3.999398087538458e-07	0.1	1.702617e-09	1.5113e-11	0.1	1.702617e-09	1.5954767e-11	0.1	1.702617e-09	9.59420066e-06	0.1	1.702617e-09	9.05594898e-19	0.1
1.864865e-09	2.9435444703931506e-07	0.1	1.864865e-09	1.527776e-11	0.1	1.864865e-09	1.61300723e-11	0.1	1.864865e-09	9.69972504e-06	0.1	1.864865e-09	1.0242058670000001e-18	0.1
2.027112e-09	2.1664634955834854e-07	0.1	2.027112e-09	1.539891e-11	0.1	2.027112e-09	1.6259381500000002e-11	0.1	2.027112e-09	9.777388e-06	0.1	2.027112e-09	1.143929278e-18	0.1
2.216196e-09	1.5157176151613975e-07	0.1	2.216196e-09	1.550028e-11	0.1	2.216196e-09	1.6368084e-11	0.1	2.216196e-09	9.842425830000002e-06	0.1	2.216196e-09	1.284474063e-18	0.1
2.41199e-09	1.0470943418223174e-07	0.1	2.41199e-09	1.557322e-11	0.1	2.41199e-09	1.64468722e-11	0.1	2.41199e-09	9.88926043e-06	0.1	2.41199e-09	1.4308295459999999e-18	0.1
